timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
11171,136,-2.596486178395271,0,0.8991215445988174,False
11270,137,-14.174778265788753,4,1.1287654813928034,False
11299,138,-3.3079655678748594,3,0.45102260961202084,False
11338,139,-1.3187003126125352,0,0.5945385416955217,False
11410,140,-7.101720213166733,0,1.1252389184953795,False
11462,141,-6.695936234940529,3,0.9030646605654861,False
11506,142,-2.0986076072663167,0,0.7042290016514355,False
11551,143,-2.0882981815848636,0,0.6862884847966365,False
11584,144,-2.1131852212469555,1,0.6403591579536229,False
11640,145,-6.060092811080491,2,0.9035880019786587,False
11677,146,-1.8438574824365768,1,0.49833986011799397,False
11737,147,-4.989353885640486,0,0.9982256476067477,False
11810,148,-6.571243707295992,0,1.0371566722323275,False
11859,149,-3.6696078345120826,0,0.9529811907167517,False
11894,150,-4.404217689623463,3,0.6869193398924183,False
11929,151,-1.5765503550775568,0,0.7361572443078735,False
11953,152,-4.56942138981002,5,0.2372589124208415,False
12032,153,-7.858403562776834,0,1.121316906680612,False
12059,154,-2.961775111273316,3,0.35621300417530216,False
12097,155,-1.434681249382379,0,0.6407055919427312,False
12132,156,-0.9947230710475301,0,0.5699208774421515,False
12170,157,-1.210595564809942,0,0.581735674949985,False
12206,158,-1.4594708428777077,1,0.40540856746602993,False
12241,159,-3.6278849379620537,3,0.4651099822748727,False
12283,160,-1.8797368913525279,0,0.6856516407982207,False
12317,161,-0.42746513174160417,0,0.41984268580635425,False
12345,162,-2.610856716966312,2,0.5753059703451113,False
12395,163,-3.92442781492389,0,0.984885562984778,False
12441,164,-5.106048533770045,2,0.8926192464717495,False
12484,165,-10.333001029993921,7,1.0076746581381213,False
12525,166,-5.70226567272765,4,0.659089188470159,False
