total_int,total_rew
0,9.700408648017078
0,9.735060831943978
0,9.652920418259596
0,9.69430811384362
0,9.808866702307647
0,9.561001141921949
0,9.610789894510235
0,9.624080954217192
0,9.73426148783814
0,9.633596108607083
0,9.747773290273967
0,9.637427353636712
0,9.678045089744842
0,9.743736907890876
0,9.627013881484004
0,9.584122678379135
0,9.556960556074815
0,9.652646420796874
1,8.567323735288015
0,9.695128229289248
0,9.655095037830083
0,9.584105838685742
0,9.597967712893123
0,9.610012182954186
0,9.65066758150794
0,9.650717271015406
0,9.725738211065867
0,9.710088499853923
0,9.686389081770812
0,9.675656688559505
0,9.549298468190932
0,9.737374516024387
0,9.803126558438057
0,9.682279158098314
0,9.731906872622663
0,9.585340312852617
0,9.587439950171063
0,9.686543595470921
0,9.646133302162266
0,9.653327823891075
0,9.734337942310653
0,9.68536744185656
0,9.73550462139886
0,9.541870597086957
0,9.628019078232402
0,9.574086139802592
0,9.762426131441954
0,9.795079690693298
0,9.559996091467347
0,9.816137949853802
0,9.639763799911238
0,9.650299148275613
0,9.600687573223844
0,9.763316449101513
0,9.724550361411415
0,9.660959469585029
0,9.602148758052287
0,9.703327069630559
0,9.667240326205212
0,9.711096116531287
0,9.80249738534563
0,9.712770862964517
0,9.54791899165055
0,9.5395807393486
0,9.704850552731985
0,9.690825934328533
0,9.64693546082721
0,9.71692409239192
0,9.589155168635864
0,9.74265923242146
0,9.632192210753711
0,9.667540723839236
0,9.546809524502557
0,9.693103235727897
0,9.559799192195364
0,9.57257390649272
0,9.599834926253175
0,9.70588065267674
0,9.669587307825182
0,9.677314115500419
0,9.669035415672237
0,9.734690065137654
0,9.671024304544488
0,9.630781092391654
0,9.673361318806093
0,9.712469941188601
0,9.599791979823951
0,9.746848103805451
0,9.606955101567593
0,9.66386554239278
0,9.464397386196628
0,9.702117534418008
0,9.741106837333522
0,9.710778656043287
0,9.682735273054014
0,9.749737840748036
0,9.5879025409074
0,9.800607857904275
0,9.646666476166569
0,9.605978549297504
0,9.690014366414468
0,9.723723959155746
0,9.598865039910477
0,9.756354757539905
0,9.626819616926293
0,9.642282923536248
0,9.53634205458023
0,9.710283301529845
0,9.732070298880613
0,9.603324411290142
0,9.565278521498634
0,9.537637765332795
0,9.633930048975467
0,9.68095443295851
0,9.491494536227497
0,9.752060056381154
0,9.668665151771686
0,9.642618048150391
0,9.622320084395218
0,9.792572768125767
0,9.510408252284163
0,9.690369234461496
0,9.514253644649253
0,9.734704265782609
0,9.71642064394792
0,9.579389149189147
0,9.669326222348976
0,9.667233090225364
0,9.246540586534408
0,9.635565652992934
0,9.61864281136323
0,9.539373075341883
0,9.680671132866731
0,9.633102109568886
0,9.635801433495045
0,9.681824350516212
0,9.672494568395871
0,9.729495712035094
0,9.766694874970007
0,9.580634013844765
0,9.58995348898528
0,9.616822964899086
0,9.526742850960286
0,9.570830407886337
0,9.717293709229299
0,9.661868636867892
0,9.618487562017021
0,9.564481346144166
0,9.734291083678162
0,9.601314412794883
0,9.527507903307189
0,9.49672964456713
0,9.575163198651964
0,9.75646141391255
0,9.731470545116961
0,9.699442986191912
0,9.771075290620885
0,9.639171723197252
0,9.73158978175728
0,9.717784490037308
0,9.698397434893929
0,9.762573078866744
0,9.679289482696156
0,9.798767621254585
0,9.549391149662549
0,9.624127414919702
0,9.443587775084994
0,9.545865718274396
0,9.725905081762635
0,9.676573929976586
0,9.666254076663314
0,9.649332094981226
0,9.677215230304235
0,9.609849917439497
0,9.7272786034027
0,9.765893626139972
0,9.54404890723453
0,9.693098566514884
0,9.712318906173545
0,9.67855780302048
0,9.709929478329517
0,9.813805773991328
0,9.60910652261665
0,9.716758347283271
0,9.7150155958396
0,9.78890000596473
0,9.818090203158707
0,9.726389671115024
0,9.617838338456426
0,9.84095783515688
0,9.67930695374572
0,9.668584621132666
0,9.681440002431383
0,9.765430523768249
0,9.730202439972466
0,9.421533331319871
0,9.608967616189688
0,9.621661990451452
0,9.529801519928595
0,9.723389492423188
0,9.648182184064506
0,9.725814959979472
0,9.54161654584008
0,9.806182560628272
0,9.548722098302207
0,9.781698357083995
0,9.480791324282064
0,9.756048581004825
0,9.548544817880233
0,9.596143872910805
