total_int,total_rew
0,-19.146945709606523
0,-15.767453688985313
3,-15.898756210125592
0,-15.792826186147492
2,-20.24452432392768
0,-21.889849243260073
2,-30.19269139060625
2,-14.641742482226732
2,-24.61098664714387
1,-87.76654931751025
0,-40.6885775454804
0,-25.252764627953816
1,-27.279763726143575
0,-29.62915311139275
4,-14.989600040784218
1,-16.732247839506105
0,-39.07279099617863
1,-44.6588470130967
1,-34.98447758094368
1,-18.068714228103005
1,-33.74708022233648
0,-28.130319895309782
0,-13.35877020213949
3,-28.469661926972325
1,-11.197295405446363
1,-34.59361554783946
0,-29.201500646654285
0,-30.463433352683424
2,-23.71957519773849
0,-27.10316169310078
2,-16.867943597317783
0,-42.29716088444846
1,-25.85946368480803
1,-65.49681720275588
2,-28.690120653296308
1,-30.11748295591293
1,-18.007757292819665
0,-15.286839864866144
0,-13.804274653691525
0,-26.080955251499432
2,-22.07218780583828
0,-19.254727105033947
3,-23.52900144705248
1,-34.9091107149783
1,-17.533042310870385
1,-24.744506526713778
1,-33.61536969921208
2,-39.84783662143956
1,-21.68605495136747
2,-23.74485257781851
3,-27.021933141896533
0,-28.346171219641306
0,-14.054069481453183
1,-27.452048118984447
1,-11.998753864397479
0,-52.03808325493002
0,-17.665006443660793
0,-28.825335344826925
1,-20.491415787880676
1,-20.259738094032485
2,-37.9138634777704
0,-18.877322949030315
0,-24.992196993369554
2,-19.13362442354307
0,-21.223284268384447
2,-19.829690008697597
1,-24.109507685719706
1,-23.442144969246613
1,-17.050203467337816
1,-24.757828113642297
0,-19.464900395254645
0,-21.58256091477991
2,-30.434085396042725
0,-28.146172794830726
0,-20.131795071934256
0,-19.72628027580829
1,-35.40896575290065
0,-24.86193161867181
0,-31.544260627423114
0,-23.45861938441987
1,-41.026984011992525
1,-18.84333481042005
0,-17.61772881710413
0,-51.64977566464441
1,-25.15043402764567
1,-33.06609030450535
3,-19.137815418531698
1,-25.12355888457004
0,-12.520946098770464
1,-19.071702767734696
0,-23.81097233131384
0,-20.377643808063386
0,-31.49218039519455
7,-50.97391958180382
0,-20.42280756659173
0,-20.246135553732106
1,-31.793795510348726
1,-28.01948873018373
0,-15.247020732459811
0,-12.640010013726233
0,-16.006260762165628
2,-24.534989024050677
3,-28.42740657405562
1,-25.161425598077695
0,-14.126952728258429
2,-46.58910428431801
0,-30.492139385814134
0,-34.2529195954449
0,-19.873329835595705
0,-20.682817934671
3,-20.636968884287285
2,-23.49564118014142
0,-32.13717149294058
0,-19.350519019259742
0,-24.339433680588222
1,-24.19222361641262
0,-28.847473441624707
3,-24.699600238642944
1,-24.81897374127829
0,-40.66952597269294
0,-15.418694148508898
0,-23.930176522532403
2,-56.83099988368042
1,-29.029136689942586
1,-27.16860014790402
2,-19.437337882527306
2,-20.422519757400693
0,-44.25719546031504
0,-11.802320613270233
1,-20.675822577175783
0,-16.540357985306805
4,-37.613046087869584
1,-32.52810149684625
0,-29.763801509097313
0,-48.90197555736442
1,-19.851472626043495
0,-33.672798006990305
0,-40.17698554004619
2,-40.561265811945496
0,-17.928464272863913
0,-36.48524611029878
0,-36.3832369422538
0,-42.7276568712323
3,-18.395929328576656
0,-25.194901541224603
1,-34.94149623413466
0,-31.041274119035588
1,-23.270989239095947
1,-35.604480089039434
0,-30.87014325132189
1,-32.78788333531016
1,-15.798742829186631
2,-24.29262300603153
2,-41.65278513817151
0,-39.6411620456204
1,-13.221235822007145
2,-23.428192087646753
3,-13.387791540577041
0,-34.462710292345484
0,-28.154363704454763
1,-22.068427739269843
0,-25.68894774494077
0,-31.02771640286567
0,-21.094032130869735
1,-36.29529298290383
1,-16.300329444013936
2,-54.039015149620276
0,-16.050318947064486
1,-17.861765511888617
1,-15.090406756057059
2,-21.94152873497602
0,-31.761547871709663
0,-25.419206702315403
1,-18.830284741418406
1,-29.479877555307066
1,-33.54626309564647
1,-21.288652598581677
1,-27.898758197618587
0,-15.731645089037835
1,-17.211155438343667
0,-22.130469141000923
2,-31.30611901650705
1,-29.224747765417238
0,-37.87919409956654
1,-35.11523143949978
0,-15.636346229068554
0,-27.253973632663538
1,-52.745792226115746
1,-20.85702147968879
1,-28.031082118357958
1,-10.154459156298167
1,-20.829151929293666
0,-22.571841509697247
0,-17.24189719169888
1,-29.53897325281485
2,-29.36544511778239
0,-20.243447410188132
2,-30.50555128075516
1,-19.05401965810607
1,-23.056233375180696
1,-28.369275734575012
0,-25.355086341969184
0,-9.100784461678042
1,-51.244031187281735
0,-19.541980766041352
3,-12.30985577110987
0,-21.501143139520135
0,-17.917399061322786
1,-21.81963624723014
1,-38.074367023917766
0,-20.196031148209656
0,-35.74135349220894
1,-16.197870631795286
1,-44.71809250741005
0,-26.543612303353477
1,-30.25557348054514
0,-16.94580015262364
2,-37.78657291090316
0,-19.765963885151656
1,-12.910269461958547
3,-25.80684018779162
1,-24.346973892677862
2,-20.946490978962842
2,-13.082792899363508
1,-34.730265943662246
2,-23.952010221945997
0,-20.75680863928362
2,-20.09582711826433
2,-36.20018005805276
2,-28.702947287487667
2,-19.109130567465307
0,-13.711412247679602
0,-24.559605144019987
0,-26.258268725002893
4,-47.86137900309936
0,-38.985709164439264
1,-26.740809552336312
2,-16.833746135282826
4,-54.67203856704163
0,-29.141118823883144
1,-27.070451621371348
1,-19.596166368499446
1,-18.791374774899978
0,-33.95667667298493
0,-26.52298498284477
0,-13.080100036504104
0,-11.728342867463827
0,-51.454952587429574
1,-23.779573030706526
0,-24.7307857590331
2,-24.392077964983837
0,-15.061528029809326
0,-25.84505877788106
1,-36.72217641705976
4,-24.836411928641606
1,-18.897131521599274
3,-21.58746188007786
1,-39.77883093383443
2,-32.93804423926658
1,-34.041941904811836
2,-26.117028436250166
3,-46.13153817467992
0,-14.437066100688819
0,-31.590394952334975
0,-27.559570851290314
3,-23.78967538736789
0,-35.04835541720241
0,-23.652347285772308
0,-26.845090757007846
1,-23.764936429681473
0,-41.0789665523384
0,-15.399302433087929
0,-31.752179895270185
1,-20.848648770028895
1,-27.085495111715247
0,-14.301320674844762
0,-27.871230271951323
0,-24.235586708135237
0,-19.986392656487194
0,-24.785374791476983
1,-12.920931665936637
0,-25.178889584704997
0,-27.86221426085708
0,-24.409735139192236
0,-36.625245262503086
1,-21.15566603098162
0,-18.39375822350284
2,-31.31110013555016
1,-12.811298044342042
1,-17.92871874558574
0,-16.6054933862003
3,-33.69819995792266
1,-43.04317499565124
0,-30.065550810432843
0,-12.987847155213641
0,-21.105682425406606
0,-28.866258573719087
0,-37.72130874598977
0,-13.220340627044418
0,-21.473939789524856
0,-27.563146859021945
1,-42.01451955002667
0,-35.99812592457787
2,-23.31778117502754
0,-31.674530178990427
1,-23.169010987881734
0,-24.436196124321356
0,-15.455636532145453
1,-41.2135387160286
0,-27.47921897412687
0,-37.8171906168255
0,-19.090373903100573
1,-26.181868735621965
1,-12.021253784277716
1,-24.165957302498885
1,-16.699654382793202
0,-28.67468012114428
1,-34.380522252089264
0,-17.61479648331348
0,-19.216882749055046
0,-45.00403808977053
1,-30.79816976644734
1,-29.652969314838643
0,-22.91866469166871
2,-18.39332088142116
0,-20.759142102104796
2,-22.901601197693363
0,-19.40230469081072
0,-20.586976095724715
0,-48.1096868420613
1,-42.685543547687516
1,-22.421858315148636
1,-37.809684820124524
1,-18.8676090074405
0,-23.1752875941666
1,-15.274309263513661
3,-19.045762289124177
1,-36.955043103469265
2,-14.586830358638588
1,-24.614543752534896
0,-30.558622229273087
0,-27.8075434382721
0,-27.268556158935823
1,-27.245683429512923
0,-27.779011713592592
0,-44.49744439941379
2,-43.355844872117984
1,-33.02548960857137
0,-18.537363755477255
2,-22.130786679558597
1,-34.62565212936198
0,-19.40737531389351
1,-24.604303463705975
1,-26.979346543175378
1,-30.098456165363586
1,-25.737734801205672
0,-22.208276518649132
0,-27.96763473070625
1,-22.8400885949977
1,-16.571985739315103
0,-24.05791643390689
1,-35.675447190378215
1,-22.26860732590801
2,-42.174070489979506
1,-19.872084819082854
0,-36.4068561547158
0,-26.70320969706623
2,-18.835311110596763
0,-20.629732714412633
0,-37.98150742584479
1,-27.80445451466482
0,-29.506788881734927
1,-24.345317702758415
0,-20.643847128456486
3,-32.8257802302172
1,-16.02890929444859
0,-20.152105696911917
0,-27.32911341244758
0,-23.120453445168273
0,-27.107440979100847
1,-27.20765188235347
0,-43.32405607322046
1,-23.776344331530805
0,-30.192861527482798
0,-35.307765160105355
1,-19.83544513244525
1,-23.367671018211627
0,-22.756047219378562
2,-29.91304471396603
1,-28.60725326786496
0,-24.346576185283922
1,-16.425004404124763
2,-29.29791364853294
0,-24.757957375552905
0,-28.083193352409744
1,-18.589783816904315
0,-43.25638910795168
0,-19.694076660695465
5,-36.93811847777603
1,-24.27393412296591
0,-20.599349537427088
2,-22.78364185607464
0,-31.915171853181803
0,-36.7128960940528
0,-13.794990390621042
1,-28.045181252824356
0,-19.114165846156403
4,-57.12229783304772
0,-19.05875264069144
2,-32.516965124607964
2,-16.701979054357604
0,-36.82338906060212
0,-24.92495677679655
0,-24.10704465356878
0,-34.797186736218876
0,-27.87469746936506
2,-22.496909678162524
1,-34.446252279888824
1,-14.273546154187411
1,-20.518222597999642
0,-17.515363576898437
1,-28.649777581330046
1,-17.121826413041738
0,-27.550837473970017
2,-25.581078401141742
2,-30.152364397299277
1,-24.769719996337994
0,-33.32469695645845
3,-28.062847740290426
3,-25.419539205751814
0,-36.09701019607332
0,-21.477324352225647
1,-16.543864643330334
1,-15.71898400365145
0,-51.647890900022006
2,-18.246187666147573
0,-40.50699747570934
1,-18.801718294495803
0,-18.116509993171523
0,-31.51335811446886
1,-42.39492818397726
0,-45.25706527751903
0,-21.825565443705333
4,-18.107342404741072
2,-38.33062553319864
0,-21.629764087420657
0,-28.50733419568288
1,-17.07218134979051
0,-24.329478111653454
2,-21.294865295838452
0,-16.593750758776437
0,-24.930261493363588
0,-25.19664315419609
0,-21.907229798514344
0,-16.996165444391153
1,-42.774691973215624
1,-38.213342662416366
3,-34.22531083191166
0,-22.265246334135405
0,-22.944108660689306
0,-26.24521154650202
4,-34.6653662045937
0,-36.9077728126876
0,-21.02208902051921
1,-25.143523200811224
0,-31.184917330718783
0,-20.111180810301992
0,-23.342750234725223
0,-27.522823834997883
0,-25.788302340949155
1,-22.767150075178712
0,-32.42227802461911
2,-28.805407353265927
1,-31.235123961698594
0,-23.80625540536497
1,-14.238076860802263
1,-23.510006550604707
2,-25.791975091220095
0,-23.624874159503314
0,-35.487915614825404
0,-10.656608493453007
1,-24.211727042139096
1,-27.243639797605166
3,-24.015010538318847
0,-19.067654255475425
0,-18.503427899517284
1,-40.35624363974838
1,-22.833911810556113
2,-23.10127985510526
0,-34.9103800420063
1,-45.00257155019202
1,-15.119312167969907
3,-25.507210834515483
2,-19.359225918803233
2,-25.802290922815963
1,-18.752707209600125
0,-14.484330525586818
0,-28.05502628483941
2,-33.7256985355246
0,-24.817183897388
0,-33.72481415108875
1,-20.24807844462216
0,-44.186080825185385
0,-28.42780628610985
0,-31.82852458159035
2,-18.934016378457876
1,-29.437976458399785
1,-16.97293674756794
3,-42.49340902183084
2,-20.098686470621235
0,-14.082666546784269
0,-40.12391688697585
0,-27.970330033193292
1,-66.16623647933703
0,-23.535044326037482
1,-32.458279918345845
1,-18.14702683204327
1,-63.71408447061031
1,-38.25395385419137
2,-19.307293353317906
0,-14.779257620536411
0,-23.836505631640506
0,-19.863172007373066
0,-18.054492717256462
0,-19.936621684701255
3,-31.148592117564366
1,-15.34774719119419
0,-38.36105801736676
0,-15.348895039640693
0,-28.071214908884688
0,-33.387757490187646
2,-34.07049323008407
2,-22.53393200642724
1,-36.70557291137332
0,-20.567740090757994
2,-31.79874804778987
0,-16.681594639656776
0,-27.00047124636237
0,-29.924006489883592
4,-17.779214321480563
3,-14.10357872437551
2,-12.945809214255059
0,-11.93814276464213
0,-47.0993280661996
0,-50.05971848830939
1,-27.21028811074704
1,-42.23491832999603
0,-20.206566756374976
0,-19.893482354091084
0,-21.963275410398904
0,-13.772945404987876
2,-20.0315128990949
1,-17.719164405898674
0,-29.57811144114792
0,-32.81669929132048
5,-39.20378638150316
1,-27.90518281761695
0,-26.3237982205545
2,-14.24607136224289
0,-22.14557203767638
2,-18.931769355152106
0,-30.28938329866754
1,-15.280939062180682
1,-30.47833806082992
0,-16.546401445532517
1,-27.083667322887553
0,-31.228316406314192
1,-33.50564711777378
0,-45.75101305638884
1,-17.034185411418196
2,-23.687057057427335
1,-33.65375958459348
0,-43.622324380133705
0,-33.18083228296518
0,-11.253249780495544
1,-37.95464601739046
0,-31.947420887342663
0,-17.313253709920858
0,-43.607135462258356
2,-28.67365849716244
1,-26.617171567424055
1,-32.93309721132371
1,-47.22092271579519
0,-26.5132951282851
0,-48.51940629650738
0,-20.721162607244544
2,-30.246046473432347
2,-19.763356596851434
3,-26.66434356582213
3,-47.439149005914174
0,-23.60813692513682
0,-22.219770371767492
0,-24.825869893154575
1,-18.068709877973703
1,-15.685971587572137
1,-36.6622691665881
3,-24.597462605850193
2,-20.563958106463115
1,-36.0845370003789
1,-29.93293232745554
0,-21.295336733332253
1,-18.718672917747543
0,-33.87199973900165
0,-17.91596275237343
0,-27.678730943892248
2,-18.25770218991918
0,-28.885664892515166
2,-14.972844924385907
0,-36.85273567201155
2,-19.252404292135544
0,-19.354881604975187
4,-35.420471151855764
0,-25.880794202307005
1,-21.819635592896823
1,-18.831240929366505
0,-18.685128871461774
0,-34.88468384566678
1,-24.589656973476263
1,-28.323423055389895
0,-23.99413055621737
1,-55.42144674305898
0,-36.18567960691562
0,-54.028083837161525
1,-16.208139844627336
0,-38.230104337910625
0,-16.512145617773584
0,-23.281876613891736
0,-30.75989267134321
0,-8.096595990543008
1,-22.352864758184744
0,-29.608260162310962
0,-26.452047185785194
0,-31.56255444460659
0,-30.86843779315572
1,-34.86444307852925
0,-33.067303398114184
0,-28.588457890862983
1,-9.33974364755506
0,-30.966014369349256
3,-38.73229927693969
3,-17.054228216629152
0,-26.58529409210734
0,-24.70007468971208
0,-28.727878510506127
0,-24.540028286086528
0,-20.19459469434341
0,-14.005853023425914
2,-16.173643425268537
0,-32.05732364737639
1,-25.80512968413162
1,-22.52047089171736
0,-24.982215111458128
2,-25.894667448119154
1,-24.131120651286636
0,-36.48167342953307
0,-17.23352027048239
1,-19.557739510488233
1,-17.593634168440204
3,-35.01009877563444
0,-32.05799273272128
0,-22.14175364134592
1,-21.806835983469135
0,-28.733625680903078
2,-10.246741614873027
1,-41.65848156992726
2,-27.565070208860615
1,-17.724920591592273
4,-35.53790778110897
1,-16.161811970582992
0,-19.19244769699451
0,-62.68673542541413
1,-24.21779320340524
4,-27.338115143281538
0,-20.031658980678337
0,-27.989409380529228
1,-27.10350160275141
1,-23.349915959152415
1,-13.967221032349462
0,-28.539009037800135
0,-36.70186478968366
3,-18.66939056923395
0,-22.021851915710684
0,-18.09130239415604
2,-21.225465704973008
1,-33.151978373522915
0,-29.911212966429453
1,-19.38478460425543
0,-47.617110997655494
1,-25.08846152715065
3,-24.631148165844245
1,-18.007270795737494
0,-16.28088612924255
0,-23.08610391621246
2,-24.497433698682084
0,-36.428390965887246
1,-22.97103112289166
1,-28.22111322434864
0,-22.201984476989928
2,-26.29760088134273
4,-26.312870512792404
0,-32.392481109769626
0,-22.19737555861376
0,-27.39855969273397
1,-15.622100753361163
0,-14.870807993975152
0,-19.063659054145443
2,-18.74369083156669
0,-27.471998836640093
1,-25.077416687288814
1,-41.46824139129434
0,-25.51902112661519
5,-31.217766335285805
1,-26.854197474055365
1,-24.77913690853383
1,-19.04885310885149
5,-16.83071206803034
0,-20.63334203818485
1,-28.221574157158596
0,-16.280023680908993
1,-14.755931547411329
0,-33.42617298078068
0,-30.10152159828868
1,-23.62515817455286
0,-19.56250469539408
0,-23.199367473632503
4,-27.19037210080328
2,-25.630357879169953
1,-26.25139286141641
1,-18.8163219746654
3,-28.77546814793482
0,-21.492514121244525
1,-36.04717823242316
0,-19.6594745204236
0,-21.265843545519818
0,-21.709054450850275
1,-33.60762919403827
0,-14.151763851684057
1,-27.30533332441981
0,-12.877361520665508
0,-45.381174785115476
0,-46.11902477110359
