total_int,total_rew
1,4.6079169474468555
0,5.466638114790415
0,3.938538347319006
0,5.889555349904253
1,4.024083428633076
0,4.549348040867565
0,6.197536323195718
5,-0.09551390794588477
0,5.1764866954073705
2,3.464453817478262
0,5.1876577686178615
0,5.458276461060754
3,0.9062349311330438
1,2.8592692903044545
2,3.464303320831553
7,-2.1374459761309934
0,5.571545827102053
0,2.3586824275179605
2,4.065410538632555
1,-3.6117398063630746
7,-2.82170701624557
0,4.252379374899396
1,4.113792820673754
0,4.02176058930199
1,1.6457852791791039
7,-3.0680086651754874
4,0.6118145219077675
0,5.2681149031120125
0,3.8485437156019158
1,4.7878807886856345
0,2.532269873838504
1,2.5456809452140914
0,3.947136436516893
0,3.1112545742049686
2,3.1567339657274274
13,-7.704818430366024
3,1.4780167136342541
0,4.067231123935022
8,-9.830247346212424
7,-1.6370295206473056
0,5.861136409688482
0,5.274379891794364
2,3.493532709820444
7,-2.2512351480736394
0,4.271326385083347
6,-3.064280108379556
0,4.579285417170762
4,0.978034044435327
3,1.6237352991932918
3,1.2181336150337883
5,-1.3189431244682988
1,2.5535138666599275
5,-2.449395977327774
0,5.49865187816458
0,5.279030234337272
0,5.5456129636898845
0,1.9969407212441457
1,4.757528560968564
0,5.323631431272329
2,3.9983933959501057
1,3.920308971342246
0,3.2278402883095123
1,3.716021799990461
8,-3.7097409750868118
0,5.465014902005612
0,3.217267829994826
2,2.8383532419499264
6,-1.745441775409391
0,4.327686609194225
0,5.10860655986634
0,4.103226917498268
0,4.7138677326827505
4,1.0291226578575796
6,-1.4346894108976482
1,3.0916603543623546
3,-0.17441508666890315
0,4.905721810309824
0,4.240572687192474
0,5.440651199417177
2,-2.525779698266353
0,5.425621207881894
2,3.5608882186383077
0,5.25633007658271
3,-0.7784163636602236
0,5.350033023915165
0,3.8781071696225116
0,4.6356004486003295
5,0.08691213720322155
1,5.131688423715477
5,-0.33878682279845074
3,1.0870726457310338
0,4.390001233903782
0,4.89424265616276
2,3.76309671465073
1,4.32680900361611
1,3.976420551605124
1,3.1051654642110704
0,3.845044491011878
6,-0.9660622350168269
0,5.759592089869884
1,1.8496168573647327
1,2.1597400799564923
5,1.0966116461097255
1,4.031658971391172
2,2.817569360266663
1,2.4052077452648937
2,3.7153536547833426
0,5.722406105247645
9,-9.365526070818332
2,3.012065286444657
0,2.8040215706136227
3,3.5073773796708227
0,4.187585772803102
0,4.736001838421998
0,0.05297049564399736
1,3.0850475206684207
0,4.544047615315867
1,3.4902406345930728
0,4.704251430583389
0,2.1792123701090347
5,-1.2951125152818155
1,4.229615106894996
0,4.89651626210277
1,4.104771088924438
1,3.6290975800825986
7,-3.5533647230294427
2,4.076379075234732
2,2.068097523659833
0,5.247728204869437
0,2.298624372028102
0,1.3151149943730673
1,0.9892672258019475
4,1.176902793840639
0,3.9459780409966445
2,2.699180372908211
8,-2.663551815670625
4,-0.008253131316911633
1,4.038226640500637
1,3.6277951189255
1,2.0484389746450646
3,2.039848135630341
0,2.598945775226528
0,5.1331504490874655
4,-1.1391093307104967
1,3.8297650327247217
0,4.537217007224924
1,4.3377861392437715
0,4.0683684186723905
0,5.487081464477923
0,5.048886799353658
2,2.803442729248633
0,4.3752173369454255
0,3.2599449218817176
0,5.095192532425295
0,4.617752452988141
0,4.608750356259609
0,5.871823856639039
7,-1.4250157170100133
4,1.5665887129578508
0,1.029982810617986
2,1.854115645044315
2,2.3243732389210123
5,-0.8073926449483494
2,3.805963084688797
2,2.3914742699158817
0,2.6885290949991774
0,4.831200248710694
6,-2.7794261780036162
3,0.9785560259515
2,2.622761200458379
0,4.267791868249865
3,1.8688745226634809
4,0.2024524681897244
0,5.856346052464287
10,-5.327287297314807
0,4.7647516664444085
4,-0.06340010720823008
2,2.945419783873307
0,3.3602839928924473
3,0.9920072031925364
3,0.31802422238244044
0,4.706149683466977
0,2.2050523273048244
1,5.158912863252427
1,3.4722145873525108
0,4.778576311374123
1,3.9992705580329693
2,3.028679834546157
3,1.236285596999326
0,4.918719148716046
1,4.439381660405171
0,2.18442636276309
1,0.5693159399462948
0,4.020034912083041
0,4.975710272546438
13,-9.118517111637084
0,3.890545870177812
5,-0.7254952767806827
3,0.2299627641792607
2,1.8799925333212775
5,-0.3134538483283057
2,3.2035102112547755
1,1.4617528436148075
2,4.210786547563419
0,3.7382020193750782
11,-6.183467249819322
2,2.7264690626830785
1,4.093470980864422
0,5.636533518274705
1,3.9387817971315546
2,2.845618158597369
3,1.8438454721353121
4,0.7116138418710831
0,4.588689841946826
0,6.038372155991422
0,3.6522441973350523
1,3.341997422763427
7,-5.959847113397453
1,3.5051436203650277
0,3.6410726454891202
4,1.7342648978615047
2,2.658741605031677
3,2.335966911879448
2,1.2527635514524171
1,3.7181859548210094
0,4.248701566354173
1,5.130122720744028
2,3.37345461815328
2,3.698367320721103
0,6.1623110932695
15,-10.179794335826651
3,1.3341210159668484
1,4.81158385562033
5,-0.5967470167888482
5,0.8101800631354497
19,-13.495836311580792
3,-1.0647482454998827
0,5.266598292283884
6,-2.754176912114737
1,3.3643124064816488
0,4.375527447176019
0,5.837608269128362
0,6.0774357340481595
5,-0.10928886474539823
3,1.0248560840451155
4,0.4807383793984621
0,4.492628042313093
0,5.495468338985132
1,3.9979029428304056
1,4.223568857345026
2,3.9361470098732703
0,4.733484901984349
0,4.441814077077405
0,3.7263677379142672
2,3.3918821753800366
2,3.143823858306005
3,0.7246162116012829
5,0.2711937331903851
1,4.661656667533971
2,-1.3865791307226087
3,1.3032605408473088
1,2.991292140568576
1,4.980683479354592
0,4.794644250223012
0,5.743402170000931
1,4.614755865986742
2,1.2231672473430768
0,5.205596727643518
1,3.3146228655981504
4,-0.3912537172558984
1,4.236721347299416
2,-1.4059980928275064
0,3.6493441348898648
0,4.561087119520654
0,5.1866109442865
6,-0.33011609828617017
4,1.6736949497595182
5,-0.18081974804241419
5,-0.5059152438774198
4,0.6736000268753601
5,-1.056806722592067
0,2.3969644439699023
5,0.4461753944140061
0,4.476143912991097
7,-2.633856892411819
0,3.93185243260629
0,4.048124888759469
8,-3.4413743523944076
0,5.446770124649875
6,-1.167354580450152
2,2.3919919494754733
7,-2.549205915315434
0,4.621268939561186
2,1.5603186764661192
8,-3.670513657297267
2,2.290343663742257
3,3.171027181061809
0,0.8813677291333175
1,4.29656718452781
2,2.2067099163544084
0,3.7723452177314245
2,1.0667528580340904
0,4.996747285398028
7,-1.6855015891717864
4,-1.0361484402804133
2,1.4541876735243737
2,3.488829764557415
7,-3.8590941057823938
1,5.2727842199482255
0,3.683677141552952
