total_int,total_rew
0,5.10351117589406
0,4.318532976745829
1,2.058607789401096
0,2.978384191941726
0,3.0864812903577388
2,3.755169694129942
0,3.327219937546886
0,4.959434302514658
0,4.114079705087587
0,4.1983054707016585
0,4.764638482254619
0,4.775446125534394
1,3.9093183476315487
0,3.6209698582498686
0,3.903075019600099
1,4.759241422154776
0,4.683741382283053
0,6.1415999204865965
1,3.8722950327979984
1,3.1547011542355943
0,3.0404691004995956
0,6.096417597023797
0,5.432962432995757
1,1.163564356761503
0,4.4132587909496035
0,4.698995607001683
0,1.569438474955895
0,0.05533265269945753
1,3.85958311672132
0,3.6908903994485582
0,5.626184352767625
2,0.2817245605605099
0,2.0416242938322897
0,5.277124135092199
0,4.2938725979998615
1,3.170096902920913
2,2.664600519419563
1,4.2075473775112435
5,0.06520245482398579
0,4.356622453655531
0,5.0311309482324855
0,5.210342536661288
0,5.069832340926066
0,2.850271050507332
0,5.034386774052929
0,4.398798370640041
0,3.500523452664971
0,5.340437088237396
1,2.5811750946051055
0,5.186475932136508
0,3.621438952392089
0,5.994837504557928
0,4.744773304865227
0,2.081026346430682
0,3.736092225539278
0,4.644259703946463
0,4.8484809230426364
0,3.9433951716441342
1,4.3191462932110145
0,5.414446844576381
0,2.8999204834534673
2,2.782433599328769
0,5.0344689837837295
0,2.726227310117996
0,-1.776645256231269
0,4.454443497685092
0,6.1628299529385355
0,5.5594256444277015
0,4.337878704755961
0,6.354456467374875
0,2.7749658727217392
0,2.2659924038599666
0,4.8330144233176515
0,3.2871036753507896
1,0.7849694660484263
0,4.33547618907657
2,1.79743018657007
0,2.423400548249495
0,5.646909359370909
0,4.5979904942836605
0,4.4035012981258195
1,3.4222284173898707
1,3.1099566111274273
0,5.4337115617030385
4,0.9247513732067216
1,4.544462951845563
0,5.683736275170883
0,5.973282719099037
0,3.2895845682661466
0,4.095742260266752
0,3.6194939526418644
1,1.6991998839528153
3,0.8982124836424605
0,5.504073530266926
0,6.404040367080973
0,6.421160303522662
2,1.3916253875011604
0,5.63349938656748
0,5.901067331195514
0,4.2191231027060265
