total_int,total_rew
0,9.743364765059514
0,9.582291990811795
0,9.65433500753403
0,9.601855935273775
0,9.710628032899404
0,9.682365740061682
0,9.590879595534735
0,9.649845027069356
0,9.558505955593047
0,9.609278646244865
0,9.537464922854271
0,9.745856838767919
0,9.57559242473943
0,9.68635706479831
0,9.66225847165983
0,9.742392040785646
0,9.737251892799115
0,9.624425061530179
0,9.723418036454563
0,9.690923475810498
0,9.568531225283323
0,9.651385042447197
0,9.630237808600603
0,9.6572577682589
0,9.702201123258552
0,9.708055433175312
0,9.629754086053355
0,9.694467600247988
0,9.529398207298122
0,9.693471722677181
0,9.568823779828566
0,9.683931906996035
0,9.682479659452255
0,9.719468277881987
0,9.766485793675367
0,9.617279273552294
0,9.429407659404461
0,9.616727733198177
0,9.69510243612001
0,9.593060173190338
0,9.685035900051721
0,9.699906429268456
0,9.538360601155263
0,9.722998119995463
0,9.77049035030459
0,9.630646118113685
0,9.64783125741599
0,9.633795972841044
0,9.726619949589484
0,9.666393313751168
0,9.752274902695104
0,9.560246325110038
0,9.618020895118685
0,9.680457120448608
0,9.677562744042085
0,9.664492250686973
0,9.765918285560616
0,9.770385421272941
0,9.594386825451522
0,9.537310445251409
0,9.62840623217857
0,9.714803509787247
0,9.68029860791414
0,9.601161996975012
0,9.77478613223226
0,9.698863862080607
0,9.779861590582001
0,9.70754805521585
0,9.584363596033208
0,9.75899423561154
0,9.618245869340482
0,9.715493317616696
0,9.623401279220076
0,9.647060094781782
0,9.5977990571818
0,9.623706772092344
0,9.664692788397486
0,9.6459957727649
0,9.722831375621528
0,9.617700620349337
0,9.561755916335395
0,9.68843649352671
0,9.72179915317034
0,9.570490740220997
0,9.640802186065411
0,9.44674149426627
0,9.759405891711431
0,9.586169566670875
0,9.719424232973115
0,9.64709927318272
0,9.679793088014183
0,9.750849492519583
0,9.619118631915615
0,9.803253893300724
0,9.658958781735038
0,9.627151139026335
0,9.56065212540658
0,9.720972514674985
0,9.624222782298611
0,9.642102188442
0,9.709563058232156
0,9.654466197922861
0,9.730749502701542
0,9.599764395913072
0,9.676770085248233
0,9.583077972769086
0,9.682897916997728
0,9.537635994928829
0,9.724329521103375
0,9.734535604233521
0,9.512252924518528
0,9.747290563819671
0,9.603592177453129
0,9.820023767222597
0,9.715336032228157
0,9.575168624864169
0,9.782726599338963
0,9.654634102923614
0,9.669681517417988
0,9.733319648747264
0,9.63177364762913
0,9.583049354468242
0,9.580015749041449
0,9.693407260921402
0,9.481518015232663
0,9.600637284846345
0,9.659081091551055
0,9.692634003160356
0,9.745363619774768
0,9.717190257479972
0,9.838607620557521
0,9.748091940639089
0,9.605824325652575
0,9.740074734320109
0,9.692000936602765
0,9.704889451116037
0,9.755489035822023
0,9.698664788826791
0,9.685592843578902
0,9.72829334160491
0,9.664092195433682
0,9.750442223619789
0,9.794787887550497
0,9.65355824885019
0,9.688392652964986
0,9.749208491525552
0,9.614262121616184
0,9.538801638400047
0,9.721508827913183
0,9.650719619610875
0,9.635271962649963
0,9.679491609612954
0,9.715493445259709
0,9.636881633780728
0,9.522523803275673
0,9.732975940551217
0,9.488835820010117
0,9.580928220967587
0,9.6970000193189
0,9.774963346801941
0,9.667379251852497
0,9.722546834845193
0,9.692709627557258
0,9.522662865426241
0,9.671449496018223
0,9.675386495161057
0,9.563833737787183
0,9.505899199619027
0,9.676166172210406
0,9.605765348473096
0,9.657506697064315
0,9.59312354657516
0,9.578534826063356
0,9.667797737486529
0,9.635841547834431
0,9.656521235094388
0,9.666192821497024
0,9.620801174837457
0,9.61206322400222
0,9.73623010695305
0,9.707220329544104
0,9.671084624942974
0,9.584543026737549
0,9.657777336716439
0,9.679092574336751
0,9.837084990007027
0,9.608152578563612
0,9.736572913559531
0,9.704439951582641
0,9.696368624714744
0,9.69064559142459
0,9.761119918926582
0,9.677582350716758
0,9.778608160270545
0,9.58919045071543
0,9.802743016145412
0,9.747133052694064
0,9.621187538134924
0,9.598609919965526
0,9.637971193306099
0,9.719482047094994
0,9.723029873561455
0,9.640360574234805
0,9.666726544175624
0,9.578285670278701
0,9.664799230711441
0,9.727381854877704
0,9.60203927880175
0,9.749369405400492
0,9.485275364670066
0,9.73638401908539
0,9.636823483629309
0,9.751223675425281
0,9.837469084736554
0,9.780867456396313
0,9.700175396231666
0,9.725644609753616
0,9.663226106855715
0,9.75576629588205
0,9.627667734662177
0,9.675798839014686
0,9.533221605228865
0,9.674230428220051
0,9.708479199159052
0,9.208533938193396
0,9.500317055053001
0,9.730802225561197
0,9.633213345233731
0,9.543591614198922
0,9.711772465979967
0,9.594740884840721
0,9.593408446366194
0,9.715847742701838
0,9.66999229108343
0,9.618943974845717
0,9.682748113592186
0,9.674150530606646
0,9.760018057642291
0,9.590459526021018
0,9.666289437927079
0,9.619260757798386
0,9.68528984594914
0,9.654581442256239
0,9.536826614793387
0,9.626793484764613
0,9.648857968706842
0,9.652163244817302
0,9.60414550170182
0,9.708720317763053
0,9.728137770844528
0,9.750508426872859
0,9.664813352898705
0,9.576562148408787
0,9.752439143527534
0,9.481467162236175
0,9.776727232797597
0,9.686204733063416
0,9.636664904994218
0,9.610393925972932
0,9.682185862810883
0,9.54056481169774
0,9.727892225209429
0,9.709212425389254
0,9.632314693332509
0,9.6425990408889
0,9.575481350674135
0,9.564568141081018
0,9.592970366546139
0,9.652053159377761
0,9.625593244570993
0,9.605275624812641
0,9.637898809154223
0,9.611310071082872
0,9.668992334444727
0,9.63350781871382
0,9.638671511564336
0,9.584898644622704
0,9.37484525632162
0,9.74404149376775
0,9.779324476476335
0,9.654419650116344
0,9.597929176877113
0,9.572343997637903
0,9.656285813879482
0,9.704842858017681
0,9.66615568743401
0,9.62719255109008
0,9.570670026448786
0,9.546774515201333
0,9.7152371534624
0,9.643494349175912
0,9.702791717453772
0,9.729794055010322
0,9.632694443543729
0,9.674897894787652
0,9.800488784302427
0,9.804215319323891
0,9.667600274895873
0,9.725848383314705
0,9.553925215083488
0,9.584886787490774
0,9.803030299927844
0,9.631570227692704
0,9.660165751896507
0,9.52863963827308
0,9.669026719130644
0,9.593522162482188
0,9.643290795677501
0,9.83476781834386
0,9.563773100369243
0,9.818037328477486
0,9.65650940167661
0,9.775356235478077
0,9.827689856807803
0,9.65398065436721
0,9.740731064821725
0,9.736568009835853
0,9.712679845753954
0,9.691165198951499
0,9.655300277153657
0,9.788835029995502
0,9.74583883572572
0,9.684064150171185
0,9.664604768154488
0,9.66984794228178
0,9.604429977618503
0,9.63606974119209
0,9.537914768824775
0,9.675799837355642
0,9.73674700710653
0,9.621698171086294
0,9.656432467414174
0,9.661297283901154
0,9.576743534915511
0,9.591442792097325
0,9.617607829216482
0,9.59937074211967
0,9.559556956487496
0,9.61239755294674
0,9.65872292231557
0,9.719549771910804
0,9.615429789039778
0,9.62053143032362
0,9.674391884686601
0,9.759434154964184
0,9.7558597484932
0,9.685293929659254
0,9.659576647845688
0,9.789937488661986
0,9.631571855273448
0,9.561601090121323
0,9.730302241458489
0,9.549281985929317
0,9.711926323177952
0,9.646397794962827
0,9.730143586128538
0,9.572236974213428
0,9.550299937039235
0,9.735794631464572
0,9.619662985031459
0,9.71967072002076
0,9.676688961525025
0,9.653401625883832
0,9.607073349281578
0,9.658684799201845
0,9.675358734927944
0,9.699644933648282
0,9.614168347386382
0,9.57048251893039
0,9.728793618569213
0,9.64294662097306
0,9.646445916743339
0,9.624946417228854
0,9.614230827435204
0,9.5971272418229
0,9.731981164029067
0,9.529893051924713
0,9.651251719356985
0,9.611336207683435
0,9.808752862852938
0,9.64163248873284
0,9.460796798279937
0,9.777163565929895
0,9.707975443992575
0,9.7007625451347
0,9.71577968780432
0,9.110558371844752
0,9.6040373165529
0,9.700658013651866
0,9.725244729710129
0,9.783107347679627
0,9.753069577759318
0,9.579713923439854
0,9.69854686383187
0,9.796812832388602
0,9.709183423303653
0,9.698151950385254
0,9.683547400384384
0,9.746753894863264
0,9.631325791886761
0,9.565726533149721
0,9.621171027635851
0,9.714249078705487
0,9.721063936916096
0,9.750536947859022
0,9.626528061294026
0,9.694657900529538
0,9.616216203979702
0,9.585037521486976
0,9.783899574754733
0,9.627907392504461
0,9.611558474551675
0,9.630812401431104
0,9.75495328050483
0,9.5947680531071
0,9.67780186263759
0,9.642585944824312
0,9.63349316103118
0,9.57309769606336
0,9.664499921087321
0,9.74919820571125
0,9.620759316194507
0,9.706948090896889
0,9.576231789406643
0,9.643880125537747
0,9.660374391857413
0,9.557424111763032
0,9.761003971832514
0,9.577627609866584
0,9.612957043698014
0,9.668239939759902
0,9.774165125253234
0,9.707733642497493
0,9.691865339757452
0,9.629074753275214
0,9.767221143677142
0,9.74324464970554
0,9.652315421733409
0,9.509166168027063
0,9.679966887347943
0,9.649584986352998
0,9.571663185646862
0,9.583348781198076
0,9.693233104892773
0,9.658776098527001
0,9.60336227385377
0,9.695503581572856
0,9.642914078773279
0,9.742182741258476
0,9.548694078933952
0,9.769900840562112
0,9.537169738324957
0,9.721317837048492
0,9.660414957254327
0,9.634469797686169
0,9.582142095101675
0,9.648889924424441
0,9.662429805616226
0,9.714903176692841
0,9.676676111922808
0,9.735808324204914
0,9.734561758100835
0,9.71829730964614
0,9.673542121769419
0,9.536922329367934
0,9.725252215167814
0,9.715401611251947
0,9.772911594167999
0,9.64799794982284
0,9.703858885520138
0,9.681616301919338
0,9.657128835656897
0,9.391752615098452
0,9.598549005311979
0,9.691150319863127
0,9.693204144039449
0,9.544517451124804
0,9.730692841689725
0,9.742322321352901
0,9.733214128104917
0,9.645029737223414
0,9.581890129448556
0,9.682472214948662
0,9.69672243720795
0,9.695795890343039
0,9.766285387740925
0,9.805513858370302
0,9.638000041003702
0,9.68627471344189
0,9.70383988208042
0,9.565971549271723
0,9.701556454700922
0,9.657776348619539
0,9.643215288176659
0,9.704794584132829
0,9.58694808216555
0,9.570479632591178
0,9.452952260319753
0,9.704160795120975
0,9.611800440782474
0,9.545321898024268
0,9.711571452527625
0,9.646291654527944
0,9.707389839549492
0,9.57989536108511
0,9.591777845210377
0,9.689851190527907
0,9.612068932253056
0,9.506768936109705
0,9.6935794667282
0,9.665821042231588
0,9.566126233690289
0,9.69206072817861
0,9.711932958510207
0,9.68050135520916
0,9.758386040325986
0,9.694580818976785
0,9.682606992462432
0,9.753314102584628
0,9.779287857556163
0,9.658798021780864
0,9.529267684920294
0,9.76927330102116
0,9.66993658237966
0,9.610486752185606
0,9.667454560044735
0,9.676068867547857
0,9.570284797271814
0,9.585655180754534
0,9.587489663431848
0,9.66910637253558
0,9.659995676405794
0,9.692725656279526
0,9.737782192100362
0,9.673854824673572
0,9.652674545489255
0,9.830340598427352
0,9.690324539169815
0,9.586069552200248
0,9.757885964654562
0,9.769183085329644
0,9.623707966327832
0,9.69713235696689
0,9.630477165019924
0,9.770559692593233
0,9.71418208282642
0,9.654583368747117
0,9.69654559884113
0,9.64647495508225
0,9.549814004072713
0,9.614147619378782
0,9.529191445496174
0,9.663532039320442
0,9.606711282224099
0,9.68854638883764
0,9.55438917708336
0,9.611092250581539
0,9.644239307255345
0,9.55747808982949
0,9.664075364673057
0,9.60810250993985
0,9.643272732693742
0,9.669887250939407
0,9.544854761459087
0,9.723785700463289
0,9.609348485032857
0,9.76458660294267
0,9.588636540964787
0,9.676349699610883
0,9.611283072060587
0,9.620655659950598
0,9.610921888976454
0,9.653300166654947
0,9.693589175050574
0,9.739618219591563
0,9.688217975059363
0,9.72472716366639
0,9.682843237000512
0,9.737246697484196
0,9.611866519067176
0,9.657129585873863
0,9.543337808133776
0,9.634447373331513
0,9.507577525424555
0,9.620736716035292
0,9.52049532840784
0,9.772824339067922
0,9.539581542785394
0,9.576193675212581
0,9.579230622602585
0,9.73000907225963
0,9.606184279920662
0,9.695433022472692
0,9.642575190900434
0,9.718612885444696
0,9.479921716117046
0,9.780420298859653
0,9.499027751071056
0,9.667390772126737
0,9.621161313685958
0,9.643158278388967
0,9.619704935318836
0,9.652325935902649
0,9.576991413909306
0,9.692561750105444
0,9.60402193963689
0,9.608194114493035
0,9.61433327954189
0,9.597099853947535
0,9.541154112485447
0,9.646254348232063
0,9.71140382913839
0,9.571315768568118
0,9.579665002064475
0,9.662947146518684
0,9.70811848466154
0,9.618754193420434
0,9.862532472881284
0,9.679953757774983
0,9.617258877998868
0,9.624810520312588
0,9.614510164276416
0,9.693928674245342
0,9.641354539686427
0,9.720682042449514
0,9.740015865290518
0,9.753894662195487
0,9.598778954725882
0,9.696542059007024
0,9.631368785045959
0,9.575818180541335
0,9.815134284491016
0,9.621809629632676
0,9.760278143622925
0,9.662784304861077
0,9.659339541932527
0,9.748988642642692
0,9.671086362909117
0,9.631750239527696
0,9.599824243607012
0,9.744711453892531
0,9.770118162439614
0,9.444792706558605
0,9.69962545797252
0,9.767459675211802
0,9.68009682392873
0,9.755014805888075
0,9.660174493145515
0,9.648725596323944
0,9.649321879947863
0,9.67072466391498
0,9.673622839860041
0,9.606750990615081
0,9.757780518692664
0,9.572398888918816
0,9.66489789735301
0,9.601273715221543
0,9.645874192111737
0,9.70250533561654
0,9.749273981877623
0,9.606559162859266
0,9.707133848272212
0,9.702179027706535
0,9.629647195920134
0,9.584566567265275
0,9.463920491177253
0,9.681679523921849
0,9.697527839846233
0,9.588595337082538
0,9.640649373130499
0,9.62346786906145
0,9.610773447663847
0,9.491360469668058
0,9.594712393094325
0,9.59618554043054
0,9.748135136534628
0,9.607633831721614
0,9.664321597261633
0,9.621678784787267
0,9.722265751419888
0,9.585801704212079
0,9.661158506239515
0,9.69473806715477
0,9.553450199388012
0,9.771083801061694
0,9.689802170367381
0,9.617000844136292
0,9.642443451871078
0,9.740374151270128
0,9.718154800786072
0,9.710028783827575
0,9.787058360936971
0,9.588818857740291
0,9.584638427559046
0,9.652182791145261
0,9.574811855872051
0,9.749709150781195
0,9.65148205513973
0,9.774264117231452
0,9.612055017482524
0,9.661660393662322
0,9.675250063539128
0,9.693723524195796
0,9.619487130246823
0,9.614350477781475
0,9.651113695246181
0,9.717003517017218
0,9.60744299261596
0,9.822451710434109
0,9.654500277839917
0,9.770987258833834
0,9.502565844413933
0,9.656996410711306
0,9.601456392045643
0,9.662351734425801
0,9.738138574790375
0,9.692685825161528
0,9.7531019665154
0,9.71884803100728
0,9.570292796658642
0,9.666052352980094
0,9.566799128269194
0,9.4303751067146
0,9.65623962226962
0,9.678655103960656
0,9.794073446446703
0,9.567196515261752
0,9.543535417403083
0,9.683044890041304
0,9.726060492438297
0,9.774665656570178
0,9.72584620709207
0,9.678991065377312
0,9.50324536576849
0,9.682599325832921
0,9.590589200269134
0,9.604715131697553
0,9.755663420143103
0,9.674778848196448
0,9.604410042951876
0,9.602482178056164
0,9.521689514180089
0,9.804208549422876
0,9.56744543801309
0,9.6156356882566
0,9.783099141074297
0,9.680406481132913
0,9.759132218827778
0,9.791198735140842
0,9.723013831667322
0,9.544802204997977
0,9.655649217309476
0,9.681791242229675
0,9.697891208673903
0,9.853900714355074
0,9.69240674042112
0,9.65744970538915
0,9.598551896325846
0,9.76314909360477
0,9.709041421032104
0,9.539145472304158
0,9.680035178387831
0,9.649736892048429
0,9.666645076866489
0,9.627609387906507
0,9.53031293818414
0,9.543416823548549
0,9.74565782768099
0,9.668722182180872
0,9.583404884016355
0,9.621111894720718
0,9.601014868385708
0,9.708862137398812
0,9.53288276850286
0,9.517357308133581
0,9.733911015857643
0,9.552914715893284
0,9.647936589887856
0,9.763569275368342
0,9.715162660974592
0,9.560897623246243
0,9.810079954698937
0,9.592759093096886
0,9.639616131838194
0,9.641118814748943
0,9.594094272904918
0,9.736431673772854
0,9.69337701762585
0,9.775408052840794
0,9.519133884316764
0,9.508653910503684
0,9.739200585158361
0,9.501996107158938
0,9.662449860743706
0,9.705535651550246
0,9.469334351536123
0,9.551811787847718
0,9.713246097513602
0,9.601684444736339
0,9.829139138838423
0,9.572083007407272
0,9.699468379349714
0,9.659532496814869
0,9.763385359425078
0,9.57956925518018
0,9.649416214110909
0,9.464712288970542
0,9.605821648430695
0,9.103368268247255
0,9.588328856909433
0,9.633427184164715
0,9.593292190268697
0,9.552283313977263
0,9.5438041228569
0,9.718561125924287
0,9.606487117413984
0,9.599511297371212
0,9.718401465729201
0,9.707878967053379
0,9.680101311633859
0,9.693115467817702
