total_int,total_rew
70,-60.34314153769181
32,-22.382292758399025
29,-19.283739007443273
20,-10.247845710273593
4,5.71370567470669
55,-45.223110083751905
4,5.653866224868053
0,9.674418956533394
1,8.672557798678136
2,7.667743779358081
0,9.640608203339918
0,9.690296135613298
36,-26.358808631003175
0,9.694404434000036
0,9.603134668423095
0,9.58260796745681
0,9.538723844316323
24,-14.405673139719099
33,-23.467120698674293
14,-4.4167327209917016
0,9.707208211490943
7,2.5101427814489927
23,-13.276833210881243
0,9.674382255853683
0,9.727611757482629
0,9.762246123384523
8,1.5470814709087388
0,9.738488496633753
32,-22.46609797552686
0,9.673685724975371
37,-27.4117993654567
0,9.672061703804484
0,9.738775435132325
0,9.575082154514892
36,-26.35115947194117
0,9.639512728550711
71,-61.466829476533846
31,-21.251211439676386
0,9.70624895803921
0,9.696203212650353
0,9.616555175731047
0,9.644235943234072
20,-10.40094040714876
0,9.558183258994472
0,9.574016945713481
13,-3.3424158989921753
0,9.61473446464027
4,5.58383198181439
14,-4.453413345898021
0,9.579402353293629
55,-45.43587241406117
18,-8.358073341666467
0,9.713383728337705
36,-26.351791860146538
13,-3.384929749943385
0,9.59302628588205
0,9.665068926116021
0,9.736639833472381
0,9.810161805106754
0,9.580903094889726
7,2.499650016585946
0,9.649850003817853
0,9.575398165990467
4,5.673875385329951
4,5.704641028260974
0,9.713013399504959
19,-9.341435224016932
50,-40.40819772891878
0,9.634135270523513
31,-21.332132756026304
0,9.807805531911134
0,9.659112125855179
0,9.503097357164092
0,9.668831118565015
29,-19.383946512004552
12,-2.4133845890471495
9,0.7302019227673467
0,9.752045264522751
0,9.683141982370866
16,-6.311396169827795
0,9.707937955862826
0,9.636657667178142
0,9.586813300994146
0,9.75873184283875
0,9.62351452381195
0,9.772794291657233
0,9.633776746452465
35,-25.365606916169813
0,9.57895959594806
14,-4.21220987800785
31,-21.31373034313987
0,9.573964218342342
1,8.697222950638583
10,-0.1936034297603818
0,9.640585093579558
0,9.643851669614401
0,9.6432286835974
0,9.677507660937025
0,9.549611158622419
0,9.673898342621268
