total_int,total_rew
9,-31.24671293412906
1,-19.305716543788776
2,-31.44087010898679
4,-27.095005018618327
4,-37.94476821582707
7,-33.78772260682672
3,-29.71865165466367
9,-30.39776396687827
5,-26.565233201138117
0,-34.9035170607119
2,-33.75847466793005
1,-47.64981658076848
5,-28.13931003531518
6,-43.878297771182986
4,-35.5305910854699
1,-21.80640734692747
2,-17.026022606647988
2,-24.50852080708141
1,-47.08061358925118
5,-16.547502218769434
3,-26.64613566093395
3,-39.76284254356825
4,-34.653345493325695
6,-23.598493823292287
2,-23.803102890284826
4,-53.43850764354016
3,-24.391957302598883
7,-25.87597254280595
1,-28.340583659634103
4,-14.803308105547423
0,-21.992717823725776
1,-36.1056522302232
3,-26.402481379755667
0,-37.02763314029592
3,-29.262579257462864
9,-46.48889434915983
1,-32.21680371945185
4,-22.891104804808545
9,-25.18238301205791
4,-23.658678674824063
1,-18.66840203213633
3,-17.793767944342584
5,-31.58178412276634
0,-23.47618820109964
5,-73.06676440324713
0,-54.24105286421913
8,-30.54327425492156
10,-39.512302172226605
0,-18.131476573611472
1,-21.342086475752698
3,-24.270372544671183
2,-32.928894885735716
4,-32.02667310888093
0,-21.004075079100108
4,-19.553897775371713
2,-25.128189561854402
4,-34.86121480156699
9,-49.37728940019265
2,-26.37317962288694
2,-16.314472575536644
2,-25.730005415656464
0,-20.848153158459283
3,-26.454951093692227
6,-23.380336968565196
2,-15.016123586383861
8,-25.372097630374867
4,-23.498713622014037
2,-24.47411179595318
1,-40.71707470474952
4,-39.80698184936349
0,-37.109448270122165
3,-29.332816907802126
9,-30.043778699513165
5,-57.02594152915439
4,-23.75468448296602
5,-28.353352292792987
2,-28.96319961739635
4,-36.800516312426794
0,-30.815800075480396
4,-56.49972288714563
4,-28.989440275259756
3,-20.12053273604634
2,-31.588772108093046
4,-36.49551227914299
3,-27.099733280269323
4,-20.888321017362284
4,-33.417555515515865
5,-47.50151100472013
6,-34.17942243145687
1,-34.40569919832797
4,-33.10061046188327
1,-19.1631714596683
4,-39.679197521736455
2,-23.68542247521519
8,-32.74414008426015
3,-34.19201921539986
2,-35.68153397991858
5,-27.205964716384116
2,-20.42137549175468
1,-15.973164999654799
3,-33.95497700077153
0,-28.358344648687197
4,-29.636394162271827
8,-34.298078012265236
6,-35.18319980729323
1,-18.801702629754523
3,-22.75848861803999
2,-27.64197723405248
1,-29.987642606718335
0,-33.41692946367784
9,-44.74047417982513
1,-29.68374869320079
3,-22.091127039040508
4,-20.39581244880477
2,-41.98106469872146
3,-32.156236842544445
10,-35.109978981647274
7,-32.65210640071373
3,-27.715999366251037
10,-25.881045788780753
2,-35.72913052847721
1,-49.64516816087463
1,-22.59572595061824
4,-24.31745761000708
1,-19.172604279585972
4,-23.607864036314258
2,-20.40261799066816
9,-39.27208036617219
0,-16.852057802592128
4,-50.87217787958103
6,-38.52761929217656
2,-25.80252234368942
9,-31.63288753429227
2,-28.33864377197123
3,-32.44429990858284
3,-27.934807006551903
3,-25.409747615257377
3,-34.28424906064567
9,-33.082943386532435
2,-40.7310754051443
1,-26.82598414966781
4,-23.97917866516798
3,-50.91683372018706
9,-27.33636450893648
4,-27.198482888764165
2,-25.77980378878606
1,-30.251040636970295
2,-33.561215418626645
2,-15.991556298322292
4,-22.481128189953232
4,-21.791487045360498
5,-50.97365964309053
7,-27.564235979846444
3,-34.73408791970813
1,-20.713973347105522
3,-23.13599144040944
2,-22.705962076784648
2,-22.927540831930937
1,-39.923700821804815
6,-36.97795436681359
5,-25.970416611566776
2,-33.758664094805845
4,-31.9967997042349
2,-45.224152409519064
0,-35.827080871171624
5,-35.29970911578685
2,-35.545711702103716
1,-34.29759503503383
0,-29.170001073597543
12,-32.52005770866107
8,-31.64197595172447
0,-35.43466395515522
4,-25.964458792364226
3,-42.973178708455436
5,-27.13255789999534
6,-29.531081187655623
1,-23.829183278073796
1,-55.91151477867171
2,-35.65042934357317
2,-16.247601372546818
2,-29.232054167821893
7,-28.204733508435183
0,-28.021147504369086
3,-21.25313070076669
8,-19.46726582444631
0,-33.726796946796725
2,-53.979769741213595
2,-25.9971517333785
2,-24.14592757811935
3,-22.78240969040119
2,-31.203233658738363
3,-20.22362201438477
3,-19.019577228435733
4,-26.214483424327334
3,-16.020910568360506
0,-18.823504377966675
2,-28.525703852758806
2,-39.82995442393538
2,-17.2137481093838
1,-20.5913293541844
7,-43.84356523696647
1,-17.33430918607807
1,-27.74151752197433
3,-23.64954222963628
7,-38.70268013477165
1,-18.18788951450758
4,-30.098395394941882
7,-32.53249065187555
6,-42.49953292556311
3,-27.51252101553957
6,-30.659993240442066
1,-18.921891196695157
2,-24.186056430529185
0,-38.20495348029928
1,-30.55397458748424
0,-16.398622161716265
4,-25.98700211440954
4,-22.561024693759297
5,-41.57379145610898
4,-49.52790830240282
10,-21.289554073333843
1,-40.39810323926799
4,-30.997514084045307
4,-25.223978628112068
7,-21.790018406589272
3,-27.868419787122576
5,-36.53606186747721
0,-24.437214577252988
3,-32.05755944236346
4,-16.66802225765204
3,-21.784452266313615
2,-25.819857699642093
0,-19.417219386163076
3,-47.71096845712831
2,-20.107918058387746
1,-21.644028454740756
5,-58.37959652195021
3,-33.104874525368864
4,-43.03485650799776
4,-16.420777849809088
2,-18.511585519237673
5,-27.929328042228647
1,-41.39020726129448
4,-42.04639324331974
5,-36.104635777219
3,-38.46990529327522
6,-24.205037045806204
2,-14.75047186118704
3,-23.137615011075898
6,-27.10186480742652
4,-19.21019208995724
5,-21.588269208742357
6,-23.765592251921735
2,-27.715579130113237
2,-19.54928255778111
1,-30.12416572450815
8,-29.637137989109387
4,-24.059096107801746
7,-34.565492059259505
2,-32.34800395948651
2,-40.93353358469347
2,-24.434767377952433
2,-33.17230950387667
8,-37.195980600535805
7,-28.976320278341138
5,-30.136775563689852
1,-40.386983679747615
4,-48.870262041094165
0,-61.1724617492354
2,-43.177176980785
4,-18.313809539826572
6,-25.99601001651855
4,-20.24773021594834
5,-33.77881995066493
3,-36.508104885474914
4,-31.81731004098288
1,-22.84392931387375
3,-31.78975218676169
0,-27.2562419880826
4,-34.07475851239407
1,-18.92910718372596
2,-35.66634032598489
0,-38.88046473828746
0,-15.388925305462747
8,-27.665200121380458
2,-32.347599496300404
1,-31.607437186881793
2,-22.834654632150567
1,-21.004831933878666
0,-28.999588497343186
5,-18.862277583147257
2,-19.96472965663692
0,-24.278170453471123
3,-37.70022126007291
2,-25.882330826776478
2,-20.402009719987795
7,-35.80919714022142
2,-31.005511360543625
1,-57.438615360340094
1,-46.18252056089446
5,-26.566551161887702
9,-24.920415613987586
4,-27.74380813668249
3,-30.867392339974884
3,-26.020787209943045
11,-39.07443121395894
12,-31.85153524138822
5,-47.28691582452173
3,-26.652757176960684
5,-28.575570389977933
2,-29.530205086449133
0,-16.780679564882814
4,-21.291794535650006
4,-30.60196643650553
1,-27.545781399347035
5,-30.155570729501786
3,-19.041154382569808
1,-37.007271591542185
1,-28.282265190448264
1,-43.795618643184184
3,-22.378904069589588
1,-19.013295455775413
6,-18.64997944637376
1,-26.652401272608245
4,-27.98182428675974
6,-28.32520180302708
4,-43.96709815590084
3,-27.28188977241617
3,-79.3473166109593
0,-23.705584601977453
4,-20.894806463542587
3,-24.694521830695304
3,-20.121762830472804
4,-38.78852003733558
1,-24.515061930105134
7,-30.05954356964134
5,-41.57337030808947
9,-53.486809132626895
4,-23.47934678210133
2,-30.53905989123282
4,-37.270870976457715
0,-19.71843889409363
7,-25.81408523775048
8,-54.55347906588502
3,-60.296331126175474
2,-22.438375460693866
1,-34.55233182340785
1,-13.899290497351572
1,-36.08147807546402
0,-21.742136293534088
1,-24.534377068205792
0,-21.415283465477728
4,-15.209234962948749
1,-17.06190819294383
7,-21.773181562313304
4,-45.041502664466876
1,-47.748646477492464
4,-37.27190521324086
11,-47.25228200709997
3,-20.56748576156345
8,-24.206938574938366
8,-26.22966660707362
0,-38.37085518807538
3,-27.145911491270997
4,-32.032562856206674
4,-28.03298427238324
0,-22.573219527519505
0,-30.827218690814504
3,-33.66729843978658
4,-36.227441285955486
3,-43.736979974259185
5,-31.760799198265595
3,-28.105366953821697
3,-21.298727329882297
3,-12.723525829455012
8,-42.53856798775805
5,-24.18774565831974
1,-26.85818915385834
2,-33.620016989946045
3,-21.809159610321373
6,-25.68045032021904
10,-52.79788619509154
8,-40.46717169346555
1,-17.165705789430405
1,-36.02836428896423
1,-21.423058801910834
1,-22.64767247899865
3,-34.32258802010466
1,-42.99269542046347
3,-28.293217079064636
5,-29.985919014478053
6,-43.0192182895165
7,-29.244576656490583
1,-21.165256412170965
0,-14.094187707418799
2,-51.46231918238092
2,-23.82492257816566
0,-33.84700389148404
0,-20.422339507251007
1,-29.87655883361298
5,-26.693905928375216
1,-15.817594737946996
4,-30.465549610036483
2,-25.85029781695451
3,-23.73203577068651
7,-21.424443519046562
3,-29.72058172405758
5,-41.32642674812933
6,-45.10661833105857
1,-28.280463663918635
8,-46.61432258248829
6,-21.1190300020209
3,-21.30681591301789
3,-30.00942777743675
0,-30.82998186222877
4,-26.497436734061452
4,-22.66783071429377
1,-51.159607872707
0,-46.527660989390405
7,-38.59802162604442
2,-20.062058261731405
9,-49.29443084583789
6,-33.55730987246255
2,-22.30500962515626
4,-26.00408023821391
9,-26.958602502059144
6,-27.2872841952723
0,-33.050282152479745
6,-31.710273950189084
2,-14.829907371742499
4,-30.235177388610452
3,-63.52617739441025
0,-30.41815886209608
3,-23.072524621967396
7,-27.172058105526485
0,-23.88966525936024
0,-25.956185223265514
2,-28.294201665821724
6,-26.768207418555324
2,-29.178545620171963
0,-26.448163706083562
2,-40.66653049768589
11,-35.217328279361666
3,-26.650149513017503
2,-27.17312014159399
6,-19.30396924162983
4,-17.521283716571176
4,-61.22814748721086
0,-30.807482020186356
2,-28.602587861537305
4,-35.13428187172532
9,-42.14536178798045
1,-22.66019266566612
4,-31.522782285582984
6,-35.72237502531376
2,-17.977312239841627
3,-23.209738598308963
2,-28.449189508603308
1,-28.9211664801433
8,-35.163729873137676
0,-27.440871958266925
2,-32.093518548154506
0,-28.904863554015904
8,-24.89953341338341
0,-25.085290884370902
4,-25.173450975352313
6,-44.22345471756978
9,-46.58719497824099
5,-24.619432095517407
10,-28.16268073188397
3,-14.946198369600605
0,-31.922326362108187
5,-19.914360682310306
5,-22.330792555080063
17,-60.78740522475519
13,-29.876141622438805
0,-22.19469163104233
2,-23.188743140333017
6,-23.55507679041649
1,-21.29320502582739
7,-41.52095885018411
1,-25.623315135861922
1,-22.649345596411308
2,-20.923078358650223
2,-19.43041196098519
7,-36.65911190506373
6,-23.84369141179341
2,-20.20228722434684
2,-35.491072681685544
11,-33.083839272531485
2,-12.19328300649236
12,-49.90793882799815
1,-24.271508563802822
3,-28.538863338518908
3,-35.88473454675765
11,-44.448189441805
2,-21.55080386499632
2,-19.090413888770414
3,-26.08958769829841
9,-27.1126064033453
2,-30.198937520762282
1,-21.96435381401723
6,-40.76550446867418
0,-11.104050142759625
1,-33.06671703264677
3,-13.198877470216754
3,-31.30671852766606
2,-34.14205700424887
1,-56.300374748377514
4,-22.65319541962471
5,-26.497671757177965
3,-26.79261776605693
2,-30.967840147448396
6,-23.413786784893972
2,-21.469881913175417
7,-59.739340189472536
4,-25.057345557693296
0,-25.655414948235173
3,-28.90157161346779
3,-29.183531104081013
9,-28.729437727944102
5,-24.68169646544541
9,-26.774935898189078
1,-26.56548873182219
4,-24.207742258533397
5,-27.503354947947308
1,-29.238145907554845
9,-54.827586248861934
3,-23.240387329250243
1,-19.473513668669586
0,-23.90101820587381
4,-25.712951682854353
1,-21.206663539958868
1,-34.120419558121654
6,-26.960859668510626
2,-29.788550065356045
0,-30.401123050444237
6,-30.259296802858962
4,-38.50725550945715
3,-23.230503265277036
1,-24.877804735144288
4,-45.538882701724674
2,-36.43170390041962
3,-28.11367692747797
6,-25.64273138420316
0,-28.76774855021423
0,-15.577272870874285
1,-27.21542135820528
4,-18.112329342589874
3,-31.165972862270173
1,-38.4792948732268
1,-37.06051767309228
6,-30.965419883205442
2,-18.447700196636188
7,-32.657975178496166
2,-26.10210434791972
3,-26.811669836043798
1,-16.672794801631984
2,-23.547042562922826
1,-22.280819360033746
2,-40.7491921369565
1,-29.403184280831635
1,-25.873196504890167
2,-38.27804943040416
1,-31.516501731408297
3,-23.146709986262874
3,-37.433543130822706
3,-26.06144016191587
1,-21.74329489020824
4,-23.560929951966425
1,-31.905630614516593
5,-21.806944279606604
4,-40.5937478489383
5,-35.01626490315719
0,-28.75236930892171
3,-60.92291357558264
9,-59.71548565336176
4,-23.125276631814945
2,-14.692295670578156
4,-32.925624331480066
0,-17.900379551671186
2,-34.75053427823983
4,-27.52170182519022
2,-30.630161288497963
3,-27.82890346825574
1,-25.025521815286407
2,-40.94565029919311
4,-41.403798690341944
1,-19.111144086056058
9,-32.62736708554999
1,-27.168982783643024
8,-20.812938892317305
2,-29.88354630337104
3,-18.077699511619223
1,-15.395789078363643
3,-29.76835475958648
4,-27.892375201353534
9,-40.89696118595245
8,-21.864682749324203
0,-21.500110358399386
6,-31.36037971259519
4,-55.53390655649221
1,-26.40595403249503
6,-32.338127563799745
10,-45.725378158111006
2,-25.57951351522931
3,-16.67396402208072
3,-33.04836413548586
5,-29.209302510581814
3,-30.988451755623792
3,-24.36093542013002
7,-21.526039722775415
2,-25.287093323736446
3,-22.792228152272703
5,-25.006958530975204
3,-31.559483721353107
3,-30.634988535088038
1,-25.57514243746388
4,-22.289838101632014
2,-37.56526281696836
2,-25.429715101112212
5,-47.825358430127395
3,-24.880117551921426
2,-28.364938124074925
6,-23.338883718470605
1,-27.179722143305526
1,-19.244344902236868
2,-29.76127825984835
0,-21.250790138793846
0,-27.5432579619856
4,-49.25285252425136
7,-40.322388996215594
2,-37.955866202881346
0,-12.283273795545552
5,-30.02459201376428
6,-27.3006671143406
0,-39.532371776824434
6,-24.28128921475585
7,-41.97582236984947
1,-39.01954855168742
5,-21.119718531210776
2,-28.26558277555583
0,-25.2667362807651
8,-27.729998706908837
2,-45.077767016260914
0,-17.17879759940528
1,-36.898446742600754
2,-16.618320803116074
2,-28.210691413418868
7,-37.524379240411236
7,-37.021839835439124
5,-28.401209764794082
6,-40.28704585437079
4,-24.860772696349343
1,-19.149270231049037
3,-42.72159395971312
2,-25.064503969987502
0,-18.43077882380558
9,-25.089318761457033
1,-25.18110417383901
5,-47.32093276938553
3,-27.56239520496108
4,-25.775925900729927
1,-25.35650422161257
1,-28.71233931338088
4,-55.22873195096381
12,-23.155111087796996
1,-38.74743582250404
3,-25.355938006084557
5,-64.70420164591377
3,-59.49111000159854
0,-20.042513111658483
4,-20.055463141781473
7,-40.77417858823604
6,-37.01248004126645
3,-23.337240823559156
5,-25.676747174853322
8,-34.48032880401752
2,-26.952392032445857
3,-42.435863046233486
0,-24.743334510818222
3,-33.98051121804492
2,-20.252435820090376
3,-19.439698585586846
1,-68.95104227400056
7,-30.9407607550388
4,-28.458797437387158
0,-34.33256468097361
3,-18.128864422623387
3,-22.490702482223107
3,-25.137785948209824
4,-35.91729968961923
7,-30.127044992736895
3,-20.308341588082897
4,-28.175508135505257
2,-30.861250758208737
0,-26.564354471995514
2,-28.24039741262662
2,-33.34637074731355
6,-35.08594909421347
1,-21.18791402949744
8,-39.846574513930676
1,-18.8365165463789
1,-23.93990887701588
4,-69.08342757108673
2,-55.37230797198
5,-23.297493053168036
3,-34.05130334053805
6,-22.465947165620307
2,-26.309741672923533
3,-43.77227723854384
1,-33.86054862063577
2,-43.78226038970772
0,-39.218996945323454
6,-28.874960647866754
1,-12.415364789371198
0,-20.661587582965495
7,-40.82635949395573
1,-19.53209032199214
0,-22.36957490838848
1,-26.699271097961173
2,-23.705682774204323
5,-24.52665489814311
4,-27.797160287446783
4,-36.79066555512152
6,-43.745049105554344
5,-22.005331186518628
1,-20.49641245008125
2,-17.47570819875725
2,-35.08212111262103
3,-29.79056280538666
3,-25.70507001144005
1,-38.440067672482776
5,-46.20666603550753
6,-32.73527837863553
7,-46.65829712583601
8,-37.02548328648767
4,-48.085990433287265
3,-41.53637335714287
5,-25.61838770048502
10,-28.363768012980483
3,-18.636867753297828
5,-27.834150783625827
1,-23.679348312215918
2,-35.49708629395505
4,-36.05770001431391
4,-43.696188987805506
4,-26.825793337364825
3,-21.41645222970251
3,-35.17888455442566
1,-19.32849201915083
5,-21.457961245160813
2,-28.15455968076381
1,-23.9657862048963
14,-24.838633033933977
4,-16.945654452875896
7,-24.112561912485624
6,-21.871091026389074
5,-53.73830379246911
2,-31.166945626458382
7,-23.009034729053266
3,-14.521318356679291
4,-36.074428360947344
3,-16.208038127369075
4,-16.855446309161707
2,-38.07983853928275
6,-26.086989139439645
2,-29.493884497990702
2,-17.891061955529132
0,-21.454331739961773
2,-42.764931510225146
4,-22.07176504031804
7,-41.87081064452292
3,-28.237243384998454
1,-24.381591231577048
3,-32.51406710981431
0,-23.696159493286803
2,-46.17858726720972
4,-27.478678488625377
1,-44.123791966689154
3,-27.371381394452953
2,-20.56134457120041
1,-17.096234965153396
9,-58.10816782814862
4,-43.61408308596371
3,-22.33981505040322
3,-25.48619205285526
4,-54.22247491238753
0,-23.474671273217762
4,-29.5144137591616
1,-39.60448427303245
5,-45.27988031240531
0,-29.29430813778945
2,-29.691926576563937
8,-36.93119901741314
0,-27.11684315668
5,-62.635567385116076
6,-32.76683718501683
3,-26.08713676016964
0,-40.04864710206908
1,-20.463511356358698
4,-27.048718061799576
5,-32.77284180811565
9,-30.690229673853445
2,-19.332296579023193
5,-37.13079659857218
1,-20.067690785177454
5,-29.916863673555955
4,-42.022497171692834
2,-17.194486710852267
2,-12.62177225337479
1,-29.610054480887005
3,-33.734549359512656
2,-29.70505080582506
3,-33.689226858193635
3,-28.35446410515748
2,-30.84741109184687
1,-41.29155568686789
2,-24.953609783853505
3,-52.482510401624815
5,-34.94667793541778
1,-16.26608971209712
2,-23.93521902942808
4,-31.359264538587638
1,-19.884416262154353
2,-43.621129517631864
3,-22.999143765060527
5,-25.643367804279467
0,-25.791902094568634
3,-24.834284673087435
5,-40.46254736553864
8,-32.76977606853189
5,-29.400761948335145
3,-39.10956321263647
2,-33.653214697040454
4,-33.90509146169547
3,-33.7852885575332
0,-42.64941362049477
3,-18.097799465621534
7,-23.073159288390553
3,-38.82310285342123
9,-29.107684171145593
1,-24.410198445064783
6,-24.710385555212014
10,-27.931272133586962
10,-25.035650145137694
2,-19.322657638797832
3,-34.3790164916908
5,-22.241218470278845
4,-28.164051303584003
4,-36.43494976266349
1,-28.033940375278355
8,-38.901462095798514
2,-29.447140278105497
10,-50.86243241005043
2,-24.093793245548948
1,-34.142560841855904
2,-59.188339579575235
3,-20.949157866928868
2,-42.339984638235414
4,-23.562094028729646
3,-19.801605180347064
5,-24.74904154498725
2,-27.949275304438753
2,-23.465781359738248
4,-19.314451953849794
2,-48.74977021507164
8,-43.32135523045168
1,-20.035169051421466
1,-18.460297386086708
3,-19.29531713547081
2,-34.58788038788173
3,-29.390216391305252
2,-33.024840967995594
9,-48.3994411530557
5,-42.88592369884447
7,-38.867148348397116
1,-17.94896251833952
9,-35.48778018505399
4,-20.30676925204211
7,-55.377768098043624
0,-18.009634567605392
8,-39.92138231643103
5,-35.93328467672783
0,-20.432592034893943
1,-21.198162504839633
4,-27.257420605669232
16,-35.95296441888384
3,-26.758359343378107
8,-36.497380518282206
2,-33.62516479260822
3,-24.9288910499951
2,-45.61950541950537
4,-28.73927173222368
4,-38.710080604358254
4,-31.867518382627818
3,-34.12549439906539
2,-27.09949873330725
1,-30.9559222031985
3,-51.82840224680336
5,-27.655759866759308
8,-22.50958258489175
0,-17.82109661022479
