total_int,total_rew
0,-49.40208372744655
0,-16.996509024317312
2,-24.173948671832566
4,-20.959885395084616
0,-32.27735761536489
0,-22.501713329876793
2,-20.283433433435334
0,-15.098215184837972
1,-54.36584611105617
0,-15.868811084405
0,-42.28108309093465
2,-25.303380333597826
0,-21.533123066247644
1,-15.215777102941264
0,-18.662571018917628
3,-33.812828082726185
2,-20.56271030320525
0,-14.822797834337862
0,-20.19278368924533
1,-16.83245303979908
1,-43.48822562691572
0,-44.41148214195343
2,-26.45744595733351
1,-18.965628776317462
2,-34.59373476149414
2,-15.010697423969345
0,-33.827203529511536
2,-50.90043978488649
1,-34.648574562471964
2,-24.392091491232176
3,-32.70570471316343
0,-21.258808984827468
0,-24.238701226717897
2,-37.57355286708302
0,-33.010154472081844
3,-19.985258861093865
0,-16.141009506642604
1,-19.913532980544094
0,-29.586709351482362
0,-12.802438352211166
0,-17.043025134399908
2,-16.23147888161184
3,-30.818977089225555
1,-44.874185959917185
0,-26.67297389869972
2,-21.178915140581267
0,-15.798859257865907
0,-18.106397244177415
0,-30.492482267693127
0,-41.62390048032066
2,-16.201511536328596
0,-22.172603806962464
1,-46.268535899919236
1,-27.23401820634189
2,-74.03068135270772
1,-25.989682603390175
0,-42.69811596047285
2,-43.96220321424164
0,-31.819829265001164
0,-27.618345896886403
1,-43.990153809297404
0,-29.9478372411503
0,-19.11035518149841
1,-31.850346684861414
1,-20.597878834876482
0,-26.811957385887894
0,-25.94470193007091
1,-31.737057516994305
2,-38.64733496172699
0,-29.377907152523502
2,-30.436955550151616
1,-21.017411349436568
1,-34.70438927708069
0,-53.04629296917766
2,-27.491347448588222
0,-38.0293190388925
0,-28.406117919525183
3,-24.22614779391055
0,-21.16647622249181
0,-23.98530307927522
1,-20.42211584970536
0,-23.7712981573008
1,-24.003525316730798
0,-20.819471763265327
0,-25.15245127524097
1,-56.923405167914666
0,-28.129138351824786
0,-21.893391908623567
0,-42.557422932884506
1,-29.040654313973853
0,-17.585715024655446
0,-32.884738167015016
1,-31.42561664980857
0,-18.67288568748065
0,-23.207562371166535
0,-23.799684040987202
0,-41.50841030128836
1,-22.4334482048968
1,-37.33739293668173
1,-24.486298036640964
1,-27.10846774644081
2,-35.201442781646236
1,-10.66467053246204
0,-26.65328589685174
0,-33.35582549899232
8,-36.380448626046984
0,-40.272139868034316
0,-32.25531237733102
3,-28.460442525582646
2,-12.991957425262523
1,-19.730193441161994
0,-20.20613659995683
2,-23.96662711797286
0,-18.416244102791744
0,-20.709513806291437
2,-37.05667303937422
0,-61.15650955563785
0,-33.32677342821469
1,-41.05970039115471
0,-11.264658325416208
0,-60.42727519215088
0,-21.93759849276182
0,-31.669321273046936
0,-24.164529635043696
0,-28.82723421717821
2,-29.28753781117247
0,-27.390301815784312
1,-28.277521713596702
1,-26.180898592584708
0,-19.022759768251255
1,-20.396613087167868
0,-15.9050164686911
2,-42.07444573259676
0,-20.770482321006895
2,-29.618591100708024
0,-44.05457096844097
2,-23.79693324100292
2,-49.22848245767873
1,-50.85780440368942
0,-23.472055795834873
0,-28.821152384432498
0,-30.36653887852702
0,-10.904323898289125
3,-29.328900302525504
2,-22.167740572979003
1,-22.26581613759819
3,-32.43431957780172
1,-33.795414294367156
1,-15.719294919495011
1,-23.828888984385753
0,-26.364613894679618
0,-27.718767170731688
4,-21.788249474482708
0,-66.30048299660596
2,-28.517403260499684
0,-20.691370937151557
0,-27.58885108526145
1,-21.487822416007486
1,-18.927426300101075
0,-25.493164925473398
0,-27.113271138286127
1,-15.862359295163492
0,-21.991644792985333
1,-10.184266095981776
0,-22.023795594140317
0,-89.16447185754748
2,-23.186916673337212
1,-26.02830603317992
0,-51.417814368510335
1,-19.525131545802104
2,-21.45171393910063
0,-24.27909489856297
2,-24.07201461383614
1,-30.511868934821425
0,-22.371927805300878
1,-24.471957580284737
0,-28.708463176628506
0,-19.73290233314298
0,-29.664297111280618
2,-21.102915886245246
2,-27.340496166350594
1,-29.32121063879792
0,-40.33659742361711
0,-27.69792361678302
1,-41.19126112605058
1,-26.194840010387775
2,-23.833628955744082
1,-27.406778374038122
2,-35.79202990565678
1,-18.4111274933424
0,-31.877492206137322
0,-44.734163314819575
1,-32.44434989562045
0,-40.11873235047825
2,-27.349867506037608
0,-32.09080872834411
1,-14.711315163692682
0,-38.102643549962764
0,-39.84835443829569
0,-53.960614780817195
1,-39.7621525999424
4,-22.42544623441863
0,-14.204665856628532
3,-34.18953295881563
0,-29.732301185027453
0,-31.279793161449163
0,-12.115898373005948
0,-29.905555431464617
0,-33.664631269248595
0,-23.286904155480638
1,-28.90185012005623
0,-25.904666402272262
2,-29.875639769951583
1,-26.21214541411451
0,-12.626248528419827
1,-15.939378905698446
1,-32.794510340688575
0,-21.8959641040731
1,-24.38899843716535
0,-26.102243868906335
1,-27.772623578069698
0,-39.48667278858623
0,-36.462826082546236
2,-34.14173134048226
2,-23.695494031953597
0,-22.98319809593547
1,-20.242823322937216
0,-37.38839332356203
0,-34.169883112162275
3,-54.36477681241494
0,-23.18522760035179
0,-30.90568048043382
0,-13.79936438121442
0,-25.980620767417037
0,-14.483357081975278
0,-20.68071682327472
0,-36.073535617693594
0,-28.498026467351288
0,-22.636861219640238
2,-16.94230273246862
0,-23.96501373132485
0,-31.219713149758736
2,-31.286258009900934
0,-22.994561146404404
0,-82.04335990001208
0,-15.777066454112559
0,-47.83382393965833
0,-23.896839796944274
0,-27.935116690050663
1,-44.42257737827063
0,-40.60522250010252
2,-21.069389602080573
1,-20.63116525861394
1,-16.69030667440111
1,-31.38099044826064
1,-28.847198987378167
1,-15.34129982584323
6,-32.04236710797106
0,-30.94442788129366
0,-17.85244433226731
2,-32.89856482388942
1,-17.102143364216328
0,-36.18902099498218
4,-35.13914726965415
2,-19.18536939484239
1,-36.46572927543216
0,-19.534321302979507
0,-25.460728066031074
0,-29.55785474726979
0,-27.670276434664157
1,-31.915107355231893
1,-15.860128962191592
0,-38.524344316817576
0,-15.617986867757876
0,-46.35185746984114
1,-21.22729834268665
2,-12.465485838364527
0,-17.03943897760976
1,-21.98870677089266
1,-23.484223557009777
0,-23.861082991575458
1,-21.241694118341435
4,-23.732879347579296
0,-37.682874947137265
1,-47.508359276590596
1,-39.00743608981148
0,-24.892338385355913
1,-21.066459165360282
1,-21.076273154028787
0,-45.483646895655625
0,-29.497155964213118
1,-19.0501695569199
0,-18.675554663253656
1,-43.557686959095285
0,-32.20409318359049
0,-48.646278892604656
2,-21.798591348470882
2,-22.915433970920223
2,-31.50557410180619
3,-27.53490110882607
0,-12.670633783695425
0,-43.079707446659484
1,-15.031964270051137
1,-40.6139550863007
2,-14.161426247542083
0,-21.7894682460067
0,-20.191525908468826
2,-33.637893948054455
2,-24.195188330227225
2,-35.100245152012846
1,-25.13156260795114
0,-24.68203022936917
1,-30.439779264468147
1,-14.700600361426385
1,-25.163509108697
1,-28.875669874334662
0,-30.982811404644373
3,-25.269581710789463
2,-22.536629947218678
3,-21.930355593212898
2,-17.281361879252255
1,-21.455949344542326
2,-16.5118847468116
0,-14.888462892490764
3,-31.888781359136907
0,-25.497308006127557
1,-23.111533167610066
1,-29.415616785370627
0,-13.653211645976771
1,-8.467904248680254
2,-17.79996793917426
2,-16.716191425302796
0,-26.146416839289458
0,-25.592380552566308
0,-22.78517484384508
0,-32.39893881788707
0,-59.1466897054339
1,-22.052127567430016
3,-28.659213553154565
0,-20.796096685205438
0,-11.490553011197509
0,-33.09720884317392
0,-24.314583596494177
4,-43.72362846320085
0,-23.622574804205914
0,-26.423854094701724
1,-30.481217546958515
0,-24.005430405501112
0,-24.313350972463585
1,-21.104899935385006
2,-20.79127067908995
1,-22.39984585972718
0,-27.974461946605945
1,-24.283961037427073
0,-14.036819128440147
0,-37.82360914203116
2,-25.737533383028364
0,-24.261827401444727
1,-21.14865225863722
3,-27.841068319604922
0,-30.394627830522424
0,-25.511805761798747
2,-28.16855388688633
0,-28.340547029514184
2,-18.112249188597918
0,-28.190261939095492
1,-34.29975593252285
1,-45.617061648721
0,-29.50091864438378
0,-17.28800953977906
0,-39.45490200799844
1,-18.443772321618503
0,-47.849952687053744
0,-38.06917095382025
0,-42.522676163779614
0,-12.081631326766512
1,-27.08258057002864
0,-22.832895727765607
0,-48.61340232216555
0,-44.94021585898454
0,-26.56271580997672
1,-21.645352813450284
1,-21.96132277133036
1,-27.302039014905542
1,-20.464660646600297
1,-24.05703690866752
0,-18.962352054132555
0,-22.92116479882105
2,-33.14101654736248
1,-42.156333424583494
3,-29.555012856003916
0,-62.510531195474115
0,-12.00095451063923
0,-20.06880038794723
0,-17.173454904359616
1,-19.49356113235186
2,-19.45719150210969
2,-81.96972179364944
0,-27.076934329585075
0,-16.45897113411225
0,-16.4417258493778
0,-43.05598623528178
1,-36.953775098565295
0,-32.16373262642159
0,-26.796268558067563
0,-19.137524650908624
0,-16.951345636840983
0,-18.84059950303018
0,-16.319675905863313
0,-19.548046359740702
1,-29.94985484988381
1,-8.145154150708134
0,-17.76459458891088
1,-17.683805590840407
1,-50.601686490594915
1,-13.630601070047797
2,-36.91253016619273
0,-19.01938033139407
2,-15.37450856526238
2,-26.944767350211553
1,-17.91473642598276
0,-49.00781338667217
1,-24.349051424649748
0,-21.07856169688596
1,-22.20351656372486
1,-24.82328387372158
0,-16.104814887083627
0,-43.386688801592136
1,-32.498596333695396
1,-16.870061814778573
0,-17.291580182459633
2,-22.384518575630114
3,-21.946526867633587
3,-31.384787879873304
1,-29.500140121800012
1,-28.756036710949683
0,-18.063659260002442
1,-28.65067434034682
0,-26.15178415732967
0,-25.24264576486259
1,-16.284190447629545
2,-25.17446653227188
1,-19.536491905717224
1,-27.22636206561248
2,-19.45905979307301
2,-22.18732706860353
0,-14.747412914114431
1,-26.76207719871522
1,-14.199463012308875
0,-20.279962281239634
4,-27.684195027681202
0,-22.774571787733827
0,-19.061405299898308
0,-22.079442832691843
0,-51.07611524538515
0,-17.392622534838132
0,-17.77494463719696
1,-40.003010399657505
1,-46.865441265691295
3,-21.93450273639114
0,-19.732570253327605
2,-26.388242779771954
1,-32.903926456056965
2,-35.055949844924555
0,-25.042708186568618
1,-21.951234540221087
0,-31.56647821750207
1,-22.785803988159277
2,-19.092910346750315
2,-23.785567182697875
1,-25.39071104100429
2,-19.28895612757561
1,-11.742401323933942
1,-30.12545485334269
1,-25.86494373639072
1,-16.554731723591633
2,-23.48958511014129
0,-12.694512789406645
1,-23.64818730419873
0,-25.489877278407295
1,-24.88400922306928
2,-17.34927908691525
0,-25.29061493499681
0,-42.34192134717228
3,-23.401091114634117
0,-16.593009717468846
1,-39.236805116757274
0,-19.733294252739206
2,-24.253747983367543
1,-22.40692388086561
0,-36.57424451812058
0,-25.83277093906624
2,-19.587016666777362
2,-29.25972984605493
0,-26.152063594877113
0,-20.440287670041947
0,-20.26442066820754
1,-33.28661250991687
0,-20.002731147775386
0,-38.94472462301208
1,-11.611219763779427
4,-31.308864424404664
0,-29.221478835012
0,-25.048974555606147
0,-22.193895998757625
2,-22.324253587299378
1,-39.13560367517226
0,-22.832120832324748
2,-27.895931067678937
0,-21.52831194767379
1,-44.84352501081843
2,-22.49483920957309
1,-37.23873981987898
0,-19.573900388368443
1,-19.917293616292657
0,-23.567405381659892
0,-20.14196035913694
1,-19.203238930413608
1,-27.543533950180592
0,-34.430598976251105
0,-21.26797978855776
0,-33.371044009311106
0,-22.926737935222768
0,-17.297131123748464
1,-25.63141060420235
0,-20.23278338474792
0,-22.51784328889321
3,-19.89777882072306
0,-18.728973081767418
1,-12.85810424359703
1,-9.048664464838076
0,-63.85740575434083
0,-15.667734539637587
0,-21.97811126183439
1,-29.156524899621513
0,-20.59281643361608
1,-32.13529995354522
0,-28.075742227473036
1,-17.83086888659996
2,-15.460143291545734
2,-23.3516812314688
0,-25.76351186773892
1,-19.643342694697417
0,-21.463173232029284
0,-53.26768421787993
0,-31.504439018316077
0,-29.96731845081168
1,-28.759811225500986
1,-20.999793267603337
2,-31.756383705542135
0,-31.826205965015745
0,-27.913230996483673
2,-23.387117878083124
1,-26.93699384429351
1,-34.947021823795
0,-28.583277344717015
4,-20.613059782469797
0,-28.59892396936879
1,-29.124587030915638
0,-28.427573478737955
0,-16.916263492627003
0,-20.730576991626762
2,-22.46311746190598
3,-50.626532770569426
0,-33.88074339720774
1,-16.107593926099444
2,-78.4992731821485
0,-35.48573132761926
0,-21.70278328729509
3,-18.15955163914906
2,-22.51073207785487
0,-23.144317283178996
1,-16.25441970933311
0,-20.216246929704376
0,-45.97698609997811
0,-35.560057595627555
1,-18.477457680652414
3,-26.408580502532022
0,-31.107020500917994
0,-13.848971421330793
0,-45.49157714238913
2,-17.7456653198078
1,-20.91191035321092
1,-19.38161784568893
0,-29.54543755547469
1,-29.292055977102674
0,-24.323400202799245
0,-27.6318646453004
1,-44.38831731760912
0,-46.52227125424171
0,-16.586268618203547
1,-81.73020175667634
1,-34.243980534501404
1,-40.66898881571289
0,-22.34553829420812
0,-37.59299900075714
0,-17.329841107623373
0,-11.961647382873602
1,-17.09382671753539
1,-20.60458838660124
1,-20.76488981839123
0,-40.79700777854906
0,-35.41404696754855
0,-19.39575815206049
0,-18.952678236948195
1,-19.711526679849168
0,-25.16188375252355
0,-32.058804824261564
0,-22.668771824052126
1,-35.089816120263485
0,-27.117533933067804
0,-21.91635870018889
3,-26.856246735514638
0,-22.032080428216634
0,-30.594386119011926
2,-22.597898860580724
0,-15.913862927178364
1,-26.81006986031603
0,-49.23892885403273
0,-38.51615306155794
1,-27.738914998780402
1,-21.58185469505791
1,-25.42920358884045
1,-20.924669111345157
1,-22.483138523272796
0,-53.857910402359074
0,-19.247518310777032
0,-26.632533019173838
0,-68.16438832270543
1,-38.65957473786037
2,-22.28608959182245
1,-25.94788443979496
1,-37.07392504586726
1,-33.370189129783014
0,-12.728364157470759
1,-18.63591411647322
0,-31.59851136325473
0,-23.02737205525892
0,-14.826858765961092
1,-25.386697365508994
0,-26.80320200616979
0,-31.292567256658284
0,-39.47569059505881
0,-52.15831746594259
1,-12.565003417846262
1,-32.952823487300016
0,-14.513230046179212
1,-16.629480990915585
1,-37.90100622705409
0,-23.851427995412752
1,-33.004257329593614
3,-39.43396277825321
0,-25.156647988545597
0,-30.922504382747245
0,-27.92565981756763
1,-18.99200492695081
1,-29.84547358817475
0,-31.954140940574217
2,-24.585438142788888
0,-30.01833133734252
1,-25.147472114868442
3,-31.283165987416982
0,-24.309893519103003
