total_int,total_rew
0,3.6663354502569394
0,1.192642988408541
0,5.248741186796555
2,1.434370286579796
1,3.406792084069311
0,4.38361277459444
0,4.126719820888502
0,4.416692596047067
0,5.533128178048386
0,6.790076257075243
3,1.4487458953495298
1,3.845997494132956
0,6.135706754022669
0,5.904596634469302
3,1.7511011478627778
1,4.164936863129019
2,4.340277678621613
0,4.37135942210261
3,1.0204878976585903
0,4.679468932584065
0,4.236642610694786
0,6.285383810990691
0,5.286514680334511
0,5.135307100405555
3,2.250291545295243
0,1.8121456340934514
0,5.25128208723157
0,4.992724282901166
0,4.655620702129157
0,4.310888434336498
0,5.320059221335362
0,2.956877762066728
0,3.043285298365764
0,5.593049628834291
0,4.10816459403999
0,5.201619813522353
1,3.4350323143708383
0,5.063075058865079
0,2.685666341427127
0,4.80794454898305
0,5.687594718329557
1,4.0099348598447335
1,3.066880659490247
0,3.903043565788039
0,1.1509342995934686
3,2.7918736343809583
0,5.19338906920457
1,4.692497937771006
0,4.050413739851102
0,4.764515840200269
0,5.171176374818757
0,6.431888571558034
0,5.472346721860812
0,4.897608501080783
0,3.5178912445847814
4,1.0473362536997581
0,4.938340908103979
2,1.9309211932440526
0,3.986795636820026
0,4.697957949414067
0,2.3221336506864656
0,4.8085880540228345
0,3.6293758572656047
0,2.5132362011238922
0,4.220752066622378
0,-0.629216253566359
1,4.557120727839067
0,3.497090125950189
0,3.8351508685001368
0,5.040090770305626
0,1.6215105188294145
0,5.215909002442678
0,4.796575539688938
3,0.21654532573991014
0,3.8406940379703727
0,4.90476962112443
1,1.917550842527444
0,4.843398560157188
0,5.336624316625402
0,5.793452282092105
0,4.515072922549063
0,4.51364679283372
0,2.539216023025375
1,3.2588122898002228
1,1.2836374924133256
0,4.119987999487084
2,1.864381549728014
0,4.458785027187714
0,4.38591884094861
1,3.0583285203910537
0,5.603590567908315
0,4.673343970471777
0,4.902148115965124
1,3.4772842141400537
1,2.7823110006334835
0,5.900568407042313
0,3.8577125420609524
0,4.3340281819684785
0,1.415781914235128
0,2.696776168582738
