episode,tot_reward,tot_intrusions,tot_drift
0,-1.3750024456208574,0,0.008088249680122686
1,-8.481832295902933,4,0.026998989734355036
2,-7.839716591159312,6,0.009386309138567944
3,-11.277870701868043,6,0.025620731562466203
4,-58.09235459670121,12,0.23278966968030929
5,-16.35585880381408,12,0.023673145672902778
6,-16.241551582497383,10,0.043344108211787385
7,-12.969801395700346,8,0.037650010573487436
8,-8.109289832347429,6,0.013349935647768478
9,-35.28712306422834,26,0.0610994938436077
10,-8.10664365760856,2,0.030533218288042858
11,-32.60645823882374,20,0.1086763641277902
12,-38.72541741122633,26,0.09221316964656777
13,-9.497706221932688,6,0.02571842810244626
14,-9.761493675661592,6,0.029853124410012633
15,-16.89344545537084,12,0.033516749694320926
16,-7.161523269524366,4,0.016997436932926685
17,-3.957009904942048,2,0.012231311905887821
18,-18.34169421283251,14,0.025242408214142465
19,-5.102039122079143,4,0.009839635018563733
20,-16.01930481338414,12,0.02137928092225604
21,-1.3583299591488813,0,0.009303629857184107
22,-6.307283577567418,4,0.018311774425138098
23,-1.9912386855946171,0,0.010821949378231577
24,-20.588471908960894,6,0.06881354674038156
25,-13.129169445518428,8,0.03374453582577901
26,-18.309841931317838,10,0.051295320563690176
27,-77.8735192343006,10,0.3462934654811253
28,-23.053862606811556,8,0.08363257003784196
29,-15.082165466594672,12,0.024079417707770924
30,-6.042404269300321,4,0.012014142760590098
31,-15.135637674082606,8,0.056632045032401615
32,-11.22225523637949,6,0.03184301973402132
33,-6.4517010601072355,4,0.0125086788780981
34,-9.789452689227428,8,0.015426316286443233
35,-32.59191159799062,6,0.14452125868473162
36,-19.673923020536446,14,0.04111538420678559
37,-5.542111404697984,4,0.010562406881493045
38,-40.64407996126217,18,0.13320047036036556
39,-79.14556666096573,34,0.29315303026601164
40,-13.266186208770813,10,0.029162376864025154
41,-2.1129879104768876,0,0.011609823683938947
42,-52.459789860749105,18,0.21271475222684655
43,-2.2385726973944906,0,0.018654772478287437
44,-14.668853318346057,12,0.01779235545564026
45,-5.508164730384168,2,0.02278029045704005
46,-4.533177465323394,2,0.014231334074850532
47,-6.320018871755791,4,0.013181925407703363
48,-5.021168306762751,2,0.015735251597722568
49,-4.327173212599722,2,0.013222575071589351
50,-8.854048085862463,4,0.030721823328243615
51,-7.274291964997073,4,0.027285766374975644
52,-6.197548656469206,2,0.021199740689238324
53,-7.550677108422692,2,0.032651041814251144
54,-2.6066542980690954,0,0.01481053578448349
55,-19.0150315656401,8,0.05399525277274586
56,-12.273895216874848,8,0.02249418535197297
57,-11.28924172798869,8,0.021928278186591113
58,-10.61183608868752,8,0.016530608156249987
59,-8.980861897641358,6,0.019610933537114215
60,-18.035202529814505,14,0.02146384324369442
61,-11.657910633381501,10,0.009109399084513713
62,-17.151792485575058,12,0.03302431080496831
63,-4.074299860502433,2,0.012648169881112383
64,-20.304921595553967,14,0.03283813331017702
65,-15.57900975309535,10,0.038212395569146226
66,-10.545679552124394,8,0.015522436293441334
67,-21.26967416076898,16,0.034668908952428065
68,-3.7980079464960492,2,0.01057651733232973
69,-1.675515640294652,0,0.00910606326247091
70,-41.491334156821395,24,0.12317840955508023
71,-32.12518160421392,28,0.031732166186261096
72,-9.334250784516863,6,0.024161237568962834
73,-28.664639947874875,20,0.05854486451266809
74,-33.025323843686,18,0.11212928241556692
75,-25.22231449423293,0,0.13707779616430948
76,-6.896886062397864,4,0.021618552704461686
77,-16.08780364103842,6,0.055427492533178115
78,-12.85486728708542,8,0.029246188476418376
79,-11.971857466404845,8,0.028781575843513492
80,-6.1479293411778215,4,0.011932940784321179
81,-15.577294831458268,10,0.03529933437631803
82,-5.644293875366816,4,0.01468119531577511
83,-16.65935043269416,8,0.08836071870096059
84,-14.578502132568111,12,0.029982582936838604
85,-11.684188812855135,8,0.021929695314613966
86,-7.9442204387270525,4,0.023760364088717147
87,-11.30849268547973,8,0.01670955901757446
88,-2.077671572127439,0,0.013668891921891062
89,-18.53636037868213,12,0.048778808796135165
90,-29.21310626541088,12,0.11177341730786307
91,-9.899899797500703,8,0.013969851452211137
92,-18.817624050466478,14,0.029738420064607876
93,-14.768700347651306,10,0.036682310366548655
94,-6.031544671800811,4,0.012387467510980564
95,-6.081812982141357,4,0.01239174394131754
96,-5.384770953214799,4,0.00865481845759247
97,-4.012492191854344,0,0.028256987266579884
98,-9.856420244002273,6,0.02051287363831
99,-10.47018446586419,8,0.01992084246664666
100,-6.733577031682425,4,0.015019654020233059
101,-9.244282003855359,6,0.02079667951189339
102,-29.36919975835095,24,0.04006865491306635
103,-6.254475901827361,4,0.013746804279435153
104,-11.520180539873317,10,0.008637389431098333
105,-35.041369901109,26,0.050794212927578915
106,-8.731829394907487,4,0.03943191162422898
107,-4.446238751113117,2,0.021841417420652803
108,-6.487890521537396,4,0.015549315759608811
109,-37.63809533549097,22,0.09653145268821609
110,-6.238288139323004,4,0.014725579863966977
111,-11.160578693040607,8,0.02290274415246814
112,-19.928238389152394,14,0.03055792984099199
