timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
500,1,-7.93669188454872,0,0,1.5827570650294147,True
501,2,-5.002809879762079,0,1,0.025544361473450485,False
1001,3,-9.439392748542463,0,0,1.8826450467725346,True
1026,4,-5.249944802376803,0,1,0.8985369166214767,False
1028,5,-5.005350779950856,0,1,0.15799429925402955,False
1096,6,-5.372149028452125,0,1,0.5347196060827425,False
1120,7,-5.064209897704496,0,1,0.25295838493067824,False
1620,8,-8.226145224281954,0,0,1.6435608812397107,True
1656,9,-5.216822950810953,0,1,0.5810773598530253,False
1701,10,-5.547731559740931,0,1,1.2120164722637523,False
1708,11,-10.03372576927601,0,1,0.4114986663329361,False
1743,12,-5.220911236246455,0,1,0.5927121781029129,False
1778,13,-5.1689325107420565,0,1,0.4735420907535844,False
1925,14,-7.143780734995161,0,1,1.447538592596412,False
2089,15,-8.43956337301955,0,1,2.08675202558716,False
2441,16,-10.808948407436322,0,1,1.6434115888527567,False
2562,17,-7.476411567369487,0,1,2.0306230060371107,False
2583,18,-5.103197060348194,0,1,0.4659733491986524,False
2612,19,-5.127501047931556,0,1,0.4357010147114871,False
2679,20,-6.060476721268467,0,1,1.5448383709762903,False
2714,21,-5.288480576688485,0,1,0.7788654836308341,False
2723,22,-5.0328106415645415,0,1,0.3027433837526398,False
2735,23,-5.047862095060166,0,1,0.37395948547828356,False
2766,24,-5.238298298720326,0,1,0.7555781017668157,False
2781,25,-5.11089235269356,0,1,0.6329074230668426,False
2804,26,-5.071070917225226,0,1,0.2932069871643513,False
2805,27,-5.003090562803747,0,1,0.02809602548861122,False
2825,28,-5.08175259167538,0,1,0.3876185604685362,False
2933,29,-7.484313654600417,0,1,2.279656453936794,False
2945,30,-5.048548853764942,0,1,0.37273957715029393,False
3339,31,-11.20705680778448,0,1,1.572052397451995,False
3345,32,-5.025302970555421,0,1,0.3593407310010565,False
3845,33,-7.583908696086353,0,0,1.5157477990914217,True
4345,34,-8.055649476122431,0,0,1.6070535147683784,True
4370,35,-5.30252578826897,0,1,1.1457809731339883,False
4447,36,-5.886098820249837,0,1,1.1256188679812826,False
4517,37,-5.412195629300341,0,1,0.5688842174103701,False
