timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
359139,5537,0,0,0,nan,True
359151,5538,-5,0,1,nan,False
359251,5539,0,0,0,nan,True
359351,5540,0,0,0,nan,True
359363,5541,-5,0,1,nan,False
359463,5542,0,0,0,nan,True
359563,5543,0,0,0,nan,True
359651,5544,-5,0,1,nan,False
359751,5545,0,0,0,nan,True
359760,5546,-5,0,1,nan,False
359843,5547,-5,0,1,nan,False
359850,5548,-5,0,1,nan,False
359950,5549,0,0,0,nan,True
360041,5550,-5,0,1,nan,False
360141,5551,0,0,0,nan,True
360144,5552,-5,0,1,nan,False
360185,5553,-5,0,1,nan,False
360285,5554,0,0,0,nan,True
360385,5555,0,0,0,nan,True
360485,5556,0,0,0,nan,True
360585,5557,0,0,0,nan,True
360685,5558,0,0,0,nan,True
360775,5559,1,1,0,nan,False
360875,5560,0,0,0,nan,True
360878,5561,-5,0,1,nan,False
360978,5562,0,0,0,nan,True
361078,5563,0,0,0,nan,True
361178,5564,0,0,0,nan,True
361278,5565,0,0,0,nan,True
361378,5566,0,0,0,nan,True
361402,5567,-5,0,1,nan,False
361502,5568,0,0,0,nan,True
361516,5569,-5,0,1,nan,False
361570,5570,-5,0,1,nan,False
361670,5571,0,0,0,nan,True
361702,5572,-5,0,1,nan,False
361703,5573,-5,0,1,nan,False
361803,5574,0,0,0,nan,True
361903,5575,0,0,0,nan,True
362003,5576,0,0,0,nan,True
362103,5577,0,0,0,nan,True
362203,5578,0,0,0,nan,True
362303,5579,0,0,0,nan,True
362403,5580,0,0,0,nan,True
362503,5581,0,0,0,nan,True
362603,5582,0,0,0,nan,True
362613,5583,-5,0,1,nan,False
362713,5584,0,0,1,nan,True
362813,5585,0,0,0,nan,True
362913,5586,0,0,0,nan,True
363013,5587,0,0,0,nan,True
363113,5588,0,0,0,nan,True
363201,5589,-5,0,1,nan,False
363202,5590,-5,0,1,nan,False
363302,5591,0,0,0,nan,True
363402,5592,0,0,0,nan,True
363502,5593,0,0,0,nan,True
363602,5594,0,0,0,nan,True
363648,5595,-5,0,1,nan,False
363748,5596,0,0,1,nan,True
363749,5597,-5,0,1,nan,False
363849,5598,0,0,0,nan,True
363949,5599,0,0,0,nan,True
364049,5600,0,0,0,nan,True
364119,5601,-5,0,1,nan,False
364121,5602,-5,0,1,nan,False
364221,5603,0,0,0,nan,True
364321,5604,0,0,0,nan,True
364348,5605,-5,0,1,nan,False
364411,5606,-5,0,1,nan,False
364484,5607,-5,0,1,nan,False
364584,5608,0,0,0,nan,True
364684,5609,0,0,0,nan,True
364784,5610,0,0,0,nan,True
364785,5611,-5,0,1,nan,False
364885,5612,0,0,0,nan,True
364985,5613,0,0,0,nan,True
365085,5614,0,0,0,nan,True
365086,5615,-5,0,1,nan,False
365093,5616,-5,0,1,nan,False
365193,5617,0,0,0,nan,True
365266,5618,-5,0,1,nan,False
365269,5619,-5,0,1,nan,False
365369,5620,0,0,0,nan,True
365469,5621,0,0,0,nan,True
365569,5622,0,0,0,nan,True
365669,5623,0,0,0,nan,True
365769,5624,0,0,0,nan,True
365869,5625,0,0,0,nan,True
365969,5626,0,0,0,nan,True
366069,5627,0,0,0,nan,True
366070,5628,-5,0,1,nan,False
366170,5629,0,0,0,nan,True
366179,5630,-5,0,1,nan,False
366279,5631,0,0,0,nan,True
366379,5632,0,0,0,nan,True
366479,5633,0,0,0,nan,True
366579,5634,0,0,0,nan,True
366598,5635,-5,0,1,nan,False
366698,5636,0,0,0,nan,True
366798,5637,0,0,0,nan,True
366898,5638,0,0,0,nan,True
366998,5639,0,0,0,nan,True
367098,5640,0,0,0,nan,True
367198,5641,0,0,0,nan,True
367298,5642,0,0,0,nan,True
367320,5643,-5,0,1,nan,False
367420,5644,0,0,0,nan,True
367520,5645,0,0,0,nan,True
367620,5646,0,0,0,nan,True
367720,5647,0,0,1,nan,True
367820,5648,0,0,0,nan,True
367821,5649,-5,0,1,nan,False
367862,5650,-5,0,1,nan,False
367863,5651,-5,0,1,nan,False
