timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
89,1,0.39393709424753576,1,0,0.6768341642731986,False
103,2,-5.069695944503264,0,1,0.4769920429980433,False
242,3,-7.167463669177646,0,1,1.5543075349502173,False
243,4,-5.001932463522695,0,1,0.017567850206321532,False
254,5,-5.052344646000365,0,1,0.41451582282106586,False
554,6,-5.264037681983732,0,0,1.7515081589836106,True
845,7,-10.482229604448676,0,1,1.877059237090298,False
851,8,-5.01188245358096,0,1,0.14874733507134388,False
852,9,-5.002993839523294,0,1,0.027216722939034474,False
898,10,-5.910170681643909,0,1,1.9403678996287825,False
908,11,-5.103900706857943,0,1,0.8575395452455385,False
923,12,-5.0272586257158345,0,1,0.1727825092606497,False
1096,13,-7.069304063303438,0,1,1.186174123090351,False
1115,14,-5.030157798001465,0,1,0.1415593942324006,False
1124,15,-5.065803352286683,0,1,0.6403486206824526,False
1237,16,-7.365841973935403,0,1,2.0887590209849725,False
1242,17,-5.027968928605556,0,1,0.39538196091634487,False
1353,18,-6.751388577190085,0,1,1.5524206559118143,False
1653,19,-4.381266414033268,0,0,1.4598157681508865,True
1685,20,-5.207737802891678,0,1,0.6477164477367794,False
1691,21,-5.019038493630056,0,1,0.2416123968586381,False
1803,22,-5.958301383764577,0,1,0.8308699078651207,False
1970,23,-7.852944635497872,0,1,1.7041265061963529,False
2002,24,-5.425467078065905,0,1,1.2637807280178988,False
2043,25,-5.771020416838602,0,1,1.8236887868549967,False
2097,26,-6.075776171629479,0,1,1.959394082918137,False
2114,27,-5.054649318541316,0,1,0.30490409936041063,False
2143,28,-5.546057768723571,0,1,1.8312476524494532,False
2154,29,-5.053367040564695,0,1,0.3794044706060751,False
2334,30,-8.507190354700167,0,1,1.9419621899930173,False
2362,31,-5.247333152927825,0,1,0.8353609793520913,False
2390,32,-5.165712899950169,0,1,0.563533166008681,False
2391,33,-5.0007616855854256,0,1,0.006924414412956916,False
2400,34,-5.1158519280821295,0,1,1.134079768373589,False
2427,35,-5.535954633732886,0,1,1.9103651860164577,False
2465,36,-5.5466516792905844,0,1,1.3906871529839449,False
2480,37,-5.138510559967067,0,1,0.8530230242366418,False
2523,38,-5.583099542991926,0,1,1.2946079937285038,False
2528,39,-5.008818765623976,0,1,0.14902473923135523,False
2579,40,-5.942239841209655,0,1,1.8034429238901801,False
2804,41,-8.32821647689951,0,1,1.477128654822181,False
2828,42,-5.0564437501886665,0,1,0.19571040627954908,False
2887,43,-5.385189320687652,0,1,0.6354948402662337,False
2898,44,-5.092262747901095,0,1,0.7896059199900466,False
3032,45,-7.507090462116669,0,1,1.856675006033612,False
3196,46,-7.821345606390722,0,1,1.7052307229331496,False
3214,47,-5.057010275225555,0,1,0.29948354464055715,False
3435,48,-8.958326565589115,0,1,1.7796630369771487,False
3735,49,-3.864551062298436,0,1,1.2832357141596036,True
3755,50,-5.438770274272103,0,1,2.0513303253856794,False
3780,51,-5.20998456620545,0,1,0.8193524238424043,False
3785,52,-5.0210944340394565,0,1,0.3123551432852055,False
4085,53,-4.7195008936663,0,0,1.5726279342667726,True
4099,54,-5.1386260450715895,0,1,0.9241398825574778,False
4115,55,-5.084046816633968,0,1,0.4890050029721999,False
4205,56,-6.89210373645737,0,1,2.0965962977535675,False
4275,57,-6.249670045067999,0,1,1.746462942104042,False
4357,58,-6.90958440192221,0,1,2.2942487796204314,False
4657,59,-4.396311192492052,0,0,1.4626029956326183,True
4658,60,-5.000276545469209,0,1,0.002514049720078333,False
4738,61,-6.805873067317372,0,1,2.226450404393641,False
4754,62,-5.242721227928,0,1,1.4007363706863842,False
4768,63,-5.290761697654154,0,1,1.891499225439138,False
4816,64,-5.69970098858559,0,1,1.4199643958757253,False
4858,65,-5.948295394160114,0,1,2.2138381960760825,False
4930,66,-5.568148327699847,0,1,0.7534593830812246,False
5009,67,-6.1365475993194005,0,1,1.429073913839142,False
5064,68,-6.068213978281419,0,1,1.8903803893517597,False
5096,69,-5.284006854110788,0,1,0.8145459082342701,False
5115,70,-5.373083154893597,0,1,1.8498970790539164,False
5199,71,-6.439216239032945,0,1,1.6820634465696584,False
5238,72,-5.66360807757848,0,1,1.641337061426087,False
5254,73,-5.344757433709398,0,1,1.9953487315003384,False
5348,74,-6.138813940159279,0,1,1.2103794491888615,False
5349,75,-5.002787194119303,0,1,0.025338128357305822,False
5378,76,-5.516301136836692,0,1,1.7267930884343876,False
5568,77,-7.9930423080018365,0,1,1.5695644075214266,False
5571,78,-5.016068117579519,0,1,0.3296715111215542,False
5592,79,-5.2671616733649165,0,1,1.209851555091697,False
5604,80,-5.033013054425373,0,1,0.27039084596329893,False
5674,81,-6.693189183322787,0,1,2.378741739589017,False
5974,82,-6.3238007303267185,0,0,2.100797986660042,True
5987,83,-5.2343482532844465,0,1,1.6214891396934836,False
5996,84,-5.1127203084215145,0,1,1.0467692785497,False
6037,85,-5.988653956393113,0,1,2.356379865117899,False
6085,86,-5.911389680778878,0,1,1.8482397480119266,False
6385,87,-6.30601767400248,0,0,2.093073985554658,True
6391,88,-5.014896221081584,0,1,0.21099638544128244,False
6403,89,-5.179097061916994,0,1,1.3387171221096528,False
6409,90,-5.0206250487121356,0,1,0.2690228923001413,False
6499,91,-6.10968016565885,0,1,1.2109639377326642,False
6529,92,-5.290591248083147,0,1,0.927971094153367,False
6572,93,-5.2281911239248755,0,1,0.525866843805438,False
6657,94,-7.119146701731239,0,1,2.460750333041767,False
6686,95,-5.568914846126571,0,1,1.871585614229122,False
6726,96,-5.978599392257501,0,1,2.3873244363535053,False
6738,97,-5.226190542561418,0,1,1.6676300475589745,False
6739,98,-10.003078374665366,0,1,0.02798522423059296,False
6790,99,-5.685119182455736,0,1,1.2875900989000721,False
6879,100,-5.628969365001533,0,1,0.6947213717433804,False
7179,101,-7.182359498136989,0,0,2.3872735922233677,True
7180,102,-5.0001617332169435,0,1,0.001470301972209586,False
7480,103,-7.501926588517464,0,0,2.491706875505619,True
7584,104,0.6298772690450387,1,0,0.3428674444438235,False
7609,105,-5.450566965978388,0,1,1.7060960852787321,False
7909,106,-8.272094824117294,0,0,2.7488998273993133,True
7939,107,-5.206665953541631,0,1,0.6609681015000736,False
8239,108,-8.126229262323003,0,0,2.6999845123651354,True
8539,109,-5.634243161402106,0,0,1.8691552102191678,True
8839,110,-6.563539729008524,0,0,2.1791508399804194,True
8890,111,-5.088833152646523,0,1,0.17409625962486708,False
8904,112,-5.104889281411578,0,1,0.6911480247265874,False
9204,113,-6.340935384166518,0,0,2.1048828450049393,True
9249,114,-5.1898021655603666,0,1,0.4103790515364545,False
9268,115,-5.3007620349330615,0,1,1.485424793633206,False
9346,116,-6.273986439075722,0,1,1.6098283566572498,False
9410,117,-6.527907911447878,0,1,2.3489601275930725,False
9470,118,-5.596811733930273,0,1,0.9798310133151188,False
9503,119,-5.47760564530824,0,1,1.403641733564936,False
9509,120,-5.021996423544359,0,1,0.22172983604817664,False
9699,121,-7.903536136578619,0,1,1.5190668417467599,False
9726,122,-5.409410972200074,0,1,1.4373163734723005,False
10026,123,-6.1676519764175275,0,0,2.0491722325441324,True
10064,124,-5.750110550868927,0,1,1.9065646875517783,False
10156,125,-6.43019342587098,0,1,1.5341506867224166,False
10172,126,-5.229100875112871,0,1,1.3272298925726793,False
10223,127,-5.833240039596916,0,1,1.5961356130660778,False
10523,128,-8.38759326891361,0,0,2.787268060975044,True
10823,129,-5.1596707427053285,0,0,1.7195111225063435,True
10834,130,-5.154595521801653,0,1,1.2704514089894894,False
10903,131,-6.058802351152188,0,1,1.4977272029190214,False
10937,132,-5.566663482147828,0,1,1.6179540544514732,False
10939,133,-5.00932574585545,0,1,0.18226213020365523,False
10952,134,-5.254997652218079,0,1,1.768559778730388,False
10959,135,-5.085490919982,0,1,0.9412876040352978,False
11005,136,-5.379439355721388,0,1,0.7962868229986706,False
11301,137,-9.551809034053608,0,1,1.5341731275827175,False
11601,138,-7.699084794509013,0,0,2.556921153971582,True
11673,139,-5.142113702275167,0,1,0.18684132361450195,False
11729,140,-5.824427344048751,0,1,1.4423784915700455,False
11743,141,-5.177752404339511,0,1,1.1539251845857934,False
11772,142,-5.3227978716737585,0,1,1.0804654011130117,False
11804,143,-5.1997225265997855,0,1,0.59380096485821,False
11822,144,-5.142521924958838,0,1,0.7469525338148788,False
11827,145,-5.0086040209770175,0,1,0.16823818306719968,False
12127,146,-4.5179187250989,0,0,1.4983543334439926,True
12138,147,-5.031635016389454,0,1,0.2761125932585222,False
12146,148,-5.097686269667335,0,1,0.9673463487564944,False
12158,149,-5.127665045324105,0,1,0.9806541164618522,False
12265,150,-6.064931010730197,0,1,0.9885795758767205,False
12299,151,-5.819372065607077,0,1,2.334360002098898,False
12397,152,-6.587528187860496,0,1,1.5993659864747003,False
12445,153,-5.09201983837544,0,1,0.18247450684345926,False
12488,154,-5.790226456469392,0,1,1.796024350993747,False
12526,155,-5.1649453607938085,0,1,0.39925383255100744,False
12527,156,-5.002960178180139,0,1,0.026910710728534237,False
12533,157,-5.027271146932089,0,1,0.37708780257158037,False
12546,158,-5.168851845952539,0,1,1.1988491539878392,False
12603,159,-5.863107301808132,0,1,1.4909849723940511,False
12903,160,-7.542903462530592,0,1,2.5075543306840045,True
12904,161,-5.0030674257686645,0,1,0.02788568880604034,False
12905,162,-5.003084587545652,0,1,0.028041704960475155,False
12975,163,-6.416413968817054,0,1,1.9993684444311945,False
12984,164,-5.1201726604327895,0,1,1.1620676745283331,False
13135,165,-0.6224381827824874,1,0,1.068364643577083,False
13435,166,-4.924426633564512,0,0,1.6353452684605563,True
13500,167,-5.555025384159413,0,1,0.8432358999666606,False
13800,168,-4.053786598394565,0,0,1.3433539709009308,True
13839,169,-5.7588848257884955,0,1,1.8952503506817762,False
14139,170,-6.855071189933335,0,0,2.279324657324816,True
14268,171,-6.813798517212094,0,1,1.3967202112660855,False
14370,172,-6.282419526580444,0,1,1.2431467488125651,False
14670,173,-7.292893872781481,0,0,2.4234653460070628,True
14689,174,-5.26465737489787,0,1,1.307279078753635,False
14772,175,-7.0541730070699735,0,1,2.4420784088344383,False
14936,176,-9.190193995118907,0,1,2.5391155586086946,False
14988,177,-6.250785181131278,0,1,2.3625356555900243,False
15041,178,-6.268398326099834,0,1,2.3401970450967764,False
15341,179,-7.438205780038239,0,0,2.470432612404075,True
15428,180,-5.429195156426287,0,1,0.48354344492690765,False
15728,181,-6.686412835757149,0,0,2.2207173240374294,True
15762,182,-5.654558060833422,0,1,1.8497545355235172,False
15763,183,-5.003033104808624,0,1,0.027573680078403794,False
15893,184,-5.84667224899372,0,1,0.6500807795930982,False
15976,185,-5.270371758891557,0,1,0.3226021930641218,False
15995,186,-5.209572032725988,0,1,1.0117255732867416,False
15996,187,-5.003063185788489,0,1,0.027847143531715024,False
16007,188,-5.1345967702919895,0,1,1.0872737101839465,False
16026,189,-5.278094310431763,0,1,1.3175898830543105,False
16111,190,-5.671220766322196,0,1,0.778092923143149,False
16411,191,-5.380985636271048,0,0,1.7862416299347614,True
16479,192,-5.664994708128396,0,1,0.9625008478758442,False
16493,193,-5.085663840058331,0,1,0.5818824403312908,False
16575,194,-5.525833743632218,0,1,0.6377292826502101,False
16604,195,-5.122996533510079,0,1,0.41227347684902543,False
16731,196,-6.578203785562984,0,1,1.237881218841597,False
16732,197,-5.002922845989388,0,1,0.02657132717625488,False
16862,198,-6.872365476098135,0,1,1.4223552078785584,False
17162,199,-4.6943234248239,0,0,1.559826218227016,True
17216,200,-5.520957064583467,0,1,0.9610174243786377,False
17440,201,-8.678024719918268,0,1,1.634752330421007,False
17469,202,-5.453087947075105,0,1,1.5125301879885706,False
17483,203,-5.177763672094733,0,1,1.174230014494188,False
17599,204,-7.032363429796556,0,1,1.7372744573464491,False
17604,205,-5.039716328231566,0,1,0.6234584486428028,False
17660,206,-5.534325628874487,0,1,0.9318915495222063,False
17714,207,-5.908801615258511,0,1,1.6388487946524974,False
17780,208,-6.643735515983715,0,1,2.4723760687263114,False
18032,209,-9.18782430935184,0,1,1.654382908789799,False
18101,210,-6.621071709639072,0,1,2.312726343630862,False
18138,211,-5.567140700064133,0,1,1.503691721028923,False
18148,212,-5.0763167482861995,0,1,0.6652775973592008,False
18149,213,-5.003071884995723,0,1,0.02792622723384913,False
18209,214,-5.570394665978663,0,1,0.9390486378374103,False
18364,215,-7.608155850631394,0,1,1.6787755457544564,False
18416,216,-5.626627177450874,0,1,1.1536559419540076,False
18484,217,-5.808921316216929,0,1,1.166720058292165,False
18784,218,-4.555227036069467,0,0,1.509747737790248,True
18786,219,-5.0089641600191275,0,1,0.17632053326687971,False
18918,220,-8.304250190072644,0,1,2.4826516562067913,False
18943,221,-5.224304275996227,0,1,0.8628582841482452,False
18958,222,-5.2508316608004595,0,1,1.499499305853037,False
19038,223,-5.586180837927888,0,1,0.7041078077850293,False
19338,224,-8.247560940614791,0,0,2.7401114608427726,True
19607,225,-11.703372698134004,0,1,2.4833023717614284,False
19622,226,-5.194369690868997,0,1,1.210110319500665,False
19655,227,-5.516684722590861,0,1,1.542138939395446,False
19802,228,-7.258387878112101,0,1,1.5294208298324603,False
20102,229,-6.676745911850676,0,0,2.216141827038613,True
20402,230,-6.928503024973499,0,0,2.3018630323956737,True
20443,231,-6.081102636422976,0,1,2.5745736963407198,False
20451,232,-5.039551206945523,0,1,0.43692176068736316,False
20727,233,-9.06975371865116,0,1,1.472535128443234,False
20804,234,-5.332000994888632,0,1,0.4152230766612768,False
21104,235,-8.256507574373135,0,0,2.7432637183895516,True
21221,236,-6.557282104659125,0,1,1.3118996081997558,False
21305,237,-5.579795090373873,0,1,0.6818148976388784,False
21308,238,-5.014089848889173,0,1,0.23749989039447414,False
21386,239,-5.364387969049626,0,1,0.45590388434767337,False
21513,240,-7.128122499448299,0,1,1.6644108362325734,False
21548,241,-5.40799613280431,0,1,1.1327256342276493,False
21848,242,-5.970324599721398,0,0,1.9828559516421969,True
21884,243,-5.60171741486986,0,1,1.6305608244272696,False
22184,244,-6.169067812784365,0,0,2.0474126458625124,True
22207,245,-5.12789992407445,0,1,0.5302476511135467,False
22270,246,-5.780350338382446,0,1,1.224600336099755,False
22279,247,-5.099510315897172,0,1,0.9613654077241136,False
22291,248,-5.101454687700089,0,1,0.7579986553518642,False
22292,249,-5.003022087785627,0,1,0.027473525323885736,False
22294,250,-5.008686520092989,0,1,0.17230673546628356,False
22321,251,-5.663060195283267,0,1,2.3508217114544796,False
22337,252,-5.1418019151364485,0,1,0.8193562191557067,False
