timesteps,episodes,total_reward,waypoint_reached,crashed,average_drift,TimeLimit.truncated
4,1,-5.004080872915476,0,1,0.10056651803036902,False
504,2,-8.774613995468542,0,0,1.7492936966125259,True
1004,3,-7.877975727697459,0,0,1.5730989165140759,True
1450,4,-10.416293950448246,0,1,1.2085739895296794,False
1673,5,-10.860809781364566,0,1,2.6204140629204837,False
2173,6,-9.874042404851869,0,0,1.9730452945344392,True
2227,7,-6.033000875077771,0,1,1.8853372702063393,False
2318,8,-7.359323691030813,0,1,2.565427870156891,False
2534,9,-7.804061298497537,0,1,1.2849625592777427,False
2737,10,-8.137891256468844,0,1,1.5387684877326768,False
2738,11,-5.003094890341981,0,1,0.02813536674528235,False
2782,12,-5.961544439808085,0,1,2.1417743421658453,False
3282,13,-10.10875151758598,0,0,2.020069155911759,True
3782,14,-7.8760253436280125,0,0,1.5721605418379734,True
3812,15,-5.399685181620896,0,1,1.2640887424458835,False
4312,16,-7.652465215002277,0,0,1.527117921393609,True
4402,17,-6.0082080081060205,0,1,1.1086824466292966,False
4902,18,-5.589437279105395,0,0,1.1158494984271514,True
4972,19,-5.979757006694422,0,1,1.3612301812476184,False
5472,20,-7.2407514397375845,0,0,1.4480805519582967,True
5972,21,-7.810297956658897,0,0,1.5587700567091,True
6037,22,-6.190799288728193,0,1,1.8081431532322618,False
6051,23,-5.022798626153496,0,1,0.16186769405870208,False
6140,24,-6.531933031913262,0,1,1.7080850099470786,False
6276,25,-5.626240810597893,0,1,0.4603088866004416,False
6308,26,-5.452415311322357,0,1,1.3672789671581747,False
6315,27,-5.078005873460284,0,1,0.917651497996713,False
6341,28,-5.629404364325448,0,1,2.3140056775621085,False
6841,29,-7.991192088207272,0,0,1.5928781079674712,True
7008,30,-6.928680857208461,0,1,1.146183027089466,False
7033,31,-5.383762911968029,0,1,1.4815018385518794,False
7037,32,-5.023925681959109,0,1,0.46168002093157284,False
7537,33,-7.902003177414024,0,0,1.5800526139603865,True
7799,34,-11.033103282816526,0,1,2.3007897587992523,False
7811,35,-5.182456210813297,0,1,1.3775355140037597,False
7832,36,-5.3720460694314305,0,1,1.706640318088886,False
8332,37,-7.799483520443709,0,0,1.5545008267879417,True
8497,38,-7.6999573592695985,0,1,1.6232911223367392,False
8539,39,-5.770143501161576,0,1,1.782488861792689,False
9039,40,-8.08088560717144,0,0,1.6111774835735182,True
9072,41,-5.371558514061379,0,1,1.0926768198565606,False
9572,42,-7.86367989909629,0,0,1.5725359528303273,True
9573,43,-5.003097464888083,0,1,0.028158771709849525,False
10073,44,-7.856889075811441,0,0,1.568247311896831,True
10074,45,-5.003093543185727,0,1,0.02812311987024967,False
10134,46,-5.945670013559403,0,1,1.566387488523001,False
10634,47,-13.090542887778042,0,0,2.613694992032594,True
10686,48,-5.437387501389988,0,1,0.8265554490245371,False
10687,49,-5.003014804262854,0,1,0.027407311480490058,False
10695,50,-5.101782891957977,0,1,1.014143775358714,False
10722,51,-5.679856273075172,0,1,2.4174229686439923,False
11222,52,-7.32309072193152,0,0,1.46304444241978,True
11722,53,-13.949946630211622,0,0,2.7851655111067606,True
11760,54,-5.458572956238095,0,1,1.164165520424189,False
12260,55,-13.550294845927024,0,1,2.705321166063231,True
12760,56,-9.538846465398233,0,0,1.9043662499900358,True
12788,57,-5.293162493866858,0,1,0.9546833941228112,False
12950,58,-6.297010487129567,0,1,0.8002681415695642,False
13017,59,-6.1213889259112335,0,1,1.6425800227209424,False
13031,60,-5.282863296941571,0,1,1.8415836327549626,False
13068,61,-5.947253292084124,0,1,2.487591438167982,False
13091,62,-5.045646505053468,0,1,0.1891800156453316,False
13192,63,-6.555359479424433,0,1,1.5312145169784483,False
13267,64,-6.896384204922541,0,1,2.499567866021423,False
13414,65,-8.693688308394512,0,1,2.5005593038853613,False
13415,66,-5.002721243887865,0,1,0.024738580798770175,False
13695,67,-10.20777857943531,0,1,1.8557150133763742,False
13854,68,-6.577828894225111,0,1,0.9762625239987629,False
14354,69,-8.559361387956121,0,0,1.7101778017303937,True
14370,70,-5.132637248811092,0,1,0.7881841132973212,False
14371,71,-5.0029131511191745,0,1,0.026483191992496866,False
14378,72,-10.092274730944585,0,1,1.0089715562689103,False
14393,73,-5.205659328132898,0,1,1.277818290621416,False
14452,74,-6.1519492400860205,0,1,1.924027723923153,False
14461,75,-5.129270208659654,0,1,1.1754010581786383,False
14961,76,-9.068986026449055,0,0,1.8106826228258803,True
14976,77,-5.222618230453314,0,1,1.387632273000899,False
14986,78,-5.152683931748687,0,1,1.2971615080683427,False
15421,79,-11.902734454117475,0,1,1.582384314139827,False
15802,80,-3.5879945895478995,1,0,1.2035968916220454,False
15808,81,-5.012244299313676,0,1,0.19259180942135723,False
15839,82,-5.107954131533265,0,1,0.33582659103028306,False
16339,83,-8.518270297517574,0,0,1.7025527012403525,True
16426,84,-6.090775584417056,0,1,1.2465673082840023,False
16819,85,-4.4934414652328245,1,0,1.3957508362911486,False
16820,86,-5.003044801139265,0,1,0.02768001035695892,False
16898,87,-6.981184841030015,0,1,2.5134046297380532,False
16944,88,-6.124762738267672,0,1,2.3867060573153056,False
16989,89,-6.1670883565168015,0,1,2.536100919054731,False
17049,90,-6.006085004219178,0,1,1.6479176815172571,False
17549,91,-7.606011943377546,0,0,1.5183637709808662,True
17583,92,-5.705576899181977,0,1,1.997729757720712,False
18083,93,-8.02891260412559,0,0,1.6009777262941114,True
18583,94,-8.693157981524214,0,0,1.737245430261949,True
18828,95,-9.554209936545597,0,1,1.8578760030890658,False
19328,96,-7.969456371720765,0,0,1.593447620044025,True
19828,97,-12.611193303670147,0,0,2.5187366714467165,True
19857,98,-5.466039536876197,0,1,1.557371589003844,False
