episode,tot_reward,tot_intrusions,tot_drift
0,-8.45097198524932,0,0.027983350944534236
1,-8.710819496888778,0,0.029628637744519657
2,-45.9492641882309,16,0.09916974896765186
3,-16.866216964640248,8,0.029358334320000894
4,-32.564129002075454,6,0.0879606920598525
5,-10.317288085722891,2,0.02754068902557254
6,-11.857681806873526,0,0.03926384704262765
7,-8.76177001523968,4,0.027055511450225538
8,-8.570804007736848,0,0.02955449657840282
9,-27.530887910942955,10,0.058049297718354
10,-22.323592467229894,12,0.03418408101731741
11,-14.168792982374422,6,0.03070974805403893
12,-7.905044163647296,2,0.03140980938110264
13,-35.79436262767935,20,0.05229921399893815
14,-22.81777562637536,14,0.0301978617341621
15,-15.695520674417816,6,0.032535304276569844
16,-30.429400083186078,20,0.04239593529750435
17,-49.551208313559755,16,0.11109671627006604
18,-7.619511282719429,0,0.025230169810329217
19,-17.035631302342907,6,0.036541825504446755
20,-7.279826898648227,0,0.026764069480324313
21,-8.772712346134874,0,0.029048716377930106
22,-15.487081378080575,2,0.04465920986119388
23,-11.815036713695253,2,0.03250012156852742
24,-13.57617166199636,4,0.03444666065466315
25,-15.044708259306999,8,0.02773507188703537
26,-12.462006123117764,4,0.028019887824893272
27,-29.08758869478365,18,0.03671386985027703
28,-10.151247093192174,2,0.02699088441454363
29,-22.108702991338276,8,0.048988552053257986
30,-36.34185073886328,22,0.047489571982990635
31,-8.34974275281697,0,0.029400502650764018
32,-12.162169193781587,4,0.02702705031053518
33,-8.03372718607259,0,0.026601745649246986
34,-8.323506511013758,0,0.027561279837793978
35,-12.581075663859417,4,0.028414157827349112
36,-20.885219961779907,6,0.04928880782046333
37,-16.9049143376298,10,0.03196719600754538
38,-8.126600542314529,0,0.034434748060654795
39,-11.537968943578795,2,0.03158267862112196
40,-38.26951869786168,16,0.07374012813861455
41,-12.48171608933988,4,0.031886150711804076
42,-12.751341195172479,4,0.02897795097739246
43,-11.742358144174675,2,0.03269247699387469
44,-10.103635096622222,2,0.02683322879676234
45,-10.663966623342645,0,0.03531114775941279
46,-14.829782960420358,4,0.03586020847821314
47,-11.698991462209927,6,0.03749336488296006
48,-29.55492237283987,4,0.08461894825443686
