episode,tot_reward,tot_intrusions,tot_drift
0,-33.446656909368926,28,0.0412625523437045
1,-19.4451764903242,17,0.02778609648095716
2,-0.5302328666352664,0,0.0035826545042923308
3,-7.718912454339845,5,0.024276004056605825
4,-5.831944686307291,4,0.012212964575381922
5,-8.094096707306822,6,0.013088104420667539
6,-6.996772977708199,4,0.019210083190437165
7,-12.413717330214242,9,0.0196190651161738
8,-6.673556694327839,5,0.013496424954256802
9,-5.250018787964814,3,0.011842204147183226
10,-7.564064862321035,6,0.01777346434455723
11,-6.816945353968088,4,0.01929414626005557
12,-10.381375917297543,7,0.02683631680394872
13,-24.26212796699333,18,0.03194963248465994
14,-8.852338543910097,7,0.010645623815575215
15,-2.9867765628807272,0,0.018436892363461348
16,-18.48349972631496,13,0.03046388736841617
17,-12.443184691023394,8,0.027427065993971773
18,-4.5413718124173785,3,0.010275812082782582
19,-3.4238324031967537,1,0.013317760457124992
20,-60.87504203851259,44,0.15067001820100595
21,-18.95963419564653,15,0.0271207821619626
22,-13.788401374642552,10,0.019328578442053806
23,-31.54128124503893,28,0.026827888219992116
24,-6.672187932523706,4,0.016701174578273133
25,-16.010163692766174,13,0.020067757951774737
26,-8.006618822682421,1,0.04734201907217852
27,-72.54983320471129,19,0.2760300680655215
28,-45.277160220318095,17,0.20197971585941454
29,-23.50055857816617,0,0.13988427725098915
30,-15.965730772677963,10,0.03242244985151082
31,-5.461285512955872,3,0.018097687595263753
32,-12.92023445961319,9,0.02306020270360712
33,-23.909502979319956,20,0.029175395368059468
34,-25.584023241342276,10,0.10822238362043252
35,-29.11294518829386,21,0.05556811772803977
36,-19.40812369317711,14,0.039765615391008244
37,-6.802017345839142,5,0.01269026299886714
38,-42.93846809638273,17,0.16416751959735873
39,-27.69091547265162,13,0.08347111064006608
40,-5.274538243261853,2,0.019038013042220095
41,-17.647442071137128,13,0.024205427453839037
42,-29.795083234781693,6,0.1724281393824758
43,-24.63540629631307,1,0.11937073887026785
44,-24.36015912735804,18,0.033830633656159965
45,-42.66000532400146,38,0.023300026620007293
46,-26.39134497233491,7,0.10314545198050479
47,-24.22332593901459,7,0.14117480277880803
48,-11.91932046501647,8,0.02252483025871542
49,-6.257158569883387,3,0.01612454737566043
50,-10.853297857868133,8,0.023010466595710835
51,-14.707983368324042,10,0.03411582150959444
52,-45.69736099013784,20,0.12978465146534252
53,-30.297000201926434,24,0.03422282718438324
54,-3.4716420954213634,3,0.004211090137690804
55,-4.837666029382416,3,0.00892070888049725
56,-9.707285652608077,6,0.027666310840358626
57,-29.23269008675227,23,0.0350151128469229
58,-15.122840082764133,12,0.015159417877495935
59,-42.67893789267328,33,0.05203730049824337
60,-10.02936575314285,7,0.01721230541558409
61,-16.217875087298697,11,0.02717643274634718
62,-0.5808997192390827,0,0.003630623245244269
63,-38.31249195275056,18,0.10690785238289821
64,-14.867963063227608,11,0.028028717849475332
65,-6.410215640231426,4,0.015450100257893796
