episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-3.4838874959700594,0,0.018730577935322925,0.15565447280664116,-1.5353730507403416
1,-22.946023350037226,14,0.0552223663582545,1.0564322656008664,-0.9593352789155576
2,-5.089827092299721,2,0.021457132585414835,0.4854849914777636,-1.1037869272139182
3,-3.260021729937285,0,0.018735757068605034,0.8173513066036969,-1.6665958451257012
4,-5.8381323505800395,4,0.015317769588167005,-0.09025366160669364,-0.5689567499681532
5,-27.03842365370838,22,0.02570624313116514,0.21309861826392043,0.35660897190860774
6,-20.59017070418389,12,0.0438274015519585,0.03367368930176243,0.0062975215958431365
7,-9.0769597646995,6,0.01748272593579256,0.04148418387591268,-1.575265820842469
8,-16.709618083047502,14,0.024632891664068648,1.1150936686684145,-0.9178032056953419
9,-2.654772827502846,0,0.020740412714865947,0.44170428161723974,-0.8060939129882172
10,-8.691576518056227,6,0.018435455603124973,0.31369272571572177,-0.8042008402188825
11,-9.943022041510018,6,0.02899280912874987,-0.0009311985998304889,-0.8937517324654276
12,-3.849894172886688,0,0.03007729822567723,1.1193221378995077,-0.6421081522743407
13,-14.202156684956066,8,0.02845026002273433,0.40464777707745997,-0.590095418691208
14,-4.7439433990413695,2,0.02078744999273756,0.3083909992056292,-1.5217795054456502
15,-34.985771160143145,6,0.20412514901509216,-0.7824031140483115,-1.4100021070538378
16,-37.51055177485806,12,0.17472980667710994,0.7840274707245168,-0.5141279804252394
17,-52.67768122087779,0,0.26876367969835613,2.4451551375805805,-1.441325645850691
18,-20.68466171561015,16,0.028220853708495308,0.15381313507229158,-1.093937938924632
19,-18.27699106878322,6,0.06461574246728,0.8859266857253878,-0.9919419089842153
20,-10.603573942458729,8,0.026567081045497296,-0.09881591550122035,-0.7626995978395844
21,-6.961482068781723,2,0.031804372235780254,0.17164396979735616,-1.2724040494189792
22,-6.783145632074658,4,0.016566343048063502,0.11860189575014547,-1.223265128253427
23,-68.92389103523512,24,0.22461945517617504,1.2584009524356807,-1.776335399353411
24,-17.620733019171535,12,0.028103665095857943,-0.003603636172134429,-1.109715964162111
25,-21.83675612109309,18,0.02701940930347279,0.4766111520619925,-0.9648611406707139
