episode,tot_reward,tot_intrusions,tot_drift
0,-28.00648347845995,20,0.02900899811036186
1,-32.30633814661931,20,0.04185829301571191
2,-72.58954518008822,38,0.1679104134955733
3,-63.38233489422623,18,0.1502726321000864
4,-30.582598937751055,20,0.03504171833692407
5,-22.52220420942981,4,0.06133180201797963
6,-9.649006467625536,4,0.02107838234188632
7,-28.10316619863383,18,0.03714399337733025
8,-24.436792100554744,14,0.034558914240247436
9,-45.401593056327975,18,0.09928113426205805
10,-31.849529672715214,20,0.040860447147293984
11,-30.00706383529457,12,0.07319944648493705
12,-42.93694408972186,26,0.08468472044860914
13,-74.54218665456537,54,0.06802048561114425
14,-9.08522214166023,2,0.025671094716160327
15,-20.20937078913372,12,0.033923019789808696
16,-53.24520373767183,40,0.04385829052209235
17,-40.13162452751535,32,0.04325332195486881
18,-11.668523958659796,6,0.024861947187104445
19,-137.2788577712772,128,0.057992861070482446
20,-45.23349767419296,38,0.032879534882695696
21,-4.928329812392796,0,0.02324683873770192
22,-34.17139630555707,24,0.036068781225379966
23,-19.614141541967125,6,0.045079938880685594
24,-20.878334784304066,10,0.03626111594768012
25,-27.39631062781763,18,0.03111361135038951
26,-28.804607119238412,10,0.07403388629621445
27,-32.84116312391909,16,0.06736465249567655
28,-39.82620481165095,32,0.03155727746633419
29,-34.1374253640087,0,0.12279649411513936
30,-135.1726969212966,126,0.03098884095032638
31,-9.862691797801626,0,0.03265791986027035
32,-16.7240113699688,8,0.02888745486744627
33,-33.12462815215785,18,0.05519937281809472
34,-18.373556278460246,12,0.027006594400255365
35,-65.18114187754772,52,0.06461344057621413
36,-22.839048273054832,16,0.0402296957238516
37,-39.267878720540146,30,0.030688340134239107
38,-20.03120809519639,14,0.02217355917351618
39,-30.699218531103206,4,0.08840800838113651
40,-79.56525475918947,8,0.24677674054892962
41,-135.79851191870154,126,0.0385768185775629
42,-148.23306036507876,22,0.4179902661095316
43,-67.96137456989186,58,0.03557633774961312
44,-7.857582738019383,0,0.026018485887481384
45,-32.981512148833815,26,0.038786178604632494
46,-16.79793807620321,10,0.03007937201859802
47,-11.090836429112978,4,0.02347959082487733
48,-91.29667907188062,14,0.2884204442980616
49,-12.846440863837262,6,0.02267033398621602
50,-149.98971777929884,134,0.05294608536191797
51,-33.89929303902885,16,0.05926918224843951
52,-36.11568650229123,24,0.040118167226129785
53,-48.90394488211395,4,0.15484118924866888
54,-16.986397598157158,8,0.037443323325654795
55,-16.3632621217652,8,0.038014827826205494
56,-30.341723162757802,18,0.05767160356428869
57,-67.22697370741795,56,0.05246249395989548
58,-6.338008573761791,0,0.020986783356827122
59,-32.38927683030291,24,0.04415408858054147
60,-79.6434452359407,12,0.22398491799980355
61,-48.30428860260067,24,0.08047777682980307
62,-131.50638953301237,52,0.26326619050666367
63,-18.494983500770235,10,0.0369347108729141
64,-38.95640860411583,6,0.12027886351867077
65,-6.611482497402676,0,0.021892326150339952
66,-17.052001586210242,10,0.02592647641989061
67,-17.926477080637664,2,0.052736679074959346
68,-29.907123564929872,20,0.038699701425507514
69,-104.4384891356173,96,0.027942017005354546
70,-42.44850379601964,34,0.02797517813251562
71,-11.533563972776408,4,0.02494557606879604
72,-33.207632860443326,26,0.029063035727594295
73,-18.05267684789985,12,0.02586614037564071
74,-82.44951835382484,38,0.15118883793817933
75,-13.209610845081679,2,0.03711791670556839
76,-14.118991979970353,6,0.04318612755303365
77,-27.167835300367138,16,0.04576981680478331
78,-23.248035813365146,14,0.03062263514359302
79,-40.614450407387,18,0.07488228611717547
80,-16.188909952621138,10,0.025364385051725967
81,-69.02871575802945,60,0.03179125266911827
82,-46.59320845853142,38,0.028454332644143883
83,-13.445771857214169,2,0.03789990681196742
84,-30.371388201856654,20,0.037851781758601086
85,-75.77179930109837,44,0.1194428545154073
86,-46.86709471636068,28,0.09158783842893528
87,-29.015347950243676,12,0.056342211755773905
88,-11.784663064851769,2,0.038828028035126014
89,-20.99845272261046,12,0.029796201068246844
90,-76.04748320427396,68,0.04521057979929125
91,-26.142339453339257,16,0.03358390547463335
92,-65.42574350542432,58,0.02856055194393956
93,-22.746585213718934,10,0.06310190699860854
94,-134.48299694247584,122,0.04555838300173699
95,-23.221248622888425,16,0.023911419281087507
96,-17.157871014661733,4,0.043569109320072026
97,-69.68213408969682,42,0.09166269566124763
98,-232.25143478235734,178,0.18579258487108763
99,-141.34890976630476,130,0.03757917141160798
100,-11.517226213235638,4,0.03684914810409626
101,-32.5851283796361,12,0.06816267675376206
102,-29.168935499279637,14,0.06653041885648985
103,-37.850029900321964,4,0.13222667929813267
104,-8.427372310536592,0,0.027905206326280078
105,-20.122168356043463,14,0.025941391339167324
106,-116.9686744864799,38,0.2614856771075495
107,-35.74304126756519,26,0.04128407316764856
108,-65.77841915683081,26,0.1317166197246058
109,-5.197799324093136,0,0.023843116165564886
110,-31.05546673117757,22,0.03681084037064031
111,-43.06241016691106,12,0.10285566280434127
112,-56.495690928419855,4,0.17382679115370808
113,-21.70312932206216,16,0.022105152411093544
114,-10.585043348998175,2,0.030881450895676843
115,-79.59803057589907,6,0.2437020879996658
116,-9.603332772958959,4,0.02643081496678743
117,-5.892771172310555,0,0.023571084689242246
118,-53.35769984873485,38,0.06346156962287065
119,-44.94233825549737,32,0.042855424687077336
120,-15.42713440720943,0,0.06481989246726658
121,-14.861287939755506,2,0.04258704615813068
122,-14.93122858740508,8,0.02295108803776487
123,-71.78681480131178,36,0.11849938675931075
124,-74.33662175829313,54,0.06733980714666528
125,-26.819054699825593,18,0.029202167880217178
126,-21.917816457712043,12,0.03373406958405427
127,-27.93749993572013,22,0.03192204266516231
128,-40.80398405981363,30,0.03699994541032062
129,-87.78740008123229,22,0.21783907311666376
130,-34.20206118451548,26,0.029085323349346007
131,-13.338008389327513,6,0.02429804102426325
132,-8.33375214889032,0,0.027595205791027515
133,-46.131939329457964,38,0.03360305508040486
134,-34.7799301505673,26,0.029072616392607227
135,-26.236297120416403,14,0.043085553240902984
136,-96.78285905810922,86,0.03770230439898229
137,-21.462073223140518,14,0.02470885173225326
138,-33.678397625370245,22,0.04390375047131644
139,-60.89373144033339,20,0.135409706756071
140,-43.92430048498307,32,0.04769720193993237
141,-39.47563381023004,6,0.1108464695702982
142,-63.75234916217798,52,0.038915063450920516
143,-29.96142180394596,20,0.036894154829429544
144,-13.7989115920107,4,0.03244672712586322
145,-33.80732051353755,22,0.039097087793170844
146,-7.08214423583473,2,0.018413566071864913
147,-66.74620948026376,34,0.10843115721941574
148,-104.2228529574399,18,0.2855061356206617
149,-47.48083146266947,40,0.02477096510817684
150,-22.230397721593057,8,0.05473229892920404
151,-53.11070274455922,46,0.03038761856649255
152,-75.08229517746933,66,0.03339079109363695
153,-20.193615982744188,10,0.0337536953070997
154,-13.414340883766558,6,0.024550797628366053
155,-18.416925601520923,12,0.034132582986813445
156,-39.48936689499073,26,0.04466677779798211
157,-12.374080822500385,4,0.02772874444536546
158,-29.571462488284556,14,0.05156113406716734
159,-31.44778998682438,14,0.05777413902921971
160,-29.684434838684282,20,0.052632798036327706
161,-66.26051406637454,10,0.18629309293501528
162,-18.654541732032666,10,0.03135703526098786
163,-23.65460107116533,10,0.05418492488557689
164,-24.208266311831686,16,0.027179689774277156
165,-19.933042069206504,10,0.03289086777882958
166,-64.18190319975763,46,0.06357308811104037
167,-82.61036924674467,46,0.1476224566400989
168,-35.22299898149088,18,0.0768883883102272
169,-21.134453172362594,12,0.03024653368331968
170,-9.83866775202693,0,0.03257837003982428
171,-82.6227234431629,50,0.16476122951092415
172,-84.04286536051036,74,0.033254521061292855
173,-16.137330541825367,6,0.03356731967491845
174,-61.85215068170961,28,0.11436537392469452
175,-6.722866825957695,2,0.018891467303830824
176,-34.79394116298671,12,0.08026035620769979
177,-43.79406672932243,32,0.046801852100486076
178,-25.807020956482145,14,0.039096095882391345
179,-21.86669745890625,14,0.028095348067522303
180,-46.6361765402839,34,0.04480913666767364
181,-89.03552969268969,38,0.16899182017446962
182,-18.571219011405596,8,0.035004036461607775
183,-16.130603296685717,8,0.02692252747246925
184,-6.242709673233321,0,0.03030441588948217
185,-262.61918770781296,226,0.12540817708155377
186,-383.0668197981811,318,0.2183450328798017
187,-41.916010752224295,34,0.026211956133192674
188,-67.39275009750615,6,0.24362202419645276
189,-19.46501069662677,12,0.03010084958317219
190,-18.376884476282076,0,0.06706892144628492
191,-12.567558143089176,6,0.03127408639566291
192,-36.15729131360416,20,0.07411601520001855
193,-101.43871759990105,90,0.037876548344042554
194,-67.1429373364572,58,0.03027462694191011
195,-259.053024357541,254,0.021231194779583754
196,-63.970359480577656,56,0.030655228771452533
197,-42.56707853439625,34,0.04199548301174611
198,-74.42400878640129,64,0.03451658538543552
199,-10.204809038357997,4,0.029830812684413496
200,-8.320996642860905,4,0.024551117288982488
