timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
300,1,-53.45629701283696,2,1.7152099004278978,True
600,2,-47.33101764465223,0,1.5777005881550739,True
900,3,-83.6543108018274,2,2.7218103600609123,True
930,4,-6.170321953823684,5,0.7234406512745614,False
961,5,-4.359368362350741,3,0.7610865685002386,False
999,6,-2.6666895889991484,0,0.9649183128945126,False
1036,7,-1.4804612758716251,0,0.6703949394247637,False
1063,8,-0.4167261024094615,0,0.5247133712627636,False
1087,9,-6.453083579463965,7,0.18878482477665212,False
1374,10,-50.40787857624296,8,1.5124696368028911,False
1417,11,-2.025583887809754,0,0.7036241599557569,False
1450,12,-2.1902920400718253,2,0.3606945575975227,False
1750,13,-50.60447147927565,5,1.5201490493091883,True
1811,14,-4.823813766707105,0,0.9547235683126397,False
1845,15,-7.746606815156607,7,0.5137078868107664,False
1896,16,-3.3802815181498964,0,0.8588787290489993,False
1927,17,-2.304565566153329,2,0.4208276019849447,False
1953,18,-1.8005239483474131,2,0.3078938262874666,False
1995,19,-13.132321939858388,12,0.5076956999662824,False
2030,20,-11.407890045529738,11,0.402254298722783,False
2062,21,-0.7518407254595665,0,0.5474502267061145,False
2085,22,-8.746811126199582,9,0.32470048965199194,False
2126,23,-1.8036480432906268,0,0.6838165959245431,False
2167,24,-2.6076567818661793,0,0.8799162882600438,False
2196,25,-7.014215707471255,7,0.3497295543004327,False
2234,26,-1.014888567594931,0,0.5302338335776136,False
2268,27,-3.968817901659751,3,0.5790640887234557,False
2301,28,-9.15415878143409,9,0.3497450852830573,False
2337,29,-11.955169641205883,11,0.5431026781127448,False
2370,30,-5.883422886605377,6,0.26770390503193275,False
2403,31,-15.570702514181267,15,0.4759704588428085,False
2433,32,-13.102747412526224,13,0.367582470842074,False
2457,33,-0.06055873394961375,0,0.4418994724790057,False
2482,34,-7.73474219800984,8,0.2938968792039358,False
2552,35,-9.621620247121315,3,1.088802892445902,False
2582,36,-7.434605565995637,7,0.4782018553318788,False
2611,37,-8.098586093521366,8,0.37882279086943577,False
2654,38,-2.3066339672269054,0,0.7689846435411406,False
2711,39,-4.420004841619031,0,0.9508780423893035,False
2756,40,-24.251433749592053,22,0.7225408332426804,False
2787,41,-3.81650249538973,3,0.5859685468999127,False
2820,42,-0.3391123199684418,0,0.40579161211164905,False
2874,43,-3.8675772131568316,0,0.9014031876216351,False
2950,44,-7.5589699896168625,0,1.126180261791692,False
2988,45,-5.948300119996889,4,0.7758684526307601,False
3018,46,-5.65939487088688,5,0.5531316236289602,False
3059,47,-4.727220339398177,3,0.6651756925361413,False
3090,48,-1.4476111699825267,1,0.46697134515565364,False
3124,49,-8.633437280394613,8,0.4804227295278276,False
3156,50,-10.124972611084383,10,0.35155394096386905,False
3220,51,-6.246829997573239,1,0.9760671871208185,False
3253,52,-5.9769431826590305,6,0.29604338868455427,False
3287,53,-1.663154653645135,0,0.7832807804838631,False
3318,54,-0.7281134001165941,0,0.557455935521482,False
3350,55,-9.251925302280227,9,0.39122665696257086,False
3380,56,-3.4265355125004326,3,0.47551183750014403,False
3425,57,-6.097502368608325,4,0.6883338596907387,False
3456,58,-2.866005351720309,3,0.27935656507106726,False
3488,59,-2.860129015177204,2,0.5812903172428762,False
3518,60,-10.127374869782274,10,0.3757916232607587,False
3549,61,-8.240327147613021,8,0.40010553148807043,False
3578,62,-9.97501654052293,10,0.33621260018032056,False
3630,63,-4.418702028189193,0,1.0420580823440757,False
3663,64,-1.4987542221241577,1,0.45416794609822997,False
3716,65,-4.3589976319545345,0,1.0111316286706673,False
3751,66,-3.0498403375172547,2,0.5856686678620728,False
3783,67,-0.36243294072938814,0,0.4257602939779338,False
3820,68,-2.6453703168214577,2,0.4446946802220155,False
3860,69,-4.168246035325971,3,0.5420615088314931,False
3893,70,-5.2371730108768535,5,0.37490091238692563,False
3920,71,-5.03839061266639,5,0.3845891158023671,False
3957,72,-2.705486277096637,2,0.460942237053145,False
