episode,total_reward,total_intrusions,average_drift
24,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084 ]",168,1.0969328731285088
25,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964]",68,0.9009669184981544
26,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878 ]",174,0.7618295841826989
27,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362]",186,1.2064199847933037
28,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836 ]",120,1.0975499159977236
29,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744]",206,0.7792345862017456
30,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721]",246,1.2144791501253378
31,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652 ]",222,1.0833240157241912
32,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647]",298,0.8197427803435031
33,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994 ]",270,1.1357194879327472
34,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158]",98,1.2730183167480016
35,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075]",234,0.7357009430580964
36,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789]",170,0.9531376145698286
37,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237]",104,0.8928593364268711
38,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948]",142,1.134429741225941
39,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577]",236,0.9362851230373994
40,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852 ]",224,0.9192581447149232
41,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415]",206,0.9408104821354314
42,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156]",188,0.8789077845261063
43,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783]",142,1.030345945658878
44,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798]",348,1.0519952103803525
45,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571]",188,0.8672454743750289
46,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225]",160,0.6953454853317594
47,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243]",276,0.8627462825095601
48,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324]",178,0.6467742653741285
49,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841]",236,0.9119023176701776
50,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022]",162,0.8273405826330129
51,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728]",116,0.8510926619007364
52,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258]",98,0.7500082893244719
53,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216]",156,0.8131456271892299
54,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216 -24.90456919]",172,0.9881557084348147
55,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216 -24.90456919
 -25.69125788]",310,0.8785567141350517
56,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216 -24.90456919
 -25.69125788 -19.22943622]",198,0.7839862369627343
57,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216 -24.90456919
 -25.69125788 -19.22943622 -31.72996256]",284,0.7860969758699531
58,"[-11.74826452  -5.34705931  -6.16188659  -4.5808062   -5.14741367
 -18.31925944 -14.59099005  -9.98543332 -14.33523601  -2.75585561
  -5.95191955  -6.76594521  -9.75751949 -11.81541767 -61.90637818
 -62.2548459  -50.67242535 -37.80319277 -19.79723591 -41.83498529
 -39.81972241 -39.48253736 -36.35821871 -35.18933038 -36.0427084
 -14.03140964 -14.5660878  -39.70178362 -24.3290836  -17.00141744
 -33.43193721 -38.3997652  -22.11373647 -41.4386994  -36.98006158
 -20.08699075 -32.51906789 -15.46788237 -35.68762948 -25.28250577
 -26.4596852  -34.00842415 -24.25354156 -33.06471783 -39.80749798
 -20.76091571 -17.66530225 -35.28238243 -14.85032324 -34.77993841
 -28.28711022 -26.99220728 -17.80014258 -22.27399216 -24.90456919
 -25.69125788 -19.22943622 -31.72996256 -25.56502356]",214,0.7906927424635197
