episode,total_reward,total_intrusions,average_drift
22,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932 ]",366,0.527134067518557
23,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125]",110,0.8395512798076917
24,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422]",228,0.9662259612844407
25,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609]",502,1.14228198764995
26,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999]",130,0.6382630295157695
27,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486]",368,0.6433144269250781
28,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575]",68,0.5352363127261583
29,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621]",104,0.6258202170957414
30,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167]",28,0.6514751606805135
31,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675]",276,1.0866782026503918
32,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467]",76,0.5980482260927844
33,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124]",164,0.9562202873366239
34,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351]",118,0.5765708440770817
35,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261]",188,0.7668100401032913
36,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099]",142,0.49333414777760254
37,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254]",198,0.6825334340355832
38,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522]",118,0.6163164659778662
39,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701]",86,0.5591301485693243
40,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691]",366,0.6037818557081865
41,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051]",128,0.7833981335928406
42,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821 ]",116,0.5469985326270843
43,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075]",192,0.6227661780451489
44,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618 ]",218,0.5314587555542073
45,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302]",154,0.42547963615066714
46,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489]",210,0.47921747102499657
47,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643]",92,0.6164065043924044
48,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654]",144,0.6192423229711037
49,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751]",40,0.5023258105463709
50,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321]",326,0.5549666523918498
51,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753]",150,0.5178418455753162
52,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608]",110,0.6742305179925211
53,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015]",178,0.6704207948901998
54,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015 -21.84189579]",224,0.7601354139105084
55,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015 -21.84189579
 -33.12709095]",504,0.45821334998102303
56,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015 -21.84189579
 -33.12709095 -17.42776916]",158,0.6309780902046916
57,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015 -21.84189579
 -33.12709095 -17.42776916  -8.33511941]",66,0.4750112646240517
58,"[ -8.9935651   -1.87776426  -2.96156136  -6.30243882  -8.91486858
  -4.74729742  -8.12754462  -1.42564129  -6.44521102  -3.75649324
  -5.06010585 -13.05772552 -11.85574203  -3.25726959 -26.86701983
 -20.51974736 -22.50530348 -16.37123035 -33.48421469 -28.71400888
 -36.33202312 -21.24823536 -22.9914932  -16.16230125 -35.74889422
 -53.88550609 -17.03133999 -27.53506486  -9.82283575 -11.58336621
  -8.17534167 -33.90354675 -14.02662467 -32.29675124 -15.12513351
 -21.05551261 -11.73734099 -27.09984254 -15.45290522 -11.84825701
 -27.05483691 -18.77769051 -12.4733821  -17.13547075 -15.2579618
 -11.18893302 -16.39437489 -15.63367643 -22.80490654 -12.85023751
 -20.90622321 -12.41949753 -16.01799608 -20.83349015 -21.84189579
 -33.12709095 -17.42776916  -8.33511941 -16.87454489]",230,0.3866579054550962
