episode,total_reward,total_intrusions,average_drift
29,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931]",220,0.8783988377660792
30,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325 ]",288,1.325227480207209
31,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866]",126,1.1962305324938165
32,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746 ]",142,1.301360756217141
33,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851]",182,1.2285233536074713
34,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391]",132,1.2040644408989654
35,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311]",172,1.0579765200718454
36,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459]",182,1.1990809204558306
37,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503]",98,1.111713825366003
38,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989 ]",104,1.0495340957801185
39,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851]",206,1.0809862427445946
40,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731  ]",108,0.9949099602638362
41,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418 ]",136,0.7118555102223653
42,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355]",140,0.8814219737256564
43,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483]",184,0.8796381008946702
44,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226]",104,0.977435803938195
45,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018]",236,0.9089307229956379
46,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011]",102,0.956312505355022
47,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375]",360,0.7803221592621239
48,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315]",226,1.0102278886794498
49,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768]",284,0.6358577204722442
50,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907]",184,1.0273848835473296
51,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378]",226,1.0203428256849052
52,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141]",64,0.7926452100386606
53,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221]",188,0.6941072937215266
54,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229]",298,0.9313931929843451
55,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205]",144,0.6408963854297713
56,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955]",126,1.000638245742459
57,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456]",134,0.8816725039663574
58,"[ -3.94589695 -13.79923495  -3.75719033  -7.29262112  -4.17329723
  -5.75883219  -6.29838731  -9.14250373 -11.81680401  -5.10540615
 -10.99711121 -15.27287052  -5.90372796  -8.26196602 -14.54339228
 -42.02410032 -50.48353791 -47.63032685 -45.05361659 -22.54317088
 -41.99281486 -22.43228985 -16.33776205 -31.58097183 -47.75624585
 -42.50772924 -19.05499588 -22.81881616 -39.55237824 -19.08126931
 -47.7957325  -32.49744866 -39.1134746  -40.05878851 -36.94242391
 -24.68124311 -33.32143459 -23.79913503 -12.8615989  -27.70387851
 -30.471731   -13.4914418  -21.98417355 -19.93158483 -29.83138226
 -23.34342018 -24.99130011 -26.58354375 -29.88819315 -22.65690768
 -35.09009907 -27.82955378 -10.41307141 -16.27166221 -35.11123229
 -13.92941205 -19.10816955 -20.98309456 -21.92651426]",366,0.557925270653066
