episode,total_reward,total_intrusions,average_drift
15,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565]",246,1.2993688800321135
16,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756]",396,1.288056649338104
17,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947]",244,1.0438052127403896
18,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836]",372,1.430195060338822
19,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553]",206,1.3385577590148194
20,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646]",74,1.304430018319026
21,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846]",122,1.1299821309339526
22,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349]",132,1.2503934464138278
23,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721]",228,1.1606447307440233
24,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751]",200,1.3017733137717529
25,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483]",110,1.3172462233353572
26,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033]",400,1.2887456479913164
27,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188]",172,1.2415516620372549
28,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791]",274,1.0976984333852393
29,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109]",174,0.9565099308839085
30,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786]",170,1.1265913243560948
31,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586]",148,1.214437241309854
32,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082]",338,1.0251748328436827
33,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069]",122,0.9801829637581506
34,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629]",112,1.1519416959134205
35,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508]",158,1.0620418681791282
36,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395]",240,1.0077079622599086
37,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619]",182,0.9986998489062976
38,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192]",158,1.0139436829597521
39,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428]",304,1.1757410427686987
40,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537]",210,0.7205671643467345
41,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287]",190,0.6124587318276122
42,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343]",282,0.8952410092686026
43,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261]",194,0.8327056130274767
44,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727  ]",258,0.8206662330106574
45,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002]",248,0.936845239030756
46,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644]",110,0.9318344215321295
47,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565]",72,0.7486590715896954
48,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846 ]",222,0.9528334080608325
49,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745]",262,0.8156813549099654
50,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739]",74,0.8744299164660834
51,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811]",220,0.9339484797786213
52,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593]",306,0.932554479191769
53,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723]",114,1.0283861606829594
54,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723 -27.4040446 ]",194,0.8311758028144048
55,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723 -27.4040446
 -25.13753898]",82,0.83482297556274
56,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723 -27.4040446
 -25.13753898 -12.00394032]",78,0.7235660998733456
57,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723 -27.4040446
 -25.13753898 -12.00394032 -34.47734093]",268,0.836402417898462
58,"[ -6.40742269  -6.63104343  -2.83488436  -6.35833852  -3.73690985
  -6.06542931  -2.85080378  -6.90106076  -4.09483772  -6.96954579
  -8.9533021  -15.14025616  -8.51804635  -8.78130484 -62.47652546
 -31.27078565 -52.25902756 -34.11990947 -50.92240836 -44.03165553
 -36.57163646 -16.94782846 -23.10519349 -40.64824721 -42.80468751
 -38.69460483 -52.47639033 -39.88710188 -29.17754791 -21.32593109
 -34.74957786 -26.83099586 -42.52937082 -30.80061069 -23.45509629
 -34.66345508 -23.89095395 -34.26723619 -26.04959192 -44.82867428
 -18.28212537 -13.90970287 -36.66007343 -23.43964261 -24.881727
 -36.00850002 -28.14357644 -13.55716565 -27.2028846  -22.39876745
 -20.57649739 -24.44885811 -34.23085593 -28.94152723 -27.4040446
 -25.13753898 -12.00394032 -34.47734093 -19.56790322]",256,0.6977219818903071
