episode,tot_reward,tot_intrusions,tot_drift
0,-8.356674673824724,2,0.022382657302199703
1,-12.318550463846995,6,0.02240620731860638
2,-6.017959277048818,2,0.015695153425971976
3,-15.804522932657846,8,0.03453328731264539
4,-4.801380206564478,2,0.016875784376894416
5,-7.396886004279885,2,0.022675991614621336
6,-8.425603603940775,2,0.021276833125631736
7,-4.031481121723995,0,0.01587197292017325
8,-13.666210888225365,8,0.022307916882776883
9,-9.525492846014286,4,0.02381677950868233
10,-10.873477747277628,4,0.02353930735369055
11,-25.159622108716533,4,0.07398469268782014
12,-32.470728740355995,24,0.029209409449503784
13,-3.69612053778923,2,0.016001137148955017
14,-5.492688197732182,0,0.01920520348857412
15,-18.78874038110687,14,0.02118911673056162
16,-5.881698975017882,2,0.015652011996039817
17,-4.70732921674401,2,0.015382552367863763
18,-7.889444116128596,0,0.03721435903834247
19,-33.76618829725639,10,0.11536984610318633
20,-6.7893136368831275,2,0.02196932860955562
21,-74.5889288954726,14,0.20062559236911448
22,-23.082535774398124,18,0.019252029448477766
23,-7.999243862412324,2,0.02158001389356955
24,-3.9948350085979363,0,0.015604824252335706
25,-10.667193321989911,4,0.022076799079436837
26,-15.736128727775768,4,0.052393431820427556
27,-25.474593503706245,2,0.09241965946341027
28,-10.781021225511648,6,0.02234122067996103
29,-13.329656442757086,2,0.056087408132460874
30,-4.604560066222986,0,0.019677607120611014
31,-16.760905151933,0,0.06207742648864071
32,-11.687926912605436,4,0.027854807654367576
33,-25.745816779558343,2,0.0786285323826435
34,-30.753042607677187,10,0.07107206372492193
35,-3.673860769185801,0,0.01913469150617603
36,-22.166710329607856,16,0.0481774244500616
37,-21.416050550599365,16,0.020992443994571064
38,-26.522751220348535,14,0.051322750903067454
39,-7.890772667127628,2,0.03167082079100877
40,-17.256890783595022,12,0.022659011998254677
41,-21.962503693311028,14,0.02745690928727957
42,-17.608510025020163,12,0.025727110206514574
43,-6.682161376106677,0,0.02212636217253866
44,-17.18236682365216,12,0.021414738940711227
