episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-12.99735553982457,2,0.03641508456895558,-0.0011526874198720155,-2.452496218863861
1,-9.80530454118172,0,0.03246789583172744,-0.006407241752550055,-2.598191812283179
2,-38.33083146982208,14,0.08056566711861578,0.3223511389854506,-2.601804146759169
3,-9.761430990444099,2,0.02570010261736458,-0.0030474368050318235,-2.699642750217494
4,-21.147755636212924,10,0.041287983837825504,-0.006916953912737814,-2.6974619713004815
5,-13.90130863179327,4,0.03278579017150081,-0.003327647134328619,-2.540136159359576
6,-14.28221268250757,6,0.027424545306316394,-0.0012813110072597467,-3.0143393126556908
7,-43.12893982585792,8,0.11632099280085405,-0.4722668910993106,-2.634666551271182
8,-8.473659298877983,0,0.028058474499595924,-0.004005568421180576,-2.907044628724018
9,-8.7169667862746,0,0.028864128431372864,0.0014653050411640612,-3.0367684907791634
10,-9.7362995128428,0,0.03223940236040662,-0.006852300955439048,-2.5990006314737055
11,-18.19505098414798,8,0.036938590522275404,-0.0066901620501902065,-2.396545903487013
12,-28.24060493488501,20,0.03296241973954034,0.0010540401212871075,-2.6387521918639543
13,-7.945841068169315,0,0.026310732013805672,-0.0039009959832456776,-2.8367568211293075
14,-27.119052388738563,6,0.06993063704880301,-0.4009139282396063,-2.885768300168747
15,-43.12851162654855,14,0.09645202525347238,-0.49622070217067193,-2.811033646015535
16,-12.918598350030686,2,0.03615429917228714,0.012881446360542581,-2.689173326393688
17,-24.729526101882975,12,0.04215074868173169,-0.002395523955046341,-2.711655989900503
18,-35.60749948537843,6,0.0980380777661538,-0.8269267033278288,-2.9094193864637288
19,-9.30438723537761,2,0.027053286056954024,0.0004787488647357181,-3.196840395400111
20,-9.779225922226395,2,0.025759026232537632,0.00042737910812350595,-3.102865229349349
21,-12.571122420469736,4,0.028381200067780527,-0.0007148312444841822,-2.5378909340147575
22,-29.657746105001532,6,0.07833690763245543,-0.12719416973853348,-2.359638191318538
23,-9.205851724531497,0,0.030482952730236695,0.001505482832774742,-2.8728629072741083
24,-10.095372564009587,0,0.03342838597354166,-0.003567250446718655,-2.7447599156566937
25,-13.409118208794897,4,0.031156020558923348,-0.0013479907039417238,-2.5661110598038857
26,-11.579687982924037,2,0.03172082113551003,-0.0032211984443364186,-2.9025849944896476
27,-46.41144430748545,0,0.1536802791638593,0.9446572525794494,-2.6932232616615748
28,-17.313608701450732,6,0.037462280468379835,-0.001404455022038626,-2.5943912276159353
29,-45.19154301019945,32,0.04644909510633563,0.005443865477114024,-2.4684416246097487
30,-11.753326353042315,0,0.03891829918225935,-0.0028766216355567142,-3.32916584866143
31,-32.729625141898936,0,0.10837624219171814,0.8096135812725206,-3.379412600305914
32,-9.706204968168695,2,0.025517234993936207,-0.001882461945769926,-2.6967946507668876
33,-15.278179235410535,6,0.030722447799372547,-0.0052061808252374065,-2.4891609697263273
34,-13.147025421684823,4,0.030490084738949597,-0.0023975164069173238,-2.61819490063563
35,-9.539384614433695,2,0.028997633132437244,0.0001773669425613032,-2.4885967353233496
36,-10.931233613376953,2,0.02957362123634748,-0.002429875750279683,-2.6234039994735356
37,-15.602024703744348,6,0.03179478378723303,-0.004880769063783378,-3.0219440315180885
38,-14.09443289311283,2,0.040047791036797384,-0.004707926107548942,-2.3958839581348004
39,-45.92880764234539,10,0.17786538436804633,-0.20816290392079345,-1.2926927556034804
40,-14.950518336149997,6,0.02963747793427143,-0.006163157316908511,-2.9016734585604653
41,-20.45746476361011,10,0.04431129137122898,-0.005082798879830388,-2.092678436604565
42,-16.864889838109885,6,0.039082337547157814,-0.00027069374868686464,-2.3846031046347282
43,-23.57004212224349,14,0.03168888119948178,-0.0021363933567599153,-3.067703284235403
44,-15.963991685410699,6,0.032993349951691175,-0.0017085228143074852,-2.863285397581742
45,-16.75654795817349,6,0.037091544683356965,-0.004509642758438813,-2.604473336557396
46,-13.263467392037562,6,0.0327183215857547,0.0011546975077205413,-2.5647029600181166
47,-10.659534418809239,4,0.029466966454908223,-0.0005783968893563853,-2.8794046447754518
48,-15.425961862390075,4,0.03783431080261621,-0.0031854244706911706,-3.5164871878787065
49,-47.45968978517673,10,0.12403870789793603,-0.353257711045444,-2.3079551613616616
50,-9.321115092635992,0,0.030864619512039667,-0.0006171311705145023,-2.2505688723102706
51,-12.355498247472498,4,0.027667212739975078,-0.006054229767135782,-2.610718151448535
52,-8.841569805698683,0,0.029276721210922833,-0.00616728314291069,-2.459858720575379
53,-18.519874757616915,4,0.04807905548879792,-0.05555071714883019,-2.4541761480422926
54,-10.66577211717397,2,0.0370332141759571,-0.008137501173246747,-2.712664130412273
55,-7.016780968103097,0,0.026781606748485138,-0.0017250448864358583,-3.0545743639721317
56,-24.79472699447496,2,0.07547922845852657,0.21008950203903087,-2.793445371069962
57,-12.888177083929417,4,0.029431049946786317,-0.0033526185548414062,-2.808891134818712
58,-16.132638010567632,4,0.040174298048237266,0.0008352904986059725,-2.597969139223018
59,-12.879714404991635,4,0.02940302783109806,-0.003182279998868309,-2.9635377345414713
60,-10.439109002483196,2,0.02794406954464624,-0.004134196823565767,-2.364404342741712
61,-13.331295378181036,4,0.030898329066824517,5.435784075976602e-05,-3.2497297287212907
62,-9.158507631488813,0,0.0303261842102278,-0.0006982153748772693,-2.360331503269411
63,-47.27111745613444,30,0.05718913064945238,-0.14486444529657874,-2.432525829713952
64,-24.7022220111408,12,0.047752714327596986,-0.004245103826165143,-2.861808146568605
65,-25.84642914471849,4,0.07233916935337245,0.37113156015152077,-2.8029276684241133
