timesteps,episodes,total_reward,waypoints_completed,TimeLimit.truncated
586834,2294,2,2,True
587070,2295,5,5,False
587370,2296,4,4,True
587670,2297,3,3,True
587889,2298,5,5,False
588013,2299,5,5,False
588247,2300,5,5,False
588547,2301,4,4,True
588847,2302,4,4,True
589067,2303,5,5,False
589269,2304,5,5,False
589512,2305,5,5,False
589711,2306,5,5,False
589962,2307,5,5,False
590139,2308,5,5,False
590273,2309,5,5,False
590573,2310,4,4,True
590873,2311,3,3,True
591116,2312,5,5,False
591416,2313,4,4,True
591709,2314,5,5,False
591928,2315,5,5,False
592080,2316,5,5,False
592380,2317,3,3,True
592587,2318,5,5,False
592757,2319,5,5,False
592988,2320,5,5,False
593192,2321,5,5,False
593445,2322,5,5,False
593745,2323,2,2,True
593995,2324,5,5,False
594207,2325,5,5,False
594507,2326,3,3,True
594682,2327,5,5,False
594886,2328,5,5,False
595058,2329,5,5,False
595358,2330,4,4,True
595580,2331,5,5,False
595686,2332,5,5,False
595933,2333,5,5,False
596189,2334,5,5,False
596431,2335,5,5,False
596651,2336,5,5,False
596817,2337,5,5,False
597002,2338,5,5,False
597229,2339,5,5,False
597527,2340,5,5,False
597805,2341,5,5,False
597992,2342,5,5,False
598292,2343,4,4,True
598592,2344,4,4,True
598755,2345,5,5,False
598932,2346,5,5,False
599164,2347,5,5,False
599464,2348,4,4,True
599662,2349,5,5,False
599849,2350,5,5,False
600099,2351,5,5,False
600363,2352,5,5,False
600512,2353,5,5,False
600694,2354,5,5,False
600994,2355,4,4,True
601233,2356,5,5,False
601497,2357,5,5,False
601797,2358,4,4,True
602060,2359,5,5,False
602196,2360,5,5,False
602496,2361,3,3,True
602748,2362,5,5,False
603048,2363,4,4,True
603235,2364,5,5,False
603313,2365,5,5,False
603474,2366,5,5,False
603774,2367,3,3,True
604066,2368,5,5,False
604361,2369,5,5,False
604532,2370,5,5,False
604832,2371,2,2,True
605132,2372,4,4,True
605432,2373,2,2,True
605586,2374,5,5,False
605851,2375,5,5,False
605990,2376,5,5,False
606290,2377,3,3,True
606590,2378,4,4,True
606865,2379,5,5,False
607103,2380,5,5,False
607200,2381,5,5,False
607405,2382,5,5,False
607648,2383,5,5,False
607948,2384,4,4,True
608248,2385,4,4,True
608401,2386,5,5,False
608701,2387,4,4,True
608926,2388,5,5,False
609226,2389,4,4,True
609428,2390,5,5,False
609728,2391,3,3,True
610020,2392,5,5,False
610277,2393,5,5,False
610487,2394,5,5,False
610741,2395,5,5,False
611041,2396,3,3,True
611247,2397,5,5,False
611433,2398,5,5,False
611723,2399,5,5,False
611883,2400,5,5,False
612099,2401,5,5,False
612399,2402,4,4,True
612559,2403,5,5,False
612854,2404,5,5,False
613154,2405,4,4,True
613326,2406,5,5,False
613626,2407,4,4,True
613926,2408,0,0,True
614132,2409,5,5,False
614285,2410,5,5,False
614552,2411,5,5,False
614822,2412,5,5,False
615028,2413,5,5,False
615146,2414,5,5,False
615322,2415,5,5,False
615516,2416,5,5,False
615749,2417,5,5,False
616049,2418,3,3,True
616288,2419,5,5,False
616412,2420,5,5,False
616561,2421,5,5,False
616820,2422,5,5,False
617120,2423,4,4,True
617329,2424,5,5,False
617629,2425,3,3,True
617810,2426,5,5,False
618080,2427,5,5,False
618308,2428,5,5,False
618505,2429,5,5,False
618805,2430,4,4,True
619093,2431,5,5,False
619347,2432,5,5,False
619647,2433,4,4,True
619947,2434,4,4,True
620123,2435,5,5,False
620314,2436,5,5,False
620409,2437,5,5,False
620643,2438,5,5,False
620943,2439,2,2,True
621243,2440,3,3,True
621441,2441,5,5,False
621741,2442,5,5,False
621976,2443,5,5,False
622215,2444,5,5,False
622501,2445,5,5,False
622801,2446,4,4,True
623066,2447,5,5,False
623228,2448,5,5,False
623455,2449,5,5,False
623704,2450,5,5,False
623916,2451,5,5,False
624212,2452,5,5,False
624512,2453,3,3,True
624656,2454,5,5,False
624739,2455,5,5,False
624984,2456,5,5,False
625193,2457,5,5,False
625493,2458,4,4,True
625740,2459,5,5,False
625947,2460,5,5,False
626247,2461,4,4,True
626426,2462,5,5,False
626635,2463,5,5,False
626935,2464,4,4,True
627227,2465,5,5,False
627402,2466,5,5,False
627622,2467,5,5,False
627897,2468,5,5,False
628180,2469,5,5,False
628480,2470,4,4,True
628680,2471,5,5,False
628954,2472,5,5,False
629254,2473,3,3,True
629500,2474,5,5,False
629800,2475,4,4,True
630100,2476,3,3,True
630250,2477,5,5,False
630550,2478,4,4,True
630620,2479,5,5,False
630918,2480,5,5,False
631162,2481,5,5,False
631314,2482,5,5,False
631532,2483,5,5,False
631757,2484,5,5,False
631957,2485,5,5,False
632226,2486,5,5,False
632391,2487,5,5,False
632681,2488,5,5,False
632866,2489,5,5,False
633166,2490,4,4,True
633458,2491,5,5,False
633758,2492,4,4,True
633875,2493,5,5,False
634175,2494,4,4,True
634405,2495,5,5,False
634550,2496,5,5,False
634823,2497,5,5,False
635009,2498,5,5,False
635309,2499,4,4,True
635539,2500,5,5,False
635669,2501,5,5,False
635927,2502,5,5,False
636157,2503,5,5,False
636407,2504,5,5,False
636707,2505,4,4,True
636935,2506,5,5,False
637176,2507,5,5,False
637476,2508,4,4,True
637613,2509,5,5,False
637882,2510,5,5,False
638145,2511,5,5,False
638282,2512,5,5,False
638493,2513,5,5,False
638793,2514,2,2,True
639093,2515,4,4,True
639393,2516,4,4,True
639637,2517,5,5,False
639850,2518,5,5,False
640028,2519,5,5,False
640328,2520,4,4,True
640455,2521,5,5,False
640696,2522,5,5,False
640920,2523,5,5,False
641108,2524,5,5,False
641234,2525,5,5,False
641534,2526,4,4,True
641834,2527,2,2,True
642029,2528,5,5,False
642285,2529,5,5,False
642535,2530,5,5,False
642689,2531,5,5,False
642861,2532,5,5,False
643119,2533,5,5,False
643398,2534,5,5,False
643687,2535,5,5,False
643850,2536,5,5,False
643942,2537,5,5,False
644242,2538,4,4,True
644529,2539,5,5,False
644785,2540,5,5,False
645056,2541,5,5,False
645195,2542,5,5,False
645495,2543,3,3,True
645658,2544,5,5,False
645847,2545,5,5,False
645927,2546,5,5,False
646177,2547,5,5,False
646274,2548,5,5,False
646574,2549,4,4,True
646741,2550,5,5,False
647041,2551,4,4,True
647273,2552,5,5,False
647478,2553,5,5,False
647778,2554,4,4,True
648078,2555,4,4,True
648378,2556,3,3,True
648579,2557,5,5,False
648754,2558,5,5,False
648942,2559,5,5,False
649242,2560,4,4,True
649465,2561,5,5,False
649497,2562,5,5,False
649725,2563,5,5,False
649929,2564,5,5,False
650178,2565,5,5,False
650450,2566,5,5,False
650682,2567,5,5,False
650982,2568,2,2,True
651224,2569,5,5,False
651471,2570,5,5,False
651600,2571,5,5,False
651900,2572,4,4,True
652143,2573,5,5,False
652297,2574,5,5,False
652589,2575,5,5,False
652867,2576,5,5,False
653167,2577,4,4,True
653467,2578,3,3,True
653747,2579,5,5,False
654047,2580,4,4,True
654326,2581,5,5,False
654541,2582,5,5,False
654702,2583,5,5,False
654974,2584,5,5,False
655223,2585,5,5,False
655474,2586,5,5,False
655774,2587,4,4,True
656074,2588,4,4,True
656374,2589,4,4,True
656463,2590,5,5,False
656680,2591,5,5,False
656971,2592,5,5,False
657188,2593,5,5,False
657368,2594,5,5,False
657575,2595,5,5,False
657828,2596,5,5,False
658020,2597,5,5,False
658270,2598,5,5,False
658570,2599,4,4,True
658816,2600,5,5,False
658957,2601,5,5,False
659174,2602,5,5,False
659426,2603,5,5,False
659518,2604,5,5,False
659780,2605,5,5,False
660057,2606,5,5,False
660183,2607,5,5,False
660456,2608,5,5,False
660649,2609,5,5,False
660884,2610,5,5,False
661093,2611,5,5,False
661303,2612,5,5,False
661538,2613,5,5,False
661664,2614,5,5,False
661964,2615,4,4,True
662189,2616,5,5,False
662489,2617,4,4,True
662740,2618,5,5,False
663040,2619,4,4,True
663340,2620,4,4,True
663605,2621,5,5,False
663792,2622,5,5,False
663997,2623,5,5,False
664135,2624,5,5,False
664320,2625,5,5,False
664480,2626,5,5,False
664760,2627,5,5,False
665060,2628,4,4,True
665360,2629,4,4,True
665461,2630,5,5,False
665694,2631,5,5,False
665994,2632,4,4,True
666294,2633,4,4,True
666508,2634,5,5,False
666759,2635,5,5,False
666894,2636,5,5,False
667194,2637,4,4,True
667494,2638,4,4,True
667622,2639,5,5,False
667921,2640,5,5,False
668221,2641,4,4,True
668521,2642,4,4,True
668777,2643,5,5,False
669019,2644,5,5,False
669302,2645,5,5,False
669602,2646,4,4,True
669795,2647,5,5,False
670095,2648,3,3,True
670395,2649,3,3,True
670669,2650,5,5,False
670803,2651,5,5,False
671068,2652,5,5,False
671338,2653,5,5,False
671638,2654,4,4,True
671918,2655,5,5,False
672218,2656,4,4,True
672518,2657,4,4,True
672651,2658,5,5,False
672887,2659,5,5,False
673169,2660,5,5,False
673372,2661,5,5,False
673664,2662,5,5,False
673962,2663,5,5,False
674262,2664,4,4,True
674534,2665,5,5,False
674717,2666,5,5,False
674908,2667,5,5,False
675191,2668,5,5,False
675488,2669,5,5,False
675788,2670,4,4,True
676088,2671,4,4,True
676291,2672,5,5,False
676576,2673,5,5,False
676761,2674,5,5,False
676920,2675,5,5,False
677197,2676,5,5,False
677417,2677,5,5,False
677611,2678,5,5,False
677819,2679,5,5,False
678042,2680,5,5,False
678312,2681,5,5,False
678612,2682,4,4,True
678912,2683,4,4,True
679174,2684,5,5,False
679383,2685,5,5,False
679683,2686,4,4,True
679983,2687,3,3,True
680266,2688,5,5,False
680447,2689,5,5,False
680707,2690,5,5,False
680934,2691,5,5,False
681222,2692,5,5,False
681473,2693,5,5,False
681656,2694,5,5,False
681890,2695,5,5,False
682190,2696,4,4,True
682490,2697,4,4,True
682719,2698,5,5,False
682937,2699,5,5,False
683154,2700,5,5,False
683431,2701,5,5,False
683645,2702,5,5,False
683943,2703,5,5,False
684192,2704,5,5,False
684492,2705,4,4,True
684753,2706,5,5,False
684988,2707,5,5,False
685103,2708,5,5,False
685403,2709,4,4,True
685573,2710,5,5,False
685768,2711,5,5,False
685999,2712,5,5,False
686258,2713,5,5,False
686466,2714,5,5,False
686766,2715,4,4,True
686981,2716,5,5,False
687213,2717,5,5,False
687350,2718,5,5,False
687551,2719,5,5,False
687797,2720,5,5,False
687983,2721,5,5,False
688188,2722,5,5,False
688341,2723,5,5,False
688538,2724,5,5,False
688838,2725,2,2,True
688999,2726,5,5,False
689233,2727,5,5,False
689477,2728,5,5,False
689623,2729,5,5,False
689923,2730,4,4,True
690124,2731,5,5,False
690352,2732,5,5,False
690643,2733,5,5,False
690943,2734,4,4,True
691243,2735,3,3,True
691466,2736,5,5,False
691728,2737,5,5,False
692014,2738,5,5,False
692177,2739,5,5,False
692477,2740,3,3,True
692684,2741,5,5,False
692847,2742,5,5,False
693147,2743,4,4,True
693334,2744,5,5,False
693633,2745,5,5,False
693933,2746,4,4,True
694155,2747,5,5,False
694419,2748,5,5,False
694610,2749,5,5,False
694910,2750,4,4,True
695169,2751,5,5,False
695469,2752,4,4,True
695769,2753,3,3,True
696040,2754,5,5,False
696204,2755,5,5,False
696504,2756,2,2,True
696684,2757,5,5,False
696927,2758,5,5,False
697099,2759,5,5,False
697325,2760,5,5,False
697625,2761,4,4,True
697925,2762,3,3,True
698225,2763,4,4,True
698335,2764,5,5,False
698540,2765,5,5,False
698840,2766,3,3,True
698911,2767,5,5,False
699171,2768,5,5,False
699446,2769,5,5,False
699746,2770,2,2,True
700046,2771,4,4,True
700265,2772,5,5,False
700555,2773,5,5,False
700755,2774,5,5,False
700994,2775,5,5,False
701099,2776,5,5,False
701296,2777,5,5,False
701461,2778,5,5,False
701675,2779,5,5,False
701942,2780,5,5,False
702242,2781,4,4,True
702424,2782,5,5,False
702661,2783,5,5,False
702742,2784,5,5,False
703042,2785,4,4,True
703245,2786,5,5,False
703490,2787,5,5,False
703719,2788,5,5,False
703884,2789,5,5,False
704026,2790,5,5,False
704326,2791,3,3,True
704495,2792,5,5,False
704740,2793,5,5,False
704893,2794,5,5,False
705098,2795,5,5,False
705304,2796,5,5,False
705480,2797,5,5,False
705640,2798,5,5,False
705940,2799,3,3,True
706190,2800,5,5,False
706490,2801,4,4,True
706631,2802,5,5,False
706816,2803,5,5,False
707116,2804,4,4,True
707416,2805,4,4,True
707716,2806,4,4,True
707936,2807,5,5,False
708071,2808,5,5,False
708371,2809,4,4,True
708657,2810,5,5,False
708875,2811,5,5,False
709175,2812,4,4,True
709276,2813,5,5,False
709576,2814,4,4,True
709771,2815,5,5,False
709889,2816,5,5,False
710060,2817,5,5,False
710310,2818,5,5,False
710527,2819,5,5,False
710827,2820,3,3,True
711087,2821,5,5,False
711312,2822,5,5,False
711528,2823,5,5,False
711778,2824,5,5,False
712000,2825,5,5,False
712126,2826,5,5,False
712426,2827,5,5,False
712726,2828,3,3,True
712977,2829,5,5,False
713229,2830,5,5,False
713529,2831,3,3,True
713829,2832,3,3,True
713905,2833,5,5,False
714205,2834,1,1,True
714505,2835,4,4,True
714752,2836,5,5,False
714842,2837,5,5,False
715142,2838,4,4,True
715442,2839,2,2,True
715704,2840,5,5,False
716004,2841,3,3,True
716304,2842,4,4,True
716563,2843,5,5,False
716763,2844,5,5,False
717063,2845,2,2,True
717346,2846,5,5,False
717646,2847,4,4,True
717946,2848,4,4,True
718173,2849,5,5,False
718457,2850,5,5,False
718704,2851,5,5,False
718891,2852,5,5,False
719098,2853,5,5,False
719349,2854,5,5,False
719623,2855,5,5,False
719923,2856,4,4,True
720223,2857,4,4,True
720464,2858,5,5,False
720631,2859,5,5,False
720931,2860,4,4,True
721156,2861,5,5,False
721398,2862,5,5,False
721624,2863,5,5,False
721743,2864,5,5,False
722043,2865,4,4,True
722343,2866,4,4,True
722612,2867,5,5,False
722849,2868,5,5,False
723119,2869,5,5,False
723284,2870,5,5,False
723487,2871,5,5,False
723660,2872,5,5,False
723843,2873,5,5,False
724032,2874,5,5,False
724252,2875,5,5,False
724534,2876,5,5,False
724834,2877,4,4,True
725004,2878,5,5,False
725191,2879,5,5,False
725445,2880,5,5,False
725568,2881,5,5,False
725868,2882,4,4,True
726168,2883,4,4,True
726389,2884,5,5,False
726689,2885,4,4,True
726989,2886,3,3,True
727038,2887,5,5,False
727216,2888,5,5,False
727459,2889,5,5,False
727684,2890,5,5,False
727870,2891,5,5,False
728092,2892,5,5,False
728348,2893,5,5,False
728541,2894,5,5,False
728715,2895,5,5,False
729015,2896,4,4,True
729240,2897,5,5,False
729418,2898,5,5,False
729709,2899,5,5,False
729946,2900,5,5,False
730185,2901,5,5,False
730442,2902,5,5,False
730644,2903,5,5,False
730897,2904,5,5,False
731102,2905,5,5,False
731402,2906,4,4,True
731702,2907,4,4,True
732002,2908,2,2,True
732255,2909,5,5,False
732423,2910,5,5,False
732723,2911,4,4,True
733023,2912,4,4,True
733269,2913,5,5,False
733569,2914,4,4,True
733801,2915,5,5,False
733953,2916,5,5,False
734152,2917,5,5,False
734419,2918,5,5,False
734719,2919,4,4,True
734897,2920,5,5,False
735006,2921,5,5,False
735165,2922,5,5,False
735388,2923,5,5,False
735615,2924,5,5,False
735761,2925,5,5,False
735973,2926,5,5,False
736117,2927,5,5,False
736417,2928,4,4,True
736717,2929,2,2,True
736959,2930,5,5,False
737205,2931,5,5,False
737358,2932,5,5,False
737632,2933,5,5,False
737881,2934,5,5,False
738154,2935,5,5,False
738351,2936,5,5,False
738543,2937,5,5,False
738785,2938,5,5,False
739085,2939,4,4,True
739385,2940,4,4,True
739619,2941,5,5,False
739877,2942,5,5,False
740177,2943,4,4,True
740477,2944,4,4,True
740771,2945,5,5,False
741071,2946,4,4,True
741328,2947,5,5,False
741474,2948,5,5,False
741628,2949,5,5,False
741856,2950,5,5,False
742063,2951,5,5,False
742180,2952,5,5,False
742267,2953,5,5,False
742539,2954,5,5,False
742839,2955,4,4,True
743003,2956,5,5,False
743212,2957,5,5,False
743512,2958,3,3,True
743812,2959,4,4,True
744021,2960,5,5,False
744321,2961,4,4,True
744512,2962,5,5,False
744812,2963,4,4,True
745094,2964,5,5,False
745394,2965,4,4,True
745694,2966,4,4,True
745994,2967,4,4,True
746265,2968,5,5,False
746532,2969,5,5,False
746660,2970,5,5,False
746955,2971,5,5,False
747228,2972,5,5,False
747390,2973,5,5,False
747461,2974,5,5,False
747675,2975,5,5,False
747972,2976,5,5,False
748235,2977,5,5,False
748445,2978,5,5,False
748745,2979,4,4,True
748899,2980,5,5,False
749199,2981,4,4,True
749347,2982,5,5,False
749554,2983,5,5,False
749699,2984,5,5,False
749944,2985,5,5,False
750180,2986,5,5,False
750480,2987,3,3,True
750667,2988,5,5,False
750894,2989,5,5,False
751194,2990,3,3,True
751494,2991,4,4,True
751794,2992,4,4,True
751905,2993,5,5,False
751990,2994,5,5,False
752290,2995,4,4,True
752515,2996,5,5,False
752815,2997,4,4,True
752995,2998,5,5,False
753270,2999,5,5,False
753570,3000,4,4,True
753833,3001,5,5,False
754052,3002,5,5,False
754352,3003,4,4,True
754624,3004,5,5,False
754918,3005,5,5,False
755218,3006,4,4,True
755498,3007,5,5,False
755721,3008,5,5,False
755940,3009,5,5,False
756240,3010,2,2,True
756540,3011,4,4,True
756746,3012,5,5,False
756863,3013,5,5,False
757002,3014,5,5,False
757302,3015,4,4,True
757469,3016,5,5,False
757769,3017,4,4,True
758069,3018,3,3,True
758369,3019,3,3,True
758669,3020,4,4,True
758969,3021,4,4,True
759158,3022,5,5,False
759458,3023,4,4,True
759586,3024,5,5,False
759771,3025,5,5,False
759999,3026,5,5,False
760299,3027,4,4,True
760526,3028,5,5,False
760824,3029,5,5,False
761053,3030,5,5,False
761353,3031,3,3,True
761653,3032,4,4,True
761953,3033,4,4,True
762174,3034,5,5,False
762474,3035,4,4,True
762735,3036,5,5,False
762899,3037,5,5,False
763046,3038,5,5,False
763247,3039,5,5,False
763505,3040,5,5,False
763805,3041,3,3,True
764085,3042,5,5,False
764174,3043,5,5,False
764452,3044,5,5,False
764620,3045,5,5,False
764823,3046,5,5,False
765091,3047,5,5,False
765391,3048,4,4,True
765691,3049,4,4,True
765940,3050,5,5,False
766107,3051,5,5,False
766326,3052,5,5,False
766499,3053,5,5,False
766799,3054,4,4,True
767093,3055,5,5,False
767393,3056,3,3,True
767569,3057,5,5,False
767834,3058,5,5,False
767997,3059,5,5,False
768297,3060,4,4,True
768597,3061,4,4,True
768887,3062,5,5,False
769172,3063,5,5,False
769461,3064,5,5,False
769761,3065,4,4,True
769940,3066,5,5,False
770118,3067,5,5,False
770233,3068,5,5,False
770533,3069,4,4,True
770684,3070,5,5,False
770816,3071,5,5,False
771116,3072,4,4,True
771327,3073,5,5,False
771627,3074,4,4,True
771850,3075,5,5,False
771995,3076,5,5,False
772295,3077,3,3,True
772595,3078,4,4,True
772751,3079,5,5,False
772990,3080,5,5,False
773176,3081,5,5,False
773476,3082,4,4,True
773669,3083,5,5,False
773847,3084,5,5,False
774055,3085,5,5,False
774338,3086,5,5,False
774612,3087,5,5,False
774911,3088,5,5,False
775179,3089,5,5,False
775348,3090,5,5,False
775637,3091,5,5,False
775937,3092,4,4,True
776137,3093,5,5,False
776245,3094,5,5,False
776545,3095,4,4,True
776768,3096,5,5,False
777051,3097,5,5,False
777279,3098,5,5,False
777501,3099,5,5,False
777765,3100,5,5,False
777945,3101,5,5,False
778193,3102,5,5,False
778389,3103,5,5,False
778659,3104,5,5,False
778959,3105,3,3,True
779259,3106,1,1,True
779559,3107,3,3,True
779859,3108,4,4,True
780021,3109,5,5,False
780321,3110,4,4,True
780436,3111,5,5,False
780576,3112,5,5,False
780774,3113,5,5,False
781074,3114,4,4,True
781369,3115,5,5,False
781669,3116,4,4,True
781886,3117,5,5,False
782116,3118,5,5,False
782259,3119,5,5,False
782466,3120,5,5,False
782644,3121,5,5,False
782944,3122,2,2,True
783181,3123,5,5,False
783400,3124,5,5,False
783623,3125,5,5,False
783826,3126,5,5,False
783962,3127,5,5,False
784226,3128,5,5,False
784526,3129,5,5,False
784728,3130,5,5,False
784874,3131,5,5,False
785062,3132,5,5,False
785275,3133,5,5,False
785430,3134,5,5,False
785594,3135,5,5,False
785770,3136,5,5,False
786045,3137,5,5,False
786345,3138,4,4,True
786638,3139,5,5,False
786930,3140,5,5,False
787202,3141,5,5,False
787493,3142,5,5,False
787747,3143,5,5,False
788047,3144,4,4,True
788279,3145,5,5,False
788579,3146,4,4,True
788879,3147,4,4,True
789155,3148,5,5,False
789408,3149,5,5,False
789545,3150,5,5,False
789783,3151,5,5,False
790083,3152,5,5,False
790241,3153,5,5,False
790471,3154,5,5,False
790566,3155,5,5,False
790818,3156,5,5,False
791112,3157,5,5,False
791412,3158,2,2,True
791712,3159,2,2,True
791914,3160,5,5,False
792214,3161,4,4,True
792406,3162,5,5,False
792529,3163,5,5,False
792802,3164,5,5,False
793079,3165,5,5,False
793292,3166,5,5,False
793528,3167,5,5,False
793723,3168,5,5,False
793909,3169,5,5,False
794112,3170,5,5,False
794356,3171,5,5,False
794623,3172,5,5,False
794856,3173,5,5,False
795054,3174,5,5,False
795342,3175,5,5,False
795642,3176,3,3,True
795905,3177,5,5,False
796119,3178,5,5,False
796419,3179,4,4,True
796639,3180,5,5,False
796828,3181,5,5,False
796995,3182,5,5,False
797295,3183,4,4,True
797589,3184,5,5,False
797889,3185,4,4,True
798189,3186,3,3,True
798489,3187,4,4,True
798693,3188,5,5,False
798993,3189,2,2,True
799146,3190,5,5,False
799446,3191,4,4,True
799559,3192,5,5,False
799673,3193,5,5,False
799973,3194,3,3,True
800107,3195,5,5,False
800407,3196,4,4,True
800642,3197,5,5,False
800942,3198,4,4,True
801195,3199,5,5,False
801495,3200,4,4,True
801795,3201,4,4,True
802095,3202,4,4,True
802279,3203,5,5,False
802522,3204,5,5,False
802651,3205,5,5,False
802951,3206,4,4,True
803201,3207,5,5,False
803419,3208,5,5,False
803719,3209,4,4,True
804003,3210,5,5,False
804175,3211,5,5,False
804475,3212,4,4,True
804728,3213,5,5,False
804850,3214,5,5,False
804972,3215,5,5,False
805214,3216,5,5,False
805514,3217,4,4,True
805814,3218,4,4,True
805981,3219,5,5,False
806281,3220,4,4,True
806581,3221,4,4,True
806724,3222,5,5,False
806870,3223,5,5,False
807170,3224,3,3,True
807413,3225,5,5,False
807671,3226,5,5,False
807875,3227,5,5,False
807969,3228,5,5,False
808157,3229,5,5,False
808265,3230,5,5,False
808449,3231,5,5,False
808623,3232,5,5,False
808809,3233,5,5,False
808881,3234,5,5,False
809131,3235,5,5,False
809404,3236,5,5,False
809650,3237,5,5,False
809830,3238,5,5,False
810046,3239,5,5,False
810339,3240,5,5,False
810639,3241,4,4,True
810815,3242,5,5,False
811041,3243,5,5,False
811285,3244,5,5,False
811377,3245,5,5,False
811483,3246,5,5,False
811601,3247,5,5,False
811870,3248,5,5,False
812050,3249,5,5,False
812333,3250,5,5,False
812535,3251,5,5,False
812800,3252,5,5,False
812919,3253,5,5,False
813209,3254,5,5,False
813430,3255,5,5,False
813605,3256,5,5,False
813808,3257,5,5,False
813971,3258,5,5,False
814196,3259,5,5,False
814475,3260,5,5,False
814686,3261,5,5,False
814875,3262,5,5,False
815175,3263,4,4,True
815475,3264,4,4,True
815775,3265,3,3,True
816033,3266,5,5,False
816181,3267,5,5,False
816265,3268,5,5,False
816565,3269,3,3,True
816681,3270,5,5,False
816915,3271,5,5,False
817063,3272,5,5,False
817242,3273,5,5,False
817423,3274,5,5,False
817691,3275,5,5,False
817827,3276,5,5,False
818044,3277,5,5,False
818239,3278,5,5,False
818426,3279,5,5,False
818719,3280,5,5,False
818898,3281,5,5,False
819096,3282,5,5,False
819360,3283,5,5,False
819622,3284,5,5,False
819853,3285,5,5,False
820153,3286,3,3,True
820343,3287,5,5,False
820643,3288,2,2,True
820839,3289,5,5,False
821041,3290,5,5,False
821300,3291,5,5,False
821481,3292,5,5,False
821781,3293,4,4,True
822001,3294,5,5,False
822301,3295,2,2,True
822463,3296,5,5,False
822590,3297,5,5,False
822827,3298,5,5,False
823125,3299,5,5,False
823425,3300,4,4,True
823703,3301,5,5,False
824003,3302,4,4,True
824228,3303,5,5,False
824484,3304,5,5,False
824747,3305,5,5,False
824962,3306,5,5,False
825234,3307,5,5,False
825397,3308,5,5,False
825534,3309,5,5,False
825834,3310,4,4,True
826094,3311,5,5,False
826364,3312,5,5,False
826654,3313,5,5,False
826854,3314,5,5,False
826977,3315,5,5,False
827277,3316,4,4,True
827476,3317,5,5,False
827771,3318,5,5,False
827918,3319,5,5,False
828218,3320,4,4,True
828469,3321,5,5,False
828769,3322,2,2,True
828941,3323,5,5,False
829097,3324,5,5,False
829397,3325,3,3,True
829565,3326,5,5,False
829865,3327,4,4,True
830165,3328,4,4,True
830345,3329,5,5,False
830542,3330,5,5,False
830762,3331,5,5,False
831016,3332,5,5,False
831278,3333,5,5,False
831578,3334,4,4,True
831741,3335,5,5,False
832018,3336,5,5,False
832283,3337,5,5,False
832583,3338,3,3,True
832757,3339,5,5,False
832932,3340,5,5,False
833059,3341,5,5,False
833359,3342,4,4,True
833610,3343,5,5,False
833910,3344,4,4,True
834137,3345,5,5,False
834374,3346,5,5,False
834547,3347,5,5,False
834835,3348,5,5,False
835085,3349,5,5,False
835222,3350,5,5,False
835522,3351,4,4,True
835729,3352,5,5,False
835914,3353,5,5,False
836214,3354,2,2,True
836514,3355,4,4,True
836636,3356,5,5,False
836905,3357,5,5,False
837090,3358,5,5,False
837358,3359,5,5,False
837535,3360,5,5,False
837684,3361,5,5,False
837895,3362,5,5,False
838195,3363,4,4,True
838495,3364,4,4,True
838745,3365,5,5,False
839045,3366,4,4,True
839216,3367,5,5,False
839412,3368,5,5,False
839594,3369,5,5,False
839848,3370,5,5,False
839964,3371,5,5,False
840110,3372,5,5,False
840410,3373,4,4,True
840710,3374,4,4,True
840899,3375,5,5,False
841045,3376,5,5,False
841173,3377,5,5,False
841289,3378,5,5,False
841470,3379,5,5,False
841770,3380,4,4,True
842070,3381,4,4,True
842370,3382,3,3,True
842670,3383,4,4,True
842823,3384,5,5,False
843013,3385,5,5,False
843313,3386,4,4,True
843440,3387,5,5,False
843630,3388,5,5,False
843819,3389,5,5,False
844022,3390,5,5,False
844253,3391,5,5,False
844553,3392,2,2,True
844849,3393,5,5,False
845131,3394,5,5,False
845403,3395,5,5,False
845584,3396,5,5,False
845753,3397,5,5,False
845960,3398,5,5,False
846260,3399,4,4,True
846510,3400,5,5,False
846707,3401,5,5,False
847007,3402,1,1,True
847167,3403,5,5,False
847361,3404,5,5,False
847569,3405,5,5,False
847796,3406,5,5,False
848096,3407,4,4,True
848304,3408,5,5,False
848513,3409,5,5,False
848813,3410,4,4,True
848978,3411,5,5,False
849162,3412,5,5,False
849462,3413,4,4,True
849630,3414,5,5,False
849930,3415,4,4,True
850230,3416,4,4,True
850442,3417,5,5,False
850742,3418,4,4,True
851011,3419,5,5,False
851193,3420,5,5,False
851410,3421,5,5,False
851710,3422,4,4,True
851948,3423,5,5,False
852112,3424,5,5,False
852329,3425,5,5,False
852483,3426,5,5,False
852783,3427,4,4,True
852953,3428,5,5,False
853158,3429,5,5,False
853280,3430,5,5,False
853580,3431,4,4,True
853725,3432,5,5,False
853823,3433,5,5,False
853999,3434,5,5,False
854247,3435,5,5,False
854467,3436,5,5,False
854741,3437,5,5,False
854866,3438,5,5,False
855087,3439,5,5,False
855266,3440,5,5,False
855543,3441,5,5,False
855760,3442,5,5,False
856004,3443,5,5,False
856179,3444,5,5,False
856458,3445,5,5,False
856750,3446,5,5,False
857005,3447,5,5,False
857223,3448,5,5,False
857523,3449,4,4,True
857823,3450,4,4,True
858123,3451,4,4,True
858354,3452,5,5,False
858654,3453,0,0,True
858880,3454,5,5,False
859024,3455,5,5,False
859143,3456,5,5,False
