episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-11.100269317839244,4,0.02351082555575904,nan,-2.8237054463540705
1,-11.15021776197655,6,0.0170537011985978,nan,-3.024417345120035
2,-33.150286820964276,8,0.08327909543365666,nan,-3.1612382367806084
3,-8.31624253731331,2,0.02091471038845468,nan,-2.861938543313041
4,-24.325803872344498,4,0.06730398633226657,nan,-3.171218136551987
5,-4.53804860731538,0,0.015979044391955553,nan,-2.747157444375154
6,-25.62051795598092,2,0.07821363561583089,nan,-2.9106269055848664
7,-16.81708403376987,8,0.029195642495926526,nan,-2.8322775561469475
8,-50.14524117233523,4,0.15279881182892507,nan,-3.243437844174274
9,-12.000377121343737,6,0.01986879841504549,nan,-2.9024580729798806
10,-5.593106638582198,0,0.018520220657556898,nan,-2.9898024160936103
11,-13.819513763316948,8,0.022911471509121876,nan,-2.958616946276468
12,-5.145462116775568,0,0.01703795402905817,nan,-2.883614087147817
13,-8.33949870181976,2,0.02156292075448889,nan,-2.5655399556608702
14,-14.16882593621826,6,0.027049092504033968,nan,-2.983063863868494
15,-13.070032339345477,6,0.023410703110415466,nan,-2.7811729167012915
16,-9.151587481337168,2,0.023680753249460746,nan,-3.1192127041083864
17,-25.72391389914273,10,0.05536589401106605,nan,-3.0451221931707706
18,-32.759425559520245,24,0.02900472039576254,nan,-2.915558675407827
19,-42.8143370797833,0,0.14176932807875284,nan,-3.085765323637455
20,-8.532754762132754,2,0.024934178481422747,nan,-2.9901981660128456
21,-14.014380101678949,6,0.02653768245589047,nan,-2.699317652229158
22,-6.955942793440264,2,0.01966643965650893,nan,-2.8192288627376825
23,-10.944332149851979,4,0.022994477317390717,nan,-2.6510748656056453
24,-10.542019165173874,4,0.021662315116469755,nan,-2.8242640402272885
25,-14.559218193693917,8,0.02429340071738509,nan,-2.9227926980938626
26,-5.164632420604414,0,0.017101431856306,nan,-2.836775929592388
27,-10.985933595746094,4,0.023132230449490438,nan,-2.6476941516322996
28,-7.335446876320404,0,0.024289559193113926,nan,-2.72340683874779
29,-11.111924014100355,4,0.02354941726523293,nan,-2.9946198856099184
30,-10.925555449965309,6,0.01630978625816338,nan,-2.7766063504357397
31,-18.58570230978812,10,0.02842947784698044,nan,-2.85618318280549
32,-7.234245041167374,2,0.017331937222408507,nan,-3.0472511062969256
33,-14.810461966889246,8,0.022551198565858372,nan,-2.6818138770310407
34,-14.647194001454746,8,0.02201057616375745,nan,-2.8630522745630693
35,-6.986324154024142,2,0.023300580158991207,nan,-2.9140364218947137
36,-21.00321280968453,12,0.029811962945975642,nan,-2.6228514664132603
37,-8.650901083710464,0,0.028645367826855884,nan,-3.201038781315819
38,-9.419721883614736,0,0.031191132064949424,nan,-2.749924496518269
39,-9.009020730357893,4,0.019566487227960484,nan,-2.943598883895561
40,-17.315376953761387,12,0.017600585939607363,nan,-2.905219473151663
41,-10.491333884009245,4,0.021494483059633286,nan,-2.8631936875941886
42,-12.408237967629294,4,0.027841847574931508,nan,-3.0104615508793047
43,-5.732922934078787,0,0.01898318852343967,nan,-2.9562954437868076
44,-33.34205038343713,0,0.11040414034250706,nan,-2.93714795938035
45,-12.062298035199667,6,0.02007383455364133,nan,-2.972687511686976
