episode,los_id,los_dist,los_qdr
1331,"((1, 4),)","(np.float64(0.06729056577274284),)","(np.float64(76.24887676077645),)"
1332,"((4, 7), (9, 17), (11, 14))","(np.float64(0.10783511118288724), np.float64(0.10708568086773312), np.float64(0.11945500020111377))","(np.float64(70.7349543734191), np.float64(-187.49197566017997), np.float64(-136.51450742964317))"
1333,"((3, 14), (5, 7))","(np.float64(0.08772613747378041), np.float64(0.09333747980739951))","(np.float64(171.21460005302077), np.float64(33.33360825944675))"
1334,"((4, 5), (8, 19), (10, 19), (4, 12))","(np.float64(0.14508457301890285), np.float64(0.09376739430706785), np.float64(0.13141278150486588), np.float64(0.1461955636432362))","(np.float64(308.7938184135007), np.float64(-174.23111549485083), np.float64(-107.29700692116495), np.float64(-84.66580349928898))"
1336,"((8, 16), (10, 19), (1, 16), (9, 17))","(np.float64(0.10152939908753096), np.float64(0.06726746583621084), np.float64(0.1426795807876005), np.float64(0.14847729678653862))","(np.float64(-70.91591826643673), np.float64(-187.78243320427873), np.float64(211.88422681290524), np.float64(-167.15595457096117))"
1337,"((0, 8), (6, 13), (12, 17))","(np.float64(0.14581126397389255), np.float64(0.1345535294092103), np.float64(0.1316156031217317))","(np.float64(177.3721216126897), np.float64(154.44468755532773), np.float64(196.41322081388628))"
1339,"((8, 16), (10, 16))","(np.float64(0.06200027261440539), np.float64(0.1187350584289349))","(np.float64(163.08548480341585), np.float64(-170.98087555530174))"
1340,"((5, 7), (13, 19))","(np.float64(0.1323579253499277), np.float64(0.13123477249004037))","(np.float64(293.9088127622775), np.float64(-36.06756418660896))"
1342,"((13, 14), (7, 14), (10, 17))","(np.float64(0.1266713253661503), np.float64(0.1142491216186313), np.float64(0.14993078836986737))","(np.float64(-72.19443757454752), np.float64(174.24041595981208), np.float64(-204.81471221953325))"
1343,"((3, 7),)","(np.float64(0.13978202681902416),)","(np.float64(303.43565074430074),)"
1344,"((5, 12), (7, 9), (0, 15), (7, 13))","(np.float64(0.06784333570707282), np.float64(0.12035418443927458), np.float64(0.14236147018204612), np.float64(0.12713004648103446))","(np.float64(209.6975180043578), np.float64(-44.76295815059484), np.float64(165.53869078508922), np.float64(148.65083791236856))"
1345,"((2, 7), (12, 16))","(np.float64(0.04787221258154161), np.float64(0.12637583325517507))","(np.float64(274.8096326174405), np.float64(-277.692915820479))"
1346,"((1, 14),)","(np.float64(0.030036239020836044),)","(np.float64(179.80466158781132),)"
1348,"((0, 18), (1, 8), (11, 15), (3, 18))","(np.float64(0.07055666771388325), np.float64(0.11001927806340568), np.float64(0.023676717923556995), np.float64(0.14729930290654206))","(np.float64(-314.67427025537694), np.float64(253.38537140564245), np.float64(145.07675057321694), np.float64(-349.4969861622382))"
1349,"((3, 8), (2, 15))","(np.float64(0.07858729187327144), np.float64(0.14540553124423003))","(np.float64(299.7581149846211), np.float64(189.8711697177252))"
1350,"((7, 8),)","(np.float64(0.14704889084260622),)","(np.float64(18.085005831193655),)"
1351,"((0, 9), (3, 11), (6, 15))","(np.float64(0.07899910099949226), np.float64(0.1126758689501941), np.float64(0.1285013221714297))","(np.float64(-174.1149109135022), np.float64(-161.97250052992737), np.float64(-179.45020290109557))"
1352,"((0, 6), (0, 8), (0, 13), (4, 10), (4, 18), (6, 8), (6, 13), (10, 18), (11, 17), (2, 15))","(np.float64(0.11066177147734604), np.float64(0.13992227736523882), np.float64(0.04935973606889364), np.float64(0.002582793586030127), np.float64(0.13379665125141124), np.float64(0.14819796934292695), np.float64(0.054947913551305065), np.float64(0.11182734913266), np.float64(0.13638735102575544), np.float64(0.12334856834497883))","(np.float64(-67.15101081272746), np.float64(174.04557689152898), np.float64(121.42267702546258), np.float64(241.94048728969346), np.float64(127.85819098362526), np.float64(241.19658770425644), np.float64(188.57368783819004), np.float64(-159.08207886832406), np.float64(-196.20497080542845), np.float64(42.76570898953733))"
1353,"((0, 5), (2, 4), (5, 19), (10, 12), (10, 18), (15, 19), (12, 18))","(np.float64(0.12518006618091396), np.float64(0.07142570118862697), np.float64(0.13392868268311603), np.float64(0.0884086434522113), np.float64(0.026925313976704637), np.float64(0.037353979528450695), np.float64(0.13111481545919687))","(np.float64(-108.69043036886211), np.float64(-65.83257607883775), np.float64(112.68338983480677), np.float64(326.22609304619397), np.float64(152.52090667331657), np.float64(67.04110910052802), np.float64(-190.27188540089253))"
1354,"((8, 14), (1, 14), (1, 8))","(np.float64(0.14879270553292562), np.float64(0.14465590990413904), np.float64(0.14040377301665702))","(np.float64(211.0137594955151), np.float64(129.1259967160736), np.float64(-33.57739209577147))"
1355,"((6, 14), (10, 18), (2, 8))","(np.float64(0.13835617891999857), np.float64(0.07062387131191482), np.float64(0.13729889825491243))","(np.float64(180.30702077187857), np.float64(-109.61354392554603), np.float64(266.743781572137))"
1356,"((2, 15),)","(np.float64(0.06548839283290045),)","(np.float64(117.18080980757864),)"
1357,"((4, 15), (4, 16))","(np.float64(0.14003708532397674), np.float64(0.13455128858230953))","(np.float64(148.5409803689368), np.float64(161.96652884705492))"
1358,"((8, 15), (6, 14))","(np.float64(0.11431568705924953), np.float64(0.14752448565171344))","(np.float64(-204.30105561236235), np.float64(-159.57160618075415))"
1359,"((8, 11), (12, 15), (1, 9))","(np.float64(0.13148878810972872), np.float64(0.04073642872777501), np.float64(0.12725890334920423))","(np.float64(1.6984173250741037), np.float64(-171.8523985553816), np.float64(-149.45605548844873))"
1360,"((8, 10), (11, 17), (12, 13), (16, 18), (14, 19), (7, 14), (11, 19), (7, 11), (3, 14))","(np.float64(0.010857142983623506), np.float64(0.14225698051111374), np.float64(0.08569370034085404), np.float64(0.14193938346983986), np.float64(0.12817523875829323), np.float64(0.1433653600934401), np.float64(0.12858345328129936), np.float64(0.14903132578132786), np.float64(0.1488692563946324))","(np.float64(144.99381585507422), np.float64(30.05280057844368), np.float64(-43.47139424643558), np.float64(-56.53903150056601), np.float64(-139.64299841412648), np.float64(162.01053438167753), np.float64(-92.1365559324752), np.float64(201.90749577823823), np.float64(151.34376149454403))"
1361,"((10, 16), (7, 15), (0, 7))","(np.float64(0.09101467599842002), np.float64(0.14616990138043667), np.float64(0.14977850851712407))","(np.float64(-129.9400913495473), np.float64(183.7324653944359), np.float64(243.49301572290767))"
1362,"((8, 10), (10, 16))","(np.float64(0.11975962442057507), np.float64(0.149903791277073))","(np.float64(-60.43928791147141), np.float64(-192.13674348178438))"
1363,"((0, 8), (0, 15), (3, 18))","(np.float64(0.13404102259524944), np.float64(0.029740159164174537), np.float64(0.14506506989366388))","(np.float64(155.6878636664331), np.float64(118.36281687069797), np.float64(38.4446838146423))"
1364,"((15, 17), (6, 17), (5, 14))","(np.float64(0.13548653705750865), np.float64(0.10173237210272551), np.float64(0.1340470004358538))","(np.float64(-66.59574677062744), np.float64(-101.12839662001443), np.float64(165.49054116396178))"
1365,"((4, 15), (9, 18), (11, 13))","(np.float64(0.048307350919316844), np.float64(0.10478058351178292), np.float64(0.11430404956147451))","(np.float64(216.2056093342078), np.float64(-220.59246629850915), np.float64(-60.18233789280521))"
1366,"((0, 10), (3, 9), (6, 13), (1, 14))","(np.float64(0.12111795556250675), np.float64(0.11643893729221483), np.float64(0.1068975115998763), np.float64(0.13995793227974615))","(np.float64(-175.8649851298427), np.float64(238.4941238288929), np.float64(-123.1715187921929), np.float64(62.98710673781238))"
1367,"((12, 19), (10, 15))","(np.float64(0.09482514733596979), np.float64(0.1426494300424926))","(np.float64(-183.5841848726816), np.float64(-182.58190769814746))"
1368,"((13, 19),)","(np.float64(0.1456169105478065),)","(np.float64(-152.27303241172166),)"
1370,"((1, 3), (1, 7), (3, 18))","(np.float64(0.14848154266915708), np.float64(0.06728146603273136), np.float64(0.1450095619349839))","(np.float64(-76.98666697086651), np.float64(-72.45956082038936), np.float64(13.97311966764181))"
1371,"((11, 19),)","(np.float64(0.12359905061587738),)","(np.float64(-163.11801217067475),)"
1373,"((0, 19), (9, 17), (9, 18), (5, 19))","(np.float64(0.1264982987869033), np.float64(0.14058398331152983), np.float64(0.14691577642131573), np.float64(0.12897692522413773))","(np.float64(21.947958879061957), np.float64(-110.73676078277339), np.float64(-113.26603563080147), np.float64(-190.52019832847458))"
1374,"((5, 8), (10, 19))","(np.float64(0.10375173018652561), np.float64(0.14450875856370995))","(np.float64(-114.27489638869991), np.float64(126.97544837990904))"
1375,"((7, 15), (0, 11))","(np.float64(0.1433633963498986), np.float64(0.1351931522860904))","(np.float64(-65.98725474028288), np.float64(130.92277511849335))"
1376,"((2, 16), (8, 14), (9, 15), (6, 16))","(np.float64(0.14610168519221642), np.float64(0.11391921884455021), np.float64(0.11452704065286227), np.float64(0.13877760315662985))","(np.float64(-321.36172052775873), np.float64(132.01945892976528), np.float64(83.33485347048423), np.float64(109.92333401654054))"
1377,"((7, 10), (8, 12), (5, 17), (13, 18), (10, 18))","(np.float64(0.13963257274594024), np.float64(0.14853075899004478), np.float64(0.14159540720670744), np.float64(0.1370247273837917), np.float64(0.14856716188688682))","(np.float64(-36.023172395236145), np.float64(333.597329847562), np.float64(265.7545443339591), np.float64(-47.55454028067322), np.float64(-76.18149843257385))"
1378,"((1, 17), (1, 19), (2, 19), (2, 17), (11, 19), (11, 17))","(np.float64(0.0931956013390674), np.float64(0.122028957052536), np.float64(0.051660955066464655), np.float64(0.035175227144258706), np.float64(0.1436106324248025), np.float64(0.10362745703289038))","(np.float64(-240.85478201460955), np.float64(-253.77951626683216), np.float64(-211.5006705396978), np.float64(-152.97174736840782), np.float64(-125.75586416420367), np.float64(-131.40512709475263))"
1379,"((7, 13), (9, 10))","(np.float64(0.08518493156423786), np.float64(0.11499687139740104))","(np.float64(260.1367405252855), np.float64(37.516872126514784))"
1380,"((1, 9), (4, 18))","(np.float64(0.03159610143183587), np.float64(0.1419740777302744))","(np.float64(191.27583836222914), np.float64(93.72366110030356))"
1381,"((3, 4), (3, 10), (11, 12), (7, 14))","(np.float64(0.1439009163974197), np.float64(0.11141926265076886), np.float64(0.09444915820585663), np.float64(0.0272146519984772))","(np.float64(-35.146266686261356), np.float64(237.0436270313179), np.float64(-55.80649821888244), np.float64(-161.48010340137338))"
1382,"((6, 9), (7, 12))","(np.float64(0.13147224376697292), np.float64(0.12526384882638267))","(np.float64(-139.31147790679205), np.float64(-82.8070036955096))"
1383,"((8, 18), (10, 13), (2, 8), (2, 14), (8, 14), (7, 9))","(np.float64(0.14898328305513614), np.float64(0.13087232797942583), np.float64(0.12061144367610761), np.float64(0.01697724304136354), np.float64(0.06840704636592693), np.float64(0.13493920677744478))","(np.float64(114.68857763363869), np.float64(42.3726746152721), np.float64(-100.90457410283716), np.float64(131.17608612650912), np.float64(-101.82325279174137), np.float64(207.22792173502245))"
1384,"((8, 18), (2, 13))","(np.float64(0.042130331954740946), np.float64(0.0871836113056513))","(np.float64(151.85899851735843), np.float64(158.84244494328118))"
1385,"((12, 18),)","(np.float64(0.1231910999688281),)","(np.float64(-101.57101970749147),)"
1386,"((1, 12), (9, 17), (11, 18), (0, 14))","(np.float64(0.04438919759753401), np.float64(0.07909066172544815), np.float64(0.14910211030666146), np.float64(0.14942227608550976))","(np.float64(162.56436523956188), np.float64(-249.689912884502), np.float64(65.34426332807692), np.float64(184.59382051510153))"
1387,"((1, 12), (5, 16), (5, 13), (5, 14), (2, 8), (4, 16), (4, 14))","(np.float64(0.12826327893780193), np.float64(0.11968562873915457), np.float64(0.10470777824034089), np.float64(0.1251961997573938), np.float64(0.1373936998761909), np.float64(0.14801465745239833), np.float64(0.13917726592966498))","(np.float64(179.82419565755055), np.float64(218.14028614783064), np.float64(197.92551430954308), np.float64(-76.0016913111836), np.float64(199.85779857757967), np.float64(211.84956522990126), np.float64(-52.53959366422862))"
1388,"((8, 16),)","(np.float64(0.14887183658755615),)","(np.float64(-92.5346483217063),)"
1389,"((2, 3), (3, 13), (2, 17))","(np.float64(0.07384105391020652), np.float64(0.14976330571765073), np.float64(0.12273174839585434))","(np.float64(37.709708375091566), np.float64(46.42585468515131), np.float64(159.97205548127607))"
1390,"((13, 14), (1, 15))","(np.float64(0.1125200774326995), np.float64(0.14430210431088525))","(np.float64(26.05055155657169), np.float64(-96.39513858456957))"
1391,"((0, 18), (8, 10), (8, 18), (0, 11), (13, 16), (3, 10), (7, 11))","(np.float64(0.14552005744056434), np.float64(0.13634590131126523), np.float64(0.13352137987743679), np.float64(0.04644224422362705), np.float64(0.11422368613060019), np.float64(0.08849814178448537), np.float64(0.1288281496096849))","(np.float64(44.018046247578695), np.float64(-45.627529630029755), np.float64(133.33746602936515), np.float64(231.79517224793938), np.float64(-268.75357643728034), np.float64(250.86736271073198), np.float64(341.26734852214474))"
1393,"((3, 18), (6, 19), (13, 14), (7, 18), (4, 15))","(np.float64(0.016145503336453402), np.float64(0.09726235739101145), np.float64(0.02417291266617301), np.float64(0.13823158348892686), np.float64(0.1417800972763237))","(np.float64(114.92664376352036), np.float64(-270.19262811195574), np.float64(-0.1923591728150882), np.float64(-199.14519494549972), np.float64(227.76386814816885))"
1394,"((3, 4), (11, 16))","(np.float64(0.09939703538773605), np.float64(0.14204179587740268))","(np.float64(-9.37353269290793), np.float64(-145.29004664059744))"
1396,"((0, 18), (2, 14), (6, 17))","(np.float64(0.08466845279781231), np.float64(0.14933050325442004), np.float64(0.14150662476298154))","(np.float64(135.44293006673544), np.float64(135.17640516668956), np.float64(173.74007703643719))"
1398,"((0, 4),)","(np.float64(0.10337933646172617),)","(np.float64(-39.033664971406154),)"
1399,"((4, 11),)","(np.float64(0.14277646297459937),)","(np.float64(244.68492312723174),)"
1400,"((1, 6), (5, 11))","(np.float64(0.12027344964771286), np.float64(0.09733209858301799))","(np.float64(228.5436289170661), np.float64(267.24574002474816))"
1401,"((4, 16),)","(np.float64(0.1390219641515167),)","(np.float64(-261.15497958208897),)"
1402,"((1, 12), (3, 13), (8, 19))","(np.float64(0.09790778313155583), np.float64(0.07281980667223321), np.float64(0.14457849355314556))","(np.float64(205.35050372873093), np.float64(-154.8834382762406), np.float64(-297.8532242730209))"
1403,"((0, 9), (2, 14))","(np.float64(0.10372563263230263), np.float64(0.01748503969775027))","(np.float64(224.56148281743674), np.float64(167.32662592079868))"
1404,"((5, 19), (6, 8))","(np.float64(0.148212381485613), np.float64(0.13134983353939703))","(np.float64(121.9970614174184), np.float64(340.9295702270491))"
1405,"((2, 8), (2, 16), (6, 15), (8, 16), (13, 14), (8, 19), (11, 16))","(np.float64(0.06681650379001552), np.float64(0.07271205232309254), np.float64(0.06098727150485423), np.float64(0.10660219006469356), np.float64(0.1272045329977706), np.float64(0.13494324948481884), np.float64(0.1387249037197771))","(np.float64(296.91730053862494), np.float64(91.706783723504), np.float64(194.23862655049498), np.float64(-205.21051681512094), np.float64(-69.575409557407), np.float64(-209.78899633609365), np.float64(-139.30211311246418))"
1406,"((3, 18),)","(np.float64(0.1398368520422483),)","(np.float64(39.24824460096127),)"
1407,"((0, 4), (0, 15), (4, 15), (7, 17), (1, 17), (4, 13), (3, 14), (3, 13), (8, 14))","(np.float64(0.1129780613436198), np.float64(0.04755274734547866), np.float64(0.07719807365479864), np.float64(0.14874710048323933), np.float64(0.11235835009933963), np.float64(0.13604406142293018), np.float64(0.12443129552546377), np.float64(0.14464909921965247), np.float64(0.13299446484545266))","(np.float64(-0.5147667508005043), np.float64(205.56140741521966), np.float64(161.0761760733688), np.float64(183.70217526488784), np.float64(186.03700872906956), np.float64(216.16254025346421), np.float64(207.66768731372036), np.float64(219.34831434950803), np.float64(263.08380000816487))"
1408,"((3, 14), (4, 13), (6, 8), (7, 12))","(np.float64(0.14260902618362475), np.float64(0.08634648536931859), np.float64(0.07868721974754471), np.float64(0.0869296802575505))","(np.float64(200.4984038078141), np.float64(-143.89362627397566), np.float64(-77.4551122513617), np.float64(-106.88035077969067))"
1409,"((2, 3), (8, 12), (14, 19))","(np.float64(0.09152330999016753), np.float64(0.1192864484768926), np.float64(0.14105238740591072))","(np.float64(44.55841024259695), np.float64(264.6276987748225), np.float64(-144.2536175352826))"
1410,"((5, 6),)","(np.float64(0.14287509870190815),)","(np.float64(168.5868566708051),)"
1412,"((2, 9), (14, 17), (5, 10))","(np.float64(0.1488455328822058), np.float64(0.10630925204411852), np.float64(0.12944304587799982))","(np.float64(247.1073974454144), np.float64(-101.00705311117736), np.float64(231.9561162189451))"
1413,"((6, 19), (1, 13), (3, 4), (2, 8))","(np.float64(0.09649495338475624), np.float64(0.057651279805321906), np.float64(0.14979970726520028), np.float64(0.14872334575799673))","(np.float64(-134.05443173518523), np.float64(161.01216667887448), np.float64(157.72654222953173), np.float64(160.6159471191138))"
1414,"((2, 8), (2, 4), (7, 15))","(np.float64(0.10464198845210437), np.float64(0.14282103960329562), np.float64(0.14911478321509336))","(np.float64(-106.18802051315282), np.float64(-86.41692418195447), np.float64(162.67785051199365))"
1415,"((3, 16), (16, 18), (0, 15))","(np.float64(0.0832657193170887), np.float64(0.1453247654012829), np.float64(0.1496536435620275))","(np.float64(-101.48401475292832), np.float64(-192.35491859395108), np.float64(-140.7247861675918))"
1416,"((2, 8), (6, 11))","(np.float64(0.10864134137237871), np.float64(0.13199101884367576))","(np.float64(-122.58938317405165), np.float64(-85.20201223764496))"
1417,"((0, 2), (4, 11), (3, 8))","(np.float64(0.13132167508035783), np.float64(0.12641227680879416), np.float64(0.13077878996164902))","(np.float64(10.872751676967226), np.float64(178.38279130881148), np.float64(167.39349659560406))"
1418,"((0, 9), (4, 10))","(np.float64(0.01652834586609571), np.float64(0.143711438993367))","(np.float64(160.2531639825108), np.float64(-341.62730135669653))"
1419,"((2, 16), (3, 17), (3, 14), (2, 5))","(np.float64(0.14667526882253015), np.float64(0.1284310411214234), np.float64(0.14723913530737115), np.float64(0.013954565503232494))","(np.float64(-250.9095366781322), np.float64(-244.23615057315237), np.float64(-215.42645810848504), np.float64(229.47242075622802))"
1422,"((8, 17),)","(np.float64(0.11535235148390577),)","(np.float64(125.51794644396091),)"
1423,"((2, 11), (6, 11))","(np.float64(0.01132605720053827), np.float64(0.14277316491327519))","(np.float64(175.3425423120986), np.float64(280.0433094980245))"
1424,"((0, 10),)","(np.float64(0.1449591664715208),)","(np.float64(182.7809680765435),)"
1425,"((9, 12), (1, 5))","(np.float64(0.1048518561804827), np.float64(0.14444169550202862))","(np.float64(-30.328662318402166), np.float64(136.9248252682919))"
1426,"((9, 11), (3, 10), (0, 7))","(np.float64(0.13756466060266578), np.float64(0.14402311304912813), np.float64(0.14364492712659563))","(np.float64(37.020335893441654), np.float64(225.09160956947136), np.float64(-132.38756716055568))"
1427,"((9, 11), (3, 8), (1, 7), (1, 9))","(np.float64(0.13390201325579337), np.float64(0.14633778131065228), np.float64(0.14666917623410147), np.float64(0.14385891651047075))","(np.float64(-65.73357889704107), np.float64(259.4810120625834), np.float64(175.50165493987595), np.float64(103.10300131099291))"
1428,"((0, 14),)","(np.float64(0.14005170270772016),)","(np.float64(140.3069130837298),)"
1429,"((15, 19),)","(np.float64(0.14819581936096998),)","(np.float64(-124.50863083040372),)"
1430,"((3, 7), (4, 15), (5, 13))","(np.float64(0.12628173865757308), np.float64(0.14437919185373146), np.float64(0.14177634608288558))","(np.float64(194.17486225290872), np.float64(114.46406503880388), np.float64(125.44757082066582))"
1431,"((2, 10), (6, 15), (18, 19), (2, 19), (1, 11))","(np.float64(0.06452525575686531), np.float64(0.09357720989992198), np.float64(0.06496815859484982), np.float64(0.14779587426700083), np.float64(0.14898855243077802))","(np.float64(-140.64676031583497), np.float64(-197.37488398724764), np.float64(1.5219622167178386), np.float64(-305.06130458134817), np.float64(-148.9499754168708))"
1432,"((8, 9), (12, 14))","(np.float64(0.10006664284965261), np.float64(0.12791518121439188))","(np.float64(310.7462815601773), np.float64(107.29120253547194))"
1433,"((9, 18),)","(np.float64(0.10915912240489088),)","(np.float64(108.93435281688471),)"
1434,"((1, 18),)","(np.float64(0.046902563114103325),)","(np.float64(112.70465049162922),)"
1435,"((6, 13), (10, 14), (7, 17))","(np.float64(0.025797408504049654), np.float64(0.11268880203877579), np.float64(0.11673402695796958))","(np.float64(6.290195084406662), np.float64(21.379362671269746), np.float64(-102.84724780695262))"
1436,"((3, 14), (5, 18), (1, 5))","(np.float64(0.1350547235012693), np.float64(0.14836473685600288), np.float64(0.1288703010033316))","(np.float64(215.1062973525993), np.float64(160.81410266609544), np.float64(191.1085480005765))"
1437,"((7, 18), (17, 18), (2, 10))","(np.float64(0.028250315770014363), np.float64(0.13848704186240793), np.float64(0.1479692538414252))","(np.float64(-158.46435212898353), np.float64(-3.5969445666042645), np.float64(173.97597979469435))"
1438,"((10, 14), (15, 17))","(np.float64(0.1237358675921315), np.float64(0.1073817169288224))","(np.float64(-233.4397930242626), np.float64(-38.725851256268754))"
1439,"((2, 10),)","(np.float64(0.14941752773769323),)","(np.float64(139.3529306389334),)"
1441,"((2, 12), (12, 19), (9, 19))","(np.float64(0.13434192675142706), np.float64(0.12078721271440518), np.float64(0.14182699219598802))","(np.float64(131.65460722310488), np.float64(-105.06958996578328), np.float64(164.9151688010299))"
1442,"((1, 3), (2, 11), (4, 17))","(np.float64(0.13138377494879955), np.float64(0.1417932624949517), np.float64(0.13626087842558401))","(np.float64(142.55632861899838), np.float64(122.95253616705241), np.float64(-109.89016688858453))"
1443,"((5, 18), (8, 11), (10, 13))","(np.float64(0.13745594961936103), np.float64(0.13450583444634845), np.float64(0.07387256154529746))","(np.float64(-188.2728910733212), np.float64(-58.53163431642594), np.float64(17.258090930655044))"
1444,"((0, 6), (5, 7), (7, 19))","(np.float64(0.030964507309454426), np.float64(0.029439528589433852), np.float64(0.1449152259356532))","(np.float64(220.15049846416076), np.float64(-44.01621584420775), np.float64(87.85469483403284))"
1446,"((10, 17), (0, 10))","(np.float64(0.1285400557213126), np.float64(0.14402884390630108))","(np.float64(-164.16132192659387), np.float64(164.49442714988393))"
1447,"((3, 16),)","(np.float64(0.05784396839267495),)","(np.float64(276.59389681020645),)"
1448,"((4, 14), (2, 19), (1, 9), (12, 16))","(np.float64(0.14840995171470925), np.float64(0.12608378218977556), np.float64(0.13076560680624252), np.float64(0.14773177869633553))","(np.float64(-191.65119969203266), np.float64(74.83925446431022), np.float64(188.97903332616602), np.float64(-120.83210783805521))"
1449,"((3, 15), (15, 19), (7, 18))","(np.float64(0.12020778022537378), np.float64(0.14578630625488956), np.float64(0.14995657597571124))","(np.float64(252.072521317069), np.float64(-181.01173820462256), np.float64(286.80761051363555))"
1451,"((0, 15), (0, 17), (2, 19), (6, 19), (10, 13), (6, 14))","(np.float64(0.099474835665117), np.float64(0.12435228491739538), np.float64(0.1415535491302362), np.float64(0.09151614403103135), np.float64(0.10187230480955718), np.float64(0.14606707532200058))","(np.float64(90.89824354085872), np.float64(99.57952067692531), np.float64(93.78891565786301), np.float64(-173.7439613737224), np.float64(-82.87893881312084), np.float64(253.63596457739203))"
1452,"((7, 12),)","(np.float64(0.046776616658924346),)","(np.float64(266.2586238200428),)"
1453,"((3, 15), (3, 9))","(np.float64(0.1284344683110504), np.float64(0.11123772614940917))","(np.float64(220.48800674914742), np.float64(-19.609467938768546))"
1454,"((0, 13), (18, 19))","(np.float64(0.09183944803445768), np.float64(0.07234893470045424))","(np.float64(168.9932947304839), np.float64(38.393023706191684))"
1455,"((8, 16), (1, 16))","(np.float64(0.1305109057208657), np.float64(0.12054477561664927))","(np.float64(-217.29021529228163), np.float64(78.80484699333931))"
1456,"((5, 12), (8, 18))","(np.float64(0.10476077688279718), np.float64(0.12943010488971965))","(np.float64(-108.37229012540911), np.float64(105.44625663389763))"
1459,"((10, 14), (3, 16))","(np.float64(0.08024279161592984), np.float64(0.1265447983106797))","(np.float64(-220.0570654802226), np.float64(-313.39871536769834))"
1460,"((13, 14), (9, 16))","(np.float64(0.1085102275805947), np.float64(0.11020865785326289))","(np.float64(-4.071329042242098), np.float64(-73.1471770788697))"
1461,"((0, 8), (1, 2), (5, 16), (5, 18))","(np.float64(0.09009130881540489), np.float64(0.08207779638296642), np.float64(0.1488257132820328), np.float64(0.1487776729748295))","(np.float64(-181.12859318633923), np.float64(1.2140208719243901), np.float64(117.09125100166938), np.float64(185.39577697925284))"
1462,"((6, 16),)","(np.float64(0.14172523435873566),)","(np.float64(-161.77891417462726),)"
1463,"((0, 16), (2, 13), (4, 7), (13, 17))","(np.float64(0.13382746859425673), np.float64(0.066402147983117), np.float64(0.12112182433991502), np.float64(0.11684528593460235))","(np.float64(88.99615716330106), np.float64(238.80312024133133), np.float64(204.99393435351294), np.float64(-113.498152973358))"
1464,"((1, 9),)","(np.float64(0.1321677062490452),)","(np.float64(223.31206956427218),)"
1465,"((1, 2), (5, 14), (11, 14), (1, 9), (6, 11), (2, 8))","(np.float64(0.0995197489834404), np.float64(0.10256206163973361), np.float64(0.09016490365620596), np.float64(0.0820821471487092), np.float64(0.015925729480823016), np.float64(0.1475656534512072))","(np.float64(-82.29922896125936), np.float64(204.54968149326663), np.float64(-36.80448141894857), np.float64(173.07791262547772), np.float64(257.83083493627464), np.float64(211.94268822283402))"
1466,"((0, 15), (2, 4), (2, 19), (4, 19), (18, 19), (0, 9))","(np.float64(0.14073826772999004), np.float64(0.1458112783593669), np.float64(0.13288058856048102), np.float64(0.13350369440187973), np.float64(0.13183807384675286), np.float64(0.12258045065901509))","(np.float64(179.11378093931302), np.float64(-54.59079527790925), np.float64(30.92557619227307), np.float64(85.51637147018232), np.float64(-10.082646185695467), np.float64(261.20497927853404))"
1467,"((1, 12), (4, 14), (4, 17))","(np.float64(0.10039746360854797), np.float64(0.04041037798840041), np.float64(0.1319586305828252))","(np.float64(137.16992532934285), np.float64(-140.5716598351031), np.float64(-108.52821439502767))"
1468,"((1, 3), (1, 17), (3, 17), (13, 16))","(np.float64(0.04049875214683511), np.float64(0.11060541272677983), np.float64(0.10150621204840499), np.float64(0.05526141279227177))","(np.float64(-42.34328718448529), np.float64(77.19754086740568), np.float64(119.54082805189097), np.float64(-83.08550819079068))"
1469,"((0, 5), (0, 7), (1, 7), (3, 18), (5, 7), (10, 16), (1, 5), (14, 16), (9, 19))","(np.float64(0.056718928309746244), np.float64(0.14448434461894494), np.float64(0.0989051590214336), np.float64(0.1261304512165878), np.float64(0.10328761163471219), np.float64(0.11610122753465732), np.float64(0.1126235202436774), np.float64(0.13727994673942032), np.float64(0.12077922635684259))","(np.float64(-72.89144378213172), np.float64(-99.13068090544692), np.float64(268.39826528182505), np.float64(96.76095149648194), np.float64(-26.239237123315206), np.float64(-206.31879899062108), np.float64(-20.362776067760137), np.float64(139.1619805984942), np.float64(43.409587242395304))"
1470,"((5, 15),)","(np.float64(0.12261288519511114),)","(np.float64(105.18995668293317),)"
1472,"((5, 8), (10, 11))","(np.float64(0.06471405343037089), np.float64(0.06624110160966601))","(np.float64(303.8538252997808), np.float64(-101.51715748037952))"
1473,"((0, 13), (13, 17))","(np.float64(0.14018126216389876), np.float64(0.13348322576931917))","(np.float64(-154.1090593005409), np.float64(131.12440039844972))"
1474,"((7, 17),)","(np.float64(0.020577821985253375),)","(np.float64(146.76832261866275),)"
1476,"((2, 11),)","(np.float64(0.146954657858669),)","(np.float64(180.64135601805424),)"
1477,"((2, 15), (1, 14), (4, 7), (8, 14))","(np.float64(0.14690769897477923), np.float64(0.14153242334684166), np.float64(0.14651713737208572), np.float64(0.13618119653692243))","(np.float64(31.058747566005565), np.float64(102.00465692342345), np.float64(-43.82058410500076), np.float64(218.02819992078526))"
1478,"((5, 16),)","(np.float64(0.1472778414388398),)","(np.float64(134.64194124016157),)"
1479,"((10, 17),)","(np.float64(0.13125309046807385),)","(np.float64(-172.54639093951897),)"
