episode,los_id,los_dist,los_qdr
1255,"((1, 8), (4, 17), (8, 17))","(np.float64(0.09529052367645009), np.float64(0.10034229135701357), np.float64(0.11219603429144995))","(np.float64(211.247120444794), np.float64(-157.59041402000662), np.float64(-100.62691194905878))"
1256,"((12, 14), (13, 16), (11, 13), (7, 11))","(np.float64(0.08391964046758059), np.float64(0.1464199790443769), np.float64(0.14563143508920476), np.float64(0.146416873133307))","(np.float64(-42.616150991595646), np.float64(-34.96307482893771), np.float64(-36.328818429089225), np.float64(-69.4854617659494))"
1257,"((1, 5), (1, 18), (4, 10), (5, 18), (9, 15), (4, 18), (4, 13))","(np.float64(0.04256763271112886), np.float64(0.09853067428524125), np.float64(0.07964947884863263), np.float64(0.049115240210268765), np.float64(0.14556188266237374), np.float64(0.11607085499519107), np.float64(0.11480079086368672))","(np.float64(-42.63569735198547), np.float64(-9.034902465203686), np.float64(227.7252758360028), np.float64(8.10640274857667), np.float64(-36.46047272883435), np.float64(-182.90804583964268), np.float64(-154.60962729625487))"
1258,"((0, 8), (5, 7), (7, 8), (9, 16), (5, 19), (7, 19))","(np.float64(0.055771220441927866), np.float64(0.09629655899535723), np.float64(0.14071339463102706), np.float64(0.10509911978036755), np.float64(0.141385200234232), np.float64(0.14157563539493154))","(np.float64(-45.17185156828188), np.float64(-9.874862885882749), np.float64(12.594746081244239), np.float64(174.27525513867073), np.float64(-11.105037671790512), np.float64(-151.59426401080935))"
1259,"((14, 19),)","(np.float64(0.12213658418440379),)","(np.float64(-75.34956928050866),)"
1261,"((3, 18),)","(np.float64(0.09341610974020612),)","(np.float64(-244.72131429009966),)"
1262,"((0, 5),)","(np.float64(0.14660820700749744),)","(np.float64(188.52872952868444),)"
1263,"((1, 19), (2, 16), (5, 16), (7, 10), (2, 5), (13, 19))","(np.float64(0.05803738615818924), np.float64(0.13777350002980887), np.float64(0.0752769339419651), np.float64(0.14601095279219348), np.float64(0.1456966474468474), np.float64(0.136542330252499))","(np.float64(22.999549702590627), np.float64(18.607902294875316), np.float64(65.82247809590831), np.float64(313.2106144343742), np.float64(-7.433458462723814), np.float64(-166.86097571950876))"
1264,"((2, 7), (15, 17))","(np.float64(0.07329313222322022), np.float64(0.14352119646693776))","(np.float64(-128.07681089303054), np.float64(-76.29958339695042))"
1265,"((1, 2),)","(np.float64(0.03859009732996191),)","(np.float64(-11.98088272673101),)"
1266,"((11, 12),)","(np.float64(0.0845313013209733),)","(np.float64(-0.7948332664203903),)"
1267,"((0, 5), (6, 13), (5, 17))","(np.float64(0.044327532022116166), np.float64(0.08346610212032896), np.float64(0.14577615700105467))","(np.float64(262.82808039819867), np.float64(-87.81484177842464), np.float64(-78.36937136825641))"
1268,"((8, 9),)","(np.float64(0.03785537051981808),)","(np.float64(-27.48715224943828),)"
1269,"((3, 18),)","(np.float64(0.053316096128161565),)","(np.float64(114.92534389706869),)"
1270,"((0, 3), (3, 5), (0, 5), (1, 5))","(np.float64(0.08952625022884997), np.float64(0.07911950953425533), np.float64(0.13736183720587627), np.float64(0.06841370072915094))","(np.float64(-34.001763012661286), np.float64(-28.37045715401024), np.float64(239.40360502670103), np.float64(69.34112144602877))"
1272,"((0, 6), (1, 7), (2, 10), (6, 14), (12, 16))","(np.float64(0.1191568244702621), np.float64(0.13772998534914319), np.float64(0.11477525789912114), np.float64(0.11814826151125712), np.float64(0.07217492104032612))","(np.float64(-96.7053649816487), np.float64(-126.10869500458372), np.float64(-119.62414651863395), np.float64(230.42064147460115), np.float64(-16.263489734988134))"
1273,"((0, 9), (0, 16), (4, 15), (8, 12), (9, 16), (3, 16), (0, 4))","(np.float64(0.10502071230056068), np.float64(0.11799963463605155), np.float64(0.11804532935185318), np.float64(0.07198595094581597), np.float64(0.08013272888875927), np.float64(0.1387386240344872), np.float64(0.14940889778884153))","(np.float64(-37.87112631714996), np.float64(22.180806669216963), np.float64(-5.621894629033022), np.float64(304.5485690048502), np.float64(167.35637374489107), np.float64(85.88852666100311), np.float64(-24.222699939623283))"
1274,"((0, 1), (5, 9), (7, 10), (7, 16), (14, 15))","(np.float64(0.038744308543809565), np.float64(0.07090371948472021), np.float64(0.09585797853164865), np.float64(0.09838594155171919), np.float64(0.11500859494493101))","(np.float64(-10.619652498760615), np.float64(269.30236817044215), np.float64(-36.047758294748036), np.float64(-174.28116552523682), np.float64(-12.365928654659854))"
1275,"((7, 15), (14, 16), (9, 18))","(np.float64(0.0683599946542902), np.float64(0.14464057721586696), np.float64(0.12382517912072043))","(np.float64(140.15406927541426), np.float64(12.66185332788831), np.float64(196.6341222388396))"
1276,"((3, 7), (4, 19), (9, 11))","(np.float64(0.1361890817002804), np.float64(0.07105629978779891), np.float64(0.11140561154743314))","(np.float64(326.47743197312167), np.float64(43.639299814412084), np.float64(-78.99472036614769))"
1277,"((0, 5), (4, 16), (9, 19), (10, 13))","(np.float64(0.11567597128430744), np.float64(0.009810147889137694), np.float64(0.05259864067022307), np.float64(0.08360483177752626))","(np.float64(-67.9008701060618), np.float64(102.4875213954985), np.float64(-167.7320848386761), np.float64(-65.5038172097357))"
1278,"((4, 14), (7, 16), (10, 11), (6, 7))","(np.float64(0.13073351423296242), np.float64(0.0525176020544332), np.float64(0.07841003055920528), np.float64(0.1440800125384955))","(np.float64(-304.30176602997517), np.float64(-206.05883232241848), np.float64(-326.65062506994815), np.float64(80.17649417453708))"
1279,"((0, 17), (12, 13), (4, 15), (15, 19), (0, 7))","(np.float64(0.06572266874920786), np.float64(0.11262471512931604), np.float64(0.1345696446835967), np.float64(0.12249526107494389), np.float64(0.14699783661993593))","(np.float64(-6.783861495682061), np.float64(1.4254722067528292), np.float64(187.24437696521466), np.float64(68.62291581557506), np.float64(242.44317895919545))"
1281,"((13, 18),)","(np.float64(0.05313216745570475),)","(np.float64(-61.21311344845412),)"
1282,"((7, 12), (12, 18))","(np.float64(0.08535816153278282), np.float64(0.1335445681339246))","(np.float64(-45.47855235905412), np.float64(-169.20056284191872))"
1283,"((0, 17),)","(np.float64(0.07345652637676467),)","(np.float64(39.773634475980685),)"
1285,"((4, 8),)","(np.float64(0.10131433896218249),)","(np.float64(-59.54298045742682),)"
1286,"((10, 18),)","(np.float64(0.0777622050819871),)","(np.float64(-113.93959950551294),)"
1287,"((1, 8), (4, 6))","(np.float64(0.09023458349099693), np.float64(0.08037299897657836))","(np.float64(256.5320988862036), np.float64(-56.36730532156025))"
1288,"((3, 6),)","(np.float64(0.14960531006490857),)","(np.float64(-5.412615686012959),)"
1289,"((7, 15),)","(np.float64(0.13880153079799912),)","(np.float64(-158.38579228869128),)"
1290,"((0, 12),)","(np.float64(0.07845295699976151),)","(np.float64(209.94832538733976),)"
1292,"((0, 18), (4, 6), (10, 11), (12, 18))","(np.float64(0.13500713035935957), np.float64(0.14498023703002336), np.float64(0.022776187390455484), np.float64(0.14943212972234518))","(np.float64(15.89908605938416), np.float64(6.254200276372323), np.float64(-0.1329158421795995), np.float64(-169.4189137971903))"
1293,"((2, 14), (5, 17), (12, 13), (0, 15), (16, 18))","(np.float64(0.13604474367304953), np.float64(0.10279021722431132), np.float64(0.03155446045273559), np.float64(0.14354405457904026), np.float64(0.1475508459893027))","(np.float64(74.0083946084988), np.float64(130.7383346442637), np.float64(-12.944215398712288), np.float64(130.51756334843236), np.float64(-21.314195613758386))"
1294,"((4, 9), (8, 18), (12, 15), (12, 16), (1, 9))","(np.float64(0.08165017103783574), np.float64(0.13654552482346996), np.float64(0.10090030499716024), np.float64(0.07262898729618307), np.float64(0.14828288626122363))","(np.float64(198.45646576358), np.float64(-106.44362577570683), np.float64(-177.3104001346568), np.float64(-62.595805843418205), np.float64(-171.90293712700392))"
1295,"((1, 17), (3, 7), (3, 19), (7, 19), (1, 13), (14, 19))","(np.float64(0.09385713057343632), np.float64(0.07346839312463817), np.float64(0.11566568375936725), np.float64(0.1359829837210674), np.float64(0.14930662241962053), np.float64(0.1495404568097499))","(np.float64(98.63299155960544), np.float64(-46.6295682442655), np.float64(104.64106781977469), np.float64(151.2706360640402), np.float64(83.05640508509376), np.float64(-91.98166304130191))"
1296,"((0, 15), (4, 16), (9, 11), (0, 11))","(np.float64(0.14881132214965845), np.float64(0.07947152459826237), np.float64(0.09149805075316994), np.float64(0.14634676611977573))","(np.float64(65.76104529701765), np.float64(68.31830256740277), np.float64(38.6743358784708), np.float64(137.89931051039315))"
1297,"((3, 19), (8, 14))","(np.float64(0.07538093145491145), np.float64(0.08536237491775359))","(np.float64(99.29205017546019), np.float64(-99.15954104078811))"
1298,"((7, 16), (7, 19))","(np.float64(0.07931289798123577), np.float64(0.14464376890835884))","(np.float64(-217.9671785502644), np.float64(-154.31903286831516))"
1299,"((4, 18), (12, 14), (10, 18), (13, 14))","(np.float64(0.14498315016766938), np.float64(0.11008990737856744), np.float64(0.13940223473935273), np.float64(0.14526970886199464))","(np.float64(-151.25711459364044), np.float64(-30.794658044799775), np.float64(-38.79404559442858), np.float64(-22.013841926458824))"
1300,"((2, 14),)","(np.float64(0.12258292063719328),)","(np.float64(-212.87525977462667),)"
1301,"((2, 3), (4, 10))","(np.float64(0.14521430067874266), np.float64(0.13406803449747529))","(np.float64(-23.924817379295007), np.float64(173.09865116863227))"
1302,"((7, 8),)","(np.float64(0.1037965315320558),)","(np.float64(-13.75077588223408),)"
1303,"((5, 7), (13, 19), (16, 17))","(np.float64(0.09795864420094977), np.float64(0.13293116896593452), np.float64(0.1285552436533968))","(np.float64(-59.777639950284055), np.float64(-62.888821586827476), np.float64(-1.9436753101997226))"
1304,"((6, 9), (7, 17))","(np.float64(0.0697207986273159), np.float64(0.12732890826233925))","(np.float64(-49.48748202650626), np.float64(-186.27690807266987))"
1305,"((1, 2), (2, 18), (4, 6), (7, 10), (8, 16), (0, 10), (4, 15))","(np.float64(0.1432416559583676), np.float64(0.08793723524945306), np.float64(0.06301072597365585), np.float64(0.04065830557063976), np.float64(0.12303894813599793), np.float64(0.14694371066195017), np.float64(0.14166490185781963))","(np.float64(-71.08217843177982), np.float64(71.85064663811892), np.float64(10.870491509963983), np.float64(299.7292238474121), np.float64(267.09514554126673), np.float64(153.75236659827672), np.float64(-15.812620059162278))"
1306,"((9, 14), (10, 11), (5, 16))","(np.float64(0.14189416422007786), np.float64(0.07989714380626417), np.float64(0.10241208444692622))","(np.float64(-60.93492562329203), np.float64(-0.5268971452215823), np.float64(-160.2314976851642))"
1307,"((4, 13), (6, 17))","(np.float64(0.09508614617571563), np.float64(0.08985047767722894))","(np.float64(220.7156664424815), np.float64(182.5690344597299))"
1308,"((2, 17),)","(np.float64(0.1496768324613765),)","(np.float64(106.4292283004248),)"
1309,"((3, 16), (7, 17))","(np.float64(0.07614651409692871), np.float64(0.14113373817581878))","(np.float64(20.808580150374013), np.float64(108.048325542936))"
1311,"((0, 15), (1, 15), (1, 16), (15, 16), (15, 18), (0, 18))","(np.float64(0.10580954364697476), np.float64(0.07145753247860039), np.float64(0.06009314686933851), np.float64(0.0705506841403975), np.float64(0.10225625297033174), np.float64(0.137709269118601))","(np.float64(42.40261114404905), np.float64(100.4349541423762), np.float64(95.57012806045176), np.float64(-12.572595777847965), np.float64(89.65758669974721), np.float64(-7.993948459974831))"
1312,"((2, 3),)","(np.float64(0.09200107695909428),)","(np.float64(-17.324498262016505),)"
1313,"((7, 19), (14, 17))","(np.float64(0.1289294029142879), np.float64(0.12608247613269866))","(np.float64(-108.45254192652827), np.float64(-27.849861892218968))"
1314,"((6, 17), (6, 19), (14, 15))","(np.float64(0.1312035036428655), np.float64(0.04965656619575276), np.float64(0.14492379824689636))","(np.float64(-187.9302615673035), np.float64(-130.74685996667375), np.float64(-16.739543108194837))"
1315,"((5, 17), (10, 16))","(np.float64(0.06428516241142705), np.float64(0.14794980473043343))","(np.float64(-238.5099720557771), np.float64(169.9694272143384))"
1316,"((13, 16),)","(np.float64(0.09365368832322425),)","(np.float64(-144.59482117795403),)"
1318,"((2, 11),)","(np.float64(0.12836234063620086),)","(np.float64(233.38485383168552),)"
1319,"((7, 12), (9, 12))","(np.float64(0.1378398247473568), np.float64(0.10932283730674111))","(np.float64(-134.7903865848793), np.float64(119.56027642467063))"
1320,"((1, 12), (3, 10), (3, 5), (14, 15))","(np.float64(0.016304074535570704), np.float64(0.08749938933125186), np.float64(0.1482922630061833), np.float64(0.1451985756771856))","(np.float64(88.40115049198552), np.float64(-8.093431624728453), np.float64(21.426586967954023), np.float64(57.459680114413416))"
1321,"((4, 16), (0, 15))","(np.float64(0.08589276722391936), np.float64(0.13136754085457594))","(np.float64(73.30337773633369), np.float64(-19.89241028860465))"
1322,"((0, 7), (3, 18), (5, 8), (6, 19), (1, 7))","(np.float64(0.06028082776282289), np.float64(0.04429252988483061), np.float64(0.13537693184003105), np.float64(0.041907094253327615), np.float64(0.08828517883821572))","(np.float64(-63.2802909078261), np.float64(51.44343750465063), np.float64(-56.04772114180767), np.float64(56.134006560213834), np.float64(54.94382282745753))"
1323,"((1, 5), (1, 13), (3, 18), (10, 12), (1, 14))","(np.float64(0.11746066437083993), np.float64(0.14447431800455776), np.float64(0.1165211943176013), np.float64(0.09017336246743687), np.float64(0.14288843650330516))","(np.float64(281.98028136129125), np.float64(129.32154459356752), np.float64(-151.04601873680417), np.float64(-50.94227171141364), np.float64(97.9577533324572))"
1324,"((0, 4), (2, 11))","(np.float64(0.11642669436917069), np.float64(0.08870706778060913))","(np.float64(255.64206482363187), np.float64(214.08306100730488))"
1326,"((1, 15), (5, 13), (5, 15))","(np.float64(0.10190882966430789), np.float64(0.14507204186747166), np.float64(0.14822068898457758))","(np.float64(93.15507061358618), np.float64(-52.414948788751616), np.float64(-159.15317590407267))"
1327,"((1, 6), (5, 10), (9, 16))","(np.float64(0.07584866709381018), np.float64(0.11713362194270403), np.float64(0.10621289762805544))","(np.float64(-54.83622376161355), np.float64(242.0409450488723), np.float64(266.2303796783254))"
1328,"((2, 6), (5, 12), (7, 15), (9, 19), (8, 14), (7, 19))","(np.float64(0.09592821340062319), np.float64(0.14269359467564818), np.float64(0.12220415229842221), np.float64(0.02735939513294369), np.float64(0.14544188990383722), np.float64(0.13881624906497808))","(np.float64(277.6691503597718), np.float64(-118.17025070170008), np.float64(-145.61378175205635), np.float64(-169.62068572311682), np.float64(-29.358680997217334), np.float64(-202.12346098057895))"
1329,"((3, 12), (4, 5), (6, 13), (12, 15))","(np.float64(0.06634670176387177), np.float64(0.07901577886666937), np.float64(0.08244104967938246), np.float64(0.097300457747868))","(np.float64(185.9027746377613), np.float64(-45.790218177594966), np.float64(203.49096530721482), np.float64(3.78541543760025))"
1330,"((3, 9), (5, 19), (10, 13), (11, 13))","(np.float64(0.051730060318838506), np.float64(0.1315369912341374), np.float64(0.06223683445899184), np.float64(0.09684958774986568))","(np.float64(295.3635129242165), np.float64(-179.25584910671955), np.float64(-71.93599268782536), np.float64(-95.03270086914132))"
1331,"((0, 1), (6, 15), (9, 14), (9, 16), (17, 19), (6, 19))","(np.float64(0.08114133544823081), np.float64(0.12444208278737298), np.float64(0.10072862578080216), np.float64(0.14990702797529312), np.float64(0.09636600024076816), np.float64(0.14788582815041867))","(np.float64(-35.77037699888692), np.float64(144.59720366491842), np.float64(17.266203142457826), np.float64(4.717901102902829), np.float64(-27.51941990626213), np.float64(110.37268604894993))"
1332,"((1, 14),)","(np.float64(0.11791466921925847),)","(np.float64(151.99640538758445),)"
1333,"((1, 11), (8, 9))","(np.float64(0.1351210148550123), np.float64(0.07013444999976165))","(np.float64(143.18411610997407), np.float64(-3.0996284600900736))"
1334,"((6, 19), (7, 17))","(np.float64(0.14082884874463408), np.float64(0.10210376360063436))","(np.float64(101.03298272958529), np.float64(95.15796742285306))"
1335,"((5, 9), (9, 12), (15, 19))","(np.float64(0.11961208956595656), np.float64(0.11192622899624362), np.float64(0.09167860851575971))","(np.float64(317.29133098864685), np.float64(-69.80241662699422), np.float64(-234.60865975575626))"
1336,"((0, 1), (1, 15), (2, 13), (4, 10), (7, 8), (7, 11), (8, 11))","(np.float64(0.09061438353853887), np.float64(0.0752367467600623), np.float64(0.10244571080777008), np.float64(0.035131447086088084), np.float64(0.11135169958731192), np.float64(0.1311846702336392), np.float64(0.09900242303763264))","(np.float64(-120.53090779450679), np.float64(42.24535899885578), np.float64(124.29456116515934), np.float64(177.5400442326362), np.float64(175.36979912154703), np.float64(165.81242341779028), np.float64(-9.557375703756747))"
1338,"((0, 8), (6, 11), (2, 11))","(np.float64(0.11953914535999227), np.float64(0.08500256153975923), np.float64(0.14486513493534398))","(np.float64(135.81596922936586), np.float64(-63.26023166709403), np.float64(-73.89527531705016))"
1339,"((3, 11), (4, 16))","(np.float64(0.14450316189748505), np.float64(0.0964237636031017))","(np.float64(179.27549000849285), np.float64(-117.00394018590451))"
1340,"((10, 17), (14, 15))","(np.float64(0.07144551348480643), np.float64(0.10260606834515068))","(np.float64(-164.39919515930904), np.float64(-14.408531394705903))"
1341,"((3, 16), (7, 8), (7, 9), (8, 9), (18, 19), (3, 14))","(np.float64(0.050508979142807005), np.float64(0.060051843522840015), np.float64(0.08086867730622128), np.float64(0.0873538462192982), np.float64(0.14578391251244674), np.float64(0.11258107077691648))","(np.float64(49.24460964730804), np.float64(-4.1328661237706115), np.float64(-5.8957065714525925), np.float64(-1.762840447681981), np.float64(-31.341934447533674), np.float64(229.88983851702778))"
1342,"((3, 12), (3, 18), (8, 9), (12, 18), (7, 8))","(np.float64(0.13924189791194966), np.float64(0.07630263867599263), np.float64(0.07093680247537992), np.float64(0.05197466991313398), np.float64(0.10231470686260358))","(np.float64(-5.15173160176596), np.float64(259.913497321219), np.float64(-23.2533640071145), np.float64(140.42571879329256), np.float64(139.6705288147034))"
1344,"((1, 10), (9, 13))","(np.float64(0.14660451214910944), np.float64(0.11328311382577906))","(np.float64(217.59056796542018), np.float64(-23.321838281951354))"
1345,"((5, 6),)","(np.float64(0.14951159227719268),)","(np.float64(-17.390722828624405),)"
1346,"((3, 14), (7, 14))","(np.float64(0.11926546030397116), np.float64(0.13379095146450398))","(np.float64(106.7648721920436), np.float64(130.77689119655992))"
1347,"((3, 7), (3, 10), (7, 10))","(np.float64(0.09913744032963144), np.float64(0.08841772418617362), np.float64(0.02881861090668267))","(np.float64(272.67880493899594), np.float64(223.0207054168613), np.float64(-49.65809952213465))"
1348,"((0, 1),)","(np.float64(0.14420646160751568),)","(np.float64(-30.340441306536263),)"
1349,"((1, 7), (9, 16), (17, 18), (1, 13), (0, 13), (7, 13), (2, 4))","(np.float64(0.10520129480675623), np.float64(0.04949135120122489), np.float64(0.04374542224826856), np.float64(0.1425617427549937), np.float64(0.11943236553002011), np.float64(0.09954485443152501), np.float64(0.1422993857057187))","(np.float64(-52.81724774286698), np.float64(290.5185316649799), np.float64(-1.316638834007719), np.float64(-212.29956660322952), np.float64(-136.8405703310517), np.float64(252.70780358083675), np.float64(-60.01241392505426))"
1350,"((0, 1), (7, 12))","(np.float64(0.046263177859631965), np.float64(0.08489160732708621))","(np.float64(-27.100573791512943), np.float64(243.3151778442283))"
1351,"((0, 17), (2, 6))","(np.float64(0.043851791834252314), np.float64(0.11096643183562008))","(np.float64(43.90864567357312), np.float64(-96.75997259815057))"
1352,"((3, 5), (13, 15), (0, 7))","(np.float64(0.12845294923785572), np.float64(0.12821795282062093), np.float64(0.14489528747276462))","(np.float64(-14.68222414849248), np.float64(-112.70138555651357), np.float64(-87.88797826791046))"
1353,"((9, 10), (8, 11), (8, 18))","(np.float64(0.11337474219436909), np.float64(0.1376417851995764), np.float64(0.10790568038234756))","(np.float64(21.814301135324584), np.float64(-145.43338711227926), np.float64(-208.19492765576445))"
1354,"((1, 9), (1, 18), (2, 8), (3, 12), (10, 19), (4, 9), (6, 9))","(np.float64(0.11797654863980869), np.float64(0.11578880284671064), np.float64(0.0544114047668711), np.float64(0.11326012229572519), np.float64(0.13526503641480012), np.float64(0.1441656515673904), np.float64(0.14621286971003156))","(np.float64(227.5335973899534), np.float64(10.89951004723099), np.float64(227.03033801597644), np.float64(-124.65072034458221), np.float64(-191.67763290324433), np.float64(-156.43841161982215), np.float64(-41.124940429098025))"
1355,"((17, 18),)","(np.float64(0.11625472748969289),)","(np.float64(-8.839076045549461),)"
1356,"((0, 19), (3, 14), (0, 11), (16, 19))","(np.float64(0.08399498714036915), np.float64(0.13659152636169872), np.float64(0.1486225667661551), np.float64(0.14014914138650855))","(np.float64(4.772610649257103), np.float64(-214.21601814097068), np.float64(59.03942401570879), np.float64(-4.530662308794092))"
1357,"((10, 12),)","(np.float64(0.12221953122946837),)","(np.float64(-10.45568666805346),)"
1358,"((8, 18), (2, 17))","(np.float64(0.05587349878868417), np.float64(0.14471584627225428))","(np.float64(151.38509222334676), np.float64(94.29486137788837))"
1359,"((2, 5), (8, 16))","(np.float64(0.13171519981203694), np.float64(0.11855706247116782))","(np.float64(-54.077739734023396), np.float64(199.21372725244805))"
1360,"((0, 4), (0, 15), (2, 9), (4, 15), (6, 17), (9, 14), (0, 16))","(np.float64(0.11003721112686758), np.float64(0.06635393133177214), np.float64(0.11195625924224788), np.float64(0.10152022008261305), np.float64(0.10745222219868654), np.float64(0.1323918163818913), np.float64(0.14904423964800712))","(np.float64(-121.34543997107252), np.float64(52.23285490914671), np.float64(254.75850150053088), np.float64(173.57829488021923), np.float64(-205.9776805752305), np.float64(-118.57642787991936), np.float64(16.700070271969537))"
1361,"((3, 12), (4, 10))","(np.float64(0.05220255335158317), np.float64(0.06016727128539905))","(np.float64(272.6119860066969), np.float64(296.56261841333816))"
1362,"((13, 19),)","(np.float64(0.08495235853391181),)","(np.float64(-156.01879883697205),)"
1363,"((11, 16),)","(np.float64(0.12325433428049673),)","(np.float64(3.614904621292254),)"
1364,"((1, 18), (9, 18), (3, 13))","(np.float64(0.14195148715200157), np.float64(0.1447359594577579), np.float64(0.14951486010319337))","(np.float64(49.755423715575006), np.float64(-117.49744601463044), np.float64(99.18150940273432))"
1365,"((4, 17),)","(np.float64(0.02900254098794133),)","(np.float64(99.82314389761953),)"
1366,"((2, 5), (4, 16), (2, 17))","(np.float64(0.11828776564860324), np.float64(0.08366390348819283), np.float64(0.1373403251840443))","(np.float64(-55.67888757504102), np.float64(74.30477672676926), np.float64(36.00572490431432))"
1367,"((5, 14), (8, 15), (11, 17), (9, 15))","(np.float64(0.13647075676346102), np.float64(0.08297253934849157), np.float64(0.09227525210105722), np.float64(0.1230924994311503))","(np.float64(156.53901152322413), np.float64(-173.72871323279816), np.float64(-195.08059603781533), np.float64(119.02453873095945))"
1368,"((2, 18), (5, 13), (14, 16), (4, 6), (3, 4))","(np.float64(0.11191119223294521), np.float64(0.1123735676565185), np.float64(0.09691699750200393), np.float64(0.1496505064338042), np.float64(0.1472934019110323))","(np.float64(115.94313572234728), np.float64(123.9006513187679), np.float64(13.791938979608403), np.float64(-22.2493123579128), np.float64(-3.8613796059271976))"
1369,"((5, 10), (6, 8), (9, 13), (16, 18), (2, 16))","(np.float64(0.06669274799215218), np.float64(0.0710576785220491), np.float64(0.06685653876551978), np.float64(0.13649893671241042), np.float64(0.12879827211430425))","(np.float64(-44.02003010506195), np.float64(-38.14946703216566), np.float64(-81.81490709286443), np.float64(264.0439064478609), np.float64(25.26314824439271))"
1371,"((10, 18), (15, 18))","(np.float64(0.08284372933231794), np.float64(0.14192162927218635))","(np.float64(-210.12513928852314), np.float64(-136.15177574625332))"
1372,"((3, 9), (8, 10), (14, 18))","(np.float64(0.11643562926991141), np.float64(0.1319452279255175), np.float64(0.13346971628090182))","(np.float64(-105.92819202344741), np.float64(-26.320901387335766), np.float64(-142.9354650005791))"
1374,"((8, 13), (8, 14), (10, 18), (13, 14), (9, 14), (11, 15))","(np.float64(0.06775722473898764), np.float64(0.12266983344748154), np.float64(0.09192637554313983), np.float64(0.10278814703614972), np.float64(0.14024854043832036), np.float64(0.14444858933151355))","(np.float64(-91.63285818550685), np.float64(-129.10319440381818), np.float64(-152.44617102138704), np.float64(-37.47033621831132), np.float64(71.39747474222429), np.float64(-50.205631822354476))"
1375,"((2, 5), (3, 10), (8, 14), (14, 15))","(np.float64(0.13307125736509212), np.float64(0.10262139620750797), np.float64(0.13007859458064186), np.float64(0.12406431506315484))","(np.float64(312.7120846278325), np.float64(192.06835881985194), np.float64(-101.51753074178458), np.float64(-118.2356360368901))"
1376,"((0, 2), (7, 14), (0, 4))","(np.float64(0.0945950596426895), np.float64(0.01855227674001202), np.float64(0.13864629593199682))","(np.float64(-8.87221777387066), np.float64(223.32954993278565), np.float64(6.830683054964595))"
1378,"((0, 16),)","(np.float64(0.11765865698821772),)","(np.float64(52.525798439321335),)"
1379,"((2, 7), (4, 5), (3, 13))","(np.float64(0.1123678957685041), np.float64(0.055650030210629454), np.float64(0.13913344826922444))","(np.float64(-3.111161945088554), np.float64(-0.31224058047280323), np.float64(188.2799648392138))"
1380,"((3, 5), (10, 13), (12, 13), (15, 18), (5, 16), (16, 17))","(np.float64(0.11823208228264535), np.float64(0.11382035144734767), np.float64(0.10703244359653186), np.float64(0.09384728718561831), np.float64(0.1496970398404398), np.float64(0.14587231570474452))","(np.float64(151.71026977819105), np.float64(-12.731447890294973), np.float64(-15.23380625813833), np.float64(-70.28733319558677), np.float64(35.810678573868756), np.float64(31.078830352904006))"
1381,"((0, 8), (1, 12), (7, 19), (9, 14), (9, 15), (12, 15), (9, 12))","(np.float64(0.10119605449145087), np.float64(0.1346674634775526), np.float64(0.03139280860084367), np.float64(0.057740768404384336), np.float64(0.11832945489880199), np.float64(0.07717422043029146), np.float64(0.1086830574694165))","(np.float64(-79.40068139640952), np.float64(-132.8611489970401), np.float64(49.542647307064385), np.float64(-35.366892344299046), np.float64(65.47212232410452), np.float64(-93.60526500185472), np.float64(-5.250557548352482))"
1383,"((1, 3),)","(np.float64(0.1378559696055224),)","(np.float64(-25.787476325623686),)"
1385,"((9, 17),)","(np.float64(0.011155007753325223),)","(np.float64(-114.44174903878671),)"
1386,"((6, 12), (9, 14), (4, 18))","(np.float64(0.08736221454982672), np.float64(0.11726119111606047), np.float64(0.13485167542009904))","(np.float64(262.40891104178337), np.float64(155.420220564965), np.float64(120.82136372032988))"
1387,"((14, 16), (8, 18))","(np.float64(0.12118979403658726), np.float64(0.13836537009096547))","(np.float64(8.710931590805501), np.float64(-198.4083580151721))"
1388,"((0, 4), (2, 10), (6, 15))","(np.float64(0.12103213702459727), np.float64(0.06970416919231844), np.float64(0.1313326417430658))","(np.float64(-28.890132747373457), np.float64(216.39845943217722), np.float64(260.5638516973731))"
1389,"((4, 18), (4, 19), (5, 9), (18, 19))","(np.float64(0.0610399421950645), np.float64(0.10227698015714372), np.float64(0.10891207125514951), np.float64(0.14240303553065492))","(np.float64(63.881492543456034), np.float64(99.43512765291104), np.float64(174.33309884403582), np.float64(35.553635109455))"
1390,"((4, 12), (11, 17))","(np.float64(0.0484747421053571), np.float64(0.06380892400167615))","(np.float64(-79.23316522393378), np.float64(-180.19656355606662))"
1391,"((8, 18), (12, 14), (13, 16), (6, 8), (6, 7), (7, 11))","(np.float64(0.13680097307791372), np.float64(0.09842240876666994), np.float64(0.06336112175735129), np.float64(0.07962884623642631), np.float64(0.12341902423903679), np.float64(0.13695308856596322))","(np.float64(-192.2903507866766), np.float64(-1.047886189737767), np.float64(-44.97504317017713), np.float64(160.08024361950743), np.float64(-175.2672005683629), np.float64(258.62139499926974))"
1392,"((6, 18), (9, 11), (10, 12))","(np.float64(0.12341980847731504), np.float64(0.12458926523084109), np.float64(0.132062318461278))","(np.float64(150.26730320233014), np.float64(-12.293163429337767), np.float64(-9.355091191893706))"
1393,"((1, 10), (12, 14))","(np.float64(0.14212573653567606), np.float64(0.032668595223475934))","(np.float64(163.9702260023709), np.float64(-33.259795398890674))"
