episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-11.801008025095623,8,0.025340053500637366,0.4359637394969662,-1.007954531617152
1,-16.86619831804194,12,0.03578086998560267,1.017549366171143,-0.37625436520697003
2,-30.434182528981516,10,0.09373478224303422,1.0926512479814146,-0.41271436693010116
3,-32.02588186863835,6,0.1327851115746855,0.16323747554252266,-0.8397346523419327
4,-47.398305234861354,8,0.22642704157966323,-0.3353001940745229,-1.3015168423111412
5,-2.694983782653067,0,0.017275537068288927,0.42014406922330055,-0.8739367674039199
6,-21.166649202270463,14,0.043699080501649175,0.41985041482697766,-0.42003979077221965
7,-19.98804894443703,16,0.02623716410813846,0.6383557169327488,0.37414324974279706
8,-7.111451682651357,4,0.01920649186821819,0.183278371994513,-0.8655152290313214
9,-13.549829217115496,10,0.019721273428419336,0.31299076208909454,-0.884446196603951
10,-33.62513718684913,24,0.060157107417807526,0.4341847786162543,-0.7898794451839057
11,-24.276727678061693,20,0.021599634737685783,0.36428006986953376,-0.22734145990342391
12,-24.472929771926083,20,0.03241253457917447,0.432570950083934,-1.2600764300305973
13,-13.468267850846773,8,0.02463183716597634,0.12385191890633422,-0.8189779455202992
14,-32.77569405434771,6,0.1394567398663943,-0.2718581053087595,-0.4231471625298582
15,-39.90082765620319,28,0.07169173286869282,1.184215210451666,-0.20115505203559816
16,-23.347414719001144,16,0.04174667453977954,0.548711076774899,-0.8721334892353546
17,-7.592098506879413,2,0.02853111483101744,0.04155938181781438,-0.8684858016638568
18,-5.4146983466328305,2,0.01707349173316415,0.07526574116852135,-1.609997614148815
19,-32.11597902752298,6,0.1419346686278424,-0.06320115000442299,-1.4142699713356863
20,-40.3349928529388,34,0.040094891474295936,0.34685241442094145,-0.03934861820668595
21,-52.81729288234944,16,0.19583666426781599,-0.47487691213033767,-1.608034053872379
22,-5.380935769023642,2,0.019887857464844984,0.19210126295398153,-1.304476746513563
23,-19.098782129345665,14,0.02897035300764596,0.12288077741064957,-0.806295698232663
24,-12.837217006392587,8,0.03455155004566136,0.644499975783318,-0.0754058270301071
25,-29.674621797531692,20,0.052579466290933484,0.2931181883069297,-0.3295675403076609
26,-9.082748537032488,6,0.01951106669007889,0.6814554587937891,-1.043429303339706
27,-18.413241163185628,8,0.05721561078673401,0.9843774607909106,-0.8337838558930454
28,-26.0733483710899,22,0.029095345507785076,0.2184857523908639,-0.6345391931630937
29,-38.42555299024918,12,0.1270459278377363,-0.590846460866697,-1.0468940276437655
30,-36.341953319721895,12,0.11816482194039739,1.0703614909907133,-0.7013226794657632
31,-12.121958921252656,6,0.0300096025551599,0.5306468728995956,-0.706449588262202
32,-11.45294826630406,8,0.0172647413315203,0.36182043664203956,-0.7655268240575679
33,-37.01079174830054,30,0.04223368523072651,0.8200519321173575,-0.23256889618891122
34,-19.187621350858304,14,0.037591459064190945,-0.24819541176877227,0.05093831688003696
35,-35.69741976298175,30,0.03474036440842541,0.4032509368439716,-0.6689663027423127
36,-8.87519618500638,6,0.02246247019536212,-0.6439500079701247,-0.927271219377144
37,-15.398298570555848,10,0.027826281291524996,0.7497174491558569,-0.6109518916233317
38,-6.8834572395172335,4,0.030675077016140678,-0.09658478218888705,-1.154365077684138
39,-50.69451710342137,20,0.15821916032691474,-1.0607681090261825,-0.35805010793132935
40,-4.082491653911501,0,0.020829039050568876,0.11258194067453661,-1.0494548562233164
41,-4.538254605490387,2,0.018130390039217178,-0.01921615201031922,-1.1430154091904738
42,-29.541667152863276,24,0.05895390588152365,1.3270897272885083,0.020033398970089693
43,-10.088864039547499,8,0.013390154099663416,1.2081811695168607,-1.1174967773464652
44,-11.559051472790163,8,0.020935596898765584,0.3749492322768578,-1.2616030937093583
45,-17.88103537172226,14,0.023379731154953162,0.45411657344918777,-0.7130736351055261
46,-23.626789586876228,4,0.10116901848905259,0.39506503231283374,-0.9174421577925611
47,-25.03620317824902,6,0.09914689155338037,0.6873999367859748,-0.9373862262276816
48,-48.55581829518512,8,0.20077137769893624,0.024499553781565243,-1.66368506096164
49,-2.6277282381802767,0,0.014281131729240643,-0.17151640673755142,-0.31877077622718747
50,-1.9893729174470247,0,0.009657150084694295,-0.09140107059603765,-0.9345353085033141
51,-15.089966166012172,6,0.05164753503416015,0.5622225708865285,-1.473021862543696
52,-19.490123018992517,14,0.032679303684478946,0.6128315606428909,-0.5660639078849705
53,-12.684498867050344,8,0.03394564396413287,-0.07452213787439994,-0.04470376594774965
54,-18.957125975196035,12,0.04242149984875626,0.3634507122081875,-0.4917842565252014
55,-21.058165162366613,18,0.02066327812409854,0.14549097231576671,-0.7220398673598931
56,-5.197488215605278,2,0.021036106681613573,0.7873135063895269,-1.3582670714096534
57,-6.724719302069209,4,0.01362359651034599,0.1233386344173341,-0.8970350360618904
58,-1.7255924905368476,0,0.010784953065855285,0.6624951708264416,-1.2641133401251863
59,-7.783509041442992,4,0.021744304835879375,0.24501263633311524,-1.2821324801029659
60,-1.849081325089481,0,0.010750472820287661,0.07470093209155683,-1.1857295928080296
61,-4.04190327566521,2,0.014379600532853523,0.12474983953116593,-1.509194753578746
62,-53.7530084783301,0,0.3125174911530822,-0.011202597706632818,-1.4711638777293765
63,-9.611351073257154,6,0.019007110911879795,0.14787620026152581,-0.6451441564964817
64,-18.447729975271734,6,0.07322194103101001,-0.282793730535161,-1.4392657961499165
65,-1.8861558050369114,0,0.009823728151233923,0.3901159724326135,-1.153507085677605
66,-6.548612742101815,4,0.016767189092775088,0.5492264424050901,-0.3306123594159113
67,-1.699151629250049,0,0.00841164172896063,0.0224794906637825,-1.0762716378612065
68,-28.78231703387652,6,0.11865790121810692,0.24318690230877565,-0.9696176116448139
69,-12.499564669922783,8,0.024454155814797814,0.11746213291721094,-1.0441231367757806
70,-21.769919805687685,18,0.027318259461504853,0.7530742600404968,-1.083178967549938
71,-14.506381331136918,6,0.0664561041495071,0.0571119456739325,-1.5804367928230931
72,-2.4810244721815224,0,0.018242827001334685,0.394010069213383,-1.414152753579444
73,-11.429526332524675,6,0.03270798995496792,0.3279641271319173,-0.5850538447720885
74,-7.4243493330273145,4,0.02313749549342781,0.109174883948101,-0.556828841243279
75,-44.89136448790399,14,0.19068743511051855,1.397530851383797,-0.7854308094576369
76,-16.819857871881958,4,0.0942636608226613,0.7836458325882525,-1.246391159865786
77,-20.59700074494771,16,0.04420193023988198,0.19569058284441082,-0.5150035749254479
78,-21.360436918533853,18,0.02024359589478215,-0.025719616207271725,-0.8698149091917573
79,-17.42963386041329,8,0.04860636010522296,1.0008070289397362,-1.1108347701004793
80,-9.444400351445273,6,0.02460285965318071,0.42684659584525175,-1.3353868230536214
81,-23.556850372188997,12,0.10902689030367009,0.915429481740751,-0.9358533178390233
82,-16.29033827665256,12,0.026483569608966535,0.251266800928401,-0.48636610161536087
83,-11.837151340287289,8,0.022309019420274957,0.6744941176591119,-0.7502616177388836
84,-9.853801766914366,6,0.035034561517403605,-0.11714081425018694,-1.1679930090582507
85,-11.105031151209866,6,0.0418445176328678,1.0261121946081642,-0.7085718878407459
86,-15.757035679944744,12,0.019366163298683937,0.3010039961037524,-1.228401535662064
87,-8.314906698913127,6,0.012719267576445774,0.35183972976474953,-1.430023913241534
88,-17.94964445617983,8,0.05236654976936752,0.5600442541046313,-0.6578387820715771
89,-12.223930770148637,6,0.039391966899674793,0.36549778091780183,-0.6401360886012311
90,-6.863275586788102,4,0.014316377933940439,0.1075274853873998,-1.7572393400503787
91,-14.227713982170672,10,0.027452688195913594,0.39045602764931275,-0.6760039795867422
92,-31.197760377482588,22,0.05972571673690031,0.7982969879565077,-0.08743215128235132
93,-43.3825610424527,32,0.07690919623278894,0.12054254982268085,-0.9457307476530676
94,-17.358616287240785,10,0.03914157599596192,0.40631120292063644,-0.1581714549547735
95,-6.003633649351567,4,0.016158335881867405,0.25833098977774144,-1.2700591567453117
96,-9.198038124719156,6,0.034021682177863326,0.4515596640548926,-1.2401494130690365
97,-20.174426826175154,12,0.04007071973615312,0.4070130655013582,-0.4054034671919676
98,-28.485001765748446,12,0.1144791789288085,0.6245131643969216,-0.5631913053909051
99,-23.742991808467252,16,0.053770776447689496,0.5673164778521621,-0.7397048338510407
100,-97.56166566031561,18,0.35518600741212375,0.22784905309734832,-1.2721468314565885
101,-11.253481714755576,8,0.022284121333942346,0.3949589505326003,-0.6175944604186903
102,-0.9173733944962943,0,0.008190833879431196,-0.10015555493758127,-0.13418482071408236
103,-21.112731574657317,18,0.02047849720169302,0.2967529260816886,-1.1421928219644255
104,-19.994933685742925,16,0.035669050765561414,1.4786902828670074,-0.26277789731248047
105,-7.980193451400552,6,0.013201289676003742,0.31106761391018517,-0.647468845300066
106,-10.481812625500705,8,0.01747755370070952,0.0007459313524263897,-0.7204234352191045
107,-28.479947214578488,18,0.06390211716206383,0.575981525697734,-0.6120024174919619
108,-18.866508673900054,14,0.02482912588724529,-0.2150726973161111,-0.7673105802813067
109,-30.357166293870556,24,0.07752641821793396,-0.057539040881504376,-0.259559448397899
110,-16.05245498543894,12,0.029797463128227317,0.26314461882815093,-0.13804894139432103
111,-17.279056400921952,14,0.023421831435156193,0.16845049389371913,-1.039258761435797
112,-19.517944565778727,10,0.05598790921046321,0.5371266705537324,-1.1064727729033021
113,-22.53835960699401,4,0.12037895848697411,0.94106771566258,-1.4913194191211219
