episode,los_id,los_dist,los_qdr
1414,"((0, 15),)","(np.float64(0.13009708611885676),)","(np.float64(-37.889012735607594),)"
1415,"((2, 5), (7, 16), (9, 18), (13, 15), (17, 19), (3, 11))","(np.float64(0.14423094459306543), np.float64(0.1413007978408484), np.float64(0.12110105575547597), np.float64(0.017361027715398648), np.float64(0.09784765315797775), np.float64(0.1390638592105532))","(np.float64(6.387757298139178), np.float64(72.59404289279318), np.float64(-46.56229911214241), np.float64(-56.93240189268995), np.float64(-49.57670981235913), np.float64(216.36603376603256))"
1416,"((7, 16), (1, 18))","(np.float64(0.1284569034491807), np.float64(0.11353515809850939))","(np.float64(-112.14064034929608), np.float64(165.62620965223093))"
1418,"((3, 19), (9, 15))","(np.float64(0.056985762653665464), np.float64(0.13756409421737523))","(np.float64(-197.88408905915523), np.float64(-225.26342433893603))"
1419,"((8, 16),)","(np.float64(0.07245108989348543),)","(np.float64(194.38523928657565),)"
1420,"((2, 8),)","(np.float64(0.1301054247915498),)","(np.float64(-31.633159369808425),)"
1421,"((0, 1), (9, 12), (11, 13))","(np.float64(0.09849985666342098), np.float64(0.09757466502611312), np.float64(0.13510064564451724))","(np.float64(-19.27984686035643), np.float64(-62.374451083524875), np.float64(-8.305843452833201))"
1422,"((1, 15), (4, 17))","(np.float64(0.08507070125139962), np.float64(0.06744002986610373))","(np.float64(64.85509714885208), np.float64(100.72136825771543))"
1423,"((3, 11), (10, 12))","(np.float64(0.053932708794226), np.float64(0.13302466235058819))","(np.float64(237.38583575693963), np.float64(-59.292685092821614))"
1424,"((1, 3), (6, 18), (6, 13))","(np.float64(0.13587143879746327), np.float64(0.08623939583975325), np.float64(0.14395272620608482))","(np.float64(-31.121540227191872), np.float64(39.209868539228864), np.float64(137.80978227145164))"
1425,"((2, 9), (13, 16), (11, 17), (1, 19), (4, 8), (13, 14))","(np.float64(0.0846487277412972), np.float64(0.06600565890718998), np.float64(0.12964662626388027), np.float64(0.1460505410075775), np.float64(0.1469643970394677), np.float64(0.14516429345762508))","(np.float64(214.0402020433928), np.float64(8.082918059650694), np.float64(-54.80820482448571), np.float64(19.767768709487996), np.float64(266.2411494151179), np.float64(53.58594259345762))"
1426,"((1, 6), (6, 15), (7, 13), (7, 9))","(np.float64(0.13674058861114852), np.float64(0.12644728048763276), np.float64(0.039977636082706346), np.float64(0.1390809124540769))","(np.float64(-105.57065017968904), np.float64(24.360923969937403), np.float64(-109.1383431145121), np.float64(-54.862031918974665))"
1427,"((3, 11), (6, 14), (8, 11))","(np.float64(0.08821801016115537), np.float64(0.1131227836561037), np.float64(0.10024800553985261))","(np.float64(207.86106715772172), np.float64(203.65691105593305), np.float64(256.76276287824567))"
1428,"((12, 19), (0, 10))","(np.float64(0.08348189135915025), np.float64(0.029710790243900435))","(np.float64(-183.7984173623646), np.float64(-13.715316999689605))"
1429,"((0, 4), (0, 12), (5, 6), (7, 17), (7, 19), (11, 13), (17, 19), (6, 18), (5, 18))","(np.float64(0.05620641058973549), np.float64(0.11166640048210039), np.float64(0.09559601954061574), np.float64(0.07029391711762432), np.float64(0.11567520042641125), np.float64(0.1483046635790261), np.float64(0.05964737801987766), np.float64(0.1404457237754668), np.float64(0.1301059434765902))","(np.float64(317.6144408318942), np.float64(126.86654666244334), np.float64(53.38213227274035), np.float64(-153.43866165742793), np.float64(-162.79268383565727), np.float64(-15.885786069259183), np.float64(-9.354022178229343), np.float64(-170.04822679505122), np.float64(-166.06693935496412))"
1430,"((0, 4), (2, 17), (11, 18))","(np.float64(0.146134555925224), np.float64(0.10787875724527486), np.float64(0.10253912218024969))","(np.float64(-14.96151025579789), np.float64(74.16855331925785), np.float64(-173.4643709251547))"
1431,"((2, 13), (3, 5), (7, 19), (8, 9), (9, 13), (8, 13), (1, 9), (1, 5))","(np.float64(0.0896593391276404), np.float64(0.14545841642038282), np.float64(0.12116436058610149), np.float64(0.07709435929810543), np.float64(0.017148528763011386), np.float64(0.14430260259724623), np.float64(0.12080155407210773), np.float64(0.14999179778579638))","(np.float64(266.8379012589018), np.float64(329.9094678439156), np.float64(-255.16367269242886), np.float64(-18.17175826361867), np.float64(-157.98277827789826), np.float64(26.791465387484237), np.float64(235.10309788970835), np.float64(162.946643027841))"
1432,"((7, 12), (9, 14))","(np.float64(0.041359760826098005), np.float64(0.14492925372760665))","(np.float64(-84.05061121294031), np.float64(-70.0566494987186))"
1433,"((3, 18), (10, 17), (1, 10), (4, 5), (1, 13))","(np.float64(0.14083167170045294), np.float64(0.1413996193748502), np.float64(0.1394011086370709), np.float64(0.14741697109155352), np.float64(0.1449615060291137))","(np.float64(-253.48673015378125), np.float64(-174.22726694629438), np.float64(193.4310135788212), np.float64(311.14999600287246), np.float64(-60.05765504739071))"
1434,"((6, 14), (7, 11))","(np.float64(0.0577478776671218), np.float64(0.13474462184665728))","(np.float64(246.03482593923314), np.float64(289.0357097591018))"
1435,"((3, 18), (11, 18), (12, 15))","(np.float64(0.10851665076640504), np.float64(0.04347896793513624), np.float64(0.09605046304644664))","(np.float64(-35.12206981115193), np.float64(127.56818203158207), np.float64(-0.20888874465208573))"
1436,"((4, 17), (5, 6), (13, 17), (13, 18), (2, 4), (2, 13), (0, 17))","(np.float64(0.12834015621064557), np.float64(0.09495709001915542), np.float64(0.12830913504130367), np.float64(0.07277340063548932), np.float64(0.1045582763491737), np.float64(0.12351427091104239), np.float64(0.14637599478876132))","(np.float64(-167.67269073580417), np.float64(-27.272906411784057), np.float64(-24.235364210081713), np.float64(-82.16249533557558), np.float64(101.48271535256625), np.float64(149.4587028201164), np.float64(43.47670095126577))"
1437,"((3, 5), (4, 18), (6, 12), (5, 9))","(np.float64(0.14217253031999447), np.float64(0.14092112442869706), np.float64(0.13539205631385381), np.float64(0.14381466509751228))","(np.float64(-36.92048874304726), np.float64(136.95937324139067), np.float64(158.32200742023105), np.float64(-49.943562923601405))"
1438,"((11, 13), (2, 19))","(np.float64(0.09921409648821689), np.float64(0.11447578083350587))","(np.float64(-3.8063570867772683), np.float64(-277.89947516666723))"
1439,"((2, 7),)","(np.float64(0.14421910291142273),)","(np.float64(-63.66334451890083),)"
1440,"((0, 17), (8, 9), (12, 18), (5, 18))","(np.float64(0.03157360509030497), np.float64(0.1476474775832419), np.float64(0.07142364152057726), np.float64(0.11692940244927363))","(np.float64(176.2970206555646), np.float64(-15.391404409738243), np.float64(136.86037346203437), np.float64(117.67759990892687))"
1441,"((0, 15), (10, 15))","(np.float64(0.0951823150184781), np.float64(0.07673898008790486))","(np.float64(-41.18742330236111), np.float64(228.26981766800378))"
1442,"((0, 16), (2, 7), (9, 10))","(np.float64(0.1194982708233473), np.float64(0.1125370077391346), np.float64(0.0957224961442613))","(np.float64(-157.0021685747835), np.float64(-94.81309571352708), np.float64(-3.9400540326611235))"
1443,"((7, 9), (8, 14), (13, 19), (2, 13), (11, 13))","(np.float64(0.13507306321194193), np.float64(0.1367742763064574), np.float64(0.11632514835273164), np.float64(0.13052650325303772), np.float64(0.1382776689310414))","(np.float64(-12.42919583264353), np.float64(-55.30868262779628), np.float64(-197.09961422494706), np.float64(175.29558457408376), np.float64(38.38049859074849))"
1444,"((0, 3), (0, 11))","(np.float64(0.021397321537877746), np.float64(0.10275386162059588))","(np.float64(-92.66559967252834), np.float64(48.92350940116657))"
1445,"((3, 7), (8, 17), (11, 14), (4, 7))","(np.float64(0.13425448805237516), np.float64(0.14788622892378442), np.float64(0.06615716559429527), np.float64(0.14548736359705408))","(np.float64(-47.234074222490676), np.float64(111.00940272424917), np.float64(3.907876546450183), np.float64(-146.14237287786798))"
1446,"((1, 4), (1, 15), (4, 15))","(np.float64(0.08642793812911875), np.float64(0.1318895960099015), np.float64(0.14615444565566038))","(np.float64(-88.42165308080251), np.float64(129.77256710020225), np.float64(218.19422018100477))"
1447,"((0, 19), (1, 7), (9, 16), (3, 7), (2, 6), (4, 6), (8, 16))","(np.float64(0.11513030289434184), np.float64(0.09169082282593169), np.float64(0.14638685323544887), np.float64(0.1326555291707118), np.float64(0.13861186177942705), np.float64(0.14054905576403973), np.float64(0.14081085369331497))","(np.float64(10.501062551957602), np.float64(276.29855972397627), np.float64(-212.98668364920576), np.float64(233.81876555062837), np.float64(16.66379867917294), np.float64(44.105606682422206), np.float64(193.5027846774128))"
1448,"((2, 7), (2, 10), (6, 7), (14, 19), (10, 19), (7, 13), (6, 11))","(np.float64(0.14641096665747017), np.float64(0.037782394658746506), np.float64(0.017584236917677177), np.float64(0.10016597182632588), np.float64(0.12552783795400743), np.float64(0.1468708062930938), np.float64(0.14789517192264062))","(np.float64(275.80924586788285), np.float64(228.7856126026922), np.float64(-17.781097354736605), np.float64(36.75082408539271), np.float64(-181.06833768412622), np.float64(186.60350145860704), np.float64(-13.73611706033487))"
1449,"((7, 18),)","(np.float64(0.05802328982581539),)","(np.float64(-82.68895026685117),)"
1450,"((5, 8), (9, 10), (15, 17))","(np.float64(0.018049255580315136), np.float64(0.13853965297860574), np.float64(0.14843538163477454))","(np.float64(257.929445058562), np.float64(-0.22560035347702012), np.float64(-325.8304945487029))"
1451,"((3, 9),)","(np.float64(0.013929807307493691),)","(np.float64(-87.39586289997382),)"
1452,"((11, 19),)","(np.float64(0.08670197026922774),)","(np.float64(-68.9114691030315),)"
1453,"((11, 14), (7, 17))","(np.float64(0.10078281046348506), np.float64(0.14574545337764594))","(np.float64(-67.66021817698288), np.float64(140.53332426280838))"
1454,"((10, 11), (3, 12), (5, 19))","(np.float64(0.11777685910214994), np.float64(0.14015267042491802), np.float64(0.1439196311375758))","(np.float64(-9.09667281410421), np.float64(45.59603708639267), np.float64(19.038614714463733))"
1455,"((4, 16),)","(np.float64(0.03307575177850741),)","(np.float64(-126.04973229357559),)"
1456,"((0, 15), (1, 2), (5, 12), (18, 19), (4, 13))","(np.float64(0.08066573745787065), np.float64(0.09930279770331316), np.float64(0.1449590153931327), np.float64(0.14131495939329536), np.float64(0.13597895742310637))","(np.float64(197.47153565353375), np.float64(6.089608681873642), np.float64(-114.13577112658896), np.float64(9.579576858054281), np.float64(175.3993422427667))"
1457,"((1, 13), (10, 18), (11, 12))","(np.float64(0.11087453012942772), np.float64(0.13815297685902092), np.float64(0.138457654717898))","(np.float64(177.1825527573311), np.float64(-161.84160270582356), np.float64(-67.08857335816859))"
1458,"((2, 5), (10, 14))","(np.float64(0.10606943549191876), np.float64(0.02721757968862309))","(np.float64(-46.93244182621447), np.float64(-88.65309852291571))"
1459,"((0, 7), (4, 13), (8, 15))","(np.float64(0.10791128926798395), np.float64(0.13163748926000532), np.float64(0.054826601482798866))","(np.float64(178.85351057384617), np.float64(114.46221203111531), np.float64(-119.10843854794321))"
1460,"((6, 13), (8, 9), (10, 14))","(np.float64(0.09998902832702318), np.float64(0.040536856433996356), np.float64(0.07120313072840624))","(np.float64(-108.36737678450162), np.float64(-8.048639973046818), np.float64(-55.790565809581054))"
1461,"((1, 9),)","(np.float64(0.1244951777640897),)","(np.float64(82.60823383594717),)"
1462,"((4, 13), (1, 13))","(np.float64(0.10557387787801877), np.float64(0.142734956447475))","(np.float64(227.25935655792588), np.float64(-32.22249943637718))"
1463,"((2, 11), (2, 18), (8, 13), (11, 18))","(np.float64(0.059785002492905186), np.float64(0.11821980862998804), np.float64(0.06029747209628339), np.float64(0.14308458896344114))","(np.float64(213.0849189933732), np.float64(54.42102823957151), np.float64(-34.4386699061983), np.float64(-158.6638907538017))"
1464,"((6, 11),)","(np.float64(0.13161526102377835),)","(np.float64(269.6828610422267),)"
1465,"((15, 18),)","(np.float64(0.10835788474006237),)","(np.float64(-19.129508889309022),)"
1466,"((2, 13), (11, 19), (1, 18))","(np.float64(0.11269798391979485), np.float64(0.1060250675902179), np.float64(0.14142247600239488))","(np.float64(200.44789785986762), np.float64(-53.35934711771), np.float64(165.0756517940062))"
1467,"((7, 17), (10, 12))","(np.float64(0.10738131143473112), np.float64(0.08320312278176685))","(np.float64(-170.83644101155397), np.float64(-1.3327027356336174))"
1468,"((1, 11), (4, 17), (6, 8), (1, 5))","(np.float64(0.0824794085115804), np.float64(0.13908112365648356), np.float64(0.07547063074999126), np.float64(0.13663704103973873))","(np.float64(157.30240983455076), np.float64(-138.63008024025908), np.float64(-0.9083685161295776), np.float64(-67.65565361560527))"
1469,"((1, 8), (5, 18), (11, 15))","(np.float64(0.10058027205373649), np.float64(0.1377640624509451), np.float64(0.1372915962773378))","(np.float64(-92.10044138306529), np.float64(115.98091399880929), np.float64(-84.12672010374392))"
1470,"((1, 16), (1, 17))","(np.float64(0.10449660170072939), np.float64(0.12476576279251111))","(np.float64(56.60053909066082), np.float64(205.6858249783348))"
1471,"((1, 7), (6, 17))","(np.float64(0.11336305395723394), np.float64(0.12319207443298305))","(np.float64(187.09529006630999), np.float64(142.8752400507396))"
1472,"((0, 4),)","(np.float64(0.12255063640907359),)","(np.float64(-116.37369729470129),)"
1473,"((1, 4), (1, 16), (1, 19))","(np.float64(0.10933448107895795), np.float64(0.1381820441103624), np.float64(0.12258557416216094))","(np.float64(-57.20278172365906), np.float64(-45.221484069624665), np.float64(154.34053693598617))"
1474,"((1, 9), (1, 12), (5, 19), (9, 12))","(np.float64(0.14297020946641162), np.float64(0.056053553624270724), np.float64(0.13348026592514958), np.float64(0.09402671651472001))","(np.float64(17.62008024302844), np.float64(40.758763107843265), np.float64(107.65618859091762), np.float64(90.11737337072756))"
1475,"((5, 9), (11, 17), (15, 19), (8, 14))","(np.float64(0.07376756332035078), np.float64(0.10711948024071945), np.float64(0.07803420588421231), np.float64(0.12168314505589678))","(np.float64(307.98306701566236), np.float64(-154.80784388580923), np.float64(-7.125289040227216), np.float64(-62.081561090547424))"
1476,"((2, 7), (14, 16), (8, 15))","(np.float64(0.10021302673631365), np.float64(0.0701367974682054), np.float64(0.1454014096896543))","(np.float64(-95.99240400977413), np.float64(-178.48176876160647), np.float64(47.41036282790356))"
1477,"((0, 6), (8, 17))","(np.float64(0.13184634342115858), np.float64(0.13739876704438558))","(np.float64(53.895379932352284), np.float64(-150.34018237758377))"
1478,"((10, 11), (11, 13), (10, 18))","(np.float64(0.10585732806028253), np.float64(0.05595307608122231), np.float64(0.1270106072018079))","(np.float64(-273.9194519870035), np.float64(2.729808790190507), np.float64(-140.13417912516334))"
1479,"((3, 18), (3, 11))","(np.float64(0.14830839567443965), np.float64(0.13851281884270306))","(np.float64(-288.5294509664226), np.float64(-39.830689585688425))"
1480,"((16, 18),)","(np.float64(0.13469740348169312),)","(np.float64(-73.73083875338563),)"
1481,"((3, 15), (10, 19), (1, 3), (6, 19))","(np.float64(0.10502753323486368), np.float64(0.13241824525150928), np.float64(0.10115848589077753), np.float64(0.14615139807089722))","(np.float64(66.26279745845102), np.float64(-133.92900200755037), np.float64(164.4862610515981), np.float64(-141.27988392465213))"
1482,"((0, 19), (11, 17), (16, 17), (3, 8), (0, 18))","(np.float64(0.09051587036931553), np.float64(0.040768178734357424), np.float64(0.14973503932203067), np.float64(0.10488789848853115), np.float64(0.11087531015546749))","(np.float64(12.865453763322563), np.float64(-265.5261144567555), np.float64(-22.636619059067613), np.float64(190.85970983900063), np.float64(98.70421249186413))"
1483,"((7, 15),)","(np.float64(0.07839375994400455),)","(np.float64(193.904678776134),)"
1485,"((3, 13), (4, 9))","(np.float64(0.1286553765236988), np.float64(0.11304731401516793))","(np.float64(180.1895277861002), np.float64(246.5775627904298))"
1486,"((0, 5), (5, 19), (7, 15), (10, 18), (7, 17))","(np.float64(0.06371968517531951), np.float64(0.12915739502166534), np.float64(0.12888656110184127), np.float64(0.028420806684740382), np.float64(0.13477060285207682))","(np.float64(67.40913203498222), np.float64(-181.03997779532943), np.float64(-53.7160604783803), np.float64(-155.5640648249788), np.float64(-210.6434099325994))"
1487,"((6, 13), (8, 12), (9, 13), (2, 16))","(np.float64(0.14131976844265637), np.float64(0.10651192559704871), np.float64(0.1335604413877405), np.float64(0.12937375025927997))","(np.float64(-66.30450070884615), np.float64(-48.205498585741964), np.float64(152.79432638778954), np.float64(302.6544143968187))"
1488,"((4, 8),)","(np.float64(0.1374089464010579),)","(np.float64(280.5791621927712),)"
1489,"((9, 12), (16, 17), (9, 13), (3, 13))","(np.float64(0.09886472006571773), np.float64(0.050910504889323326), np.float64(0.07716930321718606), np.float64(0.14859072550114635))","(np.float64(68.44061807762463), np.float64(7.406206135899254), np.float64(-112.4198282831131), np.float64(267.2732359214851))"
1490,"((5, 18), (4, 11))","(np.float64(0.14304765593106017), np.float64(0.14446396271699172))","(np.float64(27.789843386317216), np.float64(-138.41342618248493))"
1491,"((9, 15),)","(np.float64(0.12698744432163053),)","(np.float64(-75.1441041176863),)"
1492,"((3, 18), (9, 10), (7, 11), (4, 11), (12, 14))","(np.float64(0.144753074669123), np.float64(0.12223963695992925), np.float64(0.014936746932182157), np.float64(0.14346107215664705), np.float64(0.1480891145489827))","(np.float64(-232.88641888627092), np.float64(-85.77445684547223), np.float64(15.593406682788071), np.float64(-96.49507626088571), np.float64(-58.08686664293006))"
1493,"((1, 6), (2, 4), (4, 9), (8, 16), (12, 16))","(np.float64(0.061945281994095054), np.float64(0.14801602013230222), np.float64(0.04323731057070771), np.float64(0.14461910933667818), np.float64(0.14643498066118754))","(np.float64(-22.625146873135975), np.float64(40.22608411937301), np.float64(282.8150211250847), np.float64(145.64109885927505), np.float64(-34.558906082628454))"
1494,"((0, 13), (0, 18), (4, 19), (8, 15), (13, 18))","(np.float64(0.13860812585238624), np.float64(0.13791326529556175), np.float64(0.061066821416168135), np.float64(0.09698916685207293), np.float64(0.0023794570622551014))","(np.float64(116.42572932496823), np.float64(-4.8428476445918704), np.float64(47.281452455741515), np.float64(98.52910729081339), np.float64(-121.2685769695601))"
1495,"((6, 17), (6, 18), (9, 13), (10, 19), (17, 18), (7, 13), (9, 15))","(np.float64(0.09965384960956479), np.float64(0.1087821480776324), np.float64(0.09972045611770372), np.float64(0.12994112025871044), np.float64(0.004876356358961996), np.float64(0.13738565518200316), np.float64(0.1491269268253909))","(np.float64(-205.26733057881938), np.float64(-211.86943790866758), np.float64(-9.126598683636104), np.float64(-147.58189143730556), np.float64(-6.602107329848195), np.float64(-61.364934090936956), np.float64(-40.25757795467524))"
1496,"((1, 2), (1, 10), (1, 19), (2, 19), (3, 15), (7, 11), (16, 18), (14, 15), (4, 16), (9, 15), (1, 17), (12, 15))","(np.float64(0.11269630566063236), np.float64(0.13572932817394157), np.float64(0.1095785701624906), np.float64(0.07234128274853548), np.float64(0.03321278212023603), np.float64(0.13333150829162443), np.float64(0.024730305817151545), np.float64(0.10791964899068643), np.float64(0.09777409273473257), np.float64(0.14776800713243485), np.float64(0.14319960047015434), np.float64(0.03431394595803285))","(np.float64(2.2735048375927533), np.float64(31.32956229555407), np.float64(61.128922061093334), np.float64(58.85541722350058), np.float64(51.775661718286614), np.float64(14.808704932637), np.float64(-178.76685938642618), np.float64(129.06187836828303), np.float64(136.01387414782567), np.float64(139.58678963418632), np.float64(69.29768419554088), np.float64(254.24907596457615))"
1497,"((6, 17),)","(np.float64(0.1365460678823171),)","(np.float64(168.98358329380312),)"
1498,"((3, 13), (2, 14))","(np.float64(0.07168031093383817), np.float64(0.12506717351043084))","(np.float64(157.8621778494641), np.float64(143.7305341912773))"
1499,"((9, 16), (11, 17), (6, 7), (7, 18))","(np.float64(0.14531656852136732), np.float64(0.12565389281746805), np.float64(0.14904664292513845), np.float64(0.1328928983591831))","(np.float64(153.7044118878048), np.float64(-176.91019155589805), np.float64(-24.609103003545385), np.float64(120.40849028174097))"
1500,"((1, 19), (8, 17), (10, 19), (10, 12))","(np.float64(0.10698546745597454), np.float64(0.05913483245047777), np.float64(0.10116131457562934), np.float64(0.14166578412451597))","(np.float64(14.027398745494963), np.float64(140.10329197331794), np.float64(-12.164564296839785), np.float64(304.034724606593))"
1501,"((2, 8), (3, 17), (3, 18), (15, 19), (1, 18), (1, 17))","(np.float64(0.13456195305463317), np.float64(0.1058804466874794), np.float64(0.06892408760680026), np.float64(0.03220478219107777), np.float64(0.14842114246843902), np.float64(0.13426386584047964))","(np.float64(-87.10888308740081), np.float64(34.46621986035379), np.float64(10.693866121561115), np.float64(-175.92087055149466), np.float64(8.083511020833782), np.float64(-104.98467830719392))"
1502,"((11, 13), (8, 18))","(np.float64(0.14691328975018883), np.float64(0.1472704737893766))","(np.float64(-62.20207374023555), np.float64(176.73764900126736))"
1503,"((5, 9), (11, 15), (11, 18), (0, 11), (0, 13), (11, 17), (13, 18))","(np.float64(0.11450058929679695), np.float64(0.07491407981997628), np.float64(0.13758233528218908), np.float64(0.12339968605891834), np.float64(0.14066136961491166), np.float64(0.1175402502665375), np.float64(0.1471935750800766))","(np.float64(-11.170751471954468), np.float64(-0.9752518513511745), np.float64(-167.09291339848906), np.float64(236.610657475243), np.float64(345.8282648339299), np.float64(-137.16448647571553), np.float64(67.46266605637499))"
1504,"((4, 12),)","(np.float64(0.0346618575256784),)","(np.float64(230.01046472482915),)"
1505,"((6, 7),)","(np.float64(0.14613420099203311),)","(np.float64(-11.267977195320086),)"
1506,"((1, 18),)","(np.float64(0.1404597298731554),)","(np.float64(12.667492394798984),)"
1507,"((6, 8), (7, 16), (9, 18), (7, 18), (3, 18))","(np.float64(0.09126080390579132), np.float64(0.1404569229343403), np.float64(0.07037608114645132), np.float64(0.1234614401921472), np.float64(0.1315761879355615))","(np.float64(-3.1227836681630947), np.float64(-130.04349425286398), np.float64(-125.26085075632346), np.float64(-128.76947082273227), np.float64(-77.36860555889152))"
1508,"((13, 16),)","(np.float64(0.11786199307216502),)","(np.float64(-100.60871656650289),)"
1509,"((0, 17), (7, 8), (15, 17), (5, 7), (7, 13), (8, 13), (0, 7), (9, 14), (2, 14), (2, 3), (0, 13))","(np.float64(0.1429134361708524), np.float64(0.03241843102557029), np.float64(0.1211069356286322), np.float64(0.1427678914475165), np.float64(0.07727096847668913), np.float64(0.13976478631125983), np.float64(0.11265591250799784), np.float64(0.1431140550051361), np.float64(0.07924893086236875), np.float64(0.10272739311533456), np.float64(0.1365034268606517))","(np.float64(53.23622145100762), np.float64(-1.1760675738495578), np.float64(3.638244361777737), np.float64(75.43880474441227), np.float64(81.51679634559267), np.float64(-156.68257308692213), np.float64(-136.1768914535988), np.float64(-152.12971213557555), np.float64(-189.07561417076604), np.float64(-276.83557181733516), np.float64(87.79397074481625))"
1510,"((13, 15),)","(np.float64(0.13593000468101024),)","(np.float64(-182.44224682259596),)"
1511,"((1, 8), (4, 10), (0, 12), (1, 15), (2, 10))","(np.float64(0.08270396607167355), np.float64(0.13564627182193026), np.float64(0.13678623749311278), np.float64(0.14772489082510534), np.float64(0.14618763772579565))","(np.float64(221.65761260289457), np.float64(269.9067868196717), np.float64(84.2143344314733), np.float64(204.67445334622818), np.float64(240.8437347755176))"
1512,"((2, 10),)","(np.float64(0.11574322648892023),)","(np.float64(-134.82150902400906),)"
1513,"((6, 12), (10, 17), (11, 14), (5, 10))","(np.float64(0.026728489329709438), np.float64(0.12917551373114491), np.float64(0.14597437581810294), np.float64(0.13364625833426896))","(np.float64(-15.857462712469783), np.float64(82.28540817091007), np.float64(-80.84766044659744), np.float64(-74.05486432598946))"
1514,"((10, 14),)","(np.float64(0.1422214344291694),)","(np.float64(-17.90363452638421),)"
1515,"((12, 19),)","(np.float64(0.1456501569782488),)","(np.float64(-100.24870896635728),)"
1516,"((6, 7), (4, 10), (7, 16), (6, 11), (11, 16), (7, 11))","(np.float64(0.1455597156136155), np.float64(0.1413854244683089), np.float64(0.13531064830479694), np.float64(0.13563103356730238), np.float64(0.1447701160573108), np.float64(0.14062418468071128))","(np.float64(-4.641362280007229), np.float64(257.6159856612823), np.float64(-202.0890578120199), np.float64(-136.25171780698122), np.float64(-110.80959954492687), np.float64(132.04631032026816))"
1517,"((1, 18), (2, 9), (5, 12), (9, 19), (9, 15), (12, 19), (5, 17), (9, 12))","(np.float64(0.07047395343053629), np.float64(0.08877570141656367), np.float64(0.14052776040033332), np.float64(0.12990834470487655), np.float64(0.1279540316094286), np.float64(0.14925331148782947), np.float64(0.1108798668916883), np.float64(0.14328524061770795))","(np.float64(15.5521117416354), np.float64(278.99052778249666), np.float64(154.4456940951062), np.float64(142.58091915537153), np.float64(308.4387029171188), np.float64(114.89946817785449), np.float64(202.88004414065637), np.float64(334.5822337389892))"
1518,"((9, 10), (11, 15), (5, 15), (4, 17), (5, 18))","(np.float64(0.060491110759590266), np.float64(0.11197304281671126), np.float64(0.09765364419798918), np.float64(0.13815985262672686), np.float64(0.12878837857575035))","(np.float64(-30.46974630720259), np.float64(-102.90889373124827), np.float64(3.7090257748811553), np.float64(-154.63425974640495), np.float64(-143.35615731484583))"
1519,"((2, 13),)","(np.float64(0.09808432931697827),)","(np.float64(169.18141836259005),)"
1521,"((2, 17), (4, 9), (7, 16), (7, 13))","(np.float64(0.07773803877642087), np.float64(0.051668898263633474), np.float64(0.1403567432207297), np.float64(0.12490478196532503))","(np.float64(109.95886684498805), np.float64(285.8871018325467), np.float64(127.81452396121551), np.float64(184.01438472307055))"
1522,"((0, 1), (1, 4), (5, 8), (9, 18), (5, 9))","(np.float64(0.05695039544376986), np.float64(0.06450901126368853), np.float64(0.05671577526073756), np.float64(0.08727851270538062), np.float64(0.1482558334588313))","(np.float64(-93.8344699731607), np.float64(-21.65384558954799), np.float64(-42.651327570254736), np.float64(-187.45672674680367), np.float64(-63.57022168479652))"
1523,"((1, 3), (4, 12), (10, 17), (7, 13))","(np.float64(0.13726359128646023), np.float64(0.1347427739022658), np.float64(0.06763634828331076), np.float64(0.14794559624424003))","(np.float64(-56.08735324107812), np.float64(236.00018423975996), np.float64(-237.1600783253541), np.float64(-81.17429899432885))"
1524,"((1, 8), (2, 9), (11, 19), (17, 19), (5, 19), (5, 17), (8, 17))","(np.float64(0.10539427011643365), np.float64(0.10399399353073667), np.float64(0.1354591522973475), np.float64(0.025680271834874525), np.float64(0.12181404873237092), np.float64(0.10569456197184508), np.float64(0.08184421426850694))","(np.float64(253.88920622734497), np.float64(223.09987979263252), np.float64(137.87984148490386), np.float64(29.985241316858037), np.float64(-211.54724964317666), np.float64(255.20010724443878), np.float64(20.080418168014546))"
1525,"((15, 19), (15, 17))","(np.float64(0.13608401522618532), np.float64(0.1457766507673418))","(np.float64(-31.481664870556642), np.float64(13.495859576968229))"
1526,"((0, 11), (4, 5), (4, 9), (4, 18), (8, 11), (9, 19), (4, 13), (0, 9))","(np.float64(0.1014187844293951), np.float64(0.14186002267653966), np.float64(0.09409317778872517), np.float64(0.11785894083009095), np.float64(0.1193795235173943), np.float64(0.1335482234610315), np.float64(0.12796069190046253), np.float64(0.103465217930064))","(np.float64(117.6537041955377), np.float64(17.06618065353615), np.float64(55.34998519639207), np.float64(-37.08601784209651), np.float64(160.58098079429047), np.float64(-175.27741203178925), np.float64(-94.859351084817), np.float64(182.9120264607966))"
1527,"((6, 7), (9, 11), (14, 15), (6, 13))","(np.float64(0.1484246754145563), np.float64(0.1161929985997823), np.float64(0.13907007766784532), np.float64(0.13047584508918883))","(np.float64(253.96117007941547), np.float64(-37.67092865079674), np.float64(-13.529474898772264), np.float64(200.15884694001244))"
1528,"((7, 10), (7, 12), (1, 11), (8, 11))","(np.float64(0.14310640306698885), np.float64(0.10993327270972872), np.float64(0.10456409567593629), np.float64(0.022354691411368182))","(np.float64(-73.99306564655637), np.float64(-61.54071624943094), np.float64(230.85146163437224), np.float64(57.589719429560056))"
1529,"((2, 11), (10, 16), (17, 19))","(np.float64(0.07298560045099119), np.float64(0.0487513760953344), np.float64(0.14449828716931187))","(np.float64(214.69387990530743), np.float64(-322.8816491671886), np.float64(-1.6095504058407641))"
