episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-5.675587076397828,0,0.022522170938086648,-0.004611817490501655,-2.8676204216967722
1,-14.878092035029631,2,0.04264268885771401,-0.21461709228850012,-2.8170484291652675
2,-7.795072126067891,2,0.019188980549893677,-0.0029949520891902363,-2.8018306327546796
3,-33.35403963951604,12,0.07070874052819875,-0.4399461093397244,-2.844574016970906
4,-26.883808299049523,16,0.036039100327978656,-0.0012361807687769318,-2.777904401462377
5,-39.43174738582868,30,0.0318640114386104,-0.00018085598166106974,-2.707053278374696
6,-18.015187306250695,12,0.022958730176529614,-0.0027978824252060095,-2.728335933912659
7,-11.828133242028407,6,0.019298454443802723,-0.0019988497071752992,-2.919347687550614
8,-7.215308071891133,2,0.017269232026129597,-0.0013789352697986393,-2.6825367106641305
9,-12.694707140348541,6,0.02216790443824022,-0.003954906443161705,-2.8537021710653017
10,-15.010447483226434,8,0.02321340226233917,-0.0027370592944681743,-2.9552059180658334
11,-16.368976415885395,8,0.027711842436706748,-0.0027285836953885654,-2.982747738096448
12,-17.13513410649532,10,0.023626271875812503,-0.0021607437447046505,-3.0802264478765364
13,-9.826719869798497,2,0.025916290959597646,-0.003331817838437362,-2.812011600317262
14,-12.184524821510474,4,0.027101075567915474,-0.001998272653521094,-2.949514701218107
15,-34.12587546890579,26,0.026906872413595292,-0.001720298988365303,-2.6366976200930607
16,-11.560506549715846,6,0.021891758069747403,-0.0011786970315413095,-2.961008667986836
17,-4.923205989570683,0,0.01630200658798238,-0.0030047004455731356,-2.8746475564058414
18,-15.465087702078565,8,0.024718833450591306,-0.005166391791492108,-2.6738343002330143
19,-6.99228438829976,2,0.016530743007615062,-0.003727327174019833,-2.9126147028771134
20,-14.230795046638844,8,0.020631771677612147,-0.0010978680380021796,-2.556237012052285
21,-20.846072199093765,12,0.029291629798323626,-0.0027972127504443246,-2.941889429194483
22,-16.035735928762392,10,0.03429395414069564,0.0012099415415749801,-2.5142920639551116
23,-7.438630403019657,0,0.024631226500065113,-0.0022935849338822337,-2.7098902408454553
24,-20.80761788502031,14,0.03122760497715735,0.0011387272357701434,-2.7471541418891547
25,-8.289631438064163,2,0.02082659416577529,0.0002668863035189543,-2.815290880226453
26,-8.017983011324826,2,0.019927096063989472,-0.0026925855510889717,-2.7918127360889406
27,-13.558303348175853,6,0.02502749453038355,-0.00041219896886695104,-2.901045758524194
28,-4.286366532686757,0,0.014193266664525693,-0.0029119991625671505,-2.9566834727888898
29,-15.454366844159724,6,0.03130585047735008,-0.0009856114233381405,-2.779281973461574
30,-14.755855437354542,8,0.02237038224289584,-0.003062464907265805,-2.74913675725716
31,-13.327424785521089,8,0.01764047942225535,0.0005910339664254608,-2.805255312445136
32,-13.920586356287485,6,0.02622710714002484,-0.0014923771199994236,-2.7294515560403085
33,-7.377668161228939,2,0.017806848215989848,-0.0034847631967250283,-2.90702668169023
34,-5.234168783537831,0,0.01733168471370144,-0.0011005561416413611,-2.837875786122892
35,-10.658863831219984,6,0.01925150343479331,-0.004450599714143833,-2.766650617437188
36,-13.411765496035667,8,0.02482461236713597,-0.0018015852586767815,-2.697161946696477
37,-25.629695775263617,14,0.038508926408157326,-0.0011244615110482354,-2.6392767243754944
38,-9.446348733103381,4,0.01803426732815683,-0.004138965225803191,-3.0637275899638516
39,-6.91579037346782,0,0.02289996812406564,-0.003674701053652271,-2.995126584218892
40,-7.536871488228038,0,0.024956528106715326,-0.0030651148604475802,-2.7746452563334354
41,-17.8516597682049,10,0.025998873404651995,-0.002459350802214039,-3.000229253737751
42,-19.184175250433594,10,0.03041117632593899,-0.0012827623682559177,-2.9314983687532683
43,-5.068480470654757,0,0.016783047916075353,-0.0035450827580913655,-2.7458192334501135
44,-18.79019141684989,12,0.02248407753923786,-0.0027539218426682055,-2.7906155120872813
45,-7.916539516484434,2,0.0195911904519352,-0.004438310832907724,-2.7136130825628753
46,-44.86525916447426,6,0.128692911140643,-0.2666608740820392,-2.9191327949340566
47,-23.48482621578172,14,0.031406709323780306,-0.0010003601452983324,-2.907137803501212
48,-12.15154128974376,4,0.02699185857531041,-0.0010848435051338315,-3.009761514237755
49,-7.310516293953237,2,0.017584491039580184,0.0003554606245096699,-2.75304093937761
50,-36.02930508350119,26,0.03320961948179182,-0.0019271299232950817,-2.607942864312081
51,-27.16387363255724,18,0.03034395242568634,-0.002980325403947087,-2.6204647076796777
52,-25.47524244298921,18,0.024752458420494273,-0.002106012261953723,-2.7775954955962137
53,-20.13561542174334,10,0.03356164046934879,-0.004534775570469804,-2.560544964643303
54,-11.8880703096962,6,0.01949692155528538,-0.00012877421270106112,-2.9249108192401425
55,-9.988288533401594,4,0.02185506764015181,-0.02237168096913446,-3.0083821553044383
56,-10.465405536947264,4,0.021408627605785654,-0.003107168164801173,-2.6465321346895387
57,-15.08476991997972,6,0.03008201960258177,-0.005338265063036434,-2.9965780098037484
58,-7.735759043456,2,0.01899257961409274,-0.002091783026406011,-2.6712737440154735
59,-8.725264372107523,2,0.022269087324859365,0.00031430850180162007,-2.7887457819766555
60,-53.209301681667355,14,0.12983212477373313,0.07919048641415911,-2.7540084822818836
61,-30.214475120912915,12,0.0603128315262014,-0.37912682636127504,-2.681826526990364
62,-12.892010641451389,6,0.022821227289574263,-0.0033172063440059787,-2.8547886429247384
63,-18.98603755079855,12,0.02313257467151854,-0.002655966371368765,-2.6870812377786426
64,-10.957122897905732,6,0.019065857299637397,-0.0022236162626471084,-2.6670208242992297
