episode,los_id,los_dist,los_qdr
0,"((0, 12), (8, 10), (13, 19))","(np.float64(0.137629392070721), np.float64(0.09342627164385592), np.float64(0.14093158076511367))","(np.float64(45.42297378770822), np.float64(293.21086259889483), np.float64(285.0156766243212))"
1,"((2, 10), (17, 19))","(np.float64(0.015045572129091488), np.float64(0.08083676711724087))","(np.float64(325.3684072063659), np.float64(130.72002363343728))"
2,"((7, 16),)","(np.float64(0.04527909068020412),)","(np.float64(130.42078222401832),)"
3,"((1, 19),)","(np.float64(0.14255514546308398),)","(np.float64(39.000456506613325),)"
4,"((5, 11), (10, 14), (14, 16), (11, 16))","(np.float64(0.10972774278099694), np.float64(0.05427912939927656), np.float64(0.12100084556733984), np.float64(0.10872454695847913))","(np.float64(110.1698610521227), np.float64(41.873256021557516), np.float64(351.62246191767804), np.float64(180.30589345841926))"
5,"((1, 14), (12, 17), (15, 18), (1, 16))","(np.float64(0.07945511591363798), np.float64(0.08570874922812452), np.float64(0.13897453027700404), np.float64(0.10082382071281294))","(np.float64(103.06056632559091), np.float64(239.29620564667087), np.float64(332.78564056313974), np.float64(310.2587516528684))"
6,"((8, 11), (16, 19), (12, 18), (7, 16), (1, 18))","(np.float64(0.05002759688549397), np.float64(0.007324087137677716), np.float64(0.13444290472234743), np.float64(0.13740776646606614), np.float64(0.14941267115868503))","(np.float64(137.26566289626476), np.float64(237.6724182786429), np.float64(151.29818553678737), np.float64(126.32421226867888), np.float64(120.48780065151425))"
7,"((1, 2), (11, 15), (6, 17))","(np.float64(0.09606429476979894), np.float64(0.14304022103278655), np.float64(0.0831333010856222))","(np.float64(57.704877300674866), np.float64(32.827291443182176), np.float64(36.280116082777354))"
8,"((1, 12),)","(np.float64(0.031499827467204054),)","(np.float64(181.45361905647053),)"
9,"((0, 14),)","(np.float64(0.11564606253631304),)","(np.float64(279.0891991609019),)"
11,"((11, 12),)","(np.float64(0.14639713983896208),)","(np.float64(1.678732403818082),)"
12,"((0, 18), (1, 14), (1, 16), (5, 7))","(np.float64(0.08566378830189708), np.float64(0.03051822023182816), np.float64(0.11393081044473763), np.float64(0.14583254700460224))","(np.float64(11.358358804655397), np.float64(225.52691458423757), np.float64(30.664102225409827), np.float64(8.828670567763075))"
13,"((0, 13), (1, 13), (5, 13), (6, 10), (16, 17), (0, 5))","(np.float64(0.01932591536534182), np.float64(0.14901854068606915), np.float64(0.05654552652887784), np.float64(0.07578348439248564), np.float64(0.11239214046557426), np.float64(0.11495300971907361))","(np.float64(133.28509080277465), np.float64(305.7848850818062), np.float64(63.678062822882374), np.float64(105.52276155509442), np.float64(16.655261291841796), np.float64(240.44746785826976))"
14,"((9, 14), (12, 13), (5, 18), (6, 18))","(np.float64(0.1032903836270311), np.float64(0.10117655954105925), np.float64(0.14390987961616794), np.float64(0.10783583742582249))","(np.float64(241.9925360572675), np.float64(19.229273137288406), np.float64(235.9111804769531), np.float64(326.37600540059805))"
16,"((0, 4), (1, 6), (3, 15), (6, 17), (4, 7), (7, 9), (0, 7))","(np.float64(0.09395865277059667), np.float64(0.07980880490120862), np.float64(0.06622069293000539), np.float64(0.07611570099544246), np.float64(0.12767785420146305), np.float64(0.053803223014216514), np.float64(0.13883630405124175))","(np.float64(179.32091644992514), np.float64(153.84383214116284), np.float64(94.62101237826421), np.float64(158.54143664654617), np.float64(235.71958308831745), np.float64(238.47276175882575), np.float64(158.43278351432625))"
17,"((5, 8), (6, 9), (8, 19), (10, 11), (5, 19))","(np.float64(0.060180335233262654), np.float64(0.14816530001949757), np.float64(0.1105856465413669), np.float64(0.09365002502374019), np.float64(0.10979747050973383))","(np.float64(150.85495189125783), np.float64(322.13069407711413), np.float64(36.87458267924713), np.float64(287.0388760684204), np.float64(112.99492215512224))"
18,"((4, 16), (7, 10))","(np.float64(0.0778703438123654), np.float64(0.11178153636809358))","(np.float64(319.99939797923196), np.float64(358.5196602115107))"
19,"((0, 8), (3, 12), (3, 16), (2, 4), (1, 8), (1, 13))","(np.float64(0.1380974096271525), np.float64(0.09857917746777917), np.float64(0.11497775214393569), np.float64(0.14799631077729247), np.float64(0.07186387981721089), np.float64(0.13321022957003884))","(np.float64(325.22011114757584), np.float64(10.306793359039737), np.float64(218.87424648230902), np.float64(273.83681947215797), np.float64(189.2852151388913), np.float64(346.3139461000533))"
20,"((2, 5),)","(np.float64(0.02579439657765635),)","(np.float64(16.92985884857321),)"
21,"((1, 5), (1, 15), (5, 15), (10, 16))","(np.float64(0.12400883729890874), np.float64(0.019013627775670425), np.float64(0.13612644368019677), np.float64(0.13359397132789813))","(np.float64(348.85136030280154), np.float64(228.7403309181989), np.float64(173.77963794970256), np.float64(280.81265432652157))"
22,"((1, 2), (5, 14), (10, 19), (8, 15))","(np.float64(0.13393656837314774), np.float64(0.044288520043308036), np.float64(0.09196771051367195), np.float64(0.14678191601103605))","(np.float64(315.48829747717576), np.float64(137.2470089348517), np.float64(333.02008355078056), np.float64(249.45596812297896))"
23,"((0, 7), (6, 10), (13, 18))","(np.float64(0.14561281751820998), np.float64(0.056821339390830804), np.float64(0.14324031818910982))","(np.float64(12.134804488222498), np.float64(305.53919034153233), np.float64(98.01846488623694))"
24,"((11, 17),)","(np.float64(0.018508098675087577),)","(np.float64(169.96836445142753),)"
25,"((11, 15), (18, 19), (1, 19), (7, 12), (1, 12), (7, 19))","(np.float64(0.09402126432593627), np.float64(0.12961983321283113), np.float64(0.12891018514317512), np.float64(0.14107865895593633), np.float64(0.13180866702687433), np.float64(0.11969924520563102))","(np.float64(92.15943918259565), np.float64(172.45868251768627), np.float64(308.43310095584087), np.float64(72.1352299388148), np.float64(343.24960516980474), np.float64(327.1394036780498))"
26,"((3, 16), (5, 8), (9, 10), (11, 19), (5, 9))","(np.float64(0.036439777875773884), np.float64(0.0744404263083843), np.float64(0.10257918836798448), np.float64(0.1005667714358756), np.float64(0.14185652060811188))","(np.float64(27.05031788995668), np.float64(300.04895290175807), np.float64(211.04360621332785), np.float64(92.33913659412076), np.float64(235.76677821333692))"
27,"((3, 5), (3, 11), (5, 11), (10, 16), (5, 6), (6, 11), (1, 6))","(np.float64(0.10368133760121875), np.float64(0.09808086077284035), np.float64(0.030823211608746126), np.float64(0.08163433768268444), np.float64(0.12944640681158334), np.float64(0.10650962956805882), np.float64(0.0616179611723427))","(np.float64(203.6453254321003), np.float64(186.35876737294765), np.float64(94.65337418223557), np.float64(206.34259768524538), np.float64(191.73630906685904), np.float64(125.9989682370779), np.float64(293.0384814643121))"
28,"((3, 7), (14, 16), (8, 14), (9, 16))","(np.float64(0.14244358921659744), np.float64(0.09832324257048897), np.float64(0.13311996967290549), np.float64(0.11008595961585574))","(np.float64(185.50558407065526), np.float64(264.90056108729493), np.float64(144.64759425653875), np.float64(101.68737702708985))"
29,"((2, 17), (3, 13), (12, 18), (11, 17), (0, 13), (16, 18), (15, 16))","(np.float64(0.13648798055561004), np.float64(0.027599550294409046), np.float64(0.02970314120474436), np.float64(0.1230622347039692), np.float64(0.1183072076604412), np.float64(0.09067955653715268), np.float64(0.13871282012334973))","(np.float64(266.0996817764641), np.float64(77.69699072542078), np.float64(120.70413806785848), np.float64(88.25475292162892), np.float64(220.80287765595202), np.float64(321.43937710801816), np.float64(24.146270714462))"
30,"((1, 4), (12, 14))","(np.float64(0.12898486717776766), np.float64(0.13657250113965586))","(np.float64(146.64796391738878), np.float64(206.32265477766595))"
31,"((0, 11), (4, 6), (6, 17), (7, 8), (4, 13), (1, 5), (4, 7), (4, 8))","(np.float64(0.14304428820586368), np.float64(0.08847911217566297), np.float64(0.14777341134727673), np.float64(0.08020160606105517), np.float64(0.08504243089948389), np.float64(0.14971699719078027), np.float64(0.14864843625342652), np.float64(0.13295533584735064))","(np.float64(10.911178723825667), np.float64(162.1083834909888), np.float64(220.97963422389006), np.float64(225.37743928422356), np.float64(323.50328116598234), np.float64(294.7714865117009), np.float64(303.21228849186684), np.float64(150.83539269584563))"
32,"((2, 4), (5, 11), (12, 15))","(np.float64(0.14322654336203006), np.float64(0.1365179817470796), np.float64(0.14382586477598863))","(np.float64(37.21108489917425), np.float64(191.2263994183449), np.float64(221.94951553467826))"
33,"((0, 7), (0, 12), (7, 12), (12, 15))","(np.float64(0.0718517330658394), np.float64(0.07815963435204049), np.float64(0.1494006679802938), np.float64(0.14102957567345575))","(np.float64(322.6346628122969), np.float64(132.28307985443158), np.float64(137.24069187845106), np.float64(147.32779452446277))"
34,"((1, 7), (3, 16), (10, 18), (12, 13))","(np.float64(0.11501365088538092), np.float64(0.0718683696515628), np.float64(0.06515292975536066), np.float64(0.0808650017940223))","(np.float64(184.12518198276854), np.float64(263.8096610469961), np.float64(239.37150524592334), np.float64(112.63526548661027))"
35,"((5, 18), (2, 12), (0, 9))","(np.float64(0.02769359601303756), np.float64(0.146905368376599), np.float64(0.14944594776342912))","(np.float64(193.68698403715914), np.float64(293.1156328555333), np.float64(232.38186227768875))"
36,"((14, 19), (2, 11), (3, 15))","(np.float64(0.11947650480186188), np.float64(0.14789989450249577), np.float64(0.1441177885469526))","(np.float64(178.58265685472625), np.float64(68.38833872579227), np.float64(238.72467319757794))"
37,"((0, 15), (5, 9), (8, 10))","(np.float64(0.027301335604722147), np.float64(0.11764891941653959), np.float64(0.13429850706815633))","(np.float64(208.63277968118098), np.float64(239.46451710264284), np.float64(339.34266190273786))"
38,"((0, 16), (2, 12), (10, 19), (11, 19))","(np.float64(0.148222731420436), np.float64(0.12293436162337985), np.float64(0.14516346494132135), np.float64(0.13960980575556226))","(np.float64(239.15969629441082), np.float64(257.27184950888307), np.float64(318.33175922240036), np.float64(231.8932002211537))"
39,"((4, 18), (7, 15), (4, 15))","(np.float64(0.1311745556380744), np.float64(0.11844403762826743), np.float64(0.13350823520553423))","(np.float64(247.74251716491472), np.float64(248.75950704854728), np.float64(254.33640285273742))"
40,"((6, 17), (8, 12), (10, 12), (8, 10))","(np.float64(0.1382507705887141), np.float64(0.09159635146490634), np.float64(0.12543217440217963), np.float64(0.134831679987441))","(np.float64(120.30883850989206), np.float64(292.2669071738964), np.float64(25.186574370451158), np.float64(257.03457079851046))"
41,"((15, 18),)","(np.float64(0.14699765435213782),)","(np.float64(133.725855300528),)"
42,"((12, 19), (15, 16), (13, 15))","(np.float64(0.028063793136557078), np.float64(0.1081609534978639), np.float64(0.14932466208923834))","(np.float64(133.35290710189116), np.float64(58.25950133984899), np.float64(132.45204888673823))"
43,"((7, 14), (18, 19), (7, 17), (14, 17), (11, 17), (3, 11), (10, 15))","(np.float64(0.022758826996478045), np.float64(0.12936097440889746), np.float64(0.13450755518152505), np.float64(0.11631014136563757), np.float64(0.12484148325341203), np.float64(0.14935822339339913), np.float64(0.13555076450946496))","(np.float64(10.981394978842376), np.float64(203.82954449732824), np.float64(89.74644091594345), np.float64(100.70040668970603), np.float64(252.58451023533638), np.float64(203.5267251564517), np.float64(131.33415085597719))"
44,"((13, 17),)","(np.float64(0.11634054528129281),)","(np.float64(128.04206677717346),)"
45,"((12, 14), (10, 12), (11, 13))","(np.float64(0.12785893781992366), np.float64(0.14242404903004552), np.float64(0.14276099042518875))","(np.float64(356.5015072488332), np.float64(37.832661497204775), np.float64(55.96787264526745))"
46,"((5, 8), (14, 17), (15, 16), (4, 18))","(np.float64(0.07543700818366841), np.float64(0.08689079941035477), np.float64(0.13931023759907088), np.float64(0.13066817023803542))","(np.float64(117.9838095294478), np.float64(161.32864494727139), np.float64(58.37406806381362), np.float64(89.69763179509118))"
47,"((0, 4), (1, 9), (3, 5), (6, 18), (7, 8), (14, 18))","(np.float64(0.10868770071134456), np.float64(0.1143659473357293), np.float64(0.13796558289715152), np.float64(0.0038241310003336837), np.float64(0.12978633415626256), np.float64(0.14028942898023747))","(np.float64(297.5553613593346), np.float64(314.76545930131385), np.float64(32.446595293516204), np.float64(102.93277771781163), np.float64(210.0159625600588), np.float64(309.87549389234874))"
48,"((5, 17),)","(np.float64(0.14645528932474486),)","(np.float64(79.23758164601895),)"
49,"((0, 15), (7, 12))","(np.float64(0.09159824336857182), np.float64(0.13094871031187283))","(np.float64(29.675345179407426), np.float64(208.97980208157017))"
50,"((7, 19),)","(np.float64(0.0059763256660292354),)","(np.float64(318.2441907078079),)"
51,"((5, 8),)","(np.float64(0.13780328310260406),)","(np.float64(186.6163377620841),)"
52,"((8, 12),)","(np.float64(0.14208368726788023),)","(np.float64(228.67435668339556),)"
53,"((8, 15), (10, 15), (8, 10), (10, 16))","(np.float64(0.13315500702922994), np.float64(0.02410711698699602), np.float64(0.14873398170573324), np.float64(0.10892948311956013))","(np.float64(155.09314965475915), np.float64(341.14250428597137), np.float64(137.33256494968168), np.float64(4.695773068343389))"
55,"((6, 18),)","(np.float64(0.13626940853767464),)","(np.float64(178.40084238400348),)"
56,"((4, 10), (6, 17), (7, 19), (12, 18))","(np.float64(0.10209652626049483), np.float64(0.08337237764745845), np.float64(0.047532142249725164), np.float64(0.12332829899123002))","(np.float64(263.3059166032768), np.float64(282.6861134660393), np.float64(318.360416577244), np.float64(73.39831879439475))"
57,"((8, 10), (11, 12), (14, 16))","(np.float64(0.09426924661521975), np.float64(0.015605756910713524), np.float64(0.030745236038058895))","(np.float64(312.2734744043517), np.float64(307.07634543639756), np.float64(315.58370848072695))"
59,"((8, 13), (10, 17), (11, 18), (6, 14))","(np.float64(0.06826557640706045), np.float64(0.11058651590014576), np.float64(0.058222444439000764), np.float64(0.04555020395987542))","(np.float64(297.9710983069259), np.float64(279.70186022266057), np.float64(33.46104690081885), np.float64(342.16750198549005))"
60,"((4, 19), (6, 18), (8, 12), (10, 15), (7, 15))","(np.float64(0.04859703159126936), np.float64(0.13696252729934152), np.float64(0.1269473788117373), np.float64(0.1350064363729013), np.float64(0.08535984127110907))","(np.float64(272.5539792794009), np.float64(333.39074936455717), np.float64(267.9536640824158), np.float64(192.42222518907016), np.float64(132.12570751107722))"
61,"((0, 6), (0, 11), (1, 3), (2, 11), (3, 6), (4, 17), (8, 19), (9, 14), (10, 12), (1, 4), (3, 4), (6, 11), (2, 6))","(np.float64(0.059165316458870756), np.float64(0.128838087803073), np.float64(0.10054830891671275), np.float64(0.09493366771198983), np.float64(0.10326817069322294), np.float64(0.14110153672127665), np.float64(0.0641905109960794), np.float64(0.057435005506638444), np.float64(0.09026648478293549), np.float64(0.023196761256609893), np.float64(0.03165641004658333), np.float64(0.10974479050045019), np.float64(0.14207954537776019))","(np.float64(242.0075891177095), np.float64(5.536189301858305), np.float64(102.64028074187705), np.float64(162.18565531203015), np.float64(56.28457874657554), np.float64(311.19780684742375), np.float64(339.19677718597796), np.float64(67.55600322175735), np.float64(172.58553617588396), np.float64(185.88641482604456), np.float64(25.276033340568425), np.float64(126.56462743117572), np.float64(150.48876670223757))"
62,"((2, 16), (10, 11), (4, 19), (7, 18), (4, 14), (3, 18), (7, 13))","(np.float64(0.09508606771606454), np.float64(0.03113592560461936), np.float64(0.13887390641371825), np.float64(0.11626383309553256), np.float64(0.1090361838774804), np.float64(0.10134244210626558), np.float64(0.14769191334307763))","(np.float64(280.0804397705531), np.float64(150.8402943441472), np.float64(1.7243905487970574), np.float64(159.32900969882422), np.float64(287.8859040167155), np.float64(287.6710912426947), np.float64(231.1320913679812))"
63,"((0, 10), (9, 18), (12, 13), (5, 6))","(np.float64(0.04543350069948599), np.float64(0.11791847236643796), np.float64(0.035937482755316164), np.float64(0.14915437640209672))","(np.float64(18.33212125770886), np.float64(301.5026789537899), np.float64(122.0246034267292), np.float64(213.2040111870332))"
64,"((4, 12), (9, 14), (3, 13), (0, 18), (9, 18), (5, 9))","(np.float64(0.14762732580002516), np.float64(0.11774603880493575), np.float64(0.13929914031824184), np.float64(0.1440616571654275), np.float64(0.14692849343446412), np.float64(0.12232415512781218))","(np.float64(112.96496661894751), np.float64(326.3573023548565), np.float64(55.899213588047985), np.float64(239.39435107004618), np.float64(199.4185969359049), np.float64(45.154279716163735))"
65,"((5, 19), (3, 10), (0, 1))","(np.float64(0.0814407704708707), np.float64(0.1477942261119928), np.float64(0.14719413118743493))","(np.float64(278.2329182308253), np.float64(49.21413756668013), np.float64(225.2325056043478))"
66,"((2, 13),)","(np.float64(0.08490737292399665),)","(np.float64(243.57940433603898),)"
67,"((11, 19), (3, 19))","(np.float64(0.12017289109919217), np.float64(0.14580743297448132))","(np.float64(79.74187974076955), np.float64(149.02284871552976))"
68,"((0, 2), (7, 9), (16, 18), (2, 4), (2, 3), (3, 12), (9, 18), (7, 10))","(np.float64(0.09390410946090871), np.float64(0.1243644059473209), np.float64(0.0999097076906058), np.float64(0.11136794106816116), np.float64(0.06508117121291991), np.float64(0.09815278754863797), np.float64(0.1351703152513074), np.float64(0.14297766385131178))","(np.float64(332.4217666441042), np.float64(88.41897753506656), np.float64(24.14430639489471), np.float64(0.0389135926216304), np.float64(294.6149610171333), np.float64(290.8008914025959), np.float64(92.18816980378885), np.float64(82.28296604971135))"
69,"((10, 16), (3, 9), (4, 13), (8, 10))","(np.float64(0.1389393238943141), np.float64(0.14746994138934896), np.float64(0.12836546544347044), np.float64(0.14756137743151404))","(np.float64(332.47374390691266), np.float64(66.76335366234822), np.float64(85.93058542244425), np.float64(128.62926524835936))"
70,"((6, 16), (7, 10), (16, 19))","(np.float64(0.06913472613544032), np.float64(0.14832428697682654), np.float64(0.10393899655765641))","(np.float64(194.25027434040217), np.float64(121.4152435991607), np.float64(273.33504573409084))"
71,"((0, 2), (10, 14), (2, 12))","(np.float64(0.10252962952941085), np.float64(0.14519828974899304), np.float64(0.14657960161900252))","(np.float64(169.57713511710787), np.float64(109.97040884682485), np.float64(190.5437274209599))"
72,"((2, 14), (2, 15), (7, 10), (12, 19), (5, 11))","(np.float64(0.02703044150662215), np.float64(0.13709422968685786), np.float64(0.08096267691978512), np.float64(0.1111977710223735), np.float64(0.1462629509173887))","(np.float64(19.326730688556662), np.float64(262.82945150840874), np.float64(323.2583597274554), np.float64(23.055016003409005), np.float64(293.1213214695101))"
73,"((6, 19),)","(np.float64(0.10113007998973104),)","(np.float64(177.85134744021983),)"
74,"((1, 16), (3, 17), (8, 15), (0, 8))","(np.float64(0.034376731898593166), np.float64(0.08281672894310421), np.float64(0.12005962613887405), np.float64(0.1181736989143227))","(np.float64(323.8339462260913), np.float64(209.1439291988165), np.float64(101.0612870281575), np.float64(108.96653760511178))"
75,"((6, 8),)","(np.float64(0.14489757737925366),)","(np.float64(151.89249653775704),)"
76,"((7, 17), (14, 18), (12, 17), (15, 18))","(np.float64(0.09583308373911943), np.float64(0.14119095933878467), np.float64(0.12058180554807048), np.float64(0.1462027075055482))","(np.float64(93.67859550352915), np.float64(311.24479846308554), np.float64(275.07255409833283), np.float64(57.007580127560985))"
78,"((0, 2), (13, 15), (13, 19))","(np.float64(0.037991549087421), np.float64(0.1014878057500626), np.float64(0.09070993015768104))","(np.float64(354.5602616599709), np.float64(187.49629894854826), np.float64(312.4443811470266))"
79,"((7, 12), (9, 14), (6, 9), (6, 12))","(np.float64(0.1354327242099925), np.float64(0.14237738129390573), np.float64(0.060121304083662334), np.float64(0.04549948835516486))","(np.float64(132.51929127637592), np.float64(91.23145346841771), np.float64(306.8506010878456), np.float64(180.5003106057679))"
80,"((2, 17), (3, 10), (12, 14), (4, 15), (14, 16))","(np.float64(0.04486959030581112), np.float64(0.14101119122095612), np.float64(0.07722546969779856), np.float64(0.14926661919362896), np.float64(0.12739514308772537))","(np.float64(126.86953167762631), np.float64(357.6236905433149), np.float64(333.24598640780505), np.float64(120.29703303085743), np.float64(79.45409515677555))"
81,"((1, 2),)","(np.float64(0.08960862559033665),)","(np.float64(280.2231225284356),)"
82,"((0, 11), (4, 11), (4, 16), (14, 19), (16, 19), (7, 11), (5, 7), (7, 9))","(np.float64(0.0866529969300372), np.float64(0.11952605739832685), np.float64(0.13643626522852156), np.float64(0.12380450540657352), np.float64(0.09541566623294015), np.float64(0.13596097510639166), np.float64(0.14015192548750174), np.float64(0.1070595860923199))","(np.float64(279.48357280002506), np.float64(117.21471098220725), np.float64(295.9461672146226), np.float64(98.11642659413577), np.float64(304.21674657294255), np.float64(315.2422245382638), np.float64(328.55203821635797), np.float64(324.99416964104165))"
83,"((5, 16), (7, 16), (3, 8), (5, 7))","(np.float64(0.14241457909883096), np.float64(0.12119810676116477), np.float64(0.1471188615705341), np.float64(0.11641140272546704))","(np.float64(249.42174612500014), np.float64(176.1861147005431), np.float64(359.55360082830373), np.float64(271.98391121556165))"
84,"((2, 11), (6, 7), (9, 12), (7, 19), (6, 9))","(np.float64(0.11984488103779936), np.float64(0.1417390016258172), np.float64(0.14169987677870716), np.float64(0.08603746387846394), np.float64(0.09500970510160403))","(np.float64(244.67179845267577), np.float64(350.43076213851543), np.float64(325.99306239479944), np.float64(347.30104494840344), np.float64(259.7753910297715))"
85,"((0, 18), (5, 8), (4, 16))","(np.float64(0.09828143982205845), np.float64(0.131773278210718), np.float64(0.1371763689379548))","(np.float64(68.39649990366593), np.float64(40.69024301672153), np.float64(36.378844292572715))"
86,"((0, 2), (0, 9), (2, 9), (17, 19), (17, 18), (1, 9))","(np.float64(0.02753404644037029), np.float64(0.09071407566141379), np.float64(0.09830856433642463), np.float64(0.10915288175227404), np.float64(0.12681158753289382), np.float64(0.12743556711475404))","(np.float64(12.271413954642775), np.float64(112.60557322424039), np.float64(129.2447894575414), np.float64(106.11032875119608), np.float64(26.639759000350946), np.float64(157.06586875277773))"
87,"((7, 9), (8, 12), (18, 19))","(np.float64(0.05675255359085974), np.float64(0.11929482116065403), np.float64(0.11160673618993325))","(np.float64(14.230169342896135), np.float64(359.8192800815134), np.float64(101.59791004346852))"
88,"((6, 14), (5, 14))","(np.float64(0.06260701781361662), np.float64(0.1450714846013545))","(np.float64(205.20199973055352), np.float64(232.29054699536835))"
89,"((1, 2), (1, 4), (4, 14), (2, 4), (7, 17))","(np.float64(0.04754874809183335), np.float64(0.025875573330275157), np.float64(0.0592029122701965), np.float64(0.13007195111038758), np.float64(0.14338064192763011))","(np.float64(316.90525767340637), np.float64(120.68533614250346), np.float64(98.12876489991044), np.float64(163.43378560566325), np.float64(309.64330990984075))"
90,"((8, 10),)","(np.float64(0.05539660832913401),)","(np.float64(34.43738609638336),)"
91,"((0, 2), (11, 13), (11, 18), (5, 13))","(np.float64(0.1397039240454606), np.float64(0.10657959224126712), np.float64(0.10594371211273387), np.float64(0.14438142926022757))","(np.float64(331.19509422689566), np.float64(316.9470591292531), np.float64(124.18801547250428), np.float64(94.7896681692981))"
92,"((2, 10),)","(np.float64(0.05095716712623792),)","(np.float64(147.61902332644203),)"
93,"((2, 19), (10, 18), (12, 16), (16, 17))","(np.float64(0.01857904765130348), np.float64(0.011590669652249783), np.float64(0.13871723992566862), np.float64(0.11004286699209691))","(np.float64(353.50790356401706), np.float64(53.817931212423524), np.float64(23.137538056291977), np.float64(309.71816015922593))"
94,"((3, 5), (7, 9), (8, 18))","(np.float64(0.034745082654191115), np.float64(0.06375422554773591), np.float64(0.10269514130676886))","(np.float64(174.0655395365081), np.float64(258.6571433828679), np.float64(130.8860377857445))"
95,"((2, 9), (13, 18))","(np.float64(0.1287988378516437), np.float64(0.1435570398237139))","(np.float64(319.8946247493607), np.float64(208.6283024549006))"
96,"((3, 12), (3, 15), (12, 15), (14, 18), (7, 13), (5, 8), (10, 12), (1, 8), (13, 17))","(np.float64(0.10099846739403097), np.float64(0.05405038647607872), np.float64(0.14634322292964874), np.float64(0.03449139051726737), np.float64(0.14598121199033676), np.float64(0.141646645889518), np.float64(0.12267034437287747), np.float64(0.12649707723117667), np.float64(0.14969237998767737))","(np.float64(318.26094985898175), np.float64(97.69830092735343), np.float64(124.36433822892056), np.float64(85.16023082566552), np.float64(346.7601034386864), np.float64(336.02172127236), np.float64(39.16529148638791), np.float64(175.75218545210157), np.float64(73.03052220118836))"
97,"((7, 12), (11, 19), (0, 3), (3, 12), (17, 18), (7, 17))","(np.float64(0.1047315425432771), np.float64(0.14133598288772817), np.float64(0.14091905590760273), np.float64(0.12003286431628678), np.float64(0.12545626764201195), np.float64(0.12920605486682962))","(np.float64(280.23882955113424), np.float64(191.48727995154954), np.float64(7.409099489647169), np.float64(34.2043991474829), np.float64(209.18193624715653), np.float64(188.38770234709202))"
98,"((6, 17), (8, 12), (10, 11))","(np.float64(0.10225460360114315), np.float64(0.028095367214171284), np.float64(0.14607669047883035))","(np.float64(0.5577625340770157), np.float64(341.4855769951833), np.float64(338.0840030991971))"
99,"((1, 4), (2, 11), (4, 19))","(np.float64(0.07034583498845207), np.float64(0.006030560999681821), np.float64(0.13395581526458988))","(np.float64(21.848420756863167), np.float64(53.64771961306354), np.float64(315.27552808402123))"
100,"((13, 18), (1, 8))","(np.float64(0.06302225719632408), np.float64(0.14885788422550578))","(np.float64(100.00864759702459), np.float64(115.85148753847528))"
101,"((14, 19), (5, 12))","(np.float64(0.13604397514072503), np.float64(0.13791413868605737))","(np.float64(10.08148922291021), np.float64(239.840382589729))"
102,"((0, 11), (4, 18))","(np.float64(0.08883034789206189), np.float64(0.11619050780945744))","(np.float64(10.121800510994246), np.float64(61.01582792825686))"
103,"((6, 7), (4, 10))","(np.float64(0.1435218204576004), np.float64(0.14539326499426092))","(np.float64(159.6528574650497), np.float64(310.6137772781527))"
104,"((4, 12), (7, 8), (12, 17))","(np.float64(0.026178724032797984), np.float64(0.13349327680476736), np.float64(0.13995022064016804))","(np.float64(320.30670953720164), np.float64(53.32407018473682), np.float64(134.4954396476954))"
105,"((9, 12), (10, 11))","(np.float64(0.06952534871344453), np.float64(0.14125957144631893))","(np.float64(25.651202125048524), np.float64(296.96098329291))"
106,"((3, 17),)","(np.float64(0.08290008565795474),)","(np.float64(154.5196884767261),)"
107,"((3, 19), (13, 15))","(np.float64(0.043274961249856046), np.float64(0.05852886987159226))","(np.float64(230.54033182270507), np.float64(231.19530379375726))"
108,"((0, 4), (1, 8), (1, 16), (5, 14), (8, 16), (10, 19), (3, 16))","(np.float64(0.1101956565931469), np.float64(0.02403894897487327), np.float64(0.06431260345801086), np.float64(0.022587893355973193), np.float64(0.11769729046379175), np.float64(0.13321200355323204), np.float64(0.09602878869582519))","(np.float64(338.4262610479179), np.float64(175.21645657954792), np.float64(172.77397631820958), np.float64(155.86726410601003), np.float64(182.12602228713118), np.float64(302.7940809373798), np.float64(109.56935000800254))"
109,"((8, 11),)","(np.float64(0.11351267410782666),)","(np.float64(348.60807681532106),)"
110,"((0, 3), (12, 16))","(np.float64(0.13604969195919295), np.float64(0.08098766350909962))","(np.float64(342.78605995576925), np.float64(312.3433416786801))"
111,"((4, 9),)","(np.float64(0.12958609594851123),)","(np.float64(172.6716388492189),)"
112,"((4, 16), (12, 17), (2, 8), (1, 10))","(np.float64(0.13386291302373518), np.float64(0.012343419785004259), np.float64(0.1426017336653491), np.float64(0.14821259001595846))","(np.float64(358.4620316311327), np.float64(72.58858051428959), np.float64(247.15054254000748), np.float64(137.14751078954535))"
113,"((1, 3), (4, 8), (0, 1))","(np.float64(0.14443959951919835), np.float64(0.09843122572591302), np.float64(0.1108377548457095))","(np.float64(239.29894519032433), np.float64(138.53947052631563), np.float64(177.45954754147616))"
114,"((1, 13), (12, 18), (9, 15))","(np.float64(0.05192136861591949), np.float64(0.1181911175945532), np.float64(0.14701481925118964))","(np.float64(131.65333309397957), np.float64(228.01089326927766), np.float64(77.39708848543542))"
115,"((9, 12), (4, 17), (12, 16))","(np.float64(0.033707879023967935), np.float64(0.1300174739463286), np.float64(0.1343037398692154))","(np.float64(181.77586804071746), np.float64(263.3528478714647), np.float64(121.36266664738824))"
116,"((12, 15),)","(np.float64(0.12309567721087657),)","(np.float64(261.0001564672086),)"
