episode,los_id,los_dist,los_qdr
0,"((2, 3), (2, 11), (1, 9), (6, 17))","(np.float64(0.1073408093523231), np.float64(0.14080488347322995), np.float64(0.11998898711099897), np.float64(0.13750076257254848))","(np.float64(215.62646116585321), np.float64(181.32457054126613), np.float64(219.77009903161772), np.float64(32.122481671187025))"
1,"((14, 17),)","(np.float64(0.14796631021412618),)","(np.float64(7.145388364778271),)"
2,"((3, 19), (9, 14), (14, 16), (5, 16), (3, 9))","(np.float64(0.1277311895154221), np.float64(0.10127773362580592), np.float64(0.14559035859127076), np.float64(0.1341990309314218), np.float64(0.14550428233282015))","(np.float64(298.4340856025492), np.float64(221.67890507012038), np.float64(352.9960558043073), np.float64(29.309073268594613), np.float64(0.3604890192066046))"
3,"((3, 14), (7, 19))","(np.float64(0.1398679277470164), np.float64(0.041059914499881583))","(np.float64(64.41525330333872), np.float64(129.34688346393693))"
4,"((4, 7),)","(np.float64(0.10207526621371257),)","(np.float64(8.713961639312023),)"
5,"((5, 15), (2, 13))","(np.float64(0.0740929240318336), np.float64(0.148253777035817))","(np.float64(272.6782911640095), np.float64(231.30002475788))"
6,"((4, 10),)","(np.float64(0.14623054580892858),)","(np.float64(223.7680577476069),)"
7,"((0, 14), (10, 16), (0, 15))","(np.float64(0.11986076107282052), np.float64(0.09631708976275744), np.float64(0.1141295267274473))","(np.float64(342.3979551386688), np.float64(345.69600718817753), np.float64(294.8180979973481))"
8,"((2, 7), (6, 15), (1, 11), (9, 11))","(np.float64(0.10888980413033723), np.float64(0.1197346525946317), np.float64(0.14204573598071496), np.float64(0.14444548900567328))","(np.float64(181.23122788718462), np.float64(125.81814846776206), np.float64(345.8252927827127), np.float64(336.82370448201476))"
9,"((4, 8), (10, 16), (11, 13))","(np.float64(0.12048753979662893), np.float64(0.08531840406169658), np.float64(0.14331438617561848))","(np.float64(74.9897301028903), np.float64(146.51317625797537), np.float64(74.93126316857055))"
11,"((0, 5), (1, 13), (9, 13))","(np.float64(0.09559907821866885), np.float64(0.14801856198546212), np.float64(0.14734483537269058))","(np.float64(276.7865802425465), np.float64(186.5828272710358), np.float64(197.32274807622304))"
12,"((2, 17), (3, 10), (7, 14))","(np.float64(0.02178776721072119), np.float64(0.12124499370717692), np.float64(0.09044187803979943))","(np.float64(309.57355123212784), np.float64(104.13727271841567), np.float64(54.30100149176521))"
13,"((1, 6), (6, 16))","(np.float64(0.14788444647097568), np.float64(0.09172801223029661))","(np.float64(317.13946749712113), np.float64(358.3056876137578))"
14,"((4, 18),)","(np.float64(0.1460331280987675),)","(np.float64(338.1942562819885),)"
15,"((0, 16), (8, 11), (8, 15), (2, 12))","(np.float64(0.0974616161739889), np.float64(0.07070515667644127), np.float64(0.1421113943713751), np.float64(0.12626756430509753))","(np.float64(301.97808280174957), np.float64(54.581295201192766), np.float64(0.7560776714418633), np.float64(241.7936840080697))"
16,"((4, 13), (10, 17), (1, 12))","(np.float64(0.12746541109606238), np.float64(0.13906593460409516), np.float64(0.142568342872927))","(np.float64(275.0454262160391), np.float64(69.74438493574318), np.float64(284.4415154241742))"
17,"((8, 16),)","(np.float64(0.14895532666071057),)","(np.float64(63.282652512388054),)"
18,"((3, 10), (0, 10))","(np.float64(0.10295954628397372), np.float64(0.14467420626317282))","(np.float64(206.1006930091355), np.float64(218.14840934496914))"
20,"((0, 4), (4, 11), (1, 15), (11, 15))","(np.float64(0.09353352975042936), np.float64(0.14974498711726544), np.float64(0.14923494181894514), np.float64(0.07547097618891649))","(np.float64(285.5599551214173), np.float64(5.6513945030617325), np.float64(219.8112487117368), np.float64(75.77494883024445))"
21,"((4, 17), (5, 9), (6, 11))","(np.float64(0.09700779890545996), np.float64(0.13821869441803414), np.float64(0.13326240642933848))","(np.float64(354.3238130428588), np.float64(249.66394120384365), np.float64(304.73512290867336))"
22,"((0, 3), (4, 14), (10, 15))","(np.float64(0.0958860763782216), np.float64(0.12632908961772057), np.float64(0.13604895292935673))","(np.float64(330.4114765355364), np.float64(143.58478052911607), np.float64(210.7221405678158))"
23,"((3, 5), (6, 9), (8, 10), (8, 19), (10, 18))","(np.float64(0.07286647039224528), np.float64(0.13900913902689468), np.float64(0.08299608974941881), np.float64(0.13544268424767206), np.float64(0.13088970019857973))","(np.float64(1.5216656695315574), np.float64(249.74542349308496), np.float64(163.52011006136792), np.float64(111.21324159104323), np.float64(117.93033660691871))"
24,"((0, 1), (5, 7))","(np.float64(0.12324165801768065), np.float64(0.03889428060386012))","(np.float64(133.39729962582447), np.float64(47.296638621151835))"
25,"((2, 3),)","(np.float64(0.14302556864713742),)","(np.float64(321.65549263242974),)"
26,"((0, 15), (7, 11), (1, 7))","(np.float64(0.13015323662536846), np.float64(0.13965297586690442), np.float64(0.13960477840665))","(np.float64(341.9109097533709), np.float64(278.9991449679654), np.float64(185.66184912228292))"
27,"((5, 11), (10, 12), (4, 17))","(np.float64(0.12264075783922572), np.float64(0.13231073324651765), np.float64(0.12223967210220424))","(np.float64(43.22639514776117), np.float64(320.88660060749055), np.float64(343.7312756236083))"
28,"((7, 12),)","(np.float64(0.11290167745513803),)","(np.float64(158.15743399436516),)"
29,"((7, 10), (12, 14), (16, 17), (6, 16))","(np.float64(0.07391739108868749), np.float64(0.08540382339455097), np.float64(0.1262894038963365), np.float64(0.1323419643789529))","(np.float64(184.07712220343583), np.float64(247.77964135303762), np.float64(89.12993300592638), np.float64(292.84064512132306))"
30,"((1, 15), (10, 14), (5, 18))","(np.float64(0.14760688921162105), np.float64(0.11850708817856645), np.float64(0.10479169037981005))","(np.float64(356.47971879024936), np.float64(105.56387989828106), np.float64(310.97039107900525))"
32,"((0, 13), (3, 9), (6, 12), (10, 14), (11, 15))","(np.float64(0.14536939571957078), np.float64(0.07704323210934988), np.float64(0.02851231495720093), np.float64(0.1453139742094178), np.float64(0.13138993992174963))","(np.float64(44.188986391441944), np.float64(116.51413844403068), np.float64(92.05346925958686), np.float64(136.09428902539992), np.float64(113.01021099773429))"
34,"((5, 13), (1, 13), (1, 5), (4, 17), (2, 8))","(np.float64(0.12477794656604184), np.float64(0.016877340199250256), np.float64(0.140024927852411), np.float64(0.14770004284134094), np.float64(0.14363173814872507))","(np.float64(66.73468031145215), np.float64(354.68763533741173), np.float64(3.1672686834930506), np.float64(345.60832418652296), np.float64(10.779847130256341))"
35,"((12, 19), (1, 4))","(np.float64(0.121861284048371), np.float64(0.146141481590645))","(np.float64(144.9864553775914), np.float64(204.43355765489633))"
37,"((0, 14), (11, 15))","(np.float64(0.05635316966889402), np.float64(0.14996536980030248))","(np.float64(326.6873080179911), np.float64(3.713358172208694))"
39,"((9, 16), (5, 19), (10, 18), (1, 10), (9, 19), (1, 3))","(np.float64(0.09367944614932731), np.float64(0.14702175748568777), np.float64(0.11187333610765064), np.float64(0.14523789106159316), np.float64(0.13769020408562896), np.float64(0.08760055686325757))","(np.float64(96.85969568973506), np.float64(93.56667678341798), np.float64(325.8541293407918), np.float64(308.8964427478499), np.float64(310.75432134576357), np.float64(279.33102415130975))"
40,"((18, 19), (15, 19))","(np.float64(0.1264602554563598), np.float64(0.14764032292890786))","(np.float64(353.1908454065895), np.float64(193.88760969409265))"
41,"((1, 11), (4, 9))","(np.float64(0.10044977427828884), np.float64(0.1468371850003148))","(np.float64(286.5488933683391), np.float64(176.19770015204026))"
42,"((1, 2), (10, 17))","(np.float64(0.11390932579074826), np.float64(0.13552715997392514))","(np.float64(251.66304439963264), np.float64(87.02714789546435))"
43,"((7, 12), (0, 8), (16, 18))","(np.float64(0.04969937317503393), np.float64(0.13565855747393524), np.float64(0.11150037093107602))","(np.float64(120.49824784060137), np.float64(181.58786194382827), np.float64(66.11418979005117))"
44,"((0, 2), (0, 12))","(np.float64(0.08641085678907107), np.float64(0.14281486053575737))","(np.float64(57.85488519429597), np.float64(292.5587064711316))"
46,"((11, 13), (0, 9), (1, 6))","(np.float64(0.1256587345052969), np.float64(0.14640869335795934), np.float64(0.1358654453486143))","(np.float64(169.68001436343636), np.float64(262.76052922775756), np.float64(190.45556681762))"
47,"((1, 14),)","(np.float64(0.13231596406365523),)","(np.float64(34.702739644148046),)"
48,"((3, 7), (2, 14))","(np.float64(0.02691213512175694), np.float64(0.1457466709397082))","(np.float64(318.10218659205873), np.float64(209.55909255185395))"
49,"((7, 13), (3, 4))","(np.float64(0.12642466571201544), np.float64(0.14986075665865636))","(np.float64(114.3170153233568), np.float64(237.0547986934651))"
50,"((11, 19), (2, 14))","(np.float64(0.03846841515783616), np.float64(0.14288823940476864))","(np.float64(205.1920764001424), np.float64(227.16979798200003))"
51,"((10, 18), (13, 19))","(np.float64(0.1135474952345858), np.float64(0.13017468576110028))","(np.float64(228.83074127386027), np.float64(258.09477753158063))"
52,"((12, 13),)","(np.float64(0.12756359957742502),)","(np.float64(51.5331328058153),)"
53,"((17, 19),)","(np.float64(0.09985811185636863),)","(np.float64(266.1479712702663),)"
54,"((3, 13), (14, 19), (5, 11), (5, 12), (3, 15))","(np.float64(0.10961729541306131), np.float64(0.12535908361760495), np.float64(0.1498350717551963), np.float64(0.14678133619920058), np.float64(0.14094881673003049))","(np.float64(137.44888090605508), np.float64(175.01013271120496), np.float64(285.53145561918996), np.float64(191.43678099846), np.float64(315.4896736574922))"
55,"((0, 8), (1, 16), (9, 13), (3, 14))","(np.float64(0.1299104382474654), np.float64(0.12240022330295307), np.float64(0.051802130829873554), np.float64(0.14543986222439342))","(np.float64(0.2441306256292631), np.float64(75.91924598841997), np.float64(148.0739684558984), np.float64(67.9731875937061))"
56,"((1, 15), (2, 17), (8, 18), (15, 19), (8, 13))","(np.float64(0.055004034419441586), np.float64(0.13390414973026685), np.float64(0.14641669489871556), np.float64(0.14884117429696514), np.float64(0.11685178510871742))","(np.float64(154.81535505464973), np.float64(112.55578329942172), np.float64(203.17507483366063), np.float64(161.39292067339684), np.float64(229.90566044868166))"
57,"((4, 10), (4, 14), (11, 15))","(np.float64(0.12891987987165893), np.float64(0.13642934134153187), np.float64(0.1454851781629124))","(np.float64(346.5046153013446), np.float64(279.4596599260309), np.float64(91.75644218851954))"
58,"((0, 18), (1, 8), (4, 13), (9, 16), (11, 16))","(np.float64(0.12227617818309908), np.float64(0.11455086158427093), np.float64(0.037943381164427956), np.float64(0.13001058541809454), np.float64(0.1499339958328505))","(np.float64(224.7574302744106), np.float64(220.605877438926), np.float64(252.75559184974207), np.float64(140.80675634342978), np.float64(76.85852749059084))"
60,"((13, 17),)","(np.float64(0.11476235356529497),)","(np.float64(125.49960533960797),)"
61,"((4, 12),)","(np.float64(0.027989848107483162),)","(np.float64(220.46364009705687),)"
62,"((14, 15), (10, 18))","(np.float64(0.12392709467623872), np.float64(0.1329748504194277))","(np.float64(100.22557860222966), np.float64(95.54251161902422))"
63,"((5, 11), (8, 19), (11, 18))","(np.float64(0.14922620472884332), np.float64(0.1398581374924291), np.float64(0.1421377232980868))","(np.float64(220.53654439289687), np.float64(56.36407985110671), np.float64(146.9089027988502))"
64,"((2, 17), (5, 12))","(np.float64(0.08047464128040945), np.float64(0.013865027950616546))","(np.float64(87.62272959986056), np.float64(211.5501896950596))"
65,"((12, 19), (6, 18), (0, 4), (2, 7), (0, 6))","(np.float64(0.08979204628344398), np.float64(0.1345268029252713), np.float64(0.14980900890242307), np.float64(0.14162207851710717), np.float64(0.13722418589632557))","(np.float64(327.05597980510254), np.float64(8.976218595515586), np.float64(326.38893996686505), np.float64(16.406140909988647), np.float64(206.7957668693105))"
66,"((3, 8),)","(np.float64(0.14678168180011208),)","(np.float64(212.29966248629427),)"
67,"((2, 11), (3, 15), (11, 17))","(np.float64(0.14359035245221535), np.float64(0.13509782090760994), np.float64(0.14415342223815036))","(np.float64(22.775383871408188), np.float64(85.59302980833661), np.float64(354.48408344206))"
69,"((4, 7), (1, 12), (2, 14))","(np.float64(0.09416377105549711), np.float64(0.14885924575785608), np.float64(0.13498035284631224))","(np.float64(190.79249819753258), np.float64(262.3414280526018), np.float64(275.69815863726217))"
70,"((1, 17), (6, 16), (7, 15), (7, 18), (15, 18), (0, 11))","(np.float64(0.1183750197160974), np.float64(0.14832717924877906), np.float64(0.13887089436964792), np.float64(0.07638683722915965), np.float64(0.06326722733870381), np.float64(0.1481507188035577))","(np.float64(328.1011052203526), np.float64(328.89839530659344), np.float64(354.95998940981616), np.float64(349.43715910851864), np.float64(181.6326597639175), np.float64(302.37249709120476))"
72,"((14, 18), (4, 13))","(np.float64(0.06040657879624543), np.float64(0.12804632590120343))","(np.float64(281.97851407186266), np.float64(76.73524075897866))"
73,"((2, 19), (7, 13))","(np.float64(0.12212274341705023), np.float64(0.13945590332512128))","(np.float64(154.70308031361304), np.float64(308.48013983296676))"
74,"((8, 19),)","(np.float64(0.08961987887019505),)","(np.float64(132.83791471584792),)"
75,"((5, 15),)","(np.float64(0.14864433883698747),)","(np.float64(278.757778088799),)"
77,"((9, 17), (3, 7))","(np.float64(0.10963585936805838), np.float64(0.14387274269369765))","(np.float64(108.91825654062677), np.float64(169.73532272199787))"
78,"((0, 1), (0, 11), (14, 19))","(np.float64(0.14241965939618131), np.float64(0.08301042416583819), np.float64(0.1459401012279766))","(np.float64(215.6795477968655), np.float64(73.71679468998735), np.float64(10.4088143667181))"
80,"((4, 8), (6, 9))","(np.float64(0.11716865148066173), np.float64(0.10664738645730963))","(np.float64(89.44425723223327), np.float64(180.1109523720503))"
83,"((10, 15),)","(np.float64(0.05556437857143594),)","(np.float64(257.6606180688368),)"
87,"((11, 19), (3, 19), (1, 14))","(np.float64(0.13659576914117702), np.float64(0.12150446340622945), np.float64(0.14119231328629728))","(np.float64(115.70619170392548), np.float64(56.42863902830566), np.float64(324.33658261217136))"
88,"((5, 9), (1, 4), (2, 10))","(np.float64(0.04980588587127841), np.float64(0.11801946519612974), np.float64(0.134010761786009))","(np.float64(224.271098235527), np.float64(303.95163923038814), np.float64(213.48366483543302))"
89,"((2, 8),)","(np.float64(0.1125364404683074),)","(np.float64(346.4557251752559),)"
90,"((1, 5),)","(np.float64(0.11641642623294733),)","(np.float64(104.84607722234695),)"
91,"((14, 19), (2, 7), (5, 10))","(np.float64(0.1359739590312813), np.float64(0.14919827450557138), np.float64(0.12265338204858256))","(np.float64(158.0904046694081), np.float64(286.214078654766), np.float64(258.5815443555934))"
92,"((12, 14), (12, 19), (14, 19), (16, 18))","(np.float64(0.025502809732594868), np.float64(0.04996188205319804), np.float64(0.04469592283946985), np.float64(0.1277466186986542))","(np.float64(42.55098672128797), np.float64(334.1860109780193), np.float64(282.77606043938323), np.float64(223.4238631039634))"
93,"((2, 18), (15, 18), (5, 15))","(np.float64(0.13679146665905442), np.float64(0.11905118269210958), np.float64(0.14732751890458554))","(np.float64(31.880601470604), np.float64(230.65529434252466), np.float64(280.8966861798616))"
94,"((0, 16),)","(np.float64(0.052277617862413986),)","(np.float64(115.85577787144398),)"
95,"((7, 10),)","(np.float64(0.11542534322738413),)","(np.float64(188.45964793927695),)"
96,"((12, 14), (15, 17))","(np.float64(0.14999876192762274), np.float64(0.1447523487299857))","(np.float64(186.378029871391), np.float64(79.49533986141589))"
97,"((8, 16),)","(np.float64(0.07729026081816052),)","(np.float64(88.38792596096054),)"
98,"((3, 18),)","(np.float64(0.020930943262034592),)","(np.float64(160.13344246964238),)"
99,"((1, 6), (5, 14), (15, 19), (1, 15))","(np.float64(0.06497561780653865), np.float64(0.06292511496282319), np.float64(0.13806126802790464), np.float64(0.13555006934071823))","(np.float64(107.6080887810475), np.float64(152.57039527444473), np.float64(177.26576596571596), np.float64(3.9194865973830595))"
100,"((1, 17), (17, 19), (9, 17), (9, 19))","(np.float64(0.14850250869220352), np.float64(0.07985207632765781), np.float64(0.14655259485293323), np.float64(0.1082810163149783))","(np.float64(162.88317084459456), np.float64(87.6591305797511), np.float64(328.3109316213666), np.float64(114.3535359871663))"
101,"((1, 11), (9, 10), (5, 18))","(np.float64(0.06172689877686884), np.float64(0.0943866080638591), np.float64(0.14915327627822997))","(np.float64(74.95403309965542), np.float64(74.93318970871472), np.float64(58.667171519491646))"
103,"((3, 18), (7, 15), (5, 15))","(np.float64(0.13484145754009796), np.float64(0.13887481786254377), np.float64(0.09653614655046325))","(np.float64(296.16784883169646), np.float64(303.74532140917347), np.float64(345.8153902420183))"
105,"((9, 15),)","(np.float64(0.1021831432339089),)","(np.float64(320.6525185092469),)"
106,"((2, 11), (9, 15), (17, 18))","(np.float64(0.13178029023326002), np.float64(0.042716171539683274), np.float64(0.1495021802408763))","(np.float64(242.3358918855584), np.float64(298.3905689166752), np.float64(325.4635746802715))"
107,"((0, 8), (1, 5), (5, 19))","(np.float64(0.11809387698049424), np.float64(0.1279427427242984), np.float64(0.10954228031647822))","(np.float64(284.1577481828257), np.float64(298.53675855624687), np.float64(357.5438610817881))"
108,"((0, 18), (1, 12))","(np.float64(0.03999332785324682), np.float64(0.11273533341090136))","(np.float64(206.30295357771982), np.float64(131.10744436540858))"
109,"((0, 7), (1, 5), (1, 12), (2, 5), (2, 14), (5, 14), (1, 7), (14, 16))","(np.float64(0.13979898910233357), np.float64(0.12179568646991172), np.float64(0.04929128621384367), np.float64(0.09886774070024472), np.float64(0.0452710615668876), np.float64(0.055488120786529274), np.float64(0.07181118991018069), np.float64(0.12958652995104447))","(np.float64(75.70426324208876), np.float64(103.94199858937378), np.float64(268.394745128294), np.float64(259.66697335297397), np.float64(247.3421570082516), np.float64(89.69621718310131), np.float64(243.9380953657806), np.float64(139.33308069842516))"
110,"((3, 18), (4, 16), (0, 10))","(np.float64(0.11351669175083708), np.float64(0.1258869849067258), np.float64(0.1448915035470875))","(np.float64(354.7733943810716), np.float64(170.02881549640293), np.float64(56.71301186192158))"
111,"((1, 10), (8, 17), (10, 13), (2, 16))","(np.float64(0.09493568914480993), np.float64(0.12626988109780315), np.float64(0.07107979078331174), np.float64(0.14303091841427024))","(np.float64(278.8932484464408), np.float64(118.25788263425736), np.float64(198.91607265352786), np.float64(316.0381243228655))"
112,"((4, 15),)","(np.float64(0.13788274707406264),)","(np.float64(8.153813923422511),)"
114,"((1, 4), (1, 13), (3, 19), (4, 11), (8, 13), (8, 17), (13, 17))","(np.float64(0.058215193588770815), np.float64(0.13244133293553575), np.float64(0.1482169744294613), np.float64(0.09204199612621743), np.float64(0.12327846924394728), np.float64(0.14061061178030504), np.float64(0.14471658228423162))","(np.float64(232.92999421458006), np.float64(36.459167897953414), np.float64(112.94167314902163), np.float64(238.1094719680012), np.float64(282.09524825824207), np.float64(107.92739459003187), np.float64(39.882521933701376))"
115,"((6, 17), (14, 17), (6, 14), (7, 17))","(np.float64(0.12565196437853304), np.float64(0.11644742515991338), np.float64(0.06517724799628222), np.float64(0.13972180320091598))","(np.float64(335.29830948878737), np.float64(248.83735661366526), np.float64(346.6875213293599), np.float64(354.9360272261391))"
116,"((4, 8), (4, 9))","(np.float64(0.10693701485996844), np.float64(0.1427607264098423))","(np.float64(225.7876155876149), np.float64(197.69429376889363))"
117,"((0, 8), (10, 17))","(np.float64(0.14206501550931666), np.float64(0.1410244589845629))","(np.float64(89.6743048733461), np.float64(251.2640489894932))"
119,"((3, 17), (13, 19))","(np.float64(0.11816025081966429), np.float64(0.14707867279327427))","(np.float64(179.46986670765457), np.float64(8.080400958720942))"
120,"((10, 12), (15, 18))","(np.float64(0.11737778503962656), np.float64(0.11431779389840879))","(np.float64(282.64123233454336), np.float64(347.92739181769207))"
121,"((12, 17), (12, 19), (7, 19))","(np.float64(0.12594874768347436), np.float64(0.12775035750312325), np.float64(0.13181649939268386))","(np.float64(338.45305833786284), np.float64(101.88906218834205), np.float64(317.3790249721493))"
122,"((9, 10),)","(np.float64(0.08809973640207334),)","(np.float64(82.17111028225358),)"
123,"((8, 9), (9, 17), (4, 15), (7, 14))","(np.float64(0.10763842044877187), np.float64(0.1179533920696167), np.float64(0.13755550765835972), np.float64(0.14790333979646947))","(np.float64(6.3962399568511525), np.float64(90.42637527147899), np.float64(27.454386240638563), np.float64(79.37455820917616))"
124,"((3, 4), (0, 6))","(np.float64(0.13573387420812255), np.float64(0.13526322434486324))","(np.float64(201.6309267082091), np.float64(263.8689986572327))"
125,"((1, 19), (6, 7), (1, 15))","(np.float64(0.053088310468214946), np.float64(0.07658665572883998), np.float64(0.14388312468799408))","(np.float64(225.6780999459425), np.float64(188.51839835604082), np.float64(89.7293325794034))"
126,"((4, 8), (5, 9), (7, 9), (10, 16))","(np.float64(0.03813360038150051), np.float64(0.1322440862219997), np.float64(0.036365904272064), np.float64(0.025525317912889877))","(np.float64(144.28987085328586), np.float64(123.06069952163269), np.float64(322.4258878694821), np.float64(246.7390936508184))"
127,"((7, 15), (7, 17))","(np.float64(0.1414806220824469), np.float64(0.1431380575568674))","(np.float64(269.41224702615904), np.float64(337.7486958804007))"
128,"((3, 12), (9, 11), (10, 18))","(np.float64(0.09684397329281813), np.float64(0.1353344746700645), np.float64(0.1458640975670017))","(np.float64(124.18088192074624), np.float64(48.509874017682854), np.float64(171.97064017320048))"
129,"((3, 5), (3, 10), (5, 10), (8, 14), (7, 12))","(np.float64(0.07655996356418011), np.float64(0.09037475137143279), np.float64(0.13719022313004675), np.float64(0.09829722517730245), np.float64(0.14795250608241595))","(np.float64(129.48615370998127), np.float64(207.7661978599369), np.float64(269.0595015272156), np.float64(98.96567279027445), np.float64(13.354847763349717))"
130,"((13, 18),)","(np.float64(0.12760157412725467),)","(np.float64(203.5189476798937),)"
131,"((0, 9), (1, 3), (14, 16), (0, 15), (0, 14))","(np.float64(0.10813398352007257), np.float64(0.14562710742326943), np.float64(0.02323673804555318), np.float64(0.14052602789323274), np.float64(0.08357518495133706))","(np.float64(232.74954669619638), np.float64(159.62981914653824), np.float64(153.69375171080506), np.float64(61.95789356177671), np.float64(268.18682316014485))"
132,"((12, 19),)","(np.float64(0.13452507734189825),)","(np.float64(74.43215780991608),)"
133,"((0, 14), (3, 7), (3, 5))","(np.float64(0.11933207205431756), np.float64(0.1445611114373007), np.float64(0.13682582529903103))","(np.float64(110.55179286931), np.float64(71.44686160402819), np.float64(281.88671663509695))"
134,"((2, 9), (12, 17))","(np.float64(0.13700853654526976), np.float64(0.13197711120479294))","(np.float64(302.39135812327305), np.float64(326.8159796381819))"
135,"((10, 19), (14, 15))","(np.float64(0.14808896667442345), np.float64(0.13303799761499188))","(np.float64(318.747056892657), np.float64(68.05872554531814))"
136,"((6, 14),)","(np.float64(0.12483932702047512),)","(np.float64(199.60011643717985),)"
137,"((11, 14),)","(np.float64(0.12095186744287467),)","(np.float64(328.0087880870309),)"
138,"((3, 6), (8, 15), (0, 12), (10, 19))","(np.float64(0.1355878895349513), np.float64(0.051354840761353875), np.float64(0.12014792110821104), np.float64(0.14071171166065455))","(np.float64(253.7819806229192), np.float64(166.06491845526693), np.float64(7.011648042536736), np.float64(0.040507085675146576))"
139,"((5, 11), (8, 13))","(np.float64(0.07658610027421175), np.float64(0.14812061338816182))","(np.float64(90.4371938013746), np.float64(16.310605406168055))"
140,"((9, 13),)","(np.float64(0.0580736934875843),)","(np.float64(280.8509978328684),)"
141,"((17, 18), (0, 11))","(np.float64(0.06900454326931418), np.float64(0.14093604705068544))","(np.float64(140.57072137064722), np.float64(254.8603012287636))"
142,"((0, 5), (0, 6), (5, 6), (8, 13), (14, 16), (5, 8), (2, 10), (10, 16), (6, 14))","(np.float64(0.07711021351291691), np.float64(0.019123283019634986), np.float64(0.08297630749328785), np.float64(0.12737398176050233), np.float64(0.0726643300319892), np.float64(0.13736485223964207), np.float64(0.14299622994743783), np.float64(0.13241866630046273), np.float64(0.09405007337847836))","(np.float64(4.0432158740367745), np.float64(105.25417804072079), np.float64(170.97765794785332), np.float64(297.84480633554534), np.float64(166.76468233372327), np.float64(286.61785130611435), np.float64(319.51184276023133), np.float64(25.105554134865514), np.float64(103.715072632844))"
143,"((0, 9), (4, 13), (4, 16), (13, 16), (14, 18))","(np.float64(0.04906811030760372), np.float64(0.04450072215823235), np.float64(0.11580766755173279), np.float64(0.0773253853245994), np.float64(0.13586868815666958))","(np.float64(124.91193085846035), np.float64(83.64837112917945), np.float64(35.5212286402134), np.float64(69.04081095345099), np.float64(184.4283826141911))"
144,"((0, 10), (4, 13), (8, 10), (1, 8))","(np.float64(0.09180832423333486), np.float64(0.1409009621034607), np.float64(0.08082905548163219), np.float64(0.1492679824582114))","(np.float64(285.13792847879387), np.float64(160.3540630076531), np.float64(141.87426318663952), np.float64(252.9037169254195))"
145,"((12, 13), (4, 13), (13, 19))","(np.float64(0.134554762584407), np.float64(0.13543707558001833), np.float64(0.1436727121703479))","(np.float64(213.35115951520305), np.float64(276.02378634981227), np.float64(77.99675483314601))"
146,"((15, 16), (15, 19))","(np.float64(0.10333366778549857), np.float64(0.13304673067056919))","(np.float64(49.501845794447505), np.float64(295.395975646123))"
147,"((9, 16),)","(np.float64(0.1373859103397287),)","(np.float64(150.48109383254587),)"
148,"((2, 11), (1, 10))","(np.float64(0.14006282932782693), np.float64(0.13432621282793364))","(np.float64(148.29844454909747), np.float64(295.49447060610004))"
149,"((5, 16),)","(np.float64(0.1216475217132217),)","(np.float64(75.78999699683752),)"
150,"((7, 14), (8, 14))","(np.float64(0.11299663533089234), np.float64(0.12392595303588691))","(np.float64(165.7883325414371), np.float64(13.19249908904406))"
151,"((3, 13), (6, 18), (6, 19), (11, 17), (3, 14), (2, 3))","(np.float64(0.07812817682358285), np.float64(0.1158325944672808), np.float64(0.06088776455575514), np.float64(0.13418783701732268), np.float64(0.13967393216279264), np.float64(0.1460757104466027))","(np.float64(191.99268699854937), np.float64(152.5864400143166), np.float64(352.2005816388211), np.float64(81.18379878998824), np.float64(315.6527635624727), np.float64(359.81642467478275))"
152,"((0, 15), (1, 12), (1, 17), (6, 10), (8, 11), (11, 13))","(np.float64(0.0743642557816792), np.float64(0.13643473469936068), np.float64(0.10199231583369416), np.float64(0.05430589263813082), np.float64(0.10923476617789889), np.float64(0.06951064610121932))","(np.float64(278.98347748452176), np.float64(320.9472782270915), np.float64(74.23956778450872), np.float64(164.78263223107416), np.float64(182.69339700525563), np.float64(205.38910016763415))"
153,"((12, 17), (16, 18), (9, 17))","(np.float64(0.06484191515148312), np.float64(0.09028526753569564), np.float64(0.13424177143684543))","(np.float64(165.2896280151211), np.float64(44.15506752819681), np.float64(322.6025829959566))"
154,"((2, 18), (3, 5), (8, 17), (12, 16), (4, 17), (3, 9), (4, 12), (3, 12))","(np.float64(0.14604972372283195), np.float64(0.11171955695491852), np.float64(0.04000296451096172), np.float64(0.10865868178184138), np.float64(0.08713544633094651), np.float64(0.12243755959735449), np.float64(0.14742799145713412), np.float64(0.09488404859490479))","(np.float64(101.38764236904116), np.float64(153.7026872025144), np.float64(178.20579210770424), np.float64(193.55140773259527), np.float64(350.28790101661053), np.float64(240.8855423105415), np.float64(237.55246182888723), np.float64(18.062254701931728))"
155,"((3, 11), (6, 9), (6, 15), (0, 9))","(np.float64(0.051367109932335404), np.float64(0.0395883748820157), np.float64(0.13960955305137135), np.float64(0.13974812806556952))","(np.float64(20.296682876045537), np.float64(53.681416957907054), np.float64(128.92121878750098), np.float64(211.9525697437484))"
156,"((1, 5), (7, 10))","(np.float64(0.11619792222068144), np.float64(0.13637551024613204))","(np.float64(279.5034983809736), np.float64(299.08888542006287))"
157,"((0, 9), (3, 6), (5, 9), (14, 17), (6, 14), (5, 18))","(np.float64(0.08112911488410875), np.float64(0.03614754979551646), np.float64(0.1149995302223197), np.float64(0.10928397156448463), np.float64(0.12138365168840912), np.float64(0.13305684508708976))","(np.float64(68.82432711623366), np.float64(78.7592358774703), np.float64(312.6274241452435), np.float64(0.9739042187916664), np.float64(224.19635513952008), np.float64(63.99606237779913))"
