episode,tot_reward,tot_intrusions,tot_drift,hdg_in,spd_in
0,-16.338332998322553,6,0.03423289072292228,0.00022006535945793255,-2.805406272731903
1,-5.875541214205376,0,0.019455434484123745,-0.004013717908794615,-2.806323659200135
2,-23.509131525318082,16,0.026255704633979454,-0.005290138160067422,-2.6570040914298434
3,-29.679879198568823,18,0.03867509668400271,-0.0005813240837645008,-2.7232455593943774
4,-15.339443985937141,0,0.05079286088058666,-0.32729803030672083,-2.876341579393549
5,-12.56053821644067,6,0.02172363647828019,-0.0028044519881218278,-2.536535720158344
6,-11.907105948030084,4,0.029504126671754196,-6.456274144810194e-05,-2.980203872229626
7,-12.714868895924393,6,0.028943400413467355,0.0005904644451471414,-2.7576474500434665
8,-15.35734982732785,8,0.02436208552095303,-0.0012765103259543265,-2.830291918530975
9,-21.422881460145444,14,0.02457907768260046,-0.001153408453741191,-2.8590276981530858
10,-22.19676753250882,14,0.02714161434605573,-0.0007222631374922958,-2.76034870257402
11,-24.431867421209628,18,0.021297574242415872,-0.0015850195778373457,-2.633445885941149
12,-18.024584132964566,4,0.04643902030782985,-0.2784721625453811,-3.086175151511087
13,-11.170194884691124,4,0.023742367167851327,-0.0008108492475003004,-2.7998324160588233
14,-15.74587035694687,8,0.025648577340883712,-0.0038765618076473966,-2.8633666350328153
15,-15.527000592669989,8,0.024923843022086122,-0.0006576754925279131,-2.7460096905190676
16,-23.124093815450816,16,0.023589714620698244,-0.002348234929569954,-2.83078998341545
17,-39.07509800319986,14,0.08303012583841031,-0.7087410765174054,-3.011541217246975
18,-11.193089579909705,6,0.025708364256978904,-0.003127660726008033,-2.7555032969990716
19,-42.929736753497544,32,0.03619118130297229,-0.0008523772231654714,-2.7309542881557527
20,-13.31026209347453,6,0.024206165872432045,-0.0017932930326749208,-2.562920150805314
21,-28.351531437272577,22,0.021031561050571447,-0.001167538614299099,-2.878573446710816
22,-9.042213186905247,2,0.023318586711606804,-0.0011062737241301019,-2.901102399594761
23,-19.266130457737894,12,0.024060034628271425,-0.0032397863580012655,-2.733482371681907
24,-27.99525526257928,8,0.06620945451185202,-0.15535903029862347,-2.6222556468481755
25,-20.157266066185805,14,0.020388298232403495,-0.0031361917547252497,-2.9212115862148518
