timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,TimeLimit.truncated
629694,12595,-10.718868923537592,0,1.5437737847075175,3,True
629744,12596,-8.782897754994577,0,1.5565795509989149,1,True
629794,12597,-10.815322112598244,0,1.563064422519649,3,True
629844,12598,-8.761427327505354,0,1.552285465501071,1,True
629894,12599,-8.696756118233452,0,1.5393512236466904,1,True
629944,12600,-7.74027036086261,0,1.5480540721725224,0,True
629994,12601,-9.772801118651374,0,1.5545602237302745,2,True
630044,12602,-7.846287559646266,0,1.5692575119292531,0,True
630094,12603,-7.8002420157563686,0,1.560048403151274,0,True
630144,12604,-7.701304711018449,0,1.5402609422036897,0,True
630194,12605,-8.816027621214909,0,1.563205524242982,1,True
630244,12606,-8.726695198637826,0,1.5453390397275648,1,True
630294,12607,-7.742652189562055,0,1.5485304379124105,0,True
630344,12608,-8.727897734837201,0,1.5455795469674398,1,True
630394,12609,-8.807409812114962,0,1.5614819624229925,1,True
630444,12610,-8.882330555742763,0,1.576466111148553,1,True
630494,12611,-12.831365681698879,0,1.5662731363397757,5,True
630544,12612,-9.831534752979668,0,1.5663069505959333,2,True
630594,12613,-8.728858666026566,0,1.5457717332053125,1,True
630644,12614,-7.883155918694655,0,1.5766311837389306,0,True
630694,12615,-7.770414834470356,0,1.554082966894071,0,True
630744,12616,-8.860844132120143,0,1.5721688264240279,1,True
630794,12617,-7.880339720256507,0,1.5760679440513008,0,True
630844,12618,-7.720617371954999,0,1.544123474391,0,True
630894,12619,-7.886168794670462,0,1.5772337589340928,0,True
630944,12620,-7.866444033759294,0,1.5732888067518587,0,True
630994,12621,-8.724086475671056,0,1.544817295134211,1,True
631044,12622,-7.725761913758572,0,1.5451523827517144,0,True
631094,12623,-11.803633664471766,0,1.5607267328943524,4,True
631144,12624,-8.726201340620628,0,1.545240268124126,1,True
631194,12625,-7.812462101272276,0,1.562492420254456,0,True
631244,12626,-7.7745545593869085,0,1.5549109118773823,0,True
631294,12627,-8.83848618318058,0,1.567697236636116,1,True
631344,12628,-8.697244973137654,0,1.5394489946275298,1,True
631394,12629,-11.730342816777698,0,1.5460685633555402,4,True
631444,12630,-11.800856154981751,0,1.5601712309963491,4,True
631494,12631,-10.757081541615015,0,1.5514163083230028,3,True
631544,12632,-8.697886837585173,0,1.539577367517035,1,True
631594,12633,-7.798230363300337,0,1.5596460726600676,0,True
631644,12634,-7.713414479360413,0,1.5426828958720822,0,True
631694,12635,-8.77677839788795,0,1.5553556795775907,1,True
631744,12636,-7.774109900027949,0,1.5548219800055891,0,True
631794,12637,-15.84283909586507,0,1.5685678191730148,8,True
631844,12638,-10.729265055530245,0,1.545853011106049,3,True
631894,12639,-8.767754026893272,0,1.5535508053786549,1,True
631944,12640,-7.702437345545047,0,1.5404874691090098,0,True
631994,12641,-7.772982072764144,0,1.5545964145528288,0,True
632044,12642,-10.776587236695967,0,1.555317447339193,3,True
632094,12643,-8.829861345824163,0,1.565972269164833,1,True
632144,12644,-11.830180480254798,0,1.56603609605096,4,True
632194,12645,-7.716063374314789,0,1.5432126748629578,0,True
632244,12646,-8.859064275786197,0,1.5718128551572397,1,True
632294,12647,-8.749513120493065,0,1.549902624098613,1,True
632344,12648,-10.786777364767921,0,1.5573554729535843,3,True
632394,12649,-8.715595346900123,0,1.5431190693800243,1,True
632444,12650,-8.774029476361708,0,1.554805895272341,1,True
632494,12651,-7.702442953412356,0,1.5404885906824706,0,True
632544,12652,-8.729372030103253,0,1.5458744060206502,1,True
632594,12653,-9.749796471322181,0,1.5499592942644356,2,True
632644,12654,-7.7221662316284485,0,1.5444332463256893,0,True
632694,12655,-8.774238378730855,0,1.554847675746172,1,True
632744,12656,-8.729448101420784,0,1.5458896202841566,1,True
632794,12657,-7.72510320065695,0,1.5450206401313897,0,True
632844,12658,-7.7071150758784865,0,1.5414230151756967,0,True
632894,12659,-8.700024595269477,0,1.5400049190538962,1,True
632944,12660,-7.734453253166339,0,1.546890650633268,0,True
632994,12661,-7.7168486302804515,0,1.5433697260560901,0,True
633044,12662,-8.826633881742273,0,1.5653267763484542,1,True
633094,12663,-7.723048210880027,0,1.544609642176005,0,True
633144,12664,-7.707797027552838,0,1.541559405510568,0,True
633194,12665,-10.701978346285701,0,1.540395669257141,3,True
633244,12666,-10.743749825815467,0,1.5487499651630938,3,True
633294,12667,-7.722156846775974,0,1.5444313693551956,0,True
633344,12668,-11.884656418301988,0,1.576931283660398,4,True
633394,12669,-9.828497579961764,0,1.5656995159923528,2,True
633444,12670,-8.722454759180406,0,1.5444909518360819,1,True
633494,12671,-7.7573825042232185,0,1.5514765008446434,0,True
633544,12672,-7.796719804637861,0,1.5593439609275723,0,True
633594,12673,-7.719666999951438,0,1.5439333999902873,0,True
633644,12674,-9.734668542818621,0,1.5469337085637238,2,True
633694,12675,-7.723123515629151,0,1.5446247031258307,0,True
633744,12676,-7.7248932071066,0,1.5449786414213202,0,True
633794,12677,-8.728001277715903,0,1.5456002555431798,1,True
633844,12678,-7.788322695984022,0,1.5576645391968043,0,True
633894,12679,-7.733553137858666,0,1.5467106275717328,0,True
633944,12680,-8.749129728608686,0,1.5498259457217376,1,True
633994,12681,-15.780385417417001,0,1.5560770834833988,8,True
634044,12682,-7.698645942743299,0,1.5397291885486606,0,True
634094,12683,-10.877137332920103,0,1.5754274665840202,3,True
634144,12684,-13.720167141861749,0,1.5440334283723485,6,True
634194,12685,-9.725958257360386,0,1.5451916514720767,2,True
634244,12686,-8.72124451909936,0,1.544248903819873,1,True
634294,12687,-7.7316587433698745,0,1.546331748673975,0,True
634344,12688,-9.722565629410882,0,1.544513125882176,2,True
634394,12689,-7.716744828331632,0,1.5433489656663268,0,True
634444,12690,-7.74162288595816,0,1.5483245771916325,0,True
634494,12691,-10.887284243782007,0,1.5774568487564014,3,True
634544,12692,-11.777237862493978,0,1.5554475724987955,4,True
634594,12693,-8.740053109211031,0,1.548010621842206,1,True
634644,12694,-10.759306019688784,0,1.5518612039377564,3,True
634694,12695,-7.7793773598216145,0,1.5558754719643226,0,True
634744,12696,-7.707060125771303,0,1.5414120251542605,0,True
634794,12697,-7.72166539949818,0,1.5443330798996364,0,True
634844,12698,-8.752748732276665,0,1.5505497464553328,1,True
634894,12699,-7.744354759277708,0,1.5488709518555417,0,True
634944,12700,-14.781724535450842,0,1.556344907090168,7,True
634994,12701,-7.883619203261482,0,1.5767238406522963,0,True
635044,12702,-7.74274543337011,0,1.5485490866740215,0,True
635094,12703,-13.697774531984015,0,1.539554906396803,6,True
635144,12704,-7.721541014677692,0,1.5443082029355384,0,True
635194,12705,-7.696947151713446,0,1.5393894303426885,0,True
635244,12706,-7.721719344737947,0,1.5443438689475897,0,True
635294,12707,-9.829456012581414,0,1.5658912025162823,2,True
635344,12708,-10.722664225541076,0,1.544532845108215,3,True
635394,12709,-7.696088739813325,0,1.5392177479626648,0,True
635444,12710,-7.773131966162865,0,1.5546263932325726,0,True
635494,12711,-7.720859285670676,0,1.5441718571341352,0,True
635544,12712,-8.786203563462621,0,1.5572407126925238,1,True
635594,12713,-7.741511136479211,0,1.5483022272958424,0,True
635644,12714,-11.774949850335956,0,1.5549899700671908,4,True
635694,12715,-9.774358570199016,0,1.5548717140398043,2,True
635744,12716,-9.798379264709084,0,1.5596758529418167,2,True
635794,12717,-7.715708344690348,0,1.543141668938069,0,True
635844,12718,-10.758065411857158,0,1.5516130823714323,3,True
635894,12719,-8.712865550174282,0,1.5425731100348568,1,True
635944,12720,-7.704808961487258,0,1.5409617922974517,0,True
635994,12721,-7.833488946126815,0,1.5666977892253633,0,True
636044,12722,-7.750098290367928,0,1.5500196580735857,0,True
636094,12723,-9.723635549935123,0,1.544727109987024,2,True
636144,12724,-7.703361425632629,0,1.540672285126526,0,True
636194,12725,-7.832065698139399,0,1.5664131396278802,0,True
636244,12726,-9.73734524427159,0,1.5474690488543172,2,True
636294,12727,-7.71840868812143,0,1.5436817376242866,0,True
636344,12728,-8.772521463912826,0,1.5545042927825647,1,True
636394,12729,-8.720983138922948,0,1.544196627784589,1,True
636444,12730,-7.779038403200728,0,1.555807680640145,0,True
636494,12731,-10.703258674698855,0,1.5406517349397708,3,True
636544,12732,-11.829183124877199,0,1.5658366249754403,4,True
636594,12733,-7.727376262392636,0,1.545475252478527,0,True
636644,12734,-8.724696678422424,0,1.5449393356844852,1,True
636694,12735,-7.846027066657371,0,1.569205413331474,0,True
636744,12736,-8.77503463290045,0,1.5550069265800894,1,True
636794,12737,-7.713879289910864,0,1.5427758579821724,0,True
636844,12738,-7.724748796477433,0,1.5449497592954868,0,True
636894,12739,-8.695568344615646,0,1.5391136689231286,1,True
636944,12740,-8.72331531516102,0,1.5446630630322034,1,True
636994,12741,-7.720776125169254,0,1.5441552250338508,0,True
637044,12742,-8.742460184749703,0,1.5484920369499409,1,True
637094,12743,-7.728784418129604,0,1.5457568836259206,0,True
637144,12744,-7.837280242260684,0,1.5674560484521365,0,True
637194,12745,-12.73610058075303,0,1.5472201161506047,5,True
637244,12746,-12.742510878694697,0,1.5485021757389397,5,True
637294,12747,-8.722021967646194,0,1.544404393529239,1,True
637344,12748,-11.741615535938358,0,1.5483231071876715,4,True
637394,12749,-7.722674763939766,0,1.5445349527879535,0,True
637444,12750,-8.737465287511514,0,1.5474930575023027,1,True
637494,12751,-7.722172763838166,0,1.544434552767633,0,True
637544,12752,-10.77483491576501,0,1.554966983153002,3,True
637594,12753,-8.702121509340802,0,1.5404243018681603,1,True
637644,12754,-7.701236895551881,0,1.5402473791103761,0,True
637694,12755,-11.798157318553626,0,1.5596314637107247,4,True
637744,12756,-9.699255114377419,0,1.5398510228754838,2,True
637794,12757,-7.822494197027314,0,1.5644988394054626,0,True
637844,12758,-7.774037326422022,0,1.5548074652844044,0,True
637894,12759,-8.76958907667372,0,1.5539178153347433,1,True
637944,12760,-7.725421957955797,0,1.5450843915911596,0,True
637994,12761,-9.728374386712371,0,1.5456748773424736,2,True
638044,12762,-11.817899118439811,0,1.5635798236879621,4,True
638094,12763,-7.882650922710186,0,1.5765301845420374,0,True
638144,12764,-10.871939631952321,0,1.5743879263904648,3,True
638194,12765,-7.784952147712649,0,1.556990429542529,0,True
638244,12766,-9.726527429687383,0,1.5453054859374766,2,True
638294,12767,-12.728696951144713,0,1.545739390228942,5,True
638344,12768,-7.699617915543004,0,1.539923583108601,0,True
638394,12769,-7.722238442256069,0,1.5444476884512133,0,True
638444,12770,-8.756361704335479,0,1.5512723408670956,1,True
638494,12771,-7.721120069613295,0,1.5442240139226593,0,True
638544,12772,-9.725030225687826,0,1.545006045137565,2,True
638594,12773,-7.842590097187438,0,1.5685180194374875,0,True
638644,12774,-10.793293235685313,0,1.5586586471370625,3,True
638694,12775,-11.834772552625457,0,1.566954510525091,4,True
638744,12776,-7.716303264585447,0,1.5432606529170891,0,True
638794,12777,-7.7558839759975315,0,1.5511767951995066,0,True
638844,12778,-7.724532414505352,0,1.5449064829010704,0,True
638894,12779,-7.814739095259015,0,1.562947819051803,0,True
638944,12780,-10.880818552960985,0,1.5761637105921968,3,True
638994,12781,-9.869438337799146,0,1.5738876675598283,2,True
639044,12782,-7.721455316719802,0,1.5442910633439604,0,True
639094,12783,-11.716576861679458,0,1.5433153723358919,4,True
639144,12784,-7.832930734939237,0,1.566586146987847,0,True
639194,12785,-8.729240131106286,0,1.5458480262212566,1,True
639244,12786,-7.721654546730488,0,1.5443309093460982,0,True
639294,12787,-14.74378078232011,0,1.548756156464022,7,True
639344,12788,-8.81340795837638,0,1.5626815916752763,1,True
639394,12789,-11.734370812469855,0,1.5468741624939708,4,True
639444,12790,-8.724585388899277,0,1.544917077779855,1,True
639494,12791,-10.733677458231535,0,1.5467354916463074,3,True
639544,12792,-7.695045448207703,0,1.539009089641541,0,True
639594,12793,-9.72662945333398,0,1.5453258906667955,2,True
639644,12794,-7.801786340074657,0,1.5603572680149316,0,True
639694,12795,-7.799609566328459,0,1.5599219132656912,0,True
639744,12796,-13.7571146171529,0,1.5514229234305799,6,True
639794,12797,-7.754398351301706,0,1.5508796702603411,0,True
639844,12798,-7.698745626748223,0,1.5397491253496443,0,True
639894,12799,-11.749503552334925,0,1.5499007104669846,4,True
639944,12800,-7.796270789282052,0,1.5592541578564103,0,True
639994,12801,-7.79730948528155,0,1.5594618970563097,0,True
640044,12802,-7.727118634604582,0,1.5454237269209161,0,True
640094,12803,-9.735854465424628,0,1.5471708930849257,2,True
640144,12804,-12.814477110123645,0,1.5628954220247286,5,True
640194,12805,-7.867975640246649,0,1.57359512804933,0,True
640244,12806,-11.740539447430816,0,1.5481078894861628,4,True
640294,12807,-11.716050421792605,0,1.5432100843585215,4,True
640344,12808,-12.699961978013372,0,1.5399923956026733,5,True
640394,12809,-7.723565348063565,0,1.544713069612713,0,True
640444,12810,-8.760777818583458,0,1.5521555637166913,1,True
640494,12811,-9.783674139645541,0,1.5567348279291076,2,True
640544,12812,-13.710634857612032,0,1.5421269715224077,6,True
640594,12813,-7.698364799512737,0,1.5396729599025465,0,True
640644,12814,-7.776625998683281,0,1.555325199736657,0,True
640694,12815,-7.7094881876876125,0,1.5418976375375224,0,True
640744,12816,-7.813679266778659,0,1.5627358533557325,0,True
640794,12817,-10.69774003856274,0,1.5395480077125483,3,True
640844,12818,-9.786289542452792,0,1.5572579084905587,2,True
640894,12819,-9.774673559622231,0,1.5549347119244459,2,True
640944,12820,-9.722680591702574,0,1.5445361183405146,2,True
640994,12821,-12.709784100435153,0,1.5419568200870308,5,True
641044,12822,-7.703984962023673,0,1.5407969924047347,0,True
641094,12823,-8.722713232816522,0,1.5445426465633043,1,True
641144,12824,-16.794722818954565,0,1.5589445637909125,9,True
641194,12825,-7.867724369392927,0,1.5735448738785853,0,True
641244,12826,-7.713236281859921,0,1.5426472563719846,0,True
641294,12827,-7.731538963047225,0,1.546307792609445,0,True
641344,12828,-9.702698609218357,0,1.5405397218436716,2,True
641394,12829,-7.697210470716212,0,1.5394420941432418,0,True
641444,12830,-7.8095713356079495,0,1.5619142671215898,0,True
641494,12831,-9.834605744197104,0,1.5669211488394204,2,True
641544,12832,-8.694111399960807,0,1.5388222799921614,1,True
641594,12833,-8.833248714042474,0,1.5666497428084944,1,True
641644,12834,-10.768521489557191,0,1.5537042979114382,3,True
641694,12835,-9.728242421471855,0,1.545648484294371,2,True
641744,12836,-8.731847527108606,0,1.5463695054217215,1,True
641794,12837,-7.720190119501663,0,1.5440380239003326,0,True
641844,12838,-7.743754198515832,0,1.5487508397031662,0,True
641894,12839,-7.768964794587571,0,1.5537929589175143,0,True
641944,12840,-7.70017130387588,0,1.5400342607751756,0,True
641994,12841,-7.70445918226046,0,1.5408918364520923,0,True
642044,12842,-9.694237038379864,0,1.5388474076759726,2,True
642094,12843,-7.720942516845864,0,1.5441885033691727,0,True
642144,12844,-7.7295861545539015,0,1.5459172309107803,0,True
642194,12845,-12.711744883320911,0,1.5423489766641822,5,True
642244,12846,-9.816161085979234,0,1.5632322171958475,2,True
642294,12847,-7.727987120230549,0,1.5455974240461097,0,True
642344,12848,-10.72245856027961,0,1.5444917120559214,3,True
642394,12849,-7.72799639091336,0,1.5455992781826722,0,True
642444,12850,-9.809903617054271,0,1.5619807234108538,2,True
642494,12851,-11.889642091813663,0,1.5779284183627325,4,True
642544,12852,-7.728129375799582,0,1.545625875159916,0,True
642594,12853,-7.706694478907841,0,1.5413388957815681,0,True
642644,12854,-7.730947647541451,0,1.5461895295082904,0,True
642694,12855,-7.72236818776531,0,1.5444736375530617,0,True
642744,12856,-9.852885200031144,0,1.570577040006229,2,True
642794,12857,-8.73367977188466,0,1.546735954376932,1,True
642844,12858,-10.837929873671156,0,1.5675859747342313,3,True
642894,12859,-9.722212836294846,0,1.5444425672589694,2,True
642944,12860,-7.7219703025585895,0,1.5443940605117177,0,True
642994,12861,-7.70384630487097,0,1.540769260974194,0,True
643044,12862,-7.723967989782964,0,1.5447935979565925,0,True
643094,12863,-13.722834443825072,0,1.5445668887650144,6,True
643144,12864,-7.721598709038432,0,1.5443197418076862,0,True
643194,12865,-10.774186696420553,0,1.5548373392841115,3,True
643244,12866,-10.721866616868846,0,1.544373323373769,3,True
643294,12867,-10.77437452411712,0,1.5548749048234243,3,True
643344,12868,-7.738043489773785,0,1.5476086979547572,0,True
643394,12869,-8.696756842983465,0,1.5393513685966935,1,True
643444,12870,-9.737676276112095,0,1.5475352552224186,2,True
643494,12871,-16.774235224540373,0,1.5548470449080756,9,True
643544,12872,-7.69669250548486,0,1.5393385010969718,0,True
643594,12873,-7.8676319210531735,0,1.5735263842106355,0,True
643644,12874,-7.722218004096985,0,1.544443600819397,0,True
643694,12875,-7.702846022482652,0,1.5405692044965305,0,True
643744,12876,-9.722019286657032,0,1.5444038573314052,2,True
643794,12877,-12.789560532411407,0,1.557912106482281,5,True
643844,12878,-7.826043265937398,0,1.5652086531874791,0,True
643894,12879,-7.725265591913596,0,1.5450531183827192,0,True
643944,12880,-7.758934613705782,0,1.551786922741156,0,True
643994,12881,-8.888418000260488,0,1.5776836000520975,1,True
644044,12882,-8.778241591284965,0,1.5556483182569938,1,True
644094,12883,-7.804827129289887,0,1.5609654258579773,0,True
644144,12884,-7.707722936316845,0,1.5415445872633682,0,True
644194,12885,-7.746201261174311,0,1.5492402522348625,0,True
644244,12886,-8.702192012437804,0,1.5404384024875608,1,True
644294,12887,-7.733045946480227,0,1.5466091892960454,0,True
644344,12888,-7.843584697164936,0,1.5687169394329878,0,True
644394,12889,-7.6960168892894965,0,1.539203377857899,0,True
644444,12890,-8.718965787139085,0,1.5437931574278172,1,True
644494,12891,-7.83232542468388,0,1.566465084936776,0,True
644544,12892,-7.728575502705842,0,1.5457151005411682,0,True
644594,12893,-8.822809581445558,0,1.564561916289112,1,True
644644,12894,-7.886732283529899,0,1.57734645670598,0,True
644694,12895,-7.7985327861444445,0,1.5597065572288886,0,True
644744,12896,-7.80961257026474,0,1.5619225140529478,0,True
644794,12897,-8.697362707159375,0,1.5394725414318753,1,True
644844,12898,-9.827415675821378,0,1.5654831351642757,2,True
644894,12899,-8.705062177688733,0,1.541012435537746,1,True
644944,12900,-7.7735844686395135,0,1.5547168937279026,0,True
644994,12901,-7.789024539987014,0,1.5578049079974028,0,True
645044,12902,-7.7471357325239865,0,1.5494271465047975,0,True
645094,12903,-7.721034759855141,0,1.5442069519710282,0,True
645144,12904,-8.836727002525132,0,1.5673454005050267,1,True
645194,12905,-8.72378502867298,0,1.5447570057345954,1,True
645244,12906,-12.775572465439517,0,1.5551144930879033,5,True
645294,12907,-7.722366411135973,0,1.5444732822271943,0,True
645344,12908,-7.774324239774273,0,1.5548648479548552,0,True
645394,12909,-8.732278745809959,0,1.5464557491619917,1,True
645444,12910,-7.829503607934908,0,1.565900721586981,0,True
645494,12911,-7.6952228634101,0,1.5390445726820199,0,True
645544,12912,-7.7557808387510825,0,1.551156167750217,0,True
645594,12913,-7.8180283491421605,0,1.5636056698284322,0,True
645644,12914,-7.731203473580857,0,1.5462406947161709,0,True
645694,12915,-9.698910386852958,0,1.5397820773705921,2,True
645744,12916,-7.701263465991475,0,1.5402526931982956,0,True
645794,12917,-12.721605084596067,0,1.544321016919213,5,True
645844,12918,-9.819715635239337,0,1.563943127047867,2,True
645894,12919,-7.723328157489321,0,1.5446656314978648,0,True
645944,12920,-8.713412123043902,0,1.5426824246087805,1,True
645994,12921,-7.780378020747512,0,1.5560756041495025,0,True
646044,12922,-8.76113560840259,0,1.5522271216805177,1,True
646094,12923,-15.783219047189649,0,1.55664380943793,8,True
646144,12924,-7.694835803077132,0,1.5389671606154263,0,True
646194,12925,-9.7084283087089,0,1.541685661741779,2,True
646244,12926,-7.747284330896807,0,1.5494568661793613,0,True
646294,12927,-7.696998915711934,0,1.539399783142387,0,True
646344,12928,-9.770962205318472,0,1.554192441063694,2,True
646394,12929,-7.761834887223898,0,1.5523669774447797,0,True
646444,12930,-7.738129431810441,0,1.5476258863620884,0,True
646494,12931,-9.701904286281147,0,1.5403808572562299,2,True
646544,12932,-7.69414406248948,0,1.5388288124978962,0,True
646594,12933,-11.694361452745808,0,1.5388722905491619,4,True
646644,12934,-12.747638450189212,0,1.5495276900378434,5,True
646694,12935,-9.73556654251568,0,1.5471133085031357,2,True
646744,12936,-7.713612676712635,0,1.5427225353425265,0,True
646794,12937,-9.728043479306034,0,1.5456086958612079,2,True
646844,12938,-8.754226719355565,0,1.5508453438711127,1,True
646894,12939,-7.7992537922820215,0,1.5598507584564043,0,True
646944,12940,-7.773767667752826,0,1.5547535335505653,0,True
646994,12941,-8.723980872077597,0,1.5447961744155194,1,True
647044,12942,-10.706158979894731,0,1.541231795978947,3,True
647094,12943,-10.72295573325233,0,1.5445911466504652,3,True
647144,12944,-9.767776103003593,0,1.5535552206007184,2,True
647194,12945,-10.858127621654923,0,1.5716255243309845,3,True
647244,12946,-7.884601224351992,0,1.5769202448703985,0,True
647294,12947,-13.791836295927084,0,1.5583672591854179,6,True
647344,12948,-11.70471774405231,0,1.5409435488104612,4,True
647394,12949,-7.711601313750909,0,1.5423202627501809,0,True
647444,12950,-13.884553297058803,0,1.5769106594117608,6,True
647494,12951,-7.7021446235054745,0,1.5404289247010952,0,True
647544,12952,-12.7801297408051,0,1.5560259481610197,5,True
647594,12953,-9.832767841636892,0,1.5665535683273775,2,True
647644,12954,-9.735630630533525,0,1.547126126106705,2,True
647694,12955,-8.829743834981237,0,1.565948766996247,1,True
647744,12956,-9.723727263828138,0,1.544745452765628,2,True
647794,12957,-7.704448156261491,0,1.5408896312522982,0,True
647844,12958,-7.779768431655365,0,1.5559536863310734,0,True
647894,12959,-14.72255034114552,0,1.5445100682291042,7,True
647944,12960,-8.721889452573913,0,1.5443778905147836,1,True
647994,12961,-11.802194832301515,0,1.5604389664603027,4,True
648044,12962,-7.845216605711881,0,1.569043321142376,0,True
648094,12963,-7.736967439540462,0,1.5473934879080928,0,True
648144,12964,-7.775139262620776,0,1.555027852524155,0,True
648194,12965,-8.731560971203967,0,1.5463121942407931,1,True
648244,12966,-8.720090294975432,0,1.5440180589950865,1,True
648294,12967,-7.77719439415526,0,1.5554388788310518,0,True
648344,12968,-7.724040027941283,0,1.5448080055882567,0,True
648394,12969,-12.71976094668872,0,1.5439521893377426,5,True
648444,12970,-8.723607546061617,0,1.544721509212323,1,True
648494,12971,-7.829414621051628,0,1.5658829242103254,0,True
648544,12972,-8.707797462805246,0,1.5415594925610494,1,True
648594,12973,-11.762294044125904,0,1.5524588088251807,4,True
648644,12974,-10.739684291148011,0,1.5479368582296018,3,True
648694,12975,-7.76335070985508,0,1.5526701419710154,0,True
648744,12976,-7.699424514685694,0,1.5398849029371384,0,True
648794,12977,-9.74277558604021,0,1.548555117208042,2,True
648844,12978,-9.854048414228545,0,1.5708096828457092,2,True
648894,12979,-8.696721390843589,0,1.539344278168718,1,True
648944,12980,-7.6981765923204755,0,1.5396353184640947,0,True
648994,12981,-7.735416333923392,0,1.5470832667846783,0,True
649044,12982,-7.7527185154076115,0,1.5505437030815223,0,True
649094,12983,-9.733854489803626,0,1.5467708979607253,2,True
649144,12984,-10.787763692288923,0,1.5575527384577834,3,True
649194,12985,-13.87565521100615,0,1.5751310422012295,6,True
649244,12986,-8.69622452708192,0,1.539244905416384,1,True
649294,12987,-7.830303076945759,0,1.5660606153891512,0,True
649344,12988,-7.778573163656161,0,1.5557146327312328,0,True
649394,12989,-9.85223734988113,0,1.5704474699762259,2,True
649444,12990,-16.778590565592587,0,1.5557181131185172,9,True
649494,12991,-7.8499881154106275,0,1.5699976230821258,0,True
649544,12992,-7.760833794163865,0,1.552166758832773,0,True
649594,12993,-7.704756059330786,0,1.540951211866157,0,True
649644,12994,-7.78333303828621,0,1.556666607657242,0,True
649694,12995,-9.83612407166933,0,1.5672248143338663,2,True
649744,12996,-11.791094412742812,0,1.558218882548562,4,True
649794,12997,-7.701963667916016,0,1.540392733583203,0,True
649844,12998,-9.722487059667841,0,1.544497411933569,2,True
649894,12999,-17.77550506490718,0,1.5551010129814344,10,True
649944,13000,-8.69795399349789,0,1.539590798699578,1,True
649994,13001,-7.786503730722615,0,1.557300746144523,0,True
650044,13002,-7.717846179810376,0,1.5435692359620752,0,True
650094,13003,-7.7726567938998885,0,1.5545313587799776,0,True
650144,13004,-7.857034195401325,0,1.5714068390802651,0,True
650194,13005,-7.771703859737118,0,1.5543407719474234,0,True
650244,13006,-8.745396810516308,0,1.5490793621032615,1,True
650294,13007,-8.724911267878221,0,1.5449822535756448,1,True
650344,13008,-8.737149580719354,0,1.5474299161438707,1,True
650394,13009,-13.796896836088756,0,1.5593793672177512,6,True
650444,13010,-7.720629408898926,0,1.5441258817797852,0,True
650494,13011,-9.712123863668811,0,1.5424247727337623,2,True
650544,13012,-13.722376342126555,0,1.5444752684253107,6,True
650594,13013,-8.737761369206401,0,1.5475522738412801,1,True
650644,13014,-8.728854319308978,0,1.5457708638617953,1,True
650694,13015,-7.81298046788972,0,1.5625960935779437,0,True
650744,13016,-16.889665402011786,0,1.577933080402357,9,True
650794,13017,-9.721236185909488,0,1.5442472371818987,2,True
650844,13018,-7.72031188644137,0,1.544062377288274,0,True
650894,13019,-9.772201603901793,0,1.5544403207803585,2,True
650944,13020,-13.836978701828997,0,1.5673957403657997,6,True
650994,13021,-13.787249405014752,0,1.5574498810029505,6,True
651044,13022,-7.707625238146159,0,1.5415250476292317,0,True
651094,13023,-14.733174913932631,0,1.5466349827865258,7,True
651144,13024,-10.728191118319005,0,1.5456382236638004,3,True
651194,13025,-9.77335424000043,0,1.5546708480000853,2,True
651244,13026,-7.721997858619503,0,1.5443995717239003,0,True
651294,13027,-13.846727210288773,0,1.569345442057755,6,True
651344,13028,-7.711526639852889,0,1.5423053279705774,0,True
651394,13029,-7.860296738643595,0,1.5720593477287188,0,True
651444,13030,-8.844100263709777,0,1.5688200527419554,1,True
651494,13031,-11.73002039623421,0,1.5460040792468412,4,True
651544,13032,-9.739245592858492,0,1.5478491185716987,2,True
651594,13033,-7.722439023992054,0,1.5444878047984105,0,True
651644,13034,-10.729428077726576,0,1.5458856155453156,3,True
651694,13035,-12.728255498668135,0,1.5456510997336275,5,True
651744,13036,-13.830652031878426,0,1.5661304063756853,6,True
651794,13037,-16.777590121615948,0,1.5555180243231905,9,True
651844,13038,-7.780349868891867,0,1.556069973778373,0,True
651894,13039,-7.715277187551882,0,1.543055437510376,0,True
651944,13040,-9.726576501578444,0,1.5453153003156888,2,True
651994,13041,-7.711254610055181,0,1.5422509220110365,0,True
652044,13042,-8.727023565457799,0,1.5454047130915596,1,True
652094,13043,-9.812721447896465,0,1.5625442895792936,2,True
652144,13044,-7.883460134230733,0,1.5766920268461468,0,True
652194,13045,-12.730883140364698,0,1.54617662807294,5,True
652244,13046,-7.8644263127397736,0,1.5728852625479548,0,True
652294,13047,-8.71125728589218,0,1.5422514571784365,1,True
652344,13048,-8.722361412738218,0,1.5444722825476447,1,True
652394,13049,-13.751054910256538,0,1.550210982051308,6,True
652444,13050,-7.869204700327186,0,1.573840940065437,0,True
652494,13051,-7.779320061862835,0,1.5558640123725669,0,True
652544,13052,-8.723737931641066,0,1.5447475863282136,1,True
652594,13053,-14.721858228730989,0,1.544371645746199,7,True
652644,13054,-11.761854182761606,0,1.5523708365523212,4,True
652694,13055,-7.774439598119917,0,1.5548879196239829,0,True
652744,13056,-7.729687859644806,0,1.5459375719289614,0,True
652794,13057,-7.786992224036396,0,1.5573984448072795,0,True
652844,13058,-7.743739839910964,0,1.5487479679821932,0,True
652894,13059,-8.704432481791624,0,1.5408864963583246,1,True
652944,13060,-7.7208252779291175,0,1.544165055585824,0,True
652994,13061,-8.760236751286117,0,1.552047350257223,1,True
