timesteps,episodes,total_reward,waypoints_completed,TimeLimit.truncated
577466,2150,4,4,True
577766,2151,4,4,True
578066,2152,4,4,True
578366,2153,2,2,True
578624,2154,5,5,False
578761,2155,5,5,False
579061,2156,4,4,True
579361,2157,1,1,True
579661,2158,4,4,True
579916,2159,5,5,False
580104,2160,5,5,False
580299,2161,5,5,False
580599,2162,1,1,True
580899,2163,4,4,True
581141,2164,5,5,False
581441,2165,3,3,True
581702,2166,5,5,False
582002,2167,3,3,True
582234,2168,5,5,False
582534,2169,4,4,True
582736,2170,5,5,False
582851,2171,5,5,False
582975,2172,5,5,False
583204,2173,5,5,False
583405,2174,5,5,False
583547,2175,5,5,False
583847,2176,2,2,True
584147,2177,2,2,True
584432,2178,5,5,False
584732,2179,4,4,True
584995,2180,5,5,False
585265,2181,5,5,False
585484,2182,5,5,False
585715,2183,5,5,False
586015,2184,4,4,True
586315,2185,3,3,True
586590,2186,5,5,False
586889,2187,5,5,False
587171,2188,5,5,False
587329,2189,5,5,False
587531,2190,5,5,False
587831,2191,0,0,True
588131,2192,1,1,True
588431,2193,3,3,True
588509,2194,5,5,False
588800,2195,5,5,False
589080,2196,5,5,False
589299,2197,5,5,False
589580,2198,5,5,False
589812,2199,5,5,False
590112,2200,4,4,True
590412,2201,4,4,True
590607,2202,5,5,False
590814,2203,5,5,False
591114,2204,3,3,True
591345,2205,5,5,False
591645,2206,1,1,True
591945,2207,4,4,True
592195,2208,5,5,False
592495,2209,2,2,True
592795,2210,4,4,True
593095,2211,4,4,True
593394,2212,5,5,False
593618,2213,5,5,False
593918,2214,3,3,True
594127,2215,5,5,False
594427,2216,4,4,True
594727,2217,4,4,True
595027,2218,4,4,True
595236,2219,5,5,False
595536,2220,3,3,True
595631,2221,5,5,False
595931,2222,3,3,True
596164,2223,5,5,False
596464,2224,3,3,True
596764,2225,4,4,True
597064,2226,4,4,True
597358,2227,5,5,False
597645,2228,5,5,False
597945,2229,3,3,True
598245,2230,2,2,True
598390,2231,5,5,False
598557,2232,5,5,False
598840,2233,5,5,False
599140,2234,0,0,True
599412,2235,5,5,False
599712,2236,4,4,True
599947,2237,5,5,False
600247,2238,0,0,True
600411,2239,5,5,False
600609,2240,5,5,False
600909,2241,1,1,True
601151,2242,5,5,False
601322,2243,5,5,False
601622,2244,4,4,True
601922,2245,4,4,True
602222,2246,4,4,True
602473,2247,5,5,False
602643,2248,5,5,False
602897,2249,5,5,False
603136,2250,5,5,False
603436,2251,2,2,True
603664,2252,5,5,False
603855,2253,5,5,False
604155,2254,4,4,True
604226,2255,5,5,False
604364,2256,5,5,False
604559,2257,5,5,False
604828,2258,5,5,False
604927,2259,5,5,False
605227,2260,3,3,True
605527,2261,2,2,True
605738,2262,5,5,False
606038,2263,2,2,True
606207,2264,5,5,False
606507,2265,4,4,True
606785,2266,5,5,False
606980,2267,5,5,False
607209,2268,5,5,False
607509,2269,3,3,True
607809,2270,2,2,True
607977,2271,5,5,False
608277,2272,4,4,True
608577,2273,1,1,True
608877,2274,4,4,True
609078,2275,5,5,False
609249,2276,5,5,False
609539,2277,5,5,False
609726,2278,5,5,False
609907,2279,5,5,False
610207,2280,3,3,True
610381,2281,5,5,False
610681,2282,2,2,True
610941,2283,5,5,False
611213,2284,5,5,False
611513,2285,4,4,True
611813,2286,3,3,True
612113,2287,3,3,True
612395,2288,5,5,False
612695,2289,1,1,True
612811,2290,5,5,False
612974,2291,5,5,False
613274,2292,4,4,True
613574,2293,4,4,True
613625,2294,5,5,False
613827,2295,5,5,False
614002,2296,5,5,False
614222,2297,5,5,False
614384,2298,5,5,False
614684,2299,2,2,True
614984,2300,2,2,True
615284,2301,4,4,True
615584,2302,1,1,True
615776,2303,5,5,False
615984,2304,5,5,False
616284,2305,0,0,True
616545,2306,5,5,False
616845,2307,4,4,True
617145,2308,4,4,True
617353,2309,5,5,False
617562,2310,5,5,False
617657,2311,5,5,False
617845,2312,5,5,False
618145,2313,4,4,True
618445,2314,4,4,True
618731,2315,5,5,False
618950,2316,5,5,False
619108,2317,5,5,False
619408,2318,1,1,True
619708,2319,0,0,True
619976,2320,5,5,False
620276,2321,1,1,True
620555,2322,5,5,False
620764,2323,5,5,False
621064,2324,2,2,True
621364,2325,3,3,True
621664,2326,4,4,True
621964,2327,1,1,True
622109,2328,5,5,False
622292,2329,5,5,False
622534,2330,5,5,False
622834,2331,4,4,True
623134,2332,2,2,True
623434,2333,4,4,True
623734,2334,4,4,True
624019,2335,5,5,False
624160,2336,5,5,False
624427,2337,5,5,False
624661,2338,5,5,False
624961,2339,4,4,True
625193,2340,5,5,False
625349,2341,5,5,False
625576,2342,5,5,False
625858,2343,5,5,False
626039,2344,5,5,False
626174,2345,5,5,False
626388,2346,5,5,False
626688,2347,0,0,True
626941,2348,5,5,False
627148,2349,5,5,False
627421,2350,5,5,False
627721,2351,2,2,True
627920,2352,5,5,False
628093,2353,5,5,False
628271,2354,5,5,False
628542,2355,5,5,False
628842,2356,4,4,True
629142,2357,2,2,True
629442,2358,2,2,True
629710,2359,5,5,False
629901,2360,5,5,False
630056,2361,5,5,False
630354,2362,5,5,False
630528,2363,5,5,False
630828,2364,2,2,True
631128,2365,1,1,True
631286,2366,5,5,False
631525,2367,5,5,False
631825,2368,0,0,True
632033,2369,5,5,False
632333,2370,4,4,True
632546,2371,5,5,False
632753,2372,5,5,False
633053,2373,2,2,True
633335,2374,5,5,False
633626,2375,5,5,False
633926,2376,0,0,True
634226,2377,4,4,True
634428,2378,5,5,False
634716,2379,5,5,False
634932,2380,5,5,False
635232,2381,4,4,True
635532,2382,1,1,True
635797,2383,5,5,False
635919,2384,5,5,False
636219,2385,3,3,True
636321,2386,5,5,False
636596,2387,5,5,False
636809,2388,5,5,False
637017,2389,5,5,False
637317,2390,4,4,True
637617,2391,4,4,True
637917,2392,4,4,True
638045,2393,5,5,False
638251,2394,5,5,False
638498,2395,5,5,False
638798,2396,3,3,True
639098,2397,2,2,True
639367,2398,5,5,False
639553,2399,5,5,False
639796,2400,5,5,False
639962,2401,5,5,False
640262,2402,3,3,True
640562,2403,3,3,True
640719,2404,5,5,False
641019,2405,4,4,True
641319,2406,3,3,True
641427,2407,5,5,False
641700,2408,5,5,False
642000,2409,2,2,True
642248,2410,5,5,False
642548,2411,4,4,True
642848,2412,4,4,True
643131,2413,5,5,False
643360,2414,5,5,False
643649,2415,5,5,False
643905,2416,5,5,False
644103,2417,5,5,False
644309,2418,5,5,False
644533,2419,5,5,False
644803,2420,5,5,False
645103,2421,2,2,True
645237,2422,5,5,False
645517,2423,5,5,False
645817,2424,4,4,True
646054,2425,5,5,False
646354,2426,4,4,True
646654,2427,4,4,True
646890,2428,5,5,False
647190,2429,3,3,True
647490,2430,3,3,True
647705,2431,5,5,False
647846,2432,5,5,False
648027,2433,5,5,False
648327,2434,4,4,True
648627,2435,4,4,True
648927,2436,3,3,True
649227,2437,4,4,True
649527,2438,3,3,True
649749,2439,5,5,False
649927,2440,5,5,False
650027,2441,5,5,False
650327,2442,3,3,True
650545,2443,5,5,False
650845,2444,3,3,True
651003,2445,5,5,False
651262,2446,5,5,False
651562,2447,0,0,True
651823,2448,5,5,False
652123,2449,2,2,True
652407,2450,5,5,False
652707,2451,2,2,True
652812,2452,5,5,False
653041,2453,5,5,False
653341,2454,4,4,True
653523,2455,5,5,False
653689,2456,5,5,False
653934,2457,5,5,False
654234,2458,4,4,True
654501,2459,5,5,False
654801,2460,3,3,True
654921,2461,5,5,False
655101,2462,5,5,False
655162,2463,5,5,False
655311,2464,5,5,False
655611,2465,1,1,True
655841,2466,5,5,False
656050,2467,5,5,False
656221,2468,5,5,False
656521,2469,1,1,True
656800,2470,5,5,False
657053,2471,5,5,False
657264,2472,5,5,False
657564,2473,4,4,True
657759,2474,5,5,False
657807,2475,5,5,False
658107,2476,2,2,True
658407,2477,4,4,True
658673,2478,5,5,False
658973,2479,2,2,True
659233,2480,5,5,False
659533,2481,4,4,True
659739,2482,5,5,False
659889,2483,5,5,False
660189,2484,4,4,True
660364,2485,5,5,False
660633,2486,5,5,False
660778,2487,5,5,False
661078,2488,4,4,True
661262,2489,5,5,False
661493,2490,5,5,False
661793,2491,3,3,True
661943,2492,5,5,False
662243,2493,4,4,True
662521,2494,5,5,False
662683,2495,5,5,False
662931,2496,5,5,False
663096,2497,5,5,False
663396,2498,4,4,True
663636,2499,5,5,False
663936,2500,4,4,True
664126,2501,5,5,False
664362,2502,5,5,False
664662,2503,3,3,True
664962,2504,4,4,True
665262,2505,4,4,True
665329,2506,5,5,False
665452,2507,5,5,False
665752,2508,4,4,True
665893,2509,5,5,False
666130,2510,5,5,False
666346,2511,5,5,False
666646,2512,4,4,True
666807,2513,5,5,False
667107,2514,4,4,True
667407,2515,3,3,True
667484,2516,5,5,False
667784,2517,4,4,True
667985,2518,5,5,False
668285,2519,4,4,True
668541,2520,5,5,False
668841,2521,4,4,True
669141,2522,3,3,True
669362,2523,5,5,False
669662,2524,4,4,True
669825,2525,5,5,False
670125,2526,4,4,True
670425,2527,2,2,True
670725,2528,3,3,True
670877,2529,5,5,False
671177,2530,4,4,True
671233,2531,5,5,False
671533,2532,0,0,True
671833,2533,3,3,True
672133,2534,4,4,True
672433,2535,4,4,True
672733,2536,4,4,True
673020,2537,5,5,False
673255,2538,5,5,False
673405,2539,5,5,False
673667,2540,5,5,False
673967,2541,4,4,True
674163,2542,5,5,False
674399,2543,5,5,False
674699,2544,4,4,True
674861,2545,5,5,False
675047,2546,5,5,False
675347,2547,4,4,True
675457,2548,5,5,False
675737,2549,5,5,False
675961,2550,5,5,False
676261,2551,4,4,True
676561,2552,2,2,True
676829,2553,5,5,False
677097,2554,5,5,False
677282,2555,5,5,False
677505,2556,5,5,False
677776,2557,5,5,False
677970,2558,5,5,False
678270,2559,4,4,True
678570,2560,0,0,True
678795,2561,5,5,False
679074,2562,5,5,False
679320,2563,5,5,False
679468,2564,5,5,False
679749,2565,5,5,False
679939,2566,5,5,False
680131,2567,5,5,False
680301,2568,5,5,False
680432,2569,5,5,False
680732,2570,4,4,True
681032,2571,0,0,True
681332,2572,2,2,True
681550,2573,5,5,False
681783,2574,5,5,False
682083,2575,4,4,True
682206,2576,5,5,False
682506,2577,3,3,True
682689,2578,5,5,False
682989,2579,4,4,True
683289,2580,4,4,True
683589,2581,4,4,True
683682,2582,5,5,False
683890,2583,5,5,False
684190,2584,2,2,True
684295,2585,5,5,False
684399,2586,5,5,False
684636,2587,5,5,False
684936,2588,4,4,True
685236,2589,4,4,True
685536,2590,3,3,True
685836,2591,2,2,True
686035,2592,5,5,False
686148,2593,5,5,False
686366,2594,5,5,False
686666,2595,4,4,True
686954,2596,5,5,False
687254,2597,3,3,True
687492,2598,5,5,False
687782,2599,5,5,False
688082,2600,3,3,True
688382,2601,4,4,True
688664,2602,5,5,False
688770,2603,5,5,False
688971,2604,5,5,False
689271,2605,3,3,True
689449,2606,5,5,False
689704,2607,5,5,False
689854,2608,5,5,False
690154,2609,2,2,True
690374,2610,5,5,False
690446,2611,5,5,False
690617,2612,5,5,False
690800,2613,5,5,False
691100,2614,3,3,True
691381,2615,5,5,False
691643,2616,5,5,False
691943,2617,4,4,True
692243,2618,4,4,True
692480,2619,5,5,False
692744,2620,5,5,False
692958,2621,5,5,False
693258,2622,4,4,True
693409,2623,5,5,False
693709,2624,3,3,True
693971,2625,5,5,False
694271,2626,4,4,True
694571,2627,1,1,True
694821,2628,5,5,False
695121,2629,3,3,True
695320,2630,5,5,False
695561,2631,5,5,False
695837,2632,5,5,False
696137,2633,0,0,True
696257,2634,5,5,False
696493,2635,5,5,False
696577,2636,5,5,False
696877,2637,3,3,True
697045,2638,5,5,False
697345,2639,3,3,True
697597,2640,5,5,False
697894,2641,5,5,False
698076,2642,5,5,False
698191,2643,5,5,False
698491,2644,1,1,True
698791,2645,4,4,True
699089,2646,5,5,False
699370,2647,5,5,False
699585,2648,5,5,False
699848,2649,5,5,False
700147,2650,5,5,False
700447,2651,3,3,True
700552,2652,5,5,False
700769,2653,5,5,False
701052,2654,5,5,False
701183,2655,5,5,False
701317,2656,5,5,False
701617,2657,2,2,True
701857,2658,5,5,False
702157,2659,4,4,True
702338,2660,5,5,False
702566,2661,5,5,False
702866,2662,1,1,True
703113,2663,5,5,False
703251,2664,5,5,False
703438,2665,5,5,False
703732,2666,5,5,False
703860,2667,5,5,False
704080,2668,5,5,False
704265,2669,5,5,False
704463,2670,5,5,False
704742,2671,5,5,False
704961,2672,5,5,False
705224,2673,5,5,False
705524,2674,3,3,True
705720,2675,5,5,False
705970,2676,5,5,False
706211,2677,5,5,False
706392,2678,5,5,False
706600,2679,5,5,False
706900,2680,3,3,True
707073,2681,5,5,False
707373,2682,3,3,True
707673,2683,3,3,True
707811,2684,5,5,False
707966,2685,5,5,False
708188,2686,5,5,False
708368,2687,5,5,False
708491,2688,5,5,False
708791,2689,4,4,True
709091,2690,4,4,True
709259,2691,5,5,False
709559,2692,4,4,True
709859,2693,2,2,True
710126,2694,5,5,False
710366,2695,5,5,False
710666,2696,0,0,True
710867,2697,5,5,False
711165,2698,5,5,False
711373,2699,5,5,False
711634,2700,5,5,False
711839,2701,5,5,False
712139,2702,4,4,True
712212,2703,5,5,False
712283,2704,5,5,False
712511,2705,5,5,False
712676,2706,5,5,False
712935,2707,5,5,False
713235,2708,4,4,True
713353,2709,5,5,False
713653,2710,4,4,True
713898,2711,5,5,False
714089,2712,5,5,False
714389,2713,4,4,True
714675,2714,5,5,False
714975,2715,4,4,True
715275,2716,1,1,True
715517,2717,5,5,False
715817,2718,4,4,True
716081,2719,5,5,False
716256,2720,5,5,False
716471,2721,5,5,False
716718,2722,5,5,False
717018,2723,4,4,True
717259,2724,5,5,False
717471,2725,5,5,False
717771,2726,4,4,True
718019,2727,5,5,False
718269,2728,5,5,False
718479,2729,5,5,False
718723,2730,5,5,False
718876,2731,5,5,False
719108,2732,5,5,False
719408,2733,4,4,True
719708,2734,1,1,True
719932,2735,5,5,False
720088,2736,5,5,False
720388,2737,4,4,True
720688,2738,2,2,True
720929,2739,5,5,False
721209,2740,5,5,False
721509,2741,2,2,True
721733,2742,5,5,False
721895,2743,5,5,False
722176,2744,5,5,False
722476,2745,2,2,True
722733,2746,5,5,False
722911,2747,5,5,False
723179,2748,5,5,False
723359,2749,5,5,False
723588,2750,5,5,False
723888,2751,3,3,True
724188,2752,4,4,True
724480,2753,5,5,False
724761,2754,5,5,False
725061,2755,4,4,True
725296,2756,5,5,False
725596,2757,0,0,True
725693,2758,5,5,False
725993,2759,3,3,True
726293,2760,4,4,True
726501,2761,5,5,False
726801,2762,4,4,True
727005,2763,5,5,False
727226,2764,5,5,False
727350,2765,5,5,False
727498,2766,5,5,False
727798,2767,4,4,True
728098,2768,4,4,True
728368,2769,5,5,False
728602,2770,5,5,False
728771,2771,5,5,False
729071,2772,2,2,True
729286,2773,5,5,False
729460,2774,5,5,False
729700,2775,5,5,False
730000,2776,4,4,True
730187,2777,5,5,False
730487,2778,2,2,True
730598,2779,5,5,False
730898,2780,4,4,True
731198,2781,1,1,True
731320,2782,5,5,False
731617,2783,5,5,False
731836,2784,5,5,False
732136,2785,4,4,True
732436,2786,4,4,True
732626,2787,5,5,False
732728,2788,5,5,False
733028,2789,4,4,True
733132,2790,5,5,False
733311,2791,5,5,False
733611,2792,4,4,True
733911,2793,4,4,True
734079,2794,5,5,False
734283,2795,5,5,False
734583,2796,4,4,True
734883,2797,4,4,True
735125,2798,5,5,False
735388,2799,5,5,False
735506,2800,5,5,False
735746,2801,5,5,False
736046,2802,4,4,True
736262,2803,5,5,False
736541,2804,5,5,False
736651,2805,5,5,False
736951,2806,0,0,True
737206,2807,5,5,False
737364,2808,5,5,False
737626,2809,5,5,False
737753,2810,5,5,False
738016,2811,5,5,False
738127,2812,5,5,False
738346,2813,5,5,False
738631,2814,5,5,False
738931,2815,4,4,True
739140,2816,5,5,False
739317,2817,5,5,False
739503,2818,5,5,False
739680,2819,5,5,False
739980,2820,0,0,True
740206,2821,5,5,False
740380,2822,5,5,False
740680,2823,4,4,True
740915,2824,5,5,False
741215,2825,3,3,True
741453,2826,5,5,False
741753,2827,2,2,True
742053,2828,2,2,True
742241,2829,5,5,False
742460,2830,5,5,False
742760,2831,2,2,True
743060,2832,4,4,True
743360,2833,4,4,True
743483,2834,5,5,False
743783,2835,1,1,True
744083,2836,4,4,True
744383,2837,2,2,True
744682,2838,5,5,False
744982,2839,1,1,True
745282,2840,4,4,True
745582,2841,3,3,True
745794,2842,5,5,False
746094,2843,4,4,True
746373,2844,5,5,False
746623,2845,5,5,False
746726,2846,5,5,False
746904,2847,5,5,False
747204,2848,4,4,True
747458,2849,5,5,False
747672,2850,5,5,False
747825,2851,5,5,False
747974,2852,5,5,False
748155,2853,5,5,False
748346,2854,5,5,False
748488,2855,5,5,False
748690,2856,5,5,False
748917,2857,5,5,False
749052,2858,5,5,False
749236,2859,5,5,False
749455,2860,5,5,False
749744,2861,5,5,False
749878,2862,5,5,False
750076,2863,5,5,False
750275,2864,5,5,False
750471,2865,5,5,False
750671,2866,5,5,False
750971,2867,2,2,True
751271,2868,4,4,True
751453,2869,5,5,False
751571,2870,5,5,False
751725,2871,5,5,False
752025,2872,2,2,True
752325,2873,4,4,True
752625,2874,2,2,True
752925,2875,4,4,True
753225,2876,2,2,True
753428,2877,5,5,False
753728,2878,2,2,True
753890,2879,5,5,False
754038,2880,5,5,False
754338,2881,0,0,True
754627,2882,5,5,False
754724,2883,5,5,False
754830,2884,5,5,False
755038,2885,5,5,False
755181,2886,5,5,False
755478,2887,5,5,False
755778,2888,4,4,True
755952,2889,5,5,False
756111,2890,5,5,False
756411,2891,4,4,True
756582,2892,5,5,False
756627,2893,5,5,False
756927,2894,0,0,True
757227,2895,4,4,True
757436,2896,5,5,False
757588,2897,5,5,False
757694,2898,5,5,False
757962,2899,5,5,False
758178,2900,5,5,False
758478,2901,2,2,True
758669,2902,5,5,False
758959,2903,5,5,False
759181,2904,5,5,False
759335,2905,5,5,False
759555,2906,5,5,False
759828,2907,5,5,False
760034,2908,5,5,False
760217,2909,5,5,False
760517,2910,2,2,True
760643,2911,5,5,False
760943,2912,4,4,True
761243,2913,4,4,True
761543,2914,4,4,True
761843,2915,3,3,True
762143,2916,4,4,True
762443,2917,4,4,True
762743,2918,1,1,True
762982,2919,5,5,False
763248,2920,5,5,False
763517,2921,5,5,False
763817,2922,4,4,True
764117,2923,4,4,True
764417,2924,1,1,True
764675,2925,5,5,False
764975,2926,0,0,True
765275,2927,4,4,True
765575,2928,4,4,True
765753,2929,5,5,False
766017,2930,5,5,False
766111,2931,5,5,False
766334,2932,5,5,False
766595,2933,5,5,False
766704,2934,5,5,False
767004,2935,4,4,True
767245,2936,5,5,False
767477,2937,5,5,False
767680,2938,5,5,False
767980,2939,3,3,True
768173,2940,5,5,False
768386,2941,5,5,False
768587,2942,5,5,False
768861,2943,5,5,False
769033,2944,5,5,False
769210,2945,5,5,False
769466,2946,5,5,False
769740,2947,5,5,False
770040,2948,4,4,True
770340,2949,4,4,True
770603,2950,5,5,False
770743,2951,5,5,False
771043,2952,4,4,True
771343,2953,4,4,True
771549,2954,5,5,False
771677,2955,5,5,False
771898,2956,5,5,False
772198,2957,3,3,True
772498,2958,4,4,True
772798,2959,0,0,True
773098,2960,4,4,True
773398,2961,4,4,True
773680,2962,5,5,False
773907,2963,5,5,False
774207,2964,4,4,True
774425,2965,5,5,False
774725,2966,4,4,True
775025,2967,4,4,True
775325,2968,4,4,True
775402,2969,5,5,False
775702,2970,2,2,True
776002,2971,3,3,True
776256,2972,5,5,False
776556,2973,4,4,True
776794,2974,5,5,False
776967,2975,5,5,False
777267,2976,3,3,True
777552,2977,5,5,False
777852,2978,3,3,True
778152,2979,4,4,True
778452,2980,3,3,True
778703,2981,5,5,False
778921,2982,5,5,False
779196,2983,5,5,False
779427,2984,5,5,False
779584,2985,5,5,False
779752,2986,5,5,False
780004,2987,5,5,False
780304,2988,1,1,True
780399,2989,5,5,False
780699,2990,2,2,True
780867,2991,5,5,False
781140,2992,5,5,False
781440,2993,2,2,True
781667,2994,5,5,False
781824,2995,5,5,False
782047,2996,5,5,False
782347,2997,4,4,True
782524,2998,5,5,False
782677,2999,5,5,False
782977,3000,4,4,True
783277,3001,3,3,True
783546,3002,5,5,False
783846,3003,3,3,True
784146,3004,0,0,True
784378,3005,5,5,False
784518,3006,5,5,False
784818,3007,4,4,True
785081,3008,5,5,False
785187,3009,5,5,False
785427,3010,5,5,False
785621,3011,5,5,False
785921,3012,4,4,True
786049,3013,5,5,False
786201,3014,5,5,False
786501,3015,4,4,True
786716,3016,5,5,False
786861,3017,5,5,False
787101,3018,5,5,False
787302,3019,5,5,False
787520,3020,5,5,False
787820,3021,4,4,True
788013,3022,5,5,False
788183,3023,5,5,False
788399,3024,5,5,False
788503,3025,5,5,False
788615,3026,5,5,False
788891,3027,5,5,False
789191,3028,4,4,True
789491,3029,0,0,True
789700,3030,5,5,False
790000,3031,1,1,True
790197,3032,5,5,False
790434,3033,5,5,False
790723,3034,5,5,False
790893,3035,5,5,False
791193,3036,4,4,True
791358,3037,5,5,False
791650,3038,5,5,False
791950,3039,0,0,True
792250,3040,4,4,True
792550,3041,5,5,False
792850,3042,4,4,True
793150,3043,4,4,True
793337,3044,5,5,False
793543,3045,5,5,False
793764,3046,5,5,False
793818,3047,5,5,False
794055,3048,5,5,False
794277,3049,5,5,False
794577,3050,4,4,True
794854,3051,5,5,False
795068,3052,5,5,False
795123,3053,5,5,False
795233,3054,5,5,False
795533,3055,1,1,True
795825,3056,5,5,False
795972,3057,5,5,False
796201,3058,5,5,False
796500,3059,5,5,False
796800,3060,4,4,True
797004,3061,5,5,False
797304,3062,4,4,True
797507,3063,5,5,False
797807,3064,3,3,True
797972,3065,5,5,False
798189,3066,5,5,False
798489,3067,4,4,True
798732,3068,5,5,False
798936,3069,5,5,False
799124,3070,5,5,False
799200,3071,5,5,False
799500,3072,4,4,True
799800,3073,4,4,True
799913,3074,5,5,False
800178,3075,5,5,False
800478,3076,3,3,True
800778,3077,4,4,True
801015,3078,5,5,False
801179,3079,5,5,False
801431,3080,5,5,False
801639,3081,5,5,False
801830,3082,5,5,False
802130,3083,4,4,True
802269,3084,5,5,False
802451,3085,5,5,False
802751,3086,4,4,True
802929,3087,5,5,False
803108,3088,5,5,False
803297,3089,5,5,False
803559,3090,5,5,False
803854,3091,5,5,False
804050,3092,5,5,False
804350,3093,3,3,True
804650,3094,4,4,True
804950,3095,3,3,True
805154,3096,5,5,False
805454,3097,4,4,True
805754,3098,3,3,True
806054,3099,4,4,True
806354,3100,4,4,True
806654,3101,4,4,True
806837,3102,5,5,False
806975,3103,5,5,False
807231,3104,5,5,False
807374,3105,5,5,False
807511,3106,5,5,False
807737,3107,5,5,False
808037,3108,2,2,True
808316,3109,5,5,False
808616,3110,4,4,True
808802,3111,5,5,False
808928,3112,5,5,False
809090,3113,5,5,False
809390,3114,1,1,True
809683,3115,5,5,False
809983,3116,3,3,True
810271,3117,5,5,False
810516,3118,5,5,False
810758,3119,5,5,False
811014,3120,5,5,False
811210,3121,5,5,False
811454,3122,5,5,False
811754,3123,4,4,True
811924,3124,5,5,False
812104,3125,5,5,False
812404,3126,4,4,True
812656,3127,5,5,False
812794,3128,5,5,False
812977,3129,5,5,False
813277,3130,4,4,True
813520,3131,5,5,False
813812,3132,5,5,False
814112,3133,4,4,True
814327,3134,5,5,False
814619,3135,5,5,False
814826,3136,5,5,False
815099,3137,5,5,False
815279,3138,5,5,False
815489,3139,5,5,False
815699,3140,5,5,False
815861,3141,5,5,False
816089,3142,5,5,False
816289,3143,5,5,False
816525,3144,5,5,False
816673,3145,5,5,False
816856,3146,5,5,False
817156,3147,4,4,True
817439,3148,5,5,False
817614,3149,5,5,False
817914,3150,3,3,True
818165,3151,5,5,False
818465,3152,4,4,True
818755,3153,5,5,False
818992,3154,5,5,False
819216,3155,5,5,False
819330,3156,5,5,False
819422,3157,5,5,False
819722,3158,4,4,True
820010,3159,5,5,False
820310,3160,4,4,True
820496,3161,5,5,False
820664,3162,5,5,False
820852,3163,5,5,False
821041,3164,5,5,False
821263,3165,5,5,False
821533,3166,5,5,False
821747,3167,5,5,False
822041,3168,5,5,False
822341,3169,4,4,True
822467,3170,5,5,False
822679,3171,5,5,False
822858,3172,5,5,False
823158,3173,3,3,True
823398,3174,5,5,False
823698,3175,2,2,True
823998,3176,3,3,True
824221,3177,5,5,False
824395,3178,5,5,False
824589,3179,5,5,False
824889,3180,2,2,True
825137,3181,5,5,False
825355,3182,5,5,False
825655,3183,4,4,True
825955,3184,4,4,True
826128,3185,5,5,False
826265,3186,5,5,False
826456,3187,5,5,False
826709,3188,5,5,False
827009,3189,1,1,True
827309,3190,4,4,True
827490,3191,5,5,False
827702,3192,5,5,False
827927,3193,5,5,False
828087,3194,5,5,False
828309,3195,5,5,False
828609,3196,4,4,True
828854,3197,5,5,False
829154,3198,0,0,True
829399,3199,5,5,False
829653,3200,5,5,False
829953,3201,3,3,True
830158,3202,5,5,False
830458,3203,1,1,True
830758,3204,4,4,True
831047,3205,5,5,False
831343,3206,5,5,False
831643,3207,4,4,True
831943,3208,4,4,True
832160,3209,5,5,False
832460,3210,4,4,True
832663,3211,5,5,False
832963,3212,4,4,True
833160,3213,5,5,False
833407,3214,5,5,False
833640,3215,5,5,False
833936,3216,5,5,False
834207,3217,5,5,False
834345,3218,5,5,False
834579,3219,5,5,False
834745,3220,5,5,False
835045,3221,4,4,True
835265,3222,5,5,False
835480,3223,5,5,False
835741,3224,5,5,False
836041,3225,4,4,True
836293,3226,5,5,False
836548,3227,5,5,False
836848,3228,4,4,True
837135,3229,5,5,False
837324,3230,5,5,False
837415,3231,5,5,False
837512,3232,5,5,False
837700,3233,5,5,False
837857,3234,5,5,False
838157,3235,0,0,True
838308,3236,5,5,False
838515,3237,5,5,False
838769,3238,5,5,False
838980,3239,5,5,False
839187,3240,5,5,False
839258,3241,5,5,False
839558,3242,4,4,True
839769,3243,5,5,False
840069,3244,4,4,True
840369,3245,4,4,True
840573,3246,5,5,False
840873,3247,4,4,True
841020,3248,5,5,False
841320,3249,4,4,True
841620,3250,4,4,True
841780,3251,5,5,False
842080,3252,4,4,True
842380,3253,4,4,True
842555,3254,5,5,False
842798,3255,5,5,False
843098,3256,4,4,True
843398,3257,0,0,True
843698,3258,4,4,True
843969,3259,5,5,False
844194,3260,5,5,False
844355,3261,5,5,False
844655,3262,4,4,True
844746,3263,5,5,False
845046,3264,2,2,True
845295,3265,5,5,False
845516,3266,5,5,False
845779,3267,5,5,False
846056,3268,5,5,False
846216,3269,5,5,False
846427,3270,5,5,False
846697,3271,5,5,False
846997,3272,4,4,True
847195,3273,5,5,False
847421,3274,5,5,False
847586,3275,5,5,False
847878,3276,5,5,False
848108,3277,5,5,False
848330,3278,5,5,False
848496,3279,5,5,False
848743,3280,5,5,False
849024,3281,5,5,False
849221,3282,5,5,False
849521,3283,1,1,True
849691,3284,5,5,False
849916,3285,5,5,False
850099,3286,5,5,False
850294,3287,5,5,False
850465,3288,5,5,False
850647,3289,5,5,False
850853,3290,5,5,False
850974,3291,5,5,False
851274,3292,2,2,True
851530,3293,5,5,False
851747,3294,5,5,False
851987,3295,5,5,False
852201,3296,5,5,False
852337,3297,5,5,False
852637,3298,3,3,True
852754,3299,5,5,False
852915,3300,5,5,False
853125,3301,5,5,False
853371,3302,5,5,False
853671,3303,2,2,True
853868,3304,5,5,False
854168,3305,4,4,True
854341,3306,5,5,False
854586,3307,5,5,False
854764,3308,5,5,False
854965,3309,5,5,False
855113,3310,5,5,False
855300,3311,5,5,False
855600,3312,4,4,True
