timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,average_vinput,average_hdginput,TimeLimit.truncated
17850,51,-124.86218246237276,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6980311780338968,3,0.0037262021627820926,-0.11632590276870648,True
18200,52,-127.34795380134014,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.826399340019145,0,0.0033659485245216758,-0.09765901173061303,True
18550,53,-122.49815080280983,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7499735828972838,0,0.0036258825202586595,-0.09011271477564557,True
18900,54,-150.65859499782016,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8951227856831456,9,0.0038328726148864657,-0.11278486810521701,True
19250,55,-136.65091531616034,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8950130759451473,2,0.0038833466846361487,-0.10577561594154532,True
19600,56,-134.82025657159252,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.868860808165608,2,0.0035162750419372884,-0.07496487335297745,True
19950,57,-115.84949734648387,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6049928192354839,2,0.003526498782223097,-0.04353564216244705,True
20300,58,-120.43526495343144,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6919323564775914,1,0.003573405603975564,-0.025727312895314217,True
20650,59,-133.91292863074491,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8630418375820694,2,0.00350030576063479,0.017444703108321316,True
21000,60,-129.80630548096036,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.797232935442291,2,0.0035120335505752975,0.01631645368238653,True
21350,61,-130.69634723444295,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8385192462063282,1,0.0032879630792677613,0.03396234319263453,True
21700,62,-120.42774499572175,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.7275392142245964,0,0.0035855514965360135,0.05473571398689801,True
22050,63,-133.7894087110492,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8255629815864167,3,0.003527698375665743,0.07067696617966411,True
22400,64,-131.49470936776913,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8213529909681303,2,0.0036573718442241597,0.09336843941879933,True
22750,65,-137.14562696949218,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.959223242421317,0,0.0037043897896604813,0.12764029465783108,True
23100,66,-123.24516618771545,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.6892166598245062,3,0.003941610257533264,0.14715604468199928,True
23450,67,-126.98378598569487,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7854826569384978,1,0.004016841789863315,0.21741893559872538,True
23800,68,-129.55516701501946,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8222166716431352,1,0.004212417491149057,0.2739771242300785,True
24150,69,-148.80055453821305,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8971507791173292,8,0.0042023923364293315,0.3220709279604118,True
24500,70,-132.792839627703,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.8756119946814718,1,0.004187125494339569,0.34874053805689736,True
24850,71,-135.0458210512664,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7935117293038059,5,0.004100461330625427,0.3579048163716973,True
25200,72,-120.52398152624784,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6646283075178259,2,0.004299021193011939,0.4139237566326613,True
25550,73,-132.44264457674794,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8348949225249702,2,0.004307357409397502,0.4310829784211144,True
25900,74,-137.11760580578613,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8445372257969446,4,0.004263066964196014,0.4437895596682135,True
26250,75,-137.7807363652411,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9397248052177296,1,0.004191636726452561,0.47154225551730405,True
26600,76,-126.04256422410342,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7720366317729057,1,0.003978626194802941,0.486496234143926,True
26950,77,-128.96595572730004,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.813799367532858,1,0.003840949227996179,0.5015281006244898,True
27300,78,-136.19062535117854,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9170089335882647,1,0.0036752272711617225,0.5264591570377597,True
27650,79,-128.59232207628617,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7227474582326596,4,0.0034951465584102687,0.5467899282434562,True
28000,80,-135.56280900876527,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9437544144109324,0,0.0034208459386276826,0.5541225095060283,True
28350,81,-131.06793157334027,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8152561653334327,2,0.003382062968800355,0.5962887971299272,True
28700,82,-133.8575688165238,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8551081259503406,2,0.003351743790376939,0.6258787494782606,True
29050,83,-126.87176858607182,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7838824083724543,1,0.003379807051143676,0.6329331408340042,True
29400,84,-136.19394170995713,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8884848815708166,2,0.0032470332005442052,0.6592158417281069,True
29750,85,-129.56968670502116,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.8581383815003023,0,0.002976791768559333,0.6907133935749056,True
30100,86,-121.03517879842795,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7076454114061133,1,0.0029060511999396046,0.7090132257489891,True
30450,87,-129.5800476051445,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8511435372163496,0,0.0027775042946159008,0.7405635302112828,True
30800,88,-141.67678242413862,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9668111774876946,2,0.0026699118471420866,0.7761210142084749,True
31150,89,-135.2567884426635,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.9393826920380495,0,0.002615972494758003,0.791411185142032,True
31500,90,-145.63438590564957,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9662055129378508,4,0.0026503399393335647,0.8140954816028264,True
31850,91,-130.68276115213936,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.7026108736019903,6,0.0026780020447170765,0.8394089706622474,True
32200,92,-130.8436489822657,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8691949854609382,0,0.0026927991253474903,0.8610309871474987,True
32550,93,-130.45014617904707,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.806430659700672,2,0.002819676890483508,0.8843818101711743,True
32900,94,-142.71956832846726,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9817081189781038,2,0.0027466335177461837,0.9068151304894873,True
33250,95,-139.10739309673065,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8729627585247235,4,0.0026525934029740903,0.9360772110393196,True
33600,96,-132.4200726136091,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8631438944801302,1,0.0028820707640517017,0.9671321641892395,True
33950,97,-128.7646151089802,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7823516444140024,2,0.002820548684716791,0.9780467972856405,True
34300,98,-135.1415492951071,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8734507042158162,2,0.002879452393931172,1.0007332504854802,True
34650,99,-133.28575353465493,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8755107647807852,1,0.002699046651904584,1.0261142576385047,True
35000,100,-128.0316577672089,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8075951109601267,1,0.0025044473452605904,1.0457269747316007,True
35350,101,-128.4720325574334,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8067433222490483,1,0.0025347787795549446,1.069471156328961,True
35700,102,-135.74230290300565,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.910604327185795,1,0.002523312827489327,1.0869367371686556,True
36050,103,-137.64101870323796,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9091574100462565,2,0.0025482387681976643,1.1019877346121674,True
36400,104,-127.47824648212375,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8211178068874823,0,0.002382605672328391,1.124003004755049,True
