timesteps,episodes,total_reward,faf_reach,average_drift,total_intrusions,average_vinput,average_hdginput,TimeLimit.truncated
176050,503,-124.18691648754847,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7455273783935497,1,0.0025565693706166483,0.18755905956798039,True
176400,504,-132.7530067966033,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.782185811380047,4,0.002541401583319667,0.1841303747210838,True
176750,505,-126.4657423454595,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7495106049351357,2,0.002524697455872635,0.1853052504943942,True
177100,506,-126.93385520500756,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7561979315001077,2,0.0025138363212976605,0.1848874432625055,True
177450,507,-129.8362474765383,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.6905178210934044,6,0.002480267042995599,0.18355613706296478,True
177800,508,-110.12052098099018,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.5731502997284312,0,0.00253205674930979,0.18419088346064139,True
178150,509,-128.27757514645913,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8111082163779875,1,0.002559009523789921,0.18429314224579127,True
178500,510,-122.54638111119844,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7220911587314067,1,0.0025467164018908904,0.18653219679417846,True
178850,511,-119.37738738051014,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6196769625787166,3,0.0025927914842793563,0.18409770781715315,True
179200,512,-120.70820386528436,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6958314837897763,1,0.00261921602359898,0.1863803444195944,True
179550,513,-121.82685518826935,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.7189550741181334,1,0.002640868162650592,0.18333499624746116,True
179900,514,-130.22787980650156,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8032554258071654,2,0.002607772574005369,0.18279729821673196,True
180250,515,-128.87317526198342,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8124739323140486,1,0.0026064755119920785,0.18303651516148847,True
180600,516,-125.3327588857151,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7618965555102157,1,0.0026480558013416214,0.18464316181245002,True
180950,517,-128.08819523553584,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8084027890790833,1,0.0026489489307085735,0.18821396413234157,True
181300,518,-137.65761453137642,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.8593944933053774,4,0.002678696578150236,0.1910397807504563,True
181650,519,-128.62459001513548,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8160655716447924,1,0.0027198706977154073,0.1940713495998118,True
182000,520,-127.87952620226935,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7982789457467048,1,0.0027323760889089448,0.1923090051091408,True
182350,521,-135.8562538898386,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8550893412834082,3,0.0027139251528796667,0.19106860637049655,True
182700,522,-126.31249797993664,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8044642568562377,0,0.002726644074955183,0.19236143694951768,True
183050,523,-126.10420090621182,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7729171558030257,1,0.002699765745275408,0.19228596027407094,True
183400,524,-123.32023482546344,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],1.7474319260780489,1,0.002695691693936522,0.19195926180051023,True
183750,525,-129.9582760592907,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.770832515132724,3,0.00268223553130873,0.19460935409173574,True
184100,526,-133.50424605681252,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8786320865258928,1,0.002685445280778391,0.19716839387951018,True
184450,527,-130.801007873284,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.761442969618343,4,0.0026677609842623395,0.19702489417699018,True
184800,528,-126.02395586765853,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.7217707981094073,3,0.0026320139346302945,0.19972204686111297,True
185150,529,-126.08356429088333,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7154794898697614,3,0.0026314545817334527,0.19983038260683741,True
185500,530,-130.4468140629255,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8349544866132212,1,0.002636433622770955,0.19926673667164022,True
185850,531,-129.40088713718202,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7914412448168862,2,0.0026402747114655104,0.19993134162194034,True
186200,532,-125.48108454533808,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7068726363619728,3,0.002658192657672527,0.19978892309334562,True
186550,533,-128.40715195404914,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],1.741530742200702,4,0.002646882645426369,0.20324044713306638,True
186900,534,-115.59026197541927,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6512894567917036,0,0.0026363460560425403,0.2030287717308183,True
187250,535,-130.09664248529182,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8585234640755974,0,0.0026410096591513933,0.19873985102376288,True
187600,536,-135.22628340256955,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7889469057509935,5,0.0026302567188724174,0.19731001133452145,True
187950,537,-126.90471322702764,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7914959032432516,1,0.0026530162445982546,0.19385508578399238,True
188300,538,-117.24352997535574,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.5891932853622248,3,0.002633693850874296,0.19457782768572157,True
188650,539,-127.54157199880223,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7363081714114603,3,0.0026421810035418525,0.1994342853573094,True
189000,540,-126.67345922478022,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.7596208460682887,2,0.0026234535646637892,0.2017434886404503,True
189350,541,-114.8640224794927,[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.6052003211356098,2,0.0026155966663035128,0.20056325531428387,True
189700,542,-117.79046654111399,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.5970066648730565,3,0.0026404651250821736,0.20637027484160306,True
190050,543,-131.70679293695483,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.767239899099355,4,0.0027027621178666475,0.20871606744701593,True
190400,544,-127.71372521141741,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7387675030202487,3,0.002712049932219816,0.20592549230919996,True
190750,545,-132.58819509911885,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.844117072844555,2,0.0027422655797266827,0.20569848946486435,True
191100,546,-123.79841253977482,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7399773219967831,1,0.002749559304524648,0.20366975316369526,True
191450,547,-125.0914857831617,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7584497969023098,1,0.002776299435124462,0.2029486787329263,True
191800,548,-117.53164875006995,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6504521250009994,1,0.002736760118559004,0.2031618365598561,True
192150,549,-114.16896613599413,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6309852305142014,0,0.0027625063396149313,0.20558751331608804,True
192500,550,-131.29483965245413,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.847069137892202,1,0.002766045893556614,0.2024510699251108,True
192850,551,-144.6374955689078,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8662499366986833,7,0.002782922960678122,0.20294865545545293,True
193200,552,-130.6936292141304,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8670518459161485,0,0.002793963897390584,0.20668192958519793,True
193550,553,-120.82460004382965,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6689228577689943,2,0.0027805422696576187,0.20696052149773303,True
193900,554,-124.41011867342047,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7201445524774348,2,0.0027971060556704337,0.20857131965053768,True
194250,555,-123.97740802409218,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7211058289156027,2,0.0027944896012683917,0.21311601333605448,True
194600,556,-122.18901954274344,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7241288506106205,1,0.00277515861845481,0.215243864056619,True
194950,557,-117.40563161235767,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6772233087479662,0,0.0028129136241052117,0.2171824861953787,True
195300,558,-137.58263334207024,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9083233334581458,2,0.0028254721787230523,0.21781258580078328,True
195650,559,-126.10739043250797,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7443912918929707,2,0.0028569699326775966,0.2181918844889528,True
196000,560,-127.64738951986813,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.7449627074266874,3,0.002865503464311466,0.2160566963929133,True
196350,561,-124.24064075518963,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7177234393598522,2,0.0028895818669509754,0.21340309296809848,True
196700,562,-117.28922050376012,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.589846007196573,3,0.0028589915914924552,0.2111492028201157,True
197050,563,-124.05123415446921,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.69358905934956,3,0.002838380817765386,0.21380893625425973,True
197400,564,-126.45851114853507,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.777978730693358,1,0.002839799449937994,0.21004235113416259,True
197750,565,-123.26781587798428,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.7395402268283466,1,0.0028450825490407396,0.21396844816716207,True
198100,566,-119.56557700863227,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.6580796715518895,2,0.0028565531146386336,0.2162657430412471,True
198450,567,-126.79841282702375,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8114058975289111,0,0.002907179502933131,0.21598014925491255,True
198800,568,-128.52488457767745,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.836069779681106,0,0.0029102486620405845,0.21421046152678042,True
199150,569,-122.42453858083881,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7203505511548398,1,0.0029180323123770813,0.21689977265714755,True
199500,570,-122.23788394801382,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.7319697706859112,1,0.0029223245694073078,0.2144583333731238,True
199850,571,-126.11594714925874,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.694513530703696,4,0.0028991123833351138,0.21236748019316565,True
200200,572,-130.6708937131814,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.723869910188306,5,0.002923754172569562,0.2116852845170608,True
200550,573,-122.60593912215322,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.694370558887903,2,0.002888924650686199,0.2118083982680826,True
200900,574,-132.80990657270775,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7258558081815396,6,0.0028961036062558196,0.21378422214390863,True
201250,575,-122.90109465289491,[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7128727807556414,2,0.0029139838352400366,0.21919853871831163,True
201600,576,-131.81935460275528,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.825990780039361,2,0.002903649719081027,0.2199633310415168,True
201950,577,-126.41775592793357,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7773965132561935,1,0.0028995963339461047,0.22025904161306828,True
202300,578,-128.0492658462738,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7435609406610542,3,0.0029011121167378104,0.2224173596275682,True
202650,579,-135.5270192757661,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.907528846796658,1,0.002895076408967465,0.22205890649000196,True
203000,580,-130.94668926199435,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8420955608856335,1,0.002922718395250216,0.2222818253283264,True
203350,581,-130.75830377797678,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.839404339685382,1,0.0029160818025014855,0.22242179405795964,True
203700,582,-126.4608115764978,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.756583022521397,2,0.002911125771092922,0.2241305716696453,True
204050,583,-131.28750956378553,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7898215651969362,3,0.0029035632631157792,0.2244450581090926,True
204400,584,-126.88834727838703,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7841192468341005,1,0.002926414530283353,0.22764806181110192,True
204750,585,-127.05878247854744,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.78655403540782,1,0.0029418820859528983,0.22501317802302676,True
205100,586,-138.65716760524273,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8379595372177528,5,0.002969363008419547,0.21952458199927358,True
205450,587,-136.37917454927518,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.9339882078467887,1,0.002986452783880994,0.22113600738106245,True
205800,588,-126.48678922308657,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7783827031869508,1,0.002963911230864593,0.22195074638677434,True
206150,589,-126.1286342514834,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7161233464497634,3,0.003008627145402748,0.2211647900356412,True
206500,590,-120.8555698312687,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.697936711875267,1,0.0029508282962101926,0.22129064144040145,True
206850,591,-129.02734955808464,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8146764222583522,1,0.003025775026007307,0.22054003870193173,True
207200,592,-125.49183622538348,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.742740517505478,2,0.0030539376459331304,0.22215695412789438,True
207550,593,-127.7037218250521,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.795767454643601,1,0.0030414681886753656,0.22258148523431484,True
207900,594,-122.33668770187974,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7476669671697105,0,0.003043829312832173,0.22174073682493015,True
208250,595,-123.22278453760404,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.738896921965772,1,0.0030733613160568614,0.22166720619507946,True
208600,596,-130.81759741499377,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7831085344999107,3,0.003099839429700669,0.22311754599152248,True
208950,597,-121.99844126327295,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7428348751896137,0,0.003076109727391646,0.22198630556179863,True
209300,598,-132.14116336516295,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8591594766451847,1,0.003087367286272796,0.22070836433348234,True
209650,599,-132.96349188817777,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.785192741259682,4,0.0030708407607984,0.21770829643509254,True
210000,600,-128.246566191816,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8035223741687998,1,0.0030438192970197115,0.2171944724936818,True
210350,601,-127.08579407168402,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7297970581669146,3,0.003014362992320129,0.2141923529775903,True
210700,602,-133.08886145751367,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8155551636787663,3,0.003023324741833416,0.21697254137824623,True
211050,603,-129.96484994759905,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7709264278228434,3,0.003055021435284263,0.21336816346488094,True
211400,604,-125.43409267767032,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7633441811095758,1,0.0030531783386150437,0.2151982296860942,True
211750,605,-127.08555693006208,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7583650990008872,2,0.003048111958530385,0.2149183607895652,True
212100,606,-125.73195026277737,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.653313575182534,5,0.003043238813617288,0.21492746610800828,True
212450,607,-118.04692774273491,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.6363846820390695,2,0.0030002384935472895,0.21800313824958256,True
212800,608,-130.13588476951983,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6876554967074258,6,0.0029892165478397465,0.21736566670210847,True
213150,609,-135.53877829219613,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8791254041742305,2,0.0029904936463088813,0.2199417042153728,True
213500,610,-120.44512794726096,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7206446849608703,0,0.0030137098454109715,0.2189349298576226,True
213850,611,-125.5206471923501,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7360092456050014,2,0.002999378526936352,0.22012507914818633,True
214200,612,-124.67501511137745,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.7310716444482492,2,0.0029823663570863555,0.22064951109799139,True
214550,613,-144.0456259993679,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.9220803714195414,5,0.0029817302087795654,0.22025920761751638,True
214900,614,-122.22282697492378,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6603260996417681,3,0.0029569332090289627,0.21982253006582192,True
215250,615,-126.94322417521268,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.734903202503038,3,0.002986864456183012,0.2212986745050622,True
215600,616,-115.67175653272608,[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.6738822361818007,0,0.003007449503987874,0.22067005178146726,True
215950,617,-123.14421115354764,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7306315879078231,1,0.0030155988016392185,0.22216239823965206,True
216300,618,-120.41114927343469,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.],1.705873561049067,1,0.0030320549959988517,0.22244670665439548,True
216650,619,-122.1530200878986,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7236145726842658,1,0.003070676491414782,0.22207145092704786,True
217000,620,-127.58141835168315,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.744020262166902,3,0.0030850330882065814,0.22433402820998177,True
217350,621,-133.02537205422684,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8432196007746682,2,0.0030494030232994795,0.22691997257057386,True
217700,622,-130.69594358780753,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7813706226829649,3,0.0030634821038502368,0.22554135467895137,True
218050,623,-126.42296900224726,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.7774709857463893,1,0.0030515835043973556,0.2250100124960591,True
218400,624,-132.16171852742963,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8594531218204233,1,0.003055732454883654,0.2252116401184499,True
218750,625,-118.04821784963138,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6649745407090193,1,0.0030508546462141594,0.22537623969111958,True
219100,626,-129.7765162322712,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8253788033181604,1,0.0030728489691895905,0.22852906116219654,True
219450,627,-127.90310851050342,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8271872644357632,0,0.0030748321378723446,0.2266103333540946,True
219800,628,-129.62161214110202,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],1.6945944591586002,6,0.003068907213094854,0.22636314131436092,True
220150,629,-119.1570239071553,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6736717701022183,1,0.0030458000827622124,0.2245674411820681,True
220500,630,-134.5988791757653,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8156982739395038,4,0.0030444980838915305,0.22383099436656304,True
220850,631,-119.8193143095829,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.6831330615654698,1,0.003111498607959084,0.2280050630767227,True
221200,632,-128.53273486765926,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8076104981094179,1,0.003075498164976207,0.22334971254686897,True
221550,633,-126.3217889301968,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.8117398418599544,0,0.0030915378405117493,0.22444849959685872,True
