timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
7215,184,-48.444177698333334,2427.054721,False
7255,185,-55.76771432666667,2414.603903,False
7295,186,-70.36775662666666,3017.652141,False
7336,187,-66.79847284333333,2550.70296,False
7376,188,-60.89553158333334,2765.694486,False
7415,189,-65.85072945333333,3094.376859,False
7455,190,-78.05350601833334,3061.047128,False
7495,191,-68.62976122666667,2993.066616,False
7535,192,-68.07629808333333,2984.078926,False
7576,193,-75.92137188166666,2554.779039,False
7616,194,-66.45352240333332,2850.452884,False
7657,195,-49.868669344999994,2268.584783,False
7697,196,-59.30446095333333,2630.597209,False
7737,197,-75.07072514666667,2822.020698,False
7778,198,-60.329996155,2497.131926,False
7818,199,-75.58484878833333,2992.213426,False
7858,200,-64.66101758166667,2924.404347,False
7899,201,-68.99731963666666,2151.335005,False
7939,202,-64.99229559333334,3132.088683,False
7980,203,-61.38469524666668,2110.845795,False
8020,204,-81.65145211333333,3316.781958,False
8061,205,-58.816323388333345,2522.383823,False
8101,206,-76.34666133833333,3179.911212,False
8141,207,-62.730178011666666,2795.860396,False
8182,208,-54.053663355000005,2431.987215,False
8222,209,-52.42496868500001,2643.552196,False
8263,210,-64.742900745,2562.043613,False
8303,211,-66.69812816666668,2570.769519,False
8344,212,-68.04203896000001,2261.473847,False
8385,213,-59.356663045000005,2718.874251,False
8425,214,-60.03723977666667,2508.657327,False
8466,215,-46.29732607,2352.286096,False
8507,216,-51.96458487333334,2335.290488,False
8548,217,-46.069952101666665,2303.587825,False
8588,218,-51.49437364,2517.419485,False
8628,219,-62.63978474666668,2644.79206,False
8669,220,-53.85579551166667,2518.094409,False
8710,221,-54.71427270166667,2069.743512,False
8751,222,-44.09044711166667,2092.744444,False
8792,223,-58.71376612833333,2447.534353,False
8833,224,-51.88732610833333,2504.705693,False
8874,225,-39.96492139833333,1936.425829,False
8915,226,-48.207517163333335,1687.523204,False
8956,227,-48.689360721666674,1989.009428,False
8996,228,-86.26793433666667,2692.569452,False
9038,229,-45.33763436,1417.976273,False
9078,230,-69.61897794000001,2658.500962,False
9119,231,-44.65321279999999,1716.906141,False
9159,232,-65.52935588000001,2332.988307,False
9200,233,-62.89325710666667,2112.77591,False
9241,234,-64.60042799833334,2081.876478,False
9282,235,-58.06208420833333,1930.680119,False
9322,236,-98.37812351666666,2884.275656,False
9362,237,-69.92629048,2343.514963,False
9403,238,-79.35770357833334,2402.521212,False
9444,239,-68.28223296166667,1996.097362,False
9485,240,-85.99408817,2363.485728,False
9526,241,-75.05584762833334,2442.429271,False
9567,242,-63.090380145,1865.519182,False
9608,243,-83.95656737500002,2329.67173,False
9650,244,-66.50968386166669,1456.739925,False
9691,245,-69.97390763833334,2055.356737,False
9732,246,-70.89016047166668,1845.283412,False
9773,247,-71.27620414666667,2048.741621,False
9815,248,-63.15861447499999,1483.041111,False
9855,249,-76.83181942833335,2343.111823,False
9896,250,-73.55340647666668,2267.397527,False
9937,251,-76.008870895,1604.902968,False
9978,252,-67.31719599333331,1850.628379,False
10020,253,-70.38416339666668,1433.695295,False
10060,254,-77.58846144,2542.616027,False
10102,255,-54.684757581666666,1126.641419,False
10143,256,-73.25270169333334,1777.602343,False
10184,257,-68.35092810666666,2185.059311,False
10225,258,-66.65891102666669,1786.193275,False
10265,259,-89.49874532999999,3183.736152,False
10307,260,-61.125790386666665,1420.999252,False
10348,261,-63.88953138666666,1777.698868,False
10388,262,-83.68395986000002,2964.955213,False
10428,263,-76.61853908333333,2570.418608,False
10469,264,-67.42122795,2115.131636,False
10509,265,-84.84810665833334,2750.049361,False
10549,266,-79.786234105,2468.431842,False
10590,267,-72.046919465,2148.577925,False
10632,268,-57.28681923666667,1107.038173,False
10672,269,-77.00660993333334,2684.775164,False
10712,270,-78.77578382,2428.781793,False
10753,271,-71.87151955499999,2095.187414,False
10794,272,-77.06677061166667,2471.87275,False
10834,273,-74.16319117166668,2401.683538,False
10875,274,-72.09960883833335,2093.142148,False
10917,275,-61.54115092,1091.574984,False
10958,276,-69.47488615166668,2095.05223,False
10998,277,-80.25554412166667,2901.5239,False
11039,278,-80.88679729333334,2451.903624,False
11080,279,-66.40982931166666,1524.799225,False
11121,280,-73.24788968833334,2039.433105,False
11162,281,-63.62873469666667,1574.324397,False
11203,282,-74.99191996166667,2031.73941,False
11244,283,-76.33523712666667,2149.870853,False
11285,284,-73.13171943666667,1848.1248,False
11325,285,-84.96155808333333,2739.059414,False
11365,286,-85.75786906666667,2646.432729,False
11406,287,-78.08141460833335,2174.608704,False
11447,288,-82.65662542166666,2279.794353,False
11489,289,-65.66778504833334,1335.373771,False
11530,290,-74.07037468166666,2247.521383,False
11572,291,-63.83340973333334,1401.931433,False
11613,292,-71.63132601833334,1903.222851,False
11654,293,-68.74261661166666,1669.731104,False
11695,294,-76.48428246166665,1894.835218,False
11736,295,-72.479508925,1958.437535,False
11778,296,-66.74499936833334,1511.255082,False
11817,297,-79.03162012499999,2476.18198,False
11857,298,-90.88008224499998,2777.164711,False
11899,299,-69.26204618,1535.392751,False
11941,300,-59.18508864499999,1304.100921,False
11983,301,-58.673998284999996,1296.207549,False
12023,302,-74.95555047833334,2058.91245,False
12064,303,-70.82170731833332,1689.471432,False
12105,304,-70.38131156,1674.992808,False
12145,305,-87.02365960499999,2571.329647,False
12186,306,-69.88042940166667,1376.582257,False
