timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
5714,145,-110.22493539833334,1285.622376,False
5733,146,-132.16846074666665,-100,False
5774,147,-105.55697653833334,3832.971338,False
5815,148,-131.15120996,1097.899958,False
5855,149,-110.7948729,3881.909436,False
5894,150,-96.96878988666668,4159.197067,False
5933,151,-93.36847634,4116.934889,False
5972,152,-99.53467186,3303.754808,False
6012,153,-126.98108722,3348.283099,False
6052,154,-90.98262619333333,4166.529572,False
6094,155,-106.5522114716667,369.144655,False
6135,156,-69.23930809166669,2095.63731,False
6175,157,-78.34464891666667,2735.139262,False
6215,158,-70.86957195333333,2647.677106,False
6254,159,-80.641514825,3895.109783,False
6295,160,-53.50084883166666,816.89764,False
6336,161,-70.83944720333334,1663.855035,False
6377,162,-82.28730311833334,2302.607177,False
6418,163,-74.03701845166667,2128.031025,False
6459,164,-64.80340579333334,2323.402888,False
6500,165,-62.93977998166666,2318.834555,False
6541,166,-62.34675487166666,1661.230016,False
6582,167,-123.83426578999999,2923.217564,False
6621,168,-74.99570741666666,3709.501291,False
6662,169,-59.63645250333334,298.554947,False
6702,170,-99.27539205,2668.456192,False
6742,171,-74.44357128833333,2702.023349,False
6782,172,-131.47645339000002,2583.615942,False
6822,173,-100.78985321833333,3802.829049,False
6862,174,-85.35646636499999,2921.305369,False
6902,175,-78.28137392333333,3500.5364,False
6942,176,-67.41512285833335,2852.612222,False
6982,177,-99.71979981666667,4046.960238,False
7022,178,-86.95022853666666,2459.617685,False
7062,179,-89.25071026166667,2545.654435,False
7103,180,-118.44222435,1709.382523,False
7142,181,-103.590783555,4170.894476,False
7182,182,-79.29334627333333,2846.707822,False
7222,183,-94.641102835,2469.783222,False
7263,184,-63.00671403666667,2663.723895,False
7302,185,-111.71424316833333,4402.926869,False
7343,186,-53.92890847666668,1511.644928,False
7382,187,-98.77262510833333,4589.511852,False
7422,188,-87.24141101500001,1487.698348,False
7463,189,-94.95871808666669,1619.756552,False
7503,190,-76.68578226166667,2008.387813,False
7544,191,-82.02192396333332,1593.758975,False
7577,192,-131.91960885666666,-100,False
7618,193,-59.57882588833333,2043.45037,False
7657,194,-80.124195305,3496.422354,False
7697,195,-80.31902633333334,3304.759039,False
7728,196,-138.88761700166668,-100,False
7769,197,-58.579774388333334,636.162329,False
7809,198,-72.98335165166668,2944.681113,False
7850,199,-60.743843848333334,1876.996572,False
7891,200,-90.10363173500002,1939.475902,False
7931,201,-108.69965756333333,3308.263868,False
7972,202,-72.14869929833333,1119.485203,False
8013,203,-68.53538609666668,2574.089801,False
8053,204,-71.42583362333335,2973.087856,False
8091,205,-140.21962223,3742.757931,False
8130,206,-81.58385609833334,2697.391546,False
8170,207,-77.85647589000001,1818.22878,False
8209,208,-66.64632964500001,2604.09496,False
8250,209,-77.99501894000001,1568.155871,False
8290,210,-72.78766484833335,2264.880154,False
8331,211,-69.38284800166667,1828.535205,False
8372,212,-56.007301035,1877.577958,False
8411,213,-90.680525795,4052.848099,False
