timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
10438,260,-39.61868196666667,1252.560457,False
10480,261,-38.797273669999996,1008.413054,False
10519,262,-71.347446635,2786.652238,False
10559,263,-59.770793688333335,2509.813223,False
10599,264,-51.201353665000006,2312.562546,False
10640,265,-38.95668721166666,1252.029272,False
10680,266,-57.38881464666667,2410.194395,False
10721,267,-38.40769158166667,1368.629125,False
10761,268,-51.326614956666674,2310.319801,False
10801,269,-51.675053075,2331.870458,False
10841,270,-52.56821309833333,2285.387815,False
10881,271,-52.17876052166667,2408.836778,False
10923,272,-35.97165766166667,1152.435522,False
10965,273,-43.40992080666666,839.777953,False
11004,274,-70.73019849833334,2832.932736,False
11045,275,-36.82218325666666,1332.750791,False
11086,276,-33.69742881,1121.343829,False
11128,277,-35.658578855,923.941092,False
11168,278,-61.37916598333334,2644.005765,False
11208,279,-53.677452245000005,2435.709142,False
11248,280,-58.69943414166667,2595.309524,False
11290,281,-35.74015349,1113.874234,False
11330,282,-56.29920532,2400.897948,False
11371,283,-40.9993117,1598.880747,False
11412,284,-44.156024171666665,1873.990112,False
11452,285,-58.492130204999995,2387.606829,False
11493,286,-45.82588937166667,1866.865673,False
11534,287,-41.45143285333333,1232.664755,False
11574,288,-60.224478805000004,2461.509453,False
11614,289,-56.73829319000001,2483.872136,False
11653,290,-73.96672644333334,2951.488588,False
11693,291,-51.38582069666667,2303.539084,False
11732,292,-59.09788613666667,2747.986823,False
11773,293,-38.81165272,1792.022968,False
11812,294,-55.02110209,2517.836741,False
11853,295,-42.34255247,1842.169567,False
11894,296,-30.99553379666667,1113.921278,False
11934,297,-48.18731448,2116.238989,False
11974,298,-51.47609829333334,2305.259634,False
12015,299,-32.144456573333336,1135.138457,False
12056,300,-36.51596696166666,1422.809459,False
12096,301,-54.591706396666666,2421.169857,False
12135,302,-56.89921354833333,2591.418812,False
12176,303,-30.855355406666668,776.135256,False
12218,304,-31.37691053333333,751.239496,False
12259,305,-35.28142274833334,1497.330553,False
12300,306,-30.225471235,1194.844524,False
12341,307,-41.91692191333334,1663.902248,False
12381,308,-57.7061023,2464.61959,False
12421,309,-54.30132136333333,2447.933416,False
12462,310,-38.429734280000005,1512.082707,False
12502,311,-59.155846010000005,2671.346228,False
12541,312,-68.47206350666667,2929.17446,False
12582,313,-37.86738604000001,1584.21187,False
12623,314,-27.871592778333333,1041.500906,False
12663,315,-56.38345470666666,2285.759139,False
12704,316,-40.75717933166667,1618.969305,False
12745,317,-35.743671238333334,1332.831873,False
12785,318,-50.14903990166667,2100.18044,False
12824,319,-56.546785351666664,2611.629711,False
12864,320,-48.524183668333336,2115.16393,False
12903,321,-68.14665687333333,3091.064401,False
12943,322,-52.819034009999996,2370.864804,False
12984,323,-29.57427765666667,1106.854481,False
13025,324,-33.153049155000005,1058.024834,False
13066,325,-38.229661435,1200.270727,False
13106,326,-54.17139961666667,2337.635789,False
13147,327,-41.41061920833333,1675.083738,False
13187,328,-47.46526791666666,2046.669465,False
13228,329,-34.261607235,1360.684578,False
13268,330,-46.273298714999996,1971.602453,False
13308,331,-51.397532610000006,2136.258437,False
13349,332,-30.606144784999998,1106.226723,False
13389,333,-40.79481869,1759.622761,False
13430,334,-28.72277072,1127.794066,False
13471,335,-27.616361890000004,828.359298,False
13510,336,-49.24082475833333,1962.941173,False
13551,337,-32.202233901666666,1228.216721,False
13592,338,-33.28360457166667,1176.307137,False
13633,339,-30.327780820000005,978.02634,False
13674,340,-38.66411339166667,1341.065006,False
13714,341,-41.16701123833334,1648.432352,False
13754,342,-39.482009373333334,1435.739337,False
13794,343,-40.67574668666667,1428.915888,False
13835,344,-31.808770214999996,917.760834,False
13875,345,-40.66177478333333,1331.301391,False
13916,346,-28.509353071666666,783.457675,False
13957,347,-29.977218736666664,983.992634,False
13998,348,-34.33534134333333,901.911433,False
14038,349,-37.020442195,1058.63441,False
14079,350,-25.007693075000002,556.39166,False
14119,351,-57.52689197666667,2244.691668,False
14158,352,-47.094436715,1739.670133,False
14198,353,-36.54302547500001,1180.897984,False
14239,354,-31.509274356666666,664.22942,False
14280,355,-23.939329323333332,585.591475,False
14321,356,-29.222356365,406.807598,False
14362,357,-28.255832706666666,356.485338,False
14403,358,-21.913270185000002,398.139515,False
14444,359,-27.917197943333335,670.256382,False
14485,360,-34.69065355666667,128.046759,False
14526,361,-20.157569100000003,385.629154,False
14566,362,-33.604029886666666,601.965074,False
14606,363,-39.69593311166666,442.781055,False
14645,364,-128.44529501666668,-100,False
