timesteps,episodes,total_reward,final_altitude,TimeLimit.truncated
13994,346,-28.484549885,1263.25867,False
14033,347,-46.12788859166667,2120.276656,False
14074,348,-35.35811518333333,1132.190243,False
14114,349,-42.08229675166667,1486.900288,False
14155,350,-29.60540097166667,1126.728614,False
14196,351,-36.03625666166667,1251.557868,False
14237,352,-39.410384386666664,1382.081726,False
14278,353,-32.853054300000004,1220.547854,False
14319,354,-33.54720174,1341.801245,False
14359,355,-41.76553967,1467.860813,False
14399,356,-45.62913549666666,1548.244765,False
14439,357,-48.032152375,1638.136045,False
14481,358,-27.208903873333334,1110.136938,False
14522,359,-31.252214403333333,834.203059,False
14562,360,-45.42344464000001,1923.877048,False
14603,361,-28.547130075,796.492354,False
14643,362,-37.58502533166667,1446.178175,False
14683,363,-36.590936845,1491.833517,False
14723,364,-42.76978179833334,1476.44683,False
14762,365,-51.12530981166667,2204.270788,False
14802,366,-44.776449858333336,1645.205081,False
14843,367,-32.71772107666666,1330.23598,False
14885,368,-24.52443114,740.36611,False
14926,369,-30.53415289,979.900002,False
14966,370,-39.38257385166666,1631.718795,False
15005,371,-51.75908498833333,2186.639953,False
15045,372,-41.61133081833333,1536.531092,False
15086,373,-29.25436611666667,979.883471,False
15127,374,-35.467329825,1005.166628,False
15168,375,-31.02121962333333,1194.255836,False
15209,376,-31.735145558333336,996.395542,False
15249,377,-40.93652232,1239.623117,False
15290,378,-29.464911145000002,822.065033,False
15329,379,-49.67983696833333,1960.095342,False
15370,380,-33.428797028333335,1246.992257,False
15411,381,-32.936786821666665,954.479538,False
15450,382,-46.808209070000004,1950.709627,False
15491,383,-37.01987321,1569.060352,False
15532,384,-27.615310085,1184.3488,False
15571,385,-51.11206533166666,2127.00989,False
15611,386,-48.45489390666667,1686.112625,False
15652,387,-38.91599211166667,1225.830893,False
15692,388,-55.607976136666665,2021.809201,False
15733,389,-26.541356705,839.703256,False
15774,390,-23.90862695666667,845.213109,False
15813,391,-56.529612283333336,2281.848195,False
15853,392,-38.81692593,1238.709808,False
15894,393,-30.248477315000002,1181.679579,False
15935,394,-27.05834904166667,724.163526,False
15976,395,-33.383129063333335,779.616385,False
16015,396,-49.26661105833333,2083.761655,False
16055,397,-43.939859729999995,1582.205804,False
16095,398,-44.630974005,1645.866034,False
16136,399,-28.393479565,947.899486,False
16177,400,-34.336948936666666,831.737137,False
16216,401,-49.01825123666667,2204.347628,False
16256,402,-50.39434271166667,1741.117124,False
16298,403,-25.856813416666668,707.341434,False
16339,404,-28.162853045000002,810.291915,False
16379,405,-46.21470810833333,1836.813132,False
16419,406,-37.48781641500001,1210.239379,False
16459,407,-42.800237718333335,1535.422855,False
16500,408,-28.509154440000003,721.104412,False
16541,409,-32.039569955000005,1022.197507,False
16581,410,-40.07715662333334,1214.150335,False
16621,411,-41.8397404,1515.858735,False
