timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
604820,15261,-64.87172493833334,0,1326.122952,False
604860,15262,-85.33906171333331,0,301.421293,False
604893,15263,-255.60326460000005,2,-100,False
604933,15264,-176.59260749666672,2,1583.991105,False
604973,15265,-64.73030419999999,0,747.458215,False
605012,15266,-78.17365029833334,0,989.829801,False
605052,15267,-89.80335120166666,0,1170.844148,False
605092,15268,-87.67306196833333,0,1068.275793,False
605132,15269,-79.02813267333335,0,1520.780844,False
605172,15270,-94.55838409166668,0,1302.481394,False
605213,15271,-93.19486197166665,1,785.34293,False
605252,15272,-129.0458808066667,0,2703.007324,False
605292,15273,-65.49063183666667,0,1655.42095,False
605332,15274,-91.95668936666667,0,2387.061308,False
605372,15275,-189.39540688000002,2,1629.221107,False
605412,15276,-70.40849856,0,1445.240129,False
605451,15277,-121.67825950833335,0,2871.60451,False
605491,15278,-80.97199673833335,0,1154.499976,False
605530,15279,-157.88266200833334,1,1700.722373,False
605569,15280,-93.51415476333335,0,1306.91557,False
605609,15281,-80.17355088833332,0,1669.451936,False
605649,15282,-86.44824988833334,0,897.376352,False
605689,15283,-104.35675347833333,0,1429.087091,False
605728,15284,-106.16825516166668,0,2665.687183,False
605767,15285,-127.8468312416667,1,2431.3754,False
605807,15286,-67.06894805666667,0,1833.371117,False
605846,15287,-111.80965341666669,0,2385.747889,False
605886,15288,-92.51135527333332,0,1105.178848,False
605925,15289,-99.73441848166667,0,2161.676178,False
605964,15290,-87.45797910833333,0,1593.235857,False
606003,15291,-103.67815103000001,0,2515.230023,False
606043,15292,-86.85329456500003,0,834.562074,False
606082,15293,-102.46215629833335,0,1969.487682,False
606121,15294,-96.73524326499998,0,1832.825436,False
606160,15295,-101.00832880666667,0,2346.519652,False
606201,15296,-42.62236924333332,0,406.954874,False
606241,15297,-83.829234295,0,273.152317,False
606280,15298,-124.58619723833334,1,2847.571347,False
606321,15299,-54.86857539,0,1213.21904,False
606362,15300,-214.00908218833337,3,94.229968,False
606402,15301,-130.98843287333335,0,2322.354575,False
606442,15302,-75.22852981833334,0,813.715362,False
606481,15303,-65.99639442166668,0,2385.86241,False
606519,15304,-103.03192766833334,0,2212.118253,False
606558,15305,-163.20077647,2,2452.621496,False
606597,15306,-121.09500359166665,0,2326.589633,False
606637,15307,-87.93488877666665,0,1499.334695,False
606678,15308,-71.41232217666666,0,880.984202,False
606717,15309,-85.64343221166666,0,2419.416561,False
606756,15310,-100.06252007833334,0,1852.178266,False
606796,15311,-91.54519581333334,0,2127.88654,False
606837,15312,-81.42465543666665,0,451.070234,False
606876,15313,-86.70381358666668,0,2480.137674,False
606916,15314,-118.62080888166669,1,684.699853,False
606956,15315,-90.70970617333336,0,1762.719096,False
606995,15316,-79.47810072833333,0,985.802822,False
607035,15317,-70.34533363000001,0,1599.310478,False
607074,15318,-79.53483273500001,0,2319.664677,False
607114,15319,-106.84197562499999,0,821.665936,False
607152,15320,-171.29363994166664,1,3850.893206,False
607191,15321,-90.78003792000001,0,2667.305452,False
607230,15322,-109.12192797666667,0,2532.973278,False
607270,15323,-95.60552603833334,0,1376.330261,False
607310,15324,-91.00818408833334,0,1790.401012,False
607349,15325,-89.44558458833333,0,3099.85206,False
607389,15326,-92.83290348166669,0,1597.604362,False
607429,15327,-81.64501624166668,0,3079.885947,False
607469,15328,-90.251490695,0,2004.239082,False
607507,15329,-85.07081025166666,0,2120.227199,False
607545,15330,-83.37155199333333,0,3147.244231,False
607585,15331,-96.09168233833333,0,1460.322283,False
607625,15332,-84.18978557000003,0,618.716016,False
607665,15333,-93.37442680999997,0,1042.203845,False
607705,15334,-71.13966058,0,1375.334422,False
607745,15335,-117.33778595499996,1,1064.072123,False
607784,15336,-102.56642022666668,0,1850.136025,False
607825,15337,-72.03758337333335,0,251.598097,False
607865,15338,-86.63777294333333,0,1314.346794,False
607904,15339,-175.11651732500002,1,3045.936147,False
607944,15340,-90.0431968883333,0,934.15929,False
607984,15341,-57.118005014999994,0,1812.183321,False
608024,15342,-73.43239921833334,0,1858.619185,False
608063,15343,-72.99567192666667,0,2319.26708,False
608102,15344,-94.38993561499998,0,2385.81023,False
608141,15345,-97.788683125,0,1858.649233,False
608181,15346,-72.35920733499998,0,2450.844553,False
608221,15347,-90.66915088333334,0,1774.900302,False
608260,15348,-90.35358833000001,0,1964.075545,False
608301,15349,-39.611964361666665,0,536.862333,False
608342,15350,-56.98515745500001,0,733.452036,False
608380,15351,-113.21372627500001,0,2426.564933,False
608419,15352,-96.74279236833331,0,1414.574999,False
608459,15353,-104.76789911000002,0,2395.9085,False
608497,15354,-104.56996907833334,0,2400.319124,False
608537,15355,-63.74466761333334,0,1119.392411,False
608576,15356,-89.26650519833333,0,1889.656374,False
608616,15357,-111.14105071666667,1,2156.829798,False
608654,15358,-105.18820175666667,0,2088.149038,False
608694,15359,-70.24299200666665,0,1391.107395,False
608733,15360,-89.88280363999998,0,2703.656126,False
608773,15361,-50.41267424666666,0,2120.54385,False
608812,15362,-179.24852685833332,0,-100,False
608852,15363,-84.12111445666667,0,2002.011183,False
608892,15364,-62.94053566000001,0,2768.633936,False
608931,15365,-79.74584964,0,2727.962517,False
608970,15366,-90.27076603,0,1360.270354,False
609010,15367,-58.689820155,0,1805.038476,False
609051,15368,-70.95966017833334,0,961.670368,False
609091,15369,-233.83146220333336,3,2776.155079,False
609131,15370,-62.63279489166666,0,1361.172173,False
609171,15371,-80.55350286000001,0,2001.616034,False
609211,15372,-64.823672955,0,1819.225579,False
609250,15373,-95.81993026666667,0,2352.161703,False
609290,15374,-86.53091046499999,0,1630.454323,False
609330,15375,-102.32222928666667,0,2020.874386,False
609369,15376,-88.80328821166667,0,2151.660295,False
609408,15377,-71.56154617,0,2586.013872,False
609448,15378,-106.93699447833333,0,1429.836325,False
609487,15379,-88.38554903500003,0,1437.273554,False
609526,15380,-73.08408441166668,0,1742.332934,False
609566,15381,-88.79378421500002,0,1853.337062,False
609606,15382,-112.41781669333332,1,1194.177277,False
609646,15383,-85.76765098833334,0,2486.806695,False
609687,15384,-63.376382344999996,0,346.971733,False
609727,15385,-107.31095688333335,0,2817.744391,False
609767,15386,-109.00370007666666,0,1835.451954,False
609806,15387,-82.68767977833333,0,1470.952225,False
609846,15388,-72.38688442666668,0,1160.152046,False
609885,15389,-94.96900583666668,0,2731.02632,False
609925,15390,-89.61382577333332,0,1453.629208,False
609965,15391,-114.11306011666667,1,2532.539583,False
610004,15392,-93.89853903333332,0,1756.454803,False
610044,15393,-176.03907921333337,2,1379.860536,False
610083,15394,-105.62408504000001,0,2202.313806,False
610123,15395,-90.0516484966667,0,1262.154159,False
610163,15396,-103.08051482333332,0,1736.265508,False
610203,15397,-116.31893667666668,1,2299.964028,False
610243,15398,-106.66860174833334,0,2153.831728,False
610283,15399,-72.12268159333334,0,1440.729548,False
610323,15400,-90.59158673333334,0,1624.032229,False
610362,15401,-72.62623947499999,0,2443.414607,False
610402,15402,-58.007529875,0,2545.514534,False
610441,15403,-74.78269603666666,0,2035.541486,False
610481,15404,-81.54532203333335,0,1655.749285,False
610520,15405,-93.52690703166667,0,2628.161001,False
610560,15406,-78.59244569666669,0,2014.920407,False
610600,15407,-109.12379451333334,0,1573.884978,False
610640,15408,-218.43455174833335,3,2905.722035,False
610680,15409,-89.2608078316667,0,2081.656417,False
610720,15410,-152.2035563083333,2,965.028247,False
610760,15411,-60.127507081666664,0,1798.076901,False
610800,15412,-119.49353126166667,0,2146.100205,False
610839,15413,-72.037305385,0,3011.337698,False
610879,15414,-64.43127842666667,0,1178.508285,False
610918,15415,-105.85040008,0,1899.591728,False
610957,15416,-89.56330145999999,0,1869.474544,False
610997,15417,-72.00191303666668,0,1478.235853,False
611037,15418,-118.94024310833332,1,1993.811186,False
611075,15419,-106.25897276166668,0,2763.794703,False
611115,15420,-90.54856694666667,0,1092.525962,False
611155,15421,-93.13887260666667,0,1276.744391,False
611195,15422,-100.07192565666665,0,2374.104311,False
611234,15423,-77.30572720666667,0,2079.213356,False
611274,15424,-48.119686941666664,0,1212.542424,False
611313,15425,-149.727186365,1,1473.90224,False
611352,15426,-102.88437670166667,0,1772.982215,False
611391,15427,-86.10493516666668,0,2561.990742,False
611431,15428,-73.00097825,0,1074.651295,False
611470,15429,-84.76997249499999,0,1621.571235,False
611509,15430,-76.99965407833334,0,2504.094641,False
611548,15431,-105.00726186666665,0,2444.572792,False
611588,15432,-99.08189404999999,0,2206.293436,False
611628,15433,-85.29403420833336,0,1283.805099,False
611667,15434,-78.44699992666668,0,2142.376073,False
611706,15435,-113.92895481666667,0,2214.706517,False
611746,15436,-95.70896126500001,0,1703.7425,False
611785,15437,-258.27549179666664,4,2878.851176,False
611825,15438,-76.71327379166668,0,1340.392143,False
611865,15439,-78.22697586833334,0,568.435478,False
611904,15440,-93.87440057666666,0,2067.972806,False
611944,15441,-78.90804933833333,0,1675.298004,False
611984,15442,-81.1356051416667,0,1883.093822,False
612024,15443,-184.4001478666667,0,-100,False
612065,15444,-54.72893532833332,0,504.284173,False
612104,15445,-91.27672647833333,0,1730.733198,False
612144,15446,-76.60382842833334,0,1817.879036,False
612183,15447,-78.97620668833332,0,1873.851571,False
612222,15448,-143.72344664833335,1,2287.469172,False
612263,15449,-273.081183485,4,1717.68119,False
612303,15450,-92.14824325833337,0,1204.636365,False
612343,15451,-85.046875345,0,1440.432731,False
612382,15452,-106.00735431999999,0,2364.46379,False
612422,15453,-70.89939484666667,0,2042.746625,False
612462,15454,-70.24398639666667,0,1732.77833,False
612502,15455,-89.32852553833334,0,898.638423,False
612542,15456,-65.91579694833334,0,946.457377,False
612583,15457,-85.00754078833333,1,614.46812,False
612622,15458,-151.1981121883333,1,3036.776673,False
612662,15459,-94.01373581833334,0,1295.700863,False
612701,15460,-82.80459385833333,0,2613.989873,False
612741,15461,-144.61318548999998,1,1459.92274,False
612781,15462,-105.66846107,0,2441.987856,False
612820,15463,-102.37696307333333,0,2782.916016,False
612859,15464,-85.47153241166669,0,1220.806572,False
612899,15465,-88.14904703,0,1851.69645,False
612939,15466,-94.95323532833335,0,1345.448677,False
612978,15467,-128.84832981333338,0,2006.60651,False
613019,15468,-72.94603298000001,0,358.461419,False
613059,15469,-69.70393514333334,0,2598.308199,False
613100,15470,-61.73235556666667,0,304.63633,False
613140,15471,-77.62519465999998,0,515.514442,False
613179,15472,-102.16695700666665,0,3150.986118,False
613218,15473,-109.362007965,0,1845.155354,False
613258,15474,-103.22799117166667,0,1834.785982,False
613298,15475,-91.80211429833335,0,948.346251,False
613336,15476,-112.95925575333334,0,2467.273829,False
613376,15477,-149.45696542333332,2,2345.74143,False
613416,15478,-98.02859970333336,0,1850.277132,False
613456,15479,-95.42976152833333,0,1904.041099,False
613496,15480,-89.02685432499999,0,1242.567962,False
613535,15481,-224.64706063000006,3,2162.997548,False
613574,15482,-78.70583497333331,0,1918.734487,False
613614,15483,-69.77159503,0,1179.96051,False
613654,15484,-69.89350628333332,0,2140.664688,False
613693,15485,-91.60894758333333,0,2177.819499,False
613731,15486,-160.04839574833332,1,3174.973963,False
613771,15487,-127.19246991999998,1,1930.043969,False
613810,15488,-87.63487843000001,0,1575.368348,False
613849,15489,-81.13754407333333,0,1835.738498,False
613889,15490,-83.84476451,0,1586.519413,False
613929,15491,-70.33150399833333,0,1731.435096,False
613969,15492,-102.79981893833335,1,1639.071378,False
614008,15493,-83.99044057833333,0,2170.972004,False
614047,15494,-82.55043963666668,0,2255.077048,False
614085,15495,-96.21273140500003,0,2710.303792,False
614125,15496,-133.38429427666665,1,2298.2942,False
614164,15497,-84.24069679666665,0,2685.083371,False
614204,15498,-81.61513833833334,0,1469.307259,False
614243,15499,-79.87016237999998,0,2851.129936,False
614282,15500,-95.28491999166667,0,2136.866865,False
614321,15501,-104.04461086166668,0,2656.257208,False
614361,15502,-75.54682691500001,0,2605.949482,False
614400,15503,-106.22315451666668,0,3109.107795,False
614439,15504,-125.94299534000001,1,2608.731665,False
614478,15505,-96.51025079333334,0,2013.91239,False
614516,15506,-103.63095931833334,0,2774.952297,False
614556,15507,-104.41529940999997,1,1723.912722,False
614596,15508,-60.71692744833334,0,738.643019,False
614636,15509,-96.95145496666666,0,1801.316955,False
614675,15510,-82.90304375333334,0,2654.961997,False
614713,15511,-107.63183614166667,0,2780.475885,False
614753,15512,-99.92390525,0,1902.170921,False
614793,15513,-90.94843551833331,0,1927.595167,False
614832,15514,-89.13375869166669,0,1480.674234,False
614872,15515,-93.12646199666668,0,1537.232064,False
614912,15516,-119.44571361833334,1,1432.952093,False
614952,15517,-120.02034192666666,1,2733.530339,False
614991,15518,-73.03690369833333,0,3280.588947,False
615031,15519,-78.90780181666668,0,1459.558469,False
615071,15520,-62.030258041666656,0,1517.933457,False
615111,15521,-92.89188928333334,0,1926.803887,False
615151,15522,-92.41935082666669,0,1709.914242,False
615190,15523,-100.09241592666667,0,2208.012622,False
615231,15524,-55.582719055,0,924.657007,False
615270,15525,-75.83977781666667,0,2384.590809,False
615309,15526,-89.704183115,0,1414.641462,False
615348,15527,-109.07317933333334,0,2932.155962,False
615388,15528,-84.12308983000001,0,1356.246555,False
615427,15529,-118.6070404,0,1778.9545,False
615466,15530,-89.50348129833333,0,2528.878357,False
615506,15531,-71.69358493166666,0,1626.702771,False
615545,15532,-71.265694355,0,3032.725178,False
615586,15533,-70.27341025666668,0,1076.846596,False
615626,15534,-170.22986048499996,2,1670.283016,False
615666,15535,-68.86490227,0,915.996472,False
615706,15536,-106.96339770833336,0,1336.968271,False
615746,15537,-87.37236727833334,0,1285.005732,False
615786,15538,-98.24435514166666,0,1499.407032,False
615826,15539,-187.67076359666666,2,1865.546845,False
615866,15540,-105.99498264166667,1,1721.514518,False
615906,15541,-87.58967463333335,0,1454.508442,False
615946,15542,-108.48581454666666,0,1821.739455,False
615986,15543,-98.68822944666664,0,1687.152047,False
616025,15544,-100.61116311333333,0,2961.282107,False
616064,15545,-93.28605481000001,0,2463.967223,False
616104,15546,-100.83301075666667,0,1492.995127,False
616143,15547,-76.71429415000001,0,2245.357104,False
616182,15548,-78.12204934000002,0,2428.946921,False
616221,15549,-210.15554973166667,2,2567.072261,False
616262,15550,-70.76416203000001,0,271.708709,False
616302,15551,-87.54041182499999,0,1759.364865,False
616341,15552,-133.41845727833334,0,3407.815408,False
616380,15553,-102.43842676666667,0,2653.177796,False
616419,15554,-100.41125222333336,0,2778.165131,False
616458,15555,-117.1756448,0,2982.537282,False
616497,15556,-124.81291839833335,0,3238.784305,False
616537,15557,-79.90892269333331,0,1573.579604,False
616577,15558,-101.97157385333333,0,1447.680812,False
616617,15559,-76.25123383666667,0,1065.107924,False
616657,15560,-180.00169022833333,2,1257.344593,False
616696,15561,-109.57950348333333,0,2651.063617,False
616737,15562,-190.36474425166665,0,-100,False
616776,15563,-71.50416070833336,0,2484.438215,False
616815,15564,-179.48575958166668,2,1620.061221,False
616854,15565,-82.75598056500002,0,1761.852396,False
616894,15566,-77.83146912166669,0,1441.391137,False
616934,15567,-130.8845917066667,1,2826.788117,False
616973,15568,-113.38208013166668,1,2046.98675,False
617012,15569,-93.774412715,0,2903.29103,False
617050,15570,-107.73509178499998,0,2386.349065,False
617090,15571,-91.15690708166667,0,1510.710954,False
617129,15572,-109.55151658000001,0,2937.81056,False
617168,15573,-98.30017827500001,0,1290.733828,False
617207,15574,-68.21570827166667,0,2323.221539,False
617246,15575,-77.16862722333335,0,3188.346096,False
617287,15576,-75.44400867,0,128.674319,False
617326,15577,-100.70682299833332,0,2165.80093,False
617365,15578,-88.42642737333335,0,2726.084293,False
617405,15579,-111.87774168166668,0,2047.534714,False
617444,15580,-80.09718584166667,0,2313.964948,False
617484,15581,-63.80678905500001,0,2118.872122,False
617523,15582,-113.41634593666666,0,3017.686118,False
617563,15583,-82.33709239666666,0,924.177179,False
617603,15584,-115.32592299500003,1,1020.207744,False
617643,15585,-81.49477523666667,0,1351.14592,False
617682,15586,-131.851212245,0,2640.707103,False
617722,15587,-63.40450354833332,0,1211.313354,False
617761,15588,-96.97849525166669,0,2141.353438,False
617801,15589,-91.19164225666665,0,1532.189706,False
617841,15590,-107.1392610433333,0,1855.513032,False
617881,15591,-71.603308455,0,1334.589834,False
617921,15592,-77.134503325,0,2065.684475,False
617960,15593,-109.36560398499998,0,2911.765173,False
617998,15594,-183.12081967999998,0,-100,False
618037,15595,-170.66525011499996,2,2572.844161,False
618077,15596,-163.68864090000005,2,1216.966183,False
618117,15597,-74.7052422416667,0,2117.455675,False
618156,15598,-85.27579553166666,0,2247.116501,False
618195,15599,-96.62701524166667,0,2000.286959,False
618235,15600,-83.77633136833333,0,1347.445248,False
618275,15601,-207.58846523833344,3,2282.585432,False
618314,15602,-86.67474681166667,0,3108.571161,False
618354,15603,-75.80420415500001,0,1563.172236,False
618394,15604,-58.862223314999994,0,1003.241406,False
618434,15605,-73.55075318333334,0,1689.493525,False
618474,15606,-86.31916539166664,0,1175.134369,False
618513,15607,-163.89064292666663,2,3135.389332,False
618553,15608,-77.46541509166667,0,1539.144075,False
618593,15609,-102.54930320833334,0,1504.163422,False
618633,15610,-56.275628481666665,0,1604.844973,False
618673,15611,-82.88754728666669,0,1640.462474,False
618713,15612,-73.271304375,0,2107.105335,False
618753,15613,-105.00301898333333,1,2320.472765,False
618792,15614,-84.43444946333332,0,2502.226257,False
618831,15615,-112.12382861499998,0,2856.833659,False
618871,15616,-109.58309078500002,1,1681.138724,False
618911,15617,-73.38483350499999,0,824.731679,False
618951,15618,-73.29068144,0,803.797218,False
618991,15619,-63.44447660666668,0,418.856144,False
619032,15620,-75.2722596833333,0,608.830065,False
619070,15621,-76.681120605,0,2864.119987,False
619109,15622,-97.49708999000002,0,2356.030063,False
619149,15623,-62.54185075166667,0,1653.303929,False
619189,15624,-86.01753604333335,0,1302.680742,False
619229,15625,-74.35923188666666,0,568.691837,False
619268,15626,-124.36007406000002,0,2602.70053,False
619308,15627,-76.79184932500003,0,830.897711,False
619348,15628,-422.58043763833325,7,2196.424374,False
619387,15629,-110.05209330500003,0,2361.958639,False
619427,15630,-100.2788928916667,0,1878.584145,False
619466,15631,-81.92029227,0,1939.224669,False
619505,15632,-142.39482518000003,1,2324.82281,False
619543,15633,-116.29269178166668,0,2716.475835,False
619583,15634,-45.985688736666674,0,1280.234717,False
619623,15635,-108.27412289500002,0,1740.927169,False
619663,15636,-90.13154586333336,0,1937.560134,False
619702,15637,-90.75304524833336,0,2093.068706,False
619743,15638,-66.25213645833331,0,653.693929,False
619782,15639,-147.36145366666668,1,2571.703422,False
619822,15640,-130.55847295833334,1,1940.110014,False
619861,15641,-80.132517525,0,2795.542199,False
619899,15642,-121.96860371166667,0,2073.753904,False
619939,15643,-85.88122949000001,0,1527.876122,False
619978,15644,-92.37285753666666,0,1895.496532,False
620017,15645,-108.54257662833331,0,2539.58028,False
620055,15646,-144.32856610999997,0,4005.70849,False
620096,15647,-56.13065830333335,0,555.207893,False
620136,15648,-89.21063122666668,0,1687.062318,False
620175,15649,-87.94603435333336,0,2295.722983,False
620213,15650,-95.219968935,0,3089.598003,False
620253,15651,-96.90766093833331,0,1807.579343,False
620293,15652,-92.44786550833336,0,1308.206661,False
620333,15653,-100.280305665,0,1652.69349,False
620373,15654,-85.60451902833333,0,1383.124344,False
620412,15655,-79.48585731666668,0,2356.358224,False
620451,15656,-79.694102595,0,1496.592332,False
620491,15657,-225.88291009666665,3,2527.277533,False
620529,15658,-100.47538310166667,0,2620.337051,False
620569,15659,-104.89262351000002,0,2113.524138,False
620609,15660,-77.18519286166666,0,1433.71584,False
620647,15661,-96.33838030999999,0,2885.299144,False
620685,15662,-92.33370958833335,0,3349.765143,False
620725,15663,-43.917543224999996,0,961.093082,False
620765,15664,-74.05648362333335,0,742.555704,False
620804,15665,-81.79804531500002,0,1785.03029,False
620844,15666,-80.01069674500002,0,1286.354152,False
620883,15667,-68.190111905,0,1982.505466,False
620922,15668,-157.24939262833334,1,3067.334277,False
620962,15669,-62.007980945,0,1882.578086,False
621001,15670,-106.25977968166663,0,1692.18935,False
621040,15671,-118.04987543333334,0,2812.594357,False
621079,15672,-87.79138546499999,0,2027.264707,False
621118,15673,-130.76115317666668,1,2435.770851,False
621157,15674,-87.88711240500001,0,2250.408344,False
621197,15675,-117.49118300166668,1,790.360786,False
621237,15676,-86.34158499000003,0,1235.683443,False
621276,15677,-90.33494719000001,0,2791.321041,False
621317,15678,-76.01385076,0,1992.749701,False
621355,15679,-101.98977274166667,0,1446.646448,False
621395,15680,-108.24964210500002,0,693.917735,False
621435,15681,-72.01756037000001,0,1224.77789,False
621474,15682,-106.718591535,0,4009.76216,False
621513,15683,-232.31389683999998,3,3311.712997,False
621553,15684,-76.54887445333334,0,1678.683727,False
621591,15685,-106.37240906,0,3017.571351,False
621631,15686,-99.03012626666667,0,1739.924744,False
621670,15687,-192.76676500666667,2,2605.319454,False
621709,15688,-83.57541339999996,0,1527.186169,False
621749,15689,-75.42761600666665,0,1251.642384,False
621787,15690,-132.07863463,1,2760.255649,False
621827,15691,-71.13570443166665,0,1479.493107,False
621867,15692,-68.515840545,0,2266.790377,False
621907,15693,-65.07982487000001,0,1660.381861,False
621946,15694,-105.53227511166668,0,3110.440126,False
621985,15695,-90.32710199333334,0,2199.667259,False
622025,15696,-55.15780656833334,0,976.458756,False
622065,15697,-174.4227147333333,2,1673.305004,False
622105,15698,-81.61919697833333,0,1409.934558,False
622145,15699,-78.56537241999999,0,375.921474,False
622184,15700,-111.233794265,0,2177.552833,False
622224,15701,-74.52912224500002,0,1220.272954,False
622263,15702,-101.11389905166666,0,3149.654798,False
622303,15703,-250.5514723716667,4,1575.830056,False
622342,15704,-107.83153404666663,0,1169.116637,False
622382,15705,-84.17378673666668,0,679.307505,False
622422,15706,-87.10035132000002,0,1775.302601,False
622463,15707,-75.20349792833332,0,245.886825,False
622503,15708,-91.17910934666665,0,535.797552,False
622542,15709,-94.95817817166667,0,1869.777639,False
622583,15710,-33.40436235833334,0,734.004017,False
622623,15711,-83.69765489333334,0,1632.143577,False
622663,15712,-66.32596841666667,0,1158.427328,False
622702,15713,-74.38332800833335,0,2291.00725,False
622742,15714,-79.63104922166667,0,1632.267353,False
622782,15715,-84.54962697333335,0,859.460925,False
622821,15716,-82.07627405000002,0,2287.249749,False
622861,15717,-61.94750654166666,0,1548.548683,False
622895,15718,-165.28173451833334,0,-100,False
622934,15719,-99.87901428499997,0,1549.836435,False
622974,15720,-122.73873057166665,1,2553.389309,False
623013,15721,-128.48523417833334,0,2784.496504,False
623053,15722,-178.38068863166671,2,2287.485256,False
623092,15723,-181.86164722666675,2,2844.27326,False
623133,15724,-63.519753666666674,0,462.660413,False
623172,15725,-79.11929479666665,0,1903.472079,False
623212,15726,-93.97928447500001,0,1423.02287,False
623251,15727,-77.459615485,0,1995.034471,False
623288,15728,-132.73329954333337,0,3640.41249,False
623328,15729,-100.91833578833335,0,1598.557588,False
623368,15730,-81.47173452666667,0,1101.57303,False
623409,15731,-124.28304704333334,1,102.821732,False
623448,15732,-99.26014802166667,0,1909.079561,False
623488,15733,-48.22478265666667,0,1903.616177,False
623527,15734,-139.66358893333336,1,3291.617302,False
623567,15735,-83.00613965166667,0,1696.033672,False
623607,15736,-108.91116726833337,0,1495.197556,False
623646,15737,-81.28479163166668,0,1928.55392,False
623685,15738,-95.20842617666668,0,1819.324715,False
623724,15739,-107.07179214000001,0,2237.825748,False
623764,15740,-88.64215642666667,0,1719.162432,False
623802,15741,-122.64746997166668,0,2736.086474,False
623841,15742,-97.54744277333333,0,2669.639498,False
623880,15743,-253.32743958166665,3,2214.995996,False
623919,15744,-104.005526525,0,1389.245944,False
623959,15745,-63.91056759333334,0,2090.441148,False
623999,15746,-119.86052551833333,0,1602.821518,False
624038,15747,-82.71883157166667,0,2105.795099,False
624078,15748,-89.160598815,0,626.071188,False
624117,15749,-109.95768156166666,1,2638.982137,False
624156,15750,-104.17019580333334,0,2508.219887,False
624195,15751,-116.33218578,0,2477.53203,False
624235,15752,-94.22501292666668,0,1534.999924,False
624276,15753,-124.875904255,1,835.460964,False
624315,15754,-104.02592933666668,0,1927.229422,False
624353,15755,-151.10761537666667,1,3632.433019,False
624392,15756,-100.58524728333335,0,2053.740436,False
624430,15757,-107.49255048666669,0,3215.546136,False
624470,15758,-89.12530463833332,0,1762.514873,False
624509,15759,-111.38124807,0,2216.719822,False
624549,15760,-153.7867263516666,2,1215.201191,False
624588,15761,-87.14648902166667,0,2464.209886,False
624628,15762,-93.99565299166669,0,1298.364121,False
624667,15763,-138.9204449416667,1,1630.537974,False
624707,15764,-65.73995064333332,0,1315.041161,False
624747,15765,-65.07786635500001,0,1187.102955,False
624788,15766,-83.39718328,0,818.927626,False
624828,15767,-88.51200795,0,2034.985238,False
624866,15768,-87.23711828666666,0,2218.295722,False
624905,15769,-200.50112819166668,2,2896.69601,False
624944,15770,-87.85221582166668,0,2255.529321,False
624984,15771,-95.85388732333337,0,1664.829905,False
625024,15772,-82.39005381166668,0,749.29875,False
625063,15773,-88.38538936333335,0,1369.500765,False
625102,15774,-139.89016729333332,1,1501.887278,False
625142,15775,-57.21279313666667,0,1250.76785,False
625181,15776,-99.13650876833333,0,2612.009204,False
625221,15777,-108.53359671,1,1342.36765,False
625260,15778,-68.68524179333335,0,1466.10594,False
625299,15779,-87.95693890166667,0,1790.963666,False
625338,15780,-122.74780272666666,0,2987.117893,False
625378,15781,-81.75121856333334,0,838.374561,False
625417,15782,-90.68696807833334,0,2778.247146,False
625458,15783,-328.5185577966666,5,1919.728707,False
625497,15784,-102.56475768666667,0,2872.479398,False
625536,15785,-111.35063832333336,0,3688.74632,False
625576,15786,-97.04001446666665,0,1320.45293,False
625616,15787,-92.25425042333333,0,2079.844952,False
625656,15788,-84.14615402999999,0,1387.750738,False
625695,15789,-126.64412141833336,0,3928.581799,False
625734,15790,-201.10306850833337,2,2527.775435,False
625773,15791,-107.00222112166668,0,2303.572157,False
625813,15792,-156.7580555083333,2,1703.982448,False
625854,15793,-162.054018715,2,1725.240034,False
625894,15794,-96.7614232116667,0,1635.818883,False
625933,15795,-108.69745841999999,0,2322.096377,False
625972,15796,-98.23164521666666,0,2780.760644,False
626012,15797,-81.66130775666667,0,961.247109,False
626051,15798,-66.08087712833333,0,2956.699,False
626090,15799,-73.11294178333333,0,2517.007718,False
626129,15800,-91.02556102333335,0,1956.345514,False
626168,15801,-116.71260482833334,0,3330.6057,False
626207,15802,-100.70316406833336,0,2564.243402,False
626246,15803,-86.43846580000002,0,2416.199047,False
626286,15804,-88.16456813833332,0,826.789696,False
626327,15805,-77.95665634,0,35.957579,False
626367,15806,-76.85373380166669,0,1735.174248,False
626407,15807,-69.75050953166667,0,1911.837689,False
626447,15808,-64.58084788833332,0,2289.163755,False
626486,15809,-97.04276960166663,0,3445.715682,False
626526,15810,-255.82722753,4,1239.11076,False
626565,15811,-93.41428717,0,2216.640439,False
626605,15812,-68.25472742000002,0,1266.65409,False
626643,15813,-106.69057812666665,0,3262.117547,False
626683,15814,-79.364009855,0,1162.635764,False
626723,15815,-78.14396840666667,0,1728.076659,False
626763,15816,-75.21019634500001,0,1943.372538,False
626803,15817,-69.16226926,0,351.011263,False
626841,15818,-82.47182555833334,0,2171.400619,False
626882,15819,-243.25389938333336,4,1062.190671,False
626921,15820,-89.70734679666666,0,2266.099001,False
626962,15821,-92.090236825,1,1059.841592,False
627001,15822,-87.08664642500003,0,2031.713431,False
627040,15823,-102.71708119000002,0,2131.833812,False
627079,15824,-180.04148562833333,2,1472.769123,False
627119,15825,-64.77180532,0,900.717269,False
627159,15826,-66.47461010166668,0,1215.64558,False
627200,15827,-64.67171302333334,0,1630.161785,False
