timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
11385,318,-172.53348962666664,0,783.245685,False
11424,319,-105.628332215,0,1177.636593,False
11464,320,-101.33357643833334,0,1153.954122,False
11505,321,-78.50777490166666,0,2083.561278,False
11545,322,-351.36728882833324,6,1566.014589,False
11584,323,-95.97776467,0,2750.348909,False
11625,324,-282.282065945,4,1249.450814,False
11666,325,-112.76525052166664,1,1828.406053,False
11707,326,-213.03667851833336,3,843.255477,False
11747,327,-93.31888789333334,0,860.209722,False
11787,328,-98.24523203333334,0,1045.064538,False
11828,329,-270.5409757166666,4,1009.88568,False
11869,330,-66.632863375,0,1206.132135,False
11908,331,-69.28337458666667,0,1946.015898,False
11948,332,-503.4846122899999,8,1770.74611,False
11989,333,-123.22601596500002,1,873.884667,False
12028,334,-98.89934478166666,0,3048.829289,False
12070,335,-141.11970552333335,1,235.286734,False
12111,336,-218.65016668833334,3,1025.617758,False
12152,337,-237.56299734499996,3,1053.259095,False
12193,338,-86.10021762166666,0,1105.048755,False
12233,339,-103.49486840999998,0,1236.852251,False
12273,340,-76.95178015333335,0,1821.738164,False
12313,341,-115.07789622833333,1,865.60927,False
12354,342,-136.0537522266667,1,1607.618932,False
12395,343,-334.9211185933333,3,-100,False
12437,344,-154.50207891166667,2,315.165143,False
12477,345,-141.93074642500002,1,934.704741,False
12517,346,-154.71578757333336,1,1541.846013,False
12558,347,-73.08876908666664,0,557.612748,False
12599,348,-150.68501084000002,1,1407.432448,False
12639,349,-74.36857538333334,0,1646.840537,False
12679,350,-98.69035322666667,0,1527.440632,False
12720,351,-133.23533149166667,1,690.203007,False
12759,352,-102.28059984166667,0,1486.13657,False
12798,353,-117.92517088333335,1,2403.096151,False
12839,354,-103.75641153166671,1,831.922852,False
12879,355,-151.88579619666663,1,1588.721465,False
12919,356,-73.78914486499998,0,966.23597,False
12960,357,-191.70517804833332,2,878.761315,False
13002,358,-295.11290506,5,879.828468,False
13025,359,-202.96872461333334,1,-100,False
13064,360,-176.07026119166665,1,1478.87781,False
13104,361,-136.07877322333331,1,1108.123565,False
13146,362,-188.375431005,2,504.376623,False
13187,363,-193.84636026833334,2,796.065122,False
13228,364,-312.127762715,2,-100,False
13270,365,-211.35700862333343,1,948.870274,False
13311,366,-324.6759958733333,4,688.019548,False
13351,367,-121.47714780833337,1,1182.06116,False
13392,368,-89.43675971333336,0,948.364138,False
13433,369,-198.79797322999997,2,1228.845547,False
13473,370,-60.17199732666667,0,1298.440691,False
13507,371,-224.63307291166666,1,-100,False
13547,372,-255.48504122499997,4,1360.730738,False
13587,373,-123.7115460366667,0,2032.53862,False
13629,374,-170.6400715483333,0,-100,False
13672,375,-135.93889268333336,1,116.845723,False
13713,376,-158.571704065,2,136.893689,False
13753,377,-268.3016117683333,4,1101.486157,False
13792,378,-265.0729103349999,3,1909.615262,False
13832,379,-72.93869448333334,0,2036.160028,False
13872,380,-247.03673064833333,3,1261.081853,False
13911,381,-102.22933538666666,0,2248.947773,False
13952,382,-227.32383471999992,2,566.164322,False
13993,383,-79.328348025,0,441.190429,False
14033,384,-231.52770189999998,3,1393.535681,False
14073,385,-115.23585380333334,1,1729.101259,False
14113,386,-75.83226938,0,1496.835884,False
14155,387,-109.19288742833332,0,921.392139,False
14194,388,-161.76555881166666,1,1954.824844,False
14235,389,-361.9580074583334,6,1120.236569,False
14276,390,-126.19371785166668,1,1050.897467,False
14316,391,-74.00988782333333,0,1513.756747,False
14355,392,-105.54850895000001,0,1514.314557,False
14394,393,-87.97576341666667,0,3211.299191,False
14434,394,-88.99821472833335,0,2074.532378,False
14476,395,-210.89329502000004,2,667.879321,False
14517,396,-168.00850554833332,2,290.082144,False
14558,397,-74.06350136333334,0,1345.714714,False
14598,398,-242.75753952,3,658.640471,False
14637,399,-119.12667061166667,0,887.413832,False
