episode,tot_reward,tot_intrusions,tot_drift
0,-15.315865631701435,10,0.017602204078481606
1,-10.83178468667477,6,0.017895498839536204
2,-9.801364159166155,2,0.025832331652868138
3,-5.454247556268097,0,0.018060422371748673
4,-7.274274032352629,2,0.01746448355083659
5,-16.252760595344025,10,0.020704505282596226
6,-7.924943946438211,2,0.019619019690192644
7,-5.798242800780943,0,0.019199479472784543
8,-7.226181648445815,2,0.01907365565126209
9,-6.254097336415782,0,0.02070893157753568
10,-22.260016066435732,14,0.027351046577601873
11,-12.405444946141113,4,0.0283967734666931
12,-13.509344141000877,6,0.024865377950334156
13,-9.661142065711758,4,0.023201401908654745
14,-15.878502458610235,8,0.026087756485464162
15,-39.85387216531676,4,0.11872143101098252
16,-20.87804575781251,14,0.02277498595302138
17,-30.174905736645922,8,0.07342684018756913
18,-15.321299339768881,8,0.024242713045592154
19,-15.899789303571046,10,0.022014139192429352
20,-15.206166696144914,8,0.02386147912630771
21,-23.84215604041838,16,0.027420126015448496
22,-6.423848612857477,0,0.021271021896879024
23,-6.316854650957077,0,0.02091673725482475
24,-33.2170816358523,10,0.07687775376110036
25,-13.514838775405691,6,0.024883572103992398
26,-12.20319610909631,6,0.02054038446720641
27,-13.197135547640542,6,0.023831574661061474
28,-36.60755410554765,8,0.09472700034949565
29,-27.2438601325613,10,0.05709887461113021
30,-8.961373563157514,4,0.02214898912123877
31,-6.612694572997064,2,0.015273823089394279
32,-18.169674295453948,10,0.027051901640575974
33,-9.853999414800521,2,0.026006620578809782
34,-23.943585922540375,6,0.05941584742563053
35,-11.347581723612333,6,0.018439936977973505
36,-8.534357972721759,2,0.021636946929542197
37,-8.19980397829189,2,0.02052915224599962
38,-7.123067181033396,2,0.019856849538889207
39,-8.455852319943375,2,0.02137699443689861
40,-6.342748961658318,0,0.021002480005491146
41,-11.171617317101388,4,0.025252173651765374
42,-5.686846441030196,0,0.018830617354404625
43,-14.320868692369771,10,0.019820498588852313
44,-43.67494503302785,4,0.13137399017558876
45,-12.70946772795549,6,0.031352652934371554
46,-54.909730198268235,32,0.07586003376910012
47,-12.729258445933104,6,0.022282312734877845
48,-5.055102364094809,0,0.017078048527347293
49,-8.967800734925286,2,0.025245654836685928
50,-10.962250202790297,2,0.03447019308765497
51,-12.120253138269868,2,0.03351077198102607
52,-10.227686643451047,4,0.022083995189542682
53,-22.603471527433673,14,0.03414076002949854
54,-13.6016845920235,8,0.024786215008953325
55,-10.170511658588541,2,0.027054674366187192
56,-23.817895355432633,8,0.05237713693851863
57,-16.421161464780045,2,0.047752190280728496
58,-6.400910410655197,0,0.021195067584951016
59,-9.350772232484136,2,0.024340305405576593
60,-9.806946066432342,4,0.019228298233219768
61,-55.95507427727133,34,0.07269892144791801
62,-21.4390158197475,12,0.0312550192706872
63,-9.92321834465763,4,0.01961330577701201
64,-7.976548919887892,0,0.026412413642012935
65,-13.272816612539224,0,0.04394972388258029
66,-9.644647032261984,4,0.018690884212787945
67,-6.1361929076276125,0,0.020591251367877875
68,-7.6884952405245235,2,0.018836076955379134
69,-9.018010162757234,2,0.023238444247540405
70,-7.12382355632157,0,0.023588819722919083
71,-5.005783487697773,0,0.016575442012244233
72,-28.027372095146337,20,0.02929697844943926
73,-14.325229759129527,6,0.02756698595738271
74,-5.999737526514922,0,0.01986668055137386
75,-16.916554480613158,0,0.05601508106163293
76,-49.875655348809225,20,0.09892601108877165
77,-7.552716538042979,0,0.02500899515908269
78,-10.336205662255104,2,0.02760333000746724
79,-7.405343248496554,2,0.01789848757780315
80,-13.087235309378057,6,0.028123949640389282
81,-19.279318043621167,12,0.02410370213119596
82,-20.367776671634168,14,0.021085353217331668
83,-7.402185252209189,2,0.017888030636454264
84,-69.53766272171377,40,0.0978068302043504
85,-10.144052788011761,4,0.020344545655668015
86,-31.02595422591209,22,0.029887265648715532
87,-21.787576589778585,6,0.05227674367476375
88,-14.878359057672677,8,0.0227760233697772
89,-5.4953451790125465,0,0.019910670938451273
90,-9.65773618253227,4,0.01873422576997437
91,-13.347749495476082,4,0.03095281289892749
92,-67.50733097566263,2,0.21691169197239318
93,-11.620832356427625,6,0.018612027670290243
94,-19.02546492228568,12,0.023263128881740668
95,-18.037425265304346,2,0.05310405716988192
96,-44.69282872309696,8,0.12149943285793675
97,-16.134184474240126,10,0.020447281580800385
98,-11.97657674331873,0,0.039657538885161304
99,-13.530437209594151,8,0.019893659027316976
100,-9.378597733587696,4,0.0178099262701578
101,-5.941905336417061,0,0.019675183233169094
102,-18.987269545108,10,0.02975917067916582
103,-12.472103911690777,6,0.023970755228484224
104,-15.995287780453491,4,0.03971949596176666
105,-4.926445091628764,0,0.01631273209148598
106,-49.446866501953906,4,0.15048631292037737
107,-12.624629976765966,4,0.028558377406509856
108,-10.434059234619463,2,0.027927348459004894
109,-7.285201319637161,2,0.021484558209907148
110,-6.2871370233748705,0,0.020818334514486316
111,-12.4744848259765,6,0.021438691476743425
112,-25.20438777065038,10,0.05034565486970307
113,-10.377775756125788,4,0.021118462768628464
114,-9.192054337678476,2,0.023814749462511435
115,-7.37017784746344,2,0.017782045852528003
116,-6.168276448419185,0,0.020424756451719164
117,-42.74391713950454,6,0.12166859979968361
118,-12.91406463256399,4,0.029516770306503196
119,-7.968632438274144,2,0.021469900857101213
