timesteps,episodes,total_reward,total_intrusions,final_altitude,TimeLimit.truncated
7468,196,-124.24600247166671,1,314.928168,False
7508,197,-363.0871737333333,6,1588.266597,False
7547,198,-146.96126945166668,1,2213.764674,False
7588,199,-138.73176849833334,1,411.803416,False
7628,200,-59.31981836333334,0,1444.949257,False
7668,201,-119.05099310499999,0,444.206704,False
7709,202,-118.32358396500001,1,1647.029582,False
7750,203,-328.93758040166665,5,940.481452,False
7789,204,-108.37213802999999,0,1703.035334,False
7830,205,-63.035869149999996,0,1299.687339,False
7870,206,-73.36458156333333,0,1458.3959,False
7911,207,-108.52183996333332,1,1019.633839,False
7950,208,-95.13823594499999,0,2699.420982,False
7991,209,-187.718546925,2,465.893994,False
8031,210,-92.54994127333333,0,1857.358457,False
8071,211,-84.62954651166669,0,360.370888,False
8111,212,-96.83908695833334,0,2057.502955,False
8151,213,-210.11937628,2,469.555882,False
8192,214,-89.38418434,0,780.275206,False
8231,215,-171.31896291,2,2160.334439,False
8271,216,-122.90447959,0,1117.66156,False
8311,217,-183.8856666066667,2,686.927278,False
8352,218,-212.33388728000006,3,1220.720418,False
8392,219,-165.72125568833331,2,1470.238388,False
8432,220,-121.52786665666667,1,853.652319,False
8472,221,-107.56190299,0,740.180728,False
8513,222,-71.08868354500001,0,719.715714,False
8553,223,-201.04345924999998,2,1555.015752,False
8593,224,-235.30528905833333,3,1917.106819,False
8632,225,-121.58312730166668,0,1945.003486,False
8672,226,-229.20532877833335,3,1413.197769,False
8713,227,-256.0402706983334,4,725.802022,False
8753,228,-74.46509455333333,0,1969.822485,False
8794,229,-139.9249699783333,1,462.758894,False
8834,230,-125.99986116,1,769.632466,False
8874,231,-72.54061521999999,0,1563.1734,False
8914,232,-277.2125338833334,4,1451.810785,False
8954,233,-92.49608794333334,0,1845.14345,False
8994,234,-177.61959020833334,2,2037.466246,False
9034,235,-78.55644122666666,0,1171.424985,False
9075,236,-95.53146124666664,1,615.095679,False
9116,237,-140.181482235,1,254.748394,False
9156,238,-188.20778553833335,2,1242.699235,False
9197,239,-317.73909533999995,5,1230.332254,False
9238,240,-85.40843036333334,0,1664.54709,False
9278,241,-87.75981354166667,0,932.113042,False
9318,242,-73.03032428833333,0,1197.693123,False
9358,243,-147.36382619,1,2244.985869,False
9396,244,-138.096175915,1,2717.065893,False
9437,245,-68.18707817000002,0,1047.049419,False
9478,246,-193.96255488499997,2,946.265881,False
9518,247,-113.82721167000001,0,2566.746631,False
9558,248,-224.73865118666666,3,1437.598652,False
9597,249,-85.70197736666667,0,1830.008401,False
9638,250,-58.780845808333346,0,145.261404,False
9679,251,-164.46369448166666,2,1322.723594,False
9719,252,-93.32343509666669,0,1257.624342,False
9758,253,-198.14381130166663,2,1084.717866,False
9798,254,-96.88778774000002,0,1884.035167,False
9839,255,-77.67456108333334,0,517.498338,False
9879,256,-209.93790779,3,970.219072,False
9919,257,-76.02980395166666,0,1311.510412,False
9959,258,-85.29513766333334,0,775.746942,False
10000,259,-106.18720411333332,0,391.301397,False
10040,260,-88.37251915833335,0,2735.711845,False
10079,261,-95.19940185833333,0,2712.310326,False
10119,262,-120.40117105833335,0,1964.568382,False
10160,263,-72.97304313000001,0,792.631574,False
10200,264,-122.20405129500001,0,1295.031441,False
10240,265,-92.06010303333335,0,1077.726966,False
10280,266,-272.58822991833335,3,1159.306996,False
10319,267,-196.5459703716667,1,3315.586405,False
10359,268,-54.104054325,0,1750.324771,False
10398,269,-82.91657680166668,0,1867.895402,False
10437,270,-108.51916311333333,0,1675.550623,False
10476,271,-243.0504838233333,3,2560.269514,False
10516,272,-71.09726607833332,0,1733.904684,False
10556,273,-86.93807409999998,0,1314.784518,False
10595,274,-190.00735505,2,1966.134192,False
10637,275,-123.00376107000007,1,340.501541,False
10677,276,-67.95902783,0,1897.911366,False
10717,277,-105.98745272,0,1756.714661,False
10756,278,-188.96923316,2,1685.651212,False
10796,279,-74.17240227,0,1575.437998,False
10836,280,-75.28651281833334,0,1378.079724,False
10876,281,-136.84394138000002,1,188.452942,False
10916,282,-175.95890572999997,2,1942.855782,False
10955,283,-196.872746795,2,2093.818304,False
10994,284,-97.43226927000002,0,1762.831185,False
11033,285,-296.90485050666666,4,1352.968113,False
11073,286,-216.42203616666666,3,1417.266551,False
11113,287,-76.15172509333333,0,640.321863,False
11153,288,-186.9455729916667,2,514.317503,False
11193,289,-139.9357971166667,1,850.365017,False
11233,290,-132.42177538833332,1,1502.146906,False
11274,291,-90.90416104666667,0,2520.654899,False
11314,292,-153.79378846833333,1,1123.613897,False
11353,293,-77.73404821999999,0,1513.403021,False
11393,294,-100.8189904683333,0,1997.197163,False
11433,295,-147.92137046166667,1,2504.73927,False
11473,296,-310.0890476366667,5,941.622462,False
11513,297,-103.883117755,0,2837.651445,False
11553,298,-232.97905848333332,3,1615.311373,False
11593,299,-106.09938117499999,0,2236.407172,False
11633,300,-118.03758553833333,1,1555.559644,False
11673,301,-191.1189678866667,2,1074.299891,False
11712,302,-79.53158265,0,1279.872042,False
11752,303,-109.11025494333332,1,2135.817453,False
11792,304,-97.65407593999998,0,1760.418102,False
11832,305,-88.21153242666666,0,1445.763832,False
11872,306,-195.9552738716667,2,1930.731182,False
11913,307,-312.27944817000014,5,1520.166702,False
11953,308,-90.39716474333333,0,1225.453632,False
11993,309,-92.14706272833334,0,1972.249114,False
12033,310,-65.90549908833333,0,1623.254561,False
12074,311,-78.54473727499999,0,1094.722131,False
12115,312,-95.34829539,0,1313.073337,False
12155,313,-160.76835786666672,2,1491.895762,False
12195,314,-92.43628961666667,0,983.016076,False
12233,315,-108.45867808,0,3752.565853,False
12273,316,-180.0749897,2,2119.672679,False
12314,317,-380.78950436499997,6,1276.606611,False
12354,318,-95.86333787,0,1543.175395,False
12395,319,-125.07711446833335,1,895.046998,False
12435,320,-84.26951059999999,0,2605.065398,False
12475,321,-162.54455851833336,1,1184.202253,False
12516,322,-171.51021499999996,2,712.31563,False
12557,323,-243.4460854983334,3,2008.384,False
12597,324,-137.90744334333328,1,848.414481,False
12636,325,-131.5702851833333,0,1540.616112,False
12675,326,-77.20325224666666,0,1665.273432,False
12714,327,-106.50627512166668,0,2021.620644,False
12754,328,-111.00783681833332,0,1433.930604,False
12793,329,-279.3288596549999,4,1738.365261,False
12833,330,-92.517890735,0,2246.542919,False
12873,331,-89.31179465333332,0,2430.87023,False
12915,332,-166.498797815,2,580.615642,False
12954,333,-150.46759750166666,1,2308.076932,False
12994,334,-112.58952830166666,0,1687.033971,False
13034,335,-90.40038454333333,0,1226.51502,False
13075,336,-249.64272876666666,3,1168.094306,False
13114,337,-102.51000116666665,0,3365.515324,False
13153,338,-125.426380375,1,1499.479257,False
13193,339,-108.37909058,0,2920.327701,False
13232,340,-99.04380398166666,0,1526.236524,False
13271,341,-195.3834808866667,2,1718.113001,False
13310,342,-108.62850502,0,2433.775708,False
13351,343,-85.42700003333334,0,774.71263,False
13391,344,-125.468794505,1,1077.05302,False
13432,345,-150.22686932333335,2,809.227794,False
13474,346,-286.47542799999997,4,244.109639,False
13514,347,-111.933123925,0,783.24375,False
13553,348,-132.67827193166667,1,1931.230835,False
13593,349,-81.69973551333334,0,577.797998,False
13634,350,-146.68619969166667,1,1271.194859,False
13673,351,-116.59171837333335,0,2193.223621,False
13712,352,-230.58367167500003,3,2595.065379,False
13753,353,-198.24107957666664,2,1954.319309,False
13793,354,-251.6155143566666,3,1710.385158,False
13833,355,-99.35870753,0,1067.674411,False
13873,356,-76.44609637333333,0,1387.341021,False
13912,357,-134.0249709966667,0,2765.921731,False
13952,358,-163.7712886716667,2,1521.253125,False
13991,359,-98.66937434,0,1613.110859,False
14031,360,-98.15553335833334,0,1174.141652,False
14071,361,-107.10684027833334,0,1941.138449,False
14111,362,-80.80531426333334,0,2117.532461,False
14151,363,-99.22860710333333,0,1561.700501,False
14191,364,-156.9763066783333,2,1809.138463,False
14230,365,-106.58092772333333,0,1838.573695,False
14270,366,-67.70005465666668,0,990.163117,False
14309,367,-136.60642086500002,0,3189.901826,False
14348,368,-76.16497014166667,0,3354.618031,False
14388,369,-103.65207102833331,0,747.999068,False
14428,370,-127.97170582000001,1,1919.158302,False
14468,371,-182.47736368,2,1000.981181,False
14508,372,-88.82650703333334,0,431.64666,False
14549,373,-102.67199813500001,0,283.249242,False
14588,374,-100.27621704666667,0,2118.062388,False
14627,375,-138.58318552333336,1,2649.221043,False
14666,376,-148.16086473166666,0,2564.628133,False
14707,377,-98.20933168333335,0,1370.651959,False
14746,378,-139.65439628833334,1,1740.609044,False
14786,379,-114.39576475000001,0,1096.60505,False
14827,380,-135.474723305,1,880.148192,False
14868,381,-108.4994735416667,1,246.432178,False
14908,382,-134.62526794833332,1,1255.861041,False
14949,383,-46.171993015000005,0,486.894738,False
14989,384,-192.74852968666664,2,955.459401,False
15028,385,-132.64383077999997,1,2141.890599,False
15068,386,-87.00029921166666,0,1101.52745,False
15108,387,-152.82797344666668,1,1768.66664,False
15149,388,-143.64106861000002,1,566.549481,False
15188,389,-145.53541779166667,0,3281.759622,False
15228,390,-71.00902425166667,0,1258.770295,False
15268,391,-167.03352969666668,1,1803.102849,False
15307,392,-261.18639763833335,3,2791.391108,False
15347,393,-120.89686001166666,0,1347.198173,False
15387,394,-62.61855855833335,0,1392.888697,False
15396,395,-121.7354188,0,-100,False
15437,396,-209.47444853333332,3,1074.934034,False
15476,397,-108.11701990333334,0,1774.312561,False
15516,398,-78.08141947166668,0,1534.915375,False
15556,399,-146.75764267499997,2,1264.583355,False
15597,400,-321.0126494283334,5,866.350373,False
15637,401,-84.03228841166666,0,1092.424776,False
15677,402,-80.48624032166668,0,1086.848757,False
15717,403,-73.70396909166666,0,722.140362,False
15756,404,-109.64014192499997,0,2028.489133,False
15796,405,-99.07928433333335,0,1505.439047,False
15836,406,-134.80896215,1,1555.754525,False
15874,407,-105.47982723833334,0,2676.306346,False
15915,408,-212.94622919666668,3,444.532384,False
15955,409,-200.06074729666668,2,1770.447656,False
15994,410,-219.53260846999999,3,1986.419093,False
16037,411,-108.16558021333334,0,359.166899,False
16076,412,-125.40889347833334,0,1356.061825,False
16117,413,-149.9388630233333,1,781.695997,False
16155,414,-156.527173555,0,3748.777566,False
16195,415,-192.60584105833334,2,805.110714,False
16234,416,-111.03902614333333,0,2831.258007,False
16274,417,-144.40450245833333,1,1429.211568,False
16314,418,-94.28265955666667,0,2178.37378,False
16354,419,-103.2749517566667,0,1078.035064,False
16394,420,-59.993626545000005,0,1612.208808,False
16434,421,-129.42772838333335,1,1154.703703,False
16474,422,-72.7181102,0,838.030424,False
16514,423,-110.12885043500003,0,947.069603,False
16554,424,-198.12547296,2,1233.707767,False
16593,425,-104.86214811666667,0,1788.56503,False
16633,426,-92.6727781283333,0,1093.608589,False
16673,427,-76.76860511833337,0,896.396256,False
16713,428,-81.55873052166667,0,1728.183173,False
16754,429,-271.1939647183333,4,1443.52656,False
16794,430,-78.341305535,0,987.077076,False
16834,431,-101.20917380166668,0,1635.472517,False
16875,432,-55.01194850166666,0,542.423126,False
16915,433,-131.12010358833334,1,1647.302682,False
16954,434,-129.0463792533333,1,1833.444826,False
16994,435,-83.41004236,0,1601.725162,False
17035,436,-122.35496184333334,1,1004.932265,False
17073,437,-135.85624134666665,0,3059.443232,False
17113,438,-95.00912695000001,0,1688.069237,False
17154,439,-92.62211328500001,0,1225.803505,False
17193,440,-70.345668505,0,1656.415475,False
17233,441,-207.8356245716666,3,2355.168811,False
17273,442,-76.4350198,0,755.285791,False
17313,443,-305.043775625,4,1432.276641,False
17352,444,-150.95874583,1,2168.890933,False
17393,445,-136.385120105,1,1026.951038,False
17433,446,-97.4453424216667,0,830.155004,False
17472,447,-113.52397667166667,0,2987.040765,False
17513,448,-75.199190785,0,566.658352,False
17553,449,-66.76151659833333,0,1084.210731,False
17595,450,-87.99309745166666,0,689.955978,False
17636,451,-234.63145271833335,3,391.155141,False
17677,452,-155.45114693166667,1,1572.293892,False
17718,453,-244.60564007666667,3,385.150092,False
17758,454,-82.59455496833334,0,1153.210986,False
17798,455,-89.06828541833335,0,1317.906254,False
17838,456,-115.09194696499999,0,1144.477653,False
17877,457,-102.38462217166668,0,1657.422138,False
17917,458,-252.14459110333337,3,1187.016043,False
17958,459,-117.0101590666667,1,765.036164,False
17998,460,-99.69772923500001,0,1595.947562,False
18039,461,-190.84293168333338,2,814.63204,False
18079,462,-95.63525627166666,0,1774.712459,False
18119,463,-244.32995155333336,3,1110.991765,False
18159,464,-207.2602693766667,3,1965.546373,False
18199,465,-347.0663051000001,5,2394.493511,False
18238,466,-108.42243821833333,0,2006.046149,False
18278,467,-97.60443337833334,0,1537.015495,False
18318,468,-259.00398228666666,4,1783.645536,False
18359,469,-87.41509778333337,0,435.777866,False
18398,470,-112.49137750000001,0,1919.837857,False
18437,471,-125.71769602499998,1,1324.293515,False
18478,472,-176.20138705333335,1,966.244343,False
18518,473,-83.73283109500002,0,1325.400306,False
18558,474,-85.28162664999999,0,657.222765,False
18598,475,-75.68444250833333,0,3114.82361,False
18639,476,-127.09663131833334,1,685.642559,False
18679,477,-132.88721225333336,1,1873.892645,False
18717,478,-92.42415976,0,1841.3435,False
18757,479,-116.12146638666663,0,2039.44217,False
18798,480,-287.6517717999999,4,558.853866,False
18838,481,-119.92006683333335,1,1510.87249,False
18878,482,-170.1645715583333,2,1664.772834,False
18918,483,-187.76796023666668,2,1590.363993,False
18958,484,-112.15965249333334,1,840.203861,False
18998,485,-100.76603104666665,0,1140.362443,False
19037,486,-124.40666185500005,0,1593.524812,False
19078,487,-110.76182974,0,487.728013,False
19118,488,-106.33370397499999,0,1181.487392,False
19158,489,-210.38653756666668,3,927.284845,False
19199,490,-64.37501026333335,0,748.847877,False
19239,491,-89.74349900499999,0,1717.862834,False
19281,492,-171.43647743333332,0,-100,False
19320,493,-92.95546754500002,0,3268.783174,False
19360,494,-127.09122829333334,1,629.602905,False
19401,495,-123.11109040166671,1,233.094382,False
19441,496,-96.56495335666665,0,1303.884685,False
19480,497,-99.41292126,0,1638.679659,False
19520,498,-122.1675582566667,0,1625.472619,False
19559,499,-108.73682996999997,0,1713.790945,False
19598,500,-79.66553435666667,0,3155.793933,False
19638,501,-93.06888329333333,0,1542.893586,False
19679,502,-367.3043993866667,6,850.295728,False
19719,503,-110.34907938499998,0,1130.373758,False
19759,504,-91.68214077666664,0,2468.132043,False
19799,505,-92.75000625000001,0,1723.727648,False
19839,506,-96.89693424333335,0,1288.596413,False
19879,507,-80.18176708666667,0,1117.407958,False
19920,508,-133.339225235,1,919.824228,False
19961,509,-157.25304556499998,2,639.398223,False
20001,510,-97.7599265416667,0,1343.557757,False
20042,511,-74.90403230333334,0,623.821046,False
20083,512,-170.9480136266667,2,1162.106599,False
20122,513,-110.12188668,0,3137.60869,False
20162,514,-127.13633885333337,0,2723.06944,False
20201,515,-104.12653471333333,0,768.358016,False
20241,516,-92.32083396666664,0,1280.657046,False
20281,517,-106.11206533833335,0,1186.262974,False
20320,518,-110.77307805333334,0,2927.653585,False
20360,519,-99.24491460833335,0,817.623286,False
20400,520,-284.27481349333334,4,1514.71792,False
20440,521,-128.68695479166666,1,1547.928186,False
20479,522,-108.12569551,0,1203.851367,False
20519,523,-92.93179322166668,0,758.05814,False
20559,524,-81.0486142066667,0,1070.016417,False
20599,525,-104.86989095000001,1,882.464901,False
20639,526,-96.25458251333335,0,1459.359015,False
20679,527,-68.28323104,0,1321.025313,False
20718,528,-291.42737335833334,4,1873.982982,False
20759,529,-67.30263676500002,0,806.353885,False
20799,530,-70.809419315,0,614.076551,False
20838,531,-112.85853461166667,0,2148.49487,False
20878,532,-77.73503213000001,0,974.163396,False
20917,533,-105.17693170500002,0,1621.746778,False
20957,534,-297.87513099999995,5,955.176533,False
20996,535,-83.30729267666666,0,2495.333521,False
21037,536,-125.4078687316667,1,241.53713,False
21077,537,-139.90265953333335,1,1558.411169,False
21117,538,-133.41017681333332,1,1424.317274,False
21157,539,-98.28034817666669,0,669.539902,False
21196,540,-62.82930949666667,0,1912.93229,False
21236,541,-61.474626536666676,0,1109.40699,False
21276,542,-115.17567800666669,0,1300.86015,False
21316,543,-172.62032181666672,2,1534.86009,False
21356,544,-114.30581345666668,0,743.876094,False
21396,545,-79.71252462666666,0,1847.376804,False
21437,546,-60.85034307666666,0,364.586152,False
21476,547,-107.27296012833332,1,1908.103197,False
21515,548,-185.63590541999997,2,2993.504154,False
21555,549,-123.96640815666666,1,840.496099,False
21595,550,-104.44151715000004,0,1370.563779,False
21635,551,-103.534577025,0,978.074242,False
21675,552,-129.29623322999998,1,1703.833066,False
21715,553,-69.570653505,0,621.643112,False
21754,554,-170.90433715500004,2,2212.694724,False
21795,555,-82.83607577500001,0,1101.949501,False
21834,556,-109.162711705,0,1333.888342,False
21875,557,-115.06490791833335,0,833.450926,False
21915,558,-174.73837876833335,2,1129.370509,False
21956,559,-103.67525630166662,1,663.880823,False
21995,560,-113.93926890999998,0,1237.215724,False
22036,561,-63.82576726166668,0,617.473212,False
22076,562,-91.96678078166667,0,2316.596309,False
22117,563,-179.84684649166664,2,824.836868,False
22157,564,-67.93813610500001,0,1470.678088,False
22198,565,-73.61367631,0,366.090794,False
22238,566,-85.77594006499999,0,1399.85269,False
22275,567,-214.60440636166666,2,1756.687679,False
22315,568,-71.02882717666665,0,874.355507,False
22355,569,-45.959050996666676,0,1578.438227,False
22395,570,-144.42317047666668,1,508.969634,False
22435,571,-191.62243679999997,2,855.649955,False
22474,572,-235.132043745,1,-100,False
22514,573,-112.13295027666669,1,965.180916,False
22555,574,-242.90192448500002,1,-100,False
22595,575,-90.27122913666668,0,875.422704,False
22634,576,-199.23467228833334,2,2313.414264,False
22673,577,-85.91000397833332,0,1256.58911,False
22712,578,-93.18888435,0,1294.381833,False
22752,579,-192.41878748833332,2,1353.441385,False
22792,580,-105.64687318500002,0,1830.51226,False
22832,581,-81.250236765,0,1760.527703,False
22871,582,-110.8455239766667,0,1465.627538,False
22910,583,-100.23152195666667,0,2105.15226,False
22949,584,-137.332233765,1,1717.178779,False
22989,585,-102.68552315833334,0,535.375291,False
23029,586,-74.13925755833334,0,243.802058,False
23068,587,-92.18468502000002,0,1970.82712,False
23107,588,-260.09134029499995,3,1390.997948,False
23146,589,-155.78028057666668,1,1875.185928,False
23187,590,-239.12139229833335,3,665.943884,False
23227,591,-77.67451322166667,0,1056.984458,False
23266,592,-83.60480564833334,0,1390.357805,False
23306,593,-92.51216417166668,0,1135.354549,False
23349,594,-265.75304537,2,-100,False
23389,595,-139.18473177333334,1,2051.121039,False
23428,596,-107.15576918166666,0,1846.033415,False
23468,597,-186.7453252316667,2,963.04537,False
23505,598,-136.74573066833332,0,3793.3861,False
23545,599,-85.447049795,0,2026.894438,False
