timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
66260,1074,-13.493104502508984,12,0.34723360523464764,True
66305,1075,-21.95088527316197,19,0.6557522829248815,True
66325,1076,-0.7624452626117121,0,0.3812226313058559,True
66363,1077,-0.7838053198038423,0,0.2062645578431164,True
66437,1078,-29.050415881470517,26,0.41221836236088016,True
66523,1079,-13.644213413299363,10,0.4237457457324839,True
66556,1080,-4.451271666120715,2,0.7428095957941561,True
66680,1081,-4.3386164229777515,0,0.34988842120788305,True
66743,1082,-1.4561542737367565,0,0.23113559900583439,True
66804,1083,-3.525826446951808,0,0.57800433556587,True
66928,1084,-36.4411126373127,29,0.6000897288155392,True
66953,1085,-1.4810007171042805,0,0.5924002868417122,True
67011,1086,-19.56184366959697,14,0.958938563723615,True
67116,1087,-56.81570041068572,50,0.6491143248272128,True
67140,1088,-1.5623542108955277,0,0.6509809212064698,True
67242,1089,-57.06487454297135,53,0.3985171120560129,True
67281,1090,-27.947962429295085,26,0.49947754597309624,True
67378,1091,-3.7826585683131513,0,0.3899648008570259,True
67473,1092,-23.22248723401789,12,1.181314445686093,True
67542,1093,-3.4401259767820056,0,0.4985689821423195,True
67551,1094,-0.42532508493417553,0,0.4725834277046394,True
67626,1095,-33.828608987470545,30,0.5104811983294071,True
67745,1096,-5.956865966843082,0,0.5005769720036202,True
67762,1097,-16.551340459145962,16,0.3243179171446835,True
67888,1098,-37.26439134768166,29,0.6559040752128309,True
67918,1099,-0.9992772950610049,0,0.33309243168700164,True
67942,1100,-21.191914700421847,19,0.9132977918424351,True
68039,1101,-19.899841408035176,16,0.4020455059830081,True
68059,1102,-0.7386264181780153,0,0.36931320908900767,True
68110,1103,-2.343391970248487,0,0.4594886216173504,True
68192,1104,-48.580431216717194,41,0.9244428313069736,True
68247,1105,-8.93919320632663,7,0.35258058296847816,True
68264,1106,-0.7444934630890139,0,0.43793733122883177,True
68304,1107,-20.753099647809453,19,0.4382749119523652,True
68344,1108,-36.058098167247806,35,0.2645245418119515,True
68349,1109,-0.16508742361475887,0,0.33017484722951773,True
68414,1110,-59.647280196405426,57,0.4072738763700686,True
68444,1111,-7.52433552871863,6,0.5081118429062101,True
68491,1112,-11.051336278238372,8,0.649220484731566,True
68530,1113,-3.422300913939511,0,0.8775130548562848,True
68617,1114,-36.640977587946836,33,0.41850317102837226,True
68640,1115,-7.972130901784661,6,0.8574482181672438,True
68681,1116,-10.876841698848718,10,0.21386382898749182,True
68741,1117,-40.724127958090065,36,0.7873546596816784,True
68784,1118,-4.888633969641805,3,0.43921720224227995,True
68867,1119,-3.7516467279985344,0,0.4520056298793414,True
68918,1120,-50.06100656196624,48,0.40411893371886953,True
68971,1121,-2.123914872810207,0,0.4007386552472087,True
69026,1122,-24.718771077559516,22,0.4943220141017276,True
69057,1123,-1.3420640682980438,0,0.43292389299936895,True
69134,1124,-2.342424931914576,0,0.3042110301187761,True
69265,1125,-5.981037724095699,0,0.45656776519814496,True
69382,1126,-16.161174043832332,11,0.4411259866523363,True
69393,1127,-11.430555343600256,11,0.39141394872750745,True
69431,1128,-8.702399866206438,5,0.9743157542648526,True
69486,1129,-25.56482580702435,23,0.4663319649135176,True
69528,1130,-1.6579087362346214,0,0.39474017529395755,True
69580,1131,-2.2853024916469487,0,0.43948124839364383,True
69599,1132,-7.498206304472955,6,0.7885296339331341,True
69628,1133,-2.136834214071049,0,0.7368393841624308,True
69697,1134,-5.1733986367808,4,0.17005777344649278,True
69804,1135,-49.1092560704505,46,0.2905846794813553,True
69936,1136,-71.31537174078794,59,0.9329827076354491,True
69987,1137,-8.700511864546751,5,0.7255905616758337,True
70008,1138,-1.4995230110822766,0,0.7140585767058459,True
70033,1139,-0.36503660406146243,0,0.14601464162458497,True
70093,1140,-4.745800393202807,0,0.790966732200468,True
70111,1141,-0.8744772512122144,0,0.48582069511789683,True
70237,1142,-80.64602311876908,76,0.3687319935531026,True
70259,1143,-11.955825531507887,11,0.43446615068540395,True
70280,1144,-1.1645191217925819,0,0.5545329151393246,True
70318,1145,-12.022533511290135,11,0.2690877661289828,True
70351,1146,-16.14728888118602,15,0.34766329732909873,True
70450,1147,-4.32267141966482,0,0.43663347673382014,True
70485,1148,-47.32524362472779,46,0.37864103563650575,True
70580,1149,-3.9363847705503687,0,0.4143562916368811,True
