timesteps,episodes,total_reward,total_intrusions,average_drift,TimeLimit.truncated
552607,5961,-38.319240137802865,31,0.5118349746715295,True
552807,5962,-63.016238327527844,41,1.1008119163763914,True
553007,5963,-30.684743169721003,6,1.2342371584860494,True
553028,5964,-13.841846057047091,12,0.8770695509748052,True
553060,5965,-22.3697245857622,19,1.0530389330506869,True
553199,5966,-56.43396544781068,34,1.6139543487633572,True
553261,5967,-3.681344361361276,0,0.5937652195743994,True
553461,5968,-79.98741835571231,51,1.4493709177856169,True
553501,5969,-4.653730838189151,0,1.1634327095472874,True
553626,5970,-16.566287623209124,9,0.6053030098567305,True
553792,5971,-96.90519091791232,80,1.018384995054962,True
553808,5972,-0.8077404348101846,0,0.5048377717563652,True
554008,5973,-99.23665626944907,67,1.6118328134724493,True
554043,5974,-2.8883385061449394,0,0.8252395731842684,True
554243,5975,-72.17424183206461,51,1.0587120916032315,True
554272,5976,-0.8855176184812837,0,0.3053509029245806,True
554287,5977,-0.552115749181825,0,0.3680771661212167,True
554487,5978,-27.512585880455052,9,0.9256292940227524,True
554626,5979,-11.451726036552763,0,0.8238651824858102,True
554661,5980,-35.48652246412975,30,1.5675778468942123,True
554732,5981,-11.321904026696814,8,0.4678738065770166,True
554791,5982,-18.389658722247397,16,0.40502690207583014,True
554850,5983,-23.34572555952575,16,1.2450382304280927,True
555000,5984,-14.371998618682236,9,0.35813324124548257,True
555200,5985,-35.80879114318664,12,1.1904395571593307,True
555379,5986,-14.759063276816502,0,0.8245286746824865,True
555441,5987,-26.843598517125486,21,0.9425158898589487,True
555552,5988,-4.9681261723140135,0,0.44757893444270413,True
555623,5989,-48.82491201384099,38,1.5246354949071823,True
555768,5990,-11.538749819051931,0,0.7957758495897874,True
555891,5991,-22.673962627011054,16,0.5425985875618741,True
556091,5992,-70.06029633564523,40,1.5030148167822608,True
556132,5993,-31.429046331924976,28,0.8363527638841419,True
556180,5994,-3.1583438879420833,0,0.6579883099879339,True
556286,5995,-57.39844041114277,47,0.9809849444474293,True
556400,5996,-24.87648361306504,15,0.8663582116723716,True
556554,5997,-10.554380683035705,0,0.6853493950023182,True
556754,5998,-90.29967514496973,73,0.864983757248487,True
556894,5999,-50.83373057121746,38,0.9166950408012462,True
556938,6000,-5.450572282132589,3,0.5569482459392251,True
556957,6001,-0.44179444780423427,0,0.2325233935811759,True
557123,6002,-38.59336827650381,20,1.1200824262954092,True
557323,6003,-44.11394335873987,26,0.9056971679369932,True
557380,6004,-7.394369593961498,0,1.2972578235020173,True
557457,6005,-28.879879988879395,22,0.8934909076466753,True
557489,6006,-3.7695873137613005,0,1.1779960355504064,True
557583,6007,-49.51214509213824,29,2.182143094908321,True
557600,6008,-3.2213189941258893,0,1.8948935259564053,True
557637,6009,-29.960591744237522,22,2.1515112822263585,True
557689,6010,-2.2873800927637853,0,0.43988078706995876,True
557743,6011,-10.567062890554517,7,0.6605672019545404,True
557943,6012,-72.81193903509211,58,0.7405969517546052,True
557980,6013,-22.597640098120696,19,0.9723351616542419,True
558163,6014,-54.6983962719672,27,1.5135735667741623,True
558180,6015,-9.338035269665104,8,0.787079570391238,True
558216,6016,-3.0658265898489105,0,0.8516184971802532,True
558242,6017,-1.118476648663881,0,0.43018332640918505,True
558250,6018,-1.4349506065826483,0,1.7936882582283102,True
558450,6019,-40.55857568514149,22,0.9279287842570741,True
558509,6020,-2.738295223462542,0,0.4641178344851768,True
558559,6021,-20.975966534643252,17,0.7951933069286529,True
558729,6022,-9.671775462127794,0,0.5689279683604582,True
558732,6023,-0.15904831096941888,0,0.5301610365647296,True
558805,6024,-72.13303629624201,63,1.2511008624989026,True
558856,6025,-2.9995942105482087,0,0.5881557275584722,True
558886,6026,-1.3855032871222135,0,0.4618344290407379,True
559051,6027,-74.57394560198381,59,0.9438754910293203,True
559138,6028,-25.0949558867417,17,0.930454699625483,True
559180,6029,-1.1619812357020398,0,0.2766621989766761,True
559333,6030,-31.276333654867955,23,0.5409368401874478,True
559488,6031,-34.20348831580184,16,1.1744186010194735,True
559688,6032,-22.422087479149557,1,1.0711043739574777,True
559788,6033,-29.181819436417612,19,1.0181819436417618,True
559886,6034,-14.373718664689811,5,0.9565019045601842,True
559921,6035,-2.6676663163396537,0,0.7621903760970437,True
559996,6036,-6.815847303698837,0,0.908779640493178,True
560046,6037,-16.05687042723801,13,0.6113740854476025,True
560116,6038,-58.27867981658915,49,1.3255256880841646,True
560130,6039,-0.9534732313220698,0,0.681052308087193,True
560155,6040,-1.9335614430925339,0,0.7734245772370136,True
560174,6041,-1.1214058523790598,0,0.5902136065152945,True
560208,6042,-49.2718643500404,47,0.6681953970707015,True
560348,6043,-28.482466358531045,17,0.820176168466503,True
560469,6044,-18.983721854363125,3,1.3209687482944734,True
560476,6045,-0.20500051725299584,0,0.292857881789994,True
560499,6046,-2.1152539944319897,0,0.9196756497530388,True
560575,6047,-12.136117722234559,5,0.9389628581887578,True
560584,6048,-1.2591050204112304,1,0.287894467123589,True
560649,6049,-10.174367927252403,0,1.5652873734234465,True
560694,6050,-33.077082008278104,27,1.350462668506245,True
560699,6051,-0.6140185406575814,0,1.2280370813151626,True
560714,6052,-0.2924116927879692,0,0.19494112852531278,True
560883,6053,-63.95244839943652,48,0.9439318579548226,True
560916,6054,-7.132628903457135,0,2.161402698017314,True
560940,6055,-21.126940149958237,20,0.46955839581592923,True
561006,6056,-15.88069417571777,11,0.7394991175329952,True
561085,6057,-5.345078588486536,0,0.6765922263907005,True
561259,6058,-138.00246727784216,110,1.6093371998759822,True
561459,6059,-29.959269749870625,5,1.2479634874935313,True
561549,6060,-25.425708702776635,17,0.9361898558640713,True
561625,6061,-4.596768963419434,0,0.6048380215025572,True
561647,6062,-1.647433257446943,0,0.7488332988395197,True
561756,6063,-94.74702357347378,89,0.5272498691260379,True
561804,6064,-20.39890732848925,15,1.1247723601019262,True
561895,6065,-42.49573057013624,28,1.592937425289695,True
562040,6066,-10.741863382085379,0,0.7408181642817503,True
562239,6067,-72.69417612383884,56,0.8389033228059743,True
562389,6068,-18.988309561090418,0,1.2658873040726948,True
562539,6069,-33.08056544406962,10,1.5387043629379753,True
562684,6070,-34.45336275808861,21,0.9278181212474914,True
562809,6071,-27.728815517397468,8,1.5783052413917977,True
563009,6072,-80.29013038250952,58,1.114506519125477,True
563209,6073,-18.031381857491713,0,0.9015690928745856,True
563270,6074,-5.1004853340257545,0,0.8361451367255334,True
563294,6075,-2.036494824479071,0,0.8485395101996129,True
563423,6076,-23.80715313529397,15,0.6827250492475945,True
563495,6077,-2.3900740086471814,0,0.3319547234232195,True
563582,6078,-47.578019530049005,40,0.8710367275918411,True
563782,6079,-24.25942877852042,4,1.0129714389260218,True
563789,6080,-0.2495544349061996,0,0.35650633558028505,True
563922,6081,-25.289810159914843,2,1.7511135458582592,True
564052,6082,-151.63284004540128,138,1.0486800034923995,True
564132,6083,-20.9152737883851,19,0.23940922354813768,True
564332,6084,-20.39214237517177,3,0.8696071187585881,True
564416,6085,-49.67073481012829,38,1.3893731916819412,True
564516,6086,-6.493673394962846,0,0.6493673394962844,True
564546,6087,-19.11416479126514,16,1.038054930421716,True
564682,6088,-6.853856090693313,0,0.503960006668626,True
564882,6089,-49.36662480700749,13,1.8183312403503755,True
565009,6090,-16.444501666098084,8,0.6649213910313447,True
565082,6091,-33.6790516093584,29,0.6409659738847147,True
565146,6092,-12.17045769842807,8,0.651634015379386,True
565222,6093,-52.84558310479764,38,1.953366197999691,True
565295,6094,-12.75660228188429,0,1.7474797646416829,True
565476,6095,-11.34031768483922,0,0.6265368886651501,True
565573,6096,-48.99594604351999,41,0.8243243343835046,True
565587,6097,-11.618268317045072,11,0.44162022646076543,True
565589,6098,-0.2395393220627341,0,1.1976966103136704,True
565672,6099,-35.53184863885255,27,1.0279335709460904,True
565688,6100,-1.0340355664752614,0,0.6462722290470383,True
565720,6101,-2.5787480005521584,0,0.8058587501725494,True
565920,6102,-44.69697398650735,20,1.23484869932537,True
566082,6103,-9.569759337836267,0,0.5907258850516219,True
566095,6104,-2.3950823655738906,0,1.842371050441454,True
566129,6105,-33.929957174848994,31,0.8617521102497047,True
566329,6106,-72.88136467857402,61,0.5940682339287013,True
566456,6107,-14.568236439571294,7,0.5959241291001012,True
566656,6108,-81.93091964210296,65,0.8465459821051493,True
566779,6109,-54.61714983960033,49,0.45667884874799514,True
566969,6110,-27.61589985305634,9,0.9797842027924386,True
567113,6111,-26.384631415910743,12,0.998932737216024,True
567230,6112,-4.62500883204652,0,0.3952999001749162,True
567251,6113,-2.974083727252873,0,1.4162303463108918,True
567364,6114,-11.707775716087255,4,0.6821040456714389,True
567473,6115,-19.387423167660863,10,0.8612314832716386,True
567528,6116,-5.396671879621546,0,0.981213069022099,True
567571,6117,-11.612792684416226,9,0.6076262056781928,True
567659,6118,-12.997650602233755,0,1.4770057502538356,True
567859,6119,-29.781735876946737,14,0.7890867938473372,True
568059,6120,-47.33829851644512,28,0.9669149258222555,True
568089,6121,-3.097348088933082,0,1.0324493629776939,True
568223,6122,-20.806928370491047,0,1.5527558485441066,True
568319,6123,-12.6201323153782,9,0.3770971161852292,True
568331,6124,-1.420583418560193,0,1.1838195154668274,True
568351,6125,-3.775598183433139,0,1.8877990917165697,True
568551,6126,-16.69069274555531,0,0.8345346372777653,True
568579,6127,-4.560085489079988,0,1.6286019603857103,True
568650,6128,-18.739720966020805,14,0.6675663332423658,True
568741,6129,-8.421185185623125,0,0.9254049654530908,True
568804,6130,-20.956566440040927,17,0.6280264190541168,True
568995,6131,-44.9855880705099,26,0.9940098466235551,True
569077,6132,-24.704076101462487,13,1.4273263538368863,True
569141,6133,-24.209258939162297,19,0.8139467092441083,True
569323,6134,-12.090513936670263,0,0.6643139525642997,True
569417,6135,-37.91108298396638,32,0.6288386153155718,True
569617,6136,-51.081705438764935,35,0.8040852719382463,True
569794,6137,-144.41457817601304,125,1.0968688235035573,True
569994,6138,-25.43603366728322,13,0.621801683364161,True
570151,6139,-17.507125173340643,4,0.8603264441618244,True
570327,6140,-12.969501360428199,0,0.7369034863879658,True
570527,6141,-20.127396136052408,0,1.0063698068026203,True
570727,6142,-76.27317945452542,61,0.7636589727262719,True
570802,6143,-9.351038270599492,2,0.9801384360799329,True
570961,6144,-23.65823207272593,11,0.7961152246997446,True
571046,6145,-8.999616244291978,0,1.0587783816814091,True
571128,6146,-66.56215321563978,60,0.800262587273145,True
571328,6147,-95.41459748199001,66,1.4707298740995014,True
571361,6148,-1.5795665151507416,0,0.478656519742649,True
571469,6149,-21.27592344593219,0,1.969992911660388,True
571620,6150,-10.492379586673891,2,0.5624092441505893,True
571733,6151,-23.972935680753988,0,2.121498732810088,True
571933,6152,-40.77360037084061,16,1.2386800185420295,True
572133,6153,-32.29249597919763,18,0.7146247989598808,True
572144,6154,-0.552768391566883,0,0.5025167196062573,True
572297,6155,-4.853300608672595,0,0.3172091901093198,True
572358,6156,-26.749336986439957,16,1.7621863912196647,True
572558,6157,-118.68105930975433,91,1.3840529654877185,True
572701,6158,-7.576016826358912,2,0.38993124659852535,True
572780,6159,-24.2897927610109,20,0.5430117419001135,True
572825,6160,-36.42181407098655,32,0.9826253491081208,True
572852,6161,-0.6869848681200786,0,0.25443884004447354,True
572985,6162,-49.70018121921168,33,1.2556527232489985,True
573128,6163,-51.81563868804519,46,0.4066880201430231,True
573190,6164,-21.70091829917793,18,0.5969223063190197,True
573238,6165,-8.479678221252303,7,0.3082662960942297,True
573262,6166,-11.829913185358915,8,1.5957971605662131,True
573341,6167,-26.049990354747198,22,0.5126570069300255,True
573343,6168,-0.5363114123996005,0,2.681557061998002,True
573474,6169,-16.487663289239812,0,1.258600251087009,True
573590,6170,-13.76310248426764,0,1.186474352092038,True
573790,6171,-23.805274336953065,3,1.0402637168476534,True
573842,6172,-33.783836129851935,31,0.5353531018945985,True
574042,6173,-38.835286749304494,22,0.8417643374652245,True
574056,6174,-1.1094700167397133,0,0.7924785833855095,True
574201,6175,-25.380159107597695,17,0.5779420074205307,True
574319,6176,-22.46944621489514,0,1.9041903571945038,True
574476,6177,-13.86336876806343,0,0.8830171189849318,True
574499,6178,-3.2293785960121975,0,1.404077650440086,True
574548,6179,-9.410108594901745,1,1.7163486928370912,True
574660,6180,-6.396889395050708,0,0.5711508388438129,True
574699,6181,-1.7384825605632297,0,0.44576475911877683,True
574742,6182,-7.266992531258764,5,0.5272075654090149,True
574836,6183,-27.120561299905486,17,1.0766554574367548,True
575028,6184,-16.195894650710024,0,0.84353617972448,True
575132,6185,-52.352592237411876,43,0.899287715135759,True
575192,6186,-5.029008961126993,0,0.8381681601878324,True
